Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),DGM_Height_m
0.8877968788,50.58440855,8.699856941,177.6164476,0.1876728659,,4.769829668,3.327651119,161.8870086669922
1.887783647,50.58440381,8.699850296,177.6234166,0.2977393681,,4.767671719,3.330742172,161.91900634765625
2.887769818,50.58438603,8.69981176,178.0314443,1.73918089,231.9627311,4.764872194,3.334745869,162.0120086669922
3.887756109,50.58436163,8.699772517,177.5493447,2.657492371,223.2487138,4.767498834,3.330989628,162.1490020751953
4.887741685,50.58434827,8.69974806,177.7809159,2.368116892,220.381112,4.768478073,3.329587647,162.09901428222656
5.887728095,50.58433085,8.699720501,177.7309218,2.453883399,222.7808802,4.771541932,3.325195426,162.1400146484375
6.887714386,50.584315,8.699685451,177.8612805,2.498836265,224.0307711,4.770208727,3.327107713,162.24501037597656
7.887700915,50.58430035,8.699664713,177.8525771,2.627740612,225.7063953,4.767890626,3.330428803,162.31201171875
8.887687206,50.58428729,8.699644363,178.1468294,2.554253699,221.5978417,4.764924919,3.334670531,162.4600067138672
9.887672901,50.58427309,8.699613075,178.4212603,2.700054038,227.7443791,4.758336569,3.344064911,162.40301513671875
10.8876586,50.58425299,8.699591127,178.6860275,2.735880982,223.5407876,4.756788057,3.346267236,162.531005859375
11.88764453,50.5842319,8.699565856,178.7278904,2.809960926,222.2374366,4.758894197,3.34327131,162.62200927734375
12.88763177,50.58420975,8.699537861,178.8803292,2.912736346,220.2676736,4.75826583,3.344165564,163.0590057373047
13.88761711,50.5841939,8.699511834,178.9060327,2.689018284,223.7776708,4.757062439,3.345877162,163.06700134277344
14.8876034,50.58417471,8.699481274,179.0659863,2.84932935,224.2362197,4.759110239,3.34296377,163.23300170898438
15.88758922,50.58416749,8.699468152,179.2755964,1.905443165,226.8643835,4.755632807,3.347908845,163.04600524902344
16.88757646,50.58414947,8.699449718,179.106332,2.141192999,220.7088674,4.755518667,3.348070974,163.1540069580078
17.88756239,50.58413665,8.699426818,179.3600395,1.922145974,223.4801426,4.75534537,3.348317106,163.0640106201172
18.88754797,50.58411736,8.699402064,179.3799344,2.277759566,224.1963399,4.757267473,3.345585632,163.1090087890625
19.88753462,50.58410294,8.69938145,179.4166261,2.025596782,223.7562857,4.755064779,3.348715571,163.30601501464844
20.88752079,50.58408392,8.699359206,179.7994966,2.106213698,221.1648123,4.757704346,3.344964333,163.3300018310547
21.88750672,50.58407073,8.699334448,179.9118908,1.966076854,221.3491164,4.75667451,3.346428639,163.4350128173828
22.88910341,50.58405011,8.699311728,179.7907266,2.063264819,217.0687778,4.754689181,3.349248845,163.57000732421875
23.88902986,50.58402909,8.69929894,179.5321665,2.059382539,208.587079,4.753374133,3.351114946,163.67800903320312
24.88897097,50.58400799,8.699279201,178.9895793,2.174806952,209.2222136,4.754439657,3.349603048,163.8590087890625
25.88898146,50.58398722,8.699261101,179.0452622,2.10022391,206.9028155,4.752446424,3.352430464,164.02000427246094
26.88899362,50.5839658,8.699251217,178.9746489,2.056596226,197.7418697,4.750865992,3.354669783,164.21701049804688
27.88898826,50.58394377,8.699242323,179.0126406,2.132681223,197.4527056,4.75212614,3.352884457,164.4180145263672
28.88901043,50.58392254,8.699235499,179.4373507,1.865750922,190.9126741,4.748942729,3.357391843,164.47401428222656
29.88901997,50.58389596,8.699236539,179.4194147,2.167032892,184.4903715,4.750809896,3.354749226,164.72100830078125
30.88900888,50.58387122,8.699236262,179.5930171,2.3763074,185.207828,4.754830104,3.349048777,164.7580108642578
31.88901734,50.58384138,8.699239548,179.3891313,2.637706012,180.5058945,4.756039704,3.347330782,164.96800231933594
32.88902891,50.58381531,8.699245329,179.3098081,2.530603079,173.9515613,4.758215632,3.344236987,165.9810028076172
33.88901877,50.58378979,8.699255208,179.2656509,2.475981152,172.3874844,4.759707013,3.342114029,167.80601501464844
34.88902557,50.58376496,8.69926449,179.2177715,2.443352656,166.5906513,4.758629436,3.343648146,169.8920135498047
35.88903177,50.58373947,8.699281934,179.14067,2.489383727,162.2544003,4.759202647,3.342832211,171.8000030517578
36.88901901,50.58371825,8.69929792,178.6528234,2.406292627,155.6489275,4.730962782,3.382680622,172.5080108642578
37.88900948,50.58369615,8.699328419,178.6246194,2.686391621,146.2560276,4.731775807,3.381543249,173.12001037597656
38.88899922,50.5836742,8.699345057,178.7833231,2.56788824,148.8531457,4.732066104,3.381137,173.1890106201172
39.88898814,50.58365731,8.699367211,178.783914,2.417006363,145.285286,4.731702975,3.38164516,173.42001342773438
40.88897645,50.58363673,8.699395659,178.9383459,2.525176365,141.1665017,4.732380094,3.380697513,173.36700439453125
41.88896489,50.58362104,8.699424215,178.7204765,2.482861939,135.5614743,4.732785018,3.380130619,173.39700317382812
42.88895488,50.58360405,8.699448968,178.9346415,2.400792575,135.8470595,4.732876191,3.380002958,173.55601501464844
43.88894236,50.58358811,8.699487162,179.2039963,2.645761424,128.8766506,4.73315177,3.379617042,173.4550018310547
44.88893187,50.58357745,8.699514155,179.0028828,2.408207735,125.5193204,4.733793877,3.378717592,173.40501403808594
45.88891864,50.58356927,8.699549728,178.9547489,2.418166691,117.765832,4.734592074,3.377598988,173.3590087890625
46.88890719,50.5835612,8.699589701,179.1609825,2.561947166,112.1260027,4.735649885,3.376115697,173.156005859375
47.88889503,50.58355639,8.699619847,178.8990007,2.349109903,108.6862714,4.736195709,3.375349944,173.15701293945312
48.88888276,50.58354978,8.699655577,178.9608433,2.383588742,106.5455668,4.735624755,3.376150946,172.95401000976562
49.88887072,50.58354303,8.699692788,179.0794945,2.461804577,105.4721486,4.735650942,3.376114215,172.18701171875
50.88885772,50.58354009,8.69972709,178.9481998,2.345622047,100.7668457,4.733593837,3.378997843,171.6790008544922
51.88884497,50.58353764,8.699766013,178.6312907,2.466153555,96.92605223,4.733622703,3.378957404,170.25100708007812
52.88883221,50.58353413,8.699799387,178.6970578,2.3767269,97.56487359,4.734529544,3.377686639,168.54400634765625
53.88882089,50.58353734,8.699835518,178.3000102,2.379052796,89.84149075,4.73385021,3.378638663,167.09701538085938
54.88880646,50.5835389,8.699874226,179.0304872,2.448115528,87.48652703,4.733429645,3.379227845,165.30601501464844
55.8887949,50.58354352,8.699907297,178.1529634,2.370991213,83.30235274,4.73415827,3.378206995,164.37100219726562
56.88878036,50.58354686,8.699934362,178.1078805,2.155930955,80.83567942,4.733342019,3.379350583,163.8090057373047
57.88876629,50.58354883,8.699970316,178.8531686,2.332774742,84.30001255,4.733118841,3.379663159,163.52101135253906
58.88875353,50.58355507,8.700005402,178.3695644,2.437868399,80.9443095,4.736796424,3.374506879,163.4300079345703
59.88874018,50.58357223,8.700025993,178.1697371,2.237838701,64.38847861,4.731803709,3.381504206,163.42601013183594
60.88872731,50.58358988,8.700057568,176.8625212,2.415185099,54.80777202,4.731067973,3.382533498,163.3140106201172
61.88871717,50.58360344,8.700093657,178.1233696,2.639076965,56.31497524,4.732476918,3.380561973,163.2650146484375
62.88870442,50.58361302,8.700119556,177.7895221,2.315838116,56.00693781,4.733178384,3.379579769,163.22000122070312
63.88868773,50.58362953,8.700151923,178.0493984,2.528792126,54.76038258,4.73466793,3.377492654,163.1280059814453
64.88867414,50.58364958,8.700171369,178.201744,2.412749651,45.29562279,4.736180019,3.375371959,163.0550079345703
65.88865972,50.58366128,8.700191193,177.6462186,2.175938934,44.24765746,4.735654982,3.376108547,162.96600341796875
66.8886472,50.58368018,8.700216738,177.7788307,2.384622709,41.33203576,4.734700883,3.377446458,162.9080047607422
67.88863313,50.58369769,8.70023859,178.2779085,2.417447571,40.49364938,4.73349686,3.379133692,162.9340057373047
68.88861918,50.58371365,8.700260798,178.1948602,2.323849692,41.83732833,4.734191951,3.378159796,162.87001037597656
69.88860512,50.58373236,8.700286601,177.6980895,2.511474195,42.95894804,4.734793412,3.377316742,163.00201416015625
70.88859224,50.58374682,8.700312522,178.3272889,2.460857615,45.27782558,4.735313094,3.376588061,162.86500549316406
71.88857841,50.58376069,8.700335599,178.3278118,2.314557489,46.22223623,4.735450933,3.376394748,162.70401000976562
72.88856483,50.58377908,8.700361386,178.4203524,2.469470591,42.16763889,4.734995768,3.377033034,162.65200805664062
73.8885504,50.58379459,8.700384984,178.2031861,2.401568325,43.22312193,4.735257804,3.376665598,162.54100036621094
74.88853765,50.58380997,8.700407789,178.7744735,2.330505395,43.51846405,4.732617504,3.380365156,162.57101440429688
75.88852382,50.58382742,8.700434353,178.4016843,2.440185621,43.77517203,4.732936348,3.379918721,162.53201293945312
76.88851011,50.58384656,8.700461563,178.5094341,2.54688093,43.41059464,4.734193437,3.378157713,162.4810028076172
77.88849509,50.58386203,8.700485145,178.4195416,2.381390578,45.39910234,4.733543578,3.379068248,162.53001403808594
78.88848197,50.58388095,8.70051228,177.9408193,2.457156813,45.31403326,4.733360582,3.379324582,162.4010009765625
79.88846815,50.58389715,8.700538822,177.9262125,2.451676619,45.6899558,4.731997274,3.38123333,162.19900512695312
