"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.795286250E0,-1.274385071E1,-4.382830811E1,-1.845211792E1
1.805311250E0,-1.234164429E1,-4.388592529E1,-1.849566650E1
1.815335250E0,-1.154966736E1,-4.377960205E1,-1.924642944E1
1.825359250E0,-1.109147644E1,-4.366723633E1,-1.946989441E1
1.835383250E0,-1.062074280E1,-4.349874878E1,-2.009048462E1
1.845408250E0,-1.014355469E1,-4.329348755E1,-2.084236145E1
1.855432250E0,-9.741790771E0,-4.313021851E1,-2.127560425E1
1.865456250E0,-9.406204224E0,-4.297409058E1,-2.173512268E1
1.875481250E0,-9.095062256E0,-4.273712158E1,-2.235429382E1
1.885505250E0,-8.646499634E0,-4.239480591E1,-2.314169312E1
1.895529250E0,-8.151443481E0,-4.188992310E1,-2.400347900E1
1.905554250E0,-7.694931030E0,-4.143869019E1,-2.491238403E1
1.915578250E0,-7.390258789E0,-4.078475952E1,-2.602343750E1
1.925602250E0,-6.982833862E0,-4.009118652E1,-2.710250854E1
1.935626250E0,-6.547409058E0,-3.928256226E1,-2.821817017E1
1.945651250E0,-6.189331055E0,-3.816333008E1,-2.984767151E1
1.955675250E0,-5.697174072E0,-3.726309204E1,-3.101739502E1
1.965699250E0,-5.258300781E0,-3.645687866E1,-3.221475220E1
1.975724250E0,-4.781234741E0,-3.560046387E1,-3.292012024E1
1.985748250E0,-4.423171997E0,-3.521371460E1,-3.375810242E1
1.995772250E0,-4.376220703E0,-3.479183960E1,-3.400146484E1
2.005796250E0,-4.605133057E0,-3.459371948E1,-3.399765015E1
2.015821250E0,-5.015151978E0,-3.479891968E1,-3.382666016E1
2.025845250E0,-5.405151367E0,-3.520169067E1,-3.349909973E1
2.035869250E0,-5.931579590E0,-3.568017578E1,-3.284359741E1
2.045894250E0,-6.317962646E0,-3.604913330E1,-3.216642761E1
2.055918250E0,-6.907623291E0,-3.653274536E1,-3.165568542E1
2.065942250E0,-7.383193970E0,-3.680743408E1,-3.125134277E1
2.075966250E0,-7.844711304E0,-3.691778564E1,-3.095896912E1
2.085991250E0,-8.257675171E0,-3.709353638E1,-3.051286316E1
2.096015250E0,-8.776794434E0,-3.712640381E1,-3.032064819E1
2.106039250E0,-8.986175537E0,-3.706185913E1,-3.021282959E1
2.116064250E0,-9.170440674E0,-3.711367798E1,-3.025135803E1
2.126088250E0,-9.289245605E0,-3.709481812E1,-3.017425537E1
2.136112250E0,-9.359634399E0,-3.696496582E1,-3.021876526E1
2.146136250E0,-9.575332642E0,-3.711364746E1,-3.011766052E1
2.156161250E0,-1.003143311E1,-3.723941040E1,-2.997396851E1
2.166185250E0,-1.058453369E1,-3.740087891E1,-2.958192444E1
2.176209250E0,-1.095684814E1,-3.754776001E1,-2.908663940E1
2.186234250E0,-1.153506470E1,-3.783361816E1,-2.849600220E1
2.196258250E0,-1.211827087E1,-3.821838379E1,-2.784407043E1
2.206282250E0,-1.242353821E1,-3.845336914E1,-2.690328979E1
2.216307250E0,-1.288647461E1,-3.890536499E1,-2.620996094E1
2.226331250E0,-1.284677124E1,-3.923455811E1,-2.564555359E1
2.236355250E0,-1.284063721E1,-3.954043579E1,-2.531620789E1
2.246379250E0,-1.270129395E1,-3.995639038E1,-2.493597412E1
2.256404250E0,-1.249732971E1,-4.016976929E1,-2.465151978E1
2.266428250E0,-1.224201965E1,-4.020364380E1,-2.452113342E1
2.276452250E0,-1.182217407E1,-4.029324341E1,-2.450201416E1
2.286477250E0,-1.137890625E1,-4.030957031E1,-2.460778809E1
2.296501250E0,-1.105905151E1,-4.026315308E1,-2.503273010E1
2.306525250E0,-1.092068481E1,-4.010342407E1,-2.539512634E1
2.316550250E0,-1.067898560E1,-3.977514648E1,-2.589363098E1
2.326574250E0,-1.060687256E1,-3.960946655E1,-2.645773315E1
2.336598250E0,-1.062181091E1,-3.929028320E1,-2.666950989E1
2.346622250E0,-1.053442383E1,-3.904821777E1,-2.713516235E1
2.356647250E0,-1.050689697E1,-3.890151978E1,-2.724891663E1
2.366671250E0,-1.051606750E1,-3.882882690E1,-2.722486877E1
2.376695250E0,-1.064253235E1,-3.889645386E1,-2.738485718E1
2.386720250E0,-1.103451538E1,-3.898599243E1,-2.707145691E1
2.396744250E0,-1.144287109E1,-3.886376953E1,-2.685873413E1
2.406768250E0,-1.145831299E1,-3.885873413E1,-2.686654663E1
2.416793250E0,-1.199731445E1,-3.882067871E1,-2.716589355E1
2.426817250E0,-1.216532898E1,-3.863232422E1,-2.718159485E1
2.436841250E0,-1.216500854E1,-3.861770630E1,-2.726014709E1
2.446865250E0,-1.199395752E1,-3.870355225E1,-2.708638000E1
2.456890250E0,-1.169232178E1,-3.879818726E1,-2.681608582E1
2.466914250E0,-1.176881409E1,-3.916040039E1,-2.615988159E1
2.476938250E0,-1.169583130E1,-3.982937622E1,-2.538058472E1
2.486963250E0,-1.173493958E1,-4.047689819E1,-2.431541443E1
2.496987250E0,-1.158154297E1,-4.139422607E1,-2.297079468E1
2.507011250E0,-1.136186218E1,-4.213800049E1,-2.161596680E1
2.517036250E0,-1.096107483E1,-4.276797485E1,-2.052128601E1
2.527060250E0,-1.055990601E1,-4.319955444E1,-1.945126343E1
2.537084250E0,-9.931808472E0,-4.362887573E1,-1.939866638E1
2.547108250E0,-9.235015869E0,-4.379714966E1,-1.938459778E1
2.557133250E0,-8.690658569E0,-4.367361450E1,-1.989547729E1
2.567157250E0,-8.105880737E0,-4.346688843E1,-2.063108826E1
2.577180625E0,-7.913558960E0,-4.308929443E1,-2.129380798E1
2.587205625E0,-7.783386230E0,-4.261264038E1,-2.199658203E1
2.597229625E0,-7.706558228E0,-4.217376709E1,-2.311421204E1
2.607253625E0,-7.723678589E0,-4.176623535E1,-2.401895142E1
2.617278625E0,-7.517318726E0,-4.118887329E1,-2.443684387E1
2.627302625E0,-7.662200928E0,-4.094683838E1,-2.501724243E1
2.637326625E0,-7.726593018E0,-4.075387573E1,-2.550086975E1
2.647351625E0,-7.782653809E0,-4.068215942E1,-2.573493958E1
2.657375625E0,-7.614059448E0,-4.042221069E1,-2.573646545E1
2.667399625E0,-7.580490112E0,-4.060159302E1,-2.604202271E1
2.677423625E0,-7.243103027E0,-4.057891846E1,-2.602024841E1
2.687448625E0,-7.077041626E0,-4.068319702E1,-2.586662292E1
2.697472625E0,-6.794998169E0,-4.088693237E1,-2.574119568E1
2.707496625E0,-6.436981201E0,-4.090844727E1,-2.549447632E1
2.717521625E0,-6.333984375E0,-4.091070557E1,-2.550779724E1
2.727545625E0,-6.070068359E0,-4.079681396E1,-2.565950012E1
2.737569625E0,-5.947631836E0,-4.060861206E1,-2.645730591E1
2.747594625E0,-5.552810669E0,-4.024285889E1,-2.706611633E1
2.757618625E0,-4.975234985E0,-3.969302368E1,-2.774557495E1
2.767642625E0,-4.560821533E0,-3.923303223E1,-2.847511292E1
2.777667625E0,-4.152694702E0,-3.854028320E1,-2.928643799E1
2.787691625E0,-3.909423828E0,-3.797143555E1,-2.998382568E1
2.797715625E0,-4.057083130E0,-3.751901245E1,-3.067446899E1
2.807739625E0,-4.244018555E0,-3.706738281E1,-3.126385498E1
2.817764625E0,-4.744903564E0,-3.669390869E1,-3.152310181E1
2.827788625E0,-5.286056519E0,-3.641778564E1,-3.168446350E1
2.837812625E0,-5.872619629E0,-3.629171753E1,-3.192301941E1
2.847837625E0,-6.298233032E0,-3.618600464E1,-3.199725342E1
2.857861625E0,-6.628829956E0,-3.606378174E1,-3.203627014E1
2.867885625E0,-6.868209839E0,-3.589321899E1,-3.201077271E1
2.877910625E0,-7.390258789E0,-3.583044434E1,-3.221722412E1
2.887934625E0,-7.773132324E0,-3.571920776E1,-3.224549866E1
2.897958625E0,-8.092498779E0,-3.553085327E1,-3.223480225E1
2.907983625E0,-8.537078857E0,-3.548425293E1,-3.214355469E1
2.918007625E0,-8.998352051E0,-3.561578369E1,-3.194979858E1
2.928031625E0,-9.132934570E0,-3.581213379E1,-3.184626770E1
2.938056625E0,-9.341552734E0,-3.569183350E1,-3.139907837E1
2.948080625E0,-9.651306152E0,-3.585540771E1,-3.143879700E1
2.958104625E0,-9.861923218E0,-3.600415039E1,-3.111575317E1
2.968128625E0,-1.022079468E1,-3.620642090E1,-3.093737793E1
2.978153625E0,-1.055181885E1,-3.647946167E1,-3.028660583E1
2.988177625E0,-1.081613159E1,-3.681240845E1,-2.990942383E1
2.998201625E0,-1.116091919E1,-3.715658569E1,-2.927557373E1
3.008226625E0,-1.112657166E1,-3.760275269E1,-2.902793884E1
3.018250625E0,-1.125988770E1,-3.787207031E1,-2.859785461E1
3.028274625E0,-1.122389221E1,-3.828836060E1,-2.807281494E1
3.038299625E0,-1.112533569E1,-3.862237549E1,-2.752763367E1
3.048323625E0,-1.081352234E1,-3.898223877E1,-2.691835022E1
3.058347625E0,-1.056146240E1,-3.927044678E1,-2.663832092E1
3.068372625E0,-1.021374512E1,-3.949768066E1,-2.644039917E1
3.078396625E0,-9.763015747E0,-3.981198120E1,-2.626824951E1
3.088420625E0,-9.490127563E0,-3.991717529E1,-2.616619873E1
3.098445625E0,-9.283050537E0,-4.009570312E1,-2.584815979E1
3.108469625E0,-9.043029785E0,-4.019436646E1,-2.573002625E1
3.118493625E0,-8.848098755E0,-4.027832031E1,-2.559892273E1
3.128518625E0,-8.661132812E0,-4.043615723E1,-2.554467773E1
3.138542625E0,-8.442535400E0,-4.063479614E1,-2.552203369E1
3.148566625E0,-8.000152588E0,-4.075021362E1,-2.528637695E1
3.158590625E0,-7.811218262E0,-4.069253540E1,-2.548257446E1
3.168615625E0,-7.653564453E0,-4.079159546E1,-2.542752075E1
3.178639625E0,-7.539627075E0,-4.059246826E1,-2.556045532E1
3.188663625E0,-7.602661133E0,-4.035253906E1,-2.586143494E1
3.198688625E0,-7.897415161E0,-4.020455933E1,-2.658387756E1
3.208712625E0,-8.023849487E0,-3.991851807E1,-2.680709839E1
3.218736625E0,-8.381179810E0,-3.955288696E1,-2.719970703E1
3.228761625E0,-8.814331055E0,-3.926397705E1,-2.759783936E1
3.238785625E0,-8.925003052E0,-3.902688599E1,-2.747505188E1
3.248809625E0,-9.044754028E0,-3.905831909E1,-2.729872131E1
3.258834625E0,-9.453155518E0,-3.926702881E1,-2.702294922E1
3.268858625E0,-9.999832153E0,-3.975180054E1,-2.633354187E1
3.278882625E0,-1.055856323E1,-4.012393188E1,-2.550781250E1
3.288907625E0,-1.123538208E1,-4.067523193E1,-2.438972473E1
3.298931625E0,-1.179605103E1,-4.090167236E1,-2.373274231E1
3.308955625E0,-1.230534363E1,-4.115530396E1,-2.265995789E1
3.318980625E0,-1.282208252E1,-4.152490234E1,-2.166154480E1
3.329004625E0,-1.328045654E1,-4.165167236E1,-2.098353577E1
3.339028625E0,-1.374958801E1,-4.179696655E1,-2.057164001E1
3.349053625E0,-1.421365356E1,-4.179064941E1,-2.033689880E1
3.359077625E0,-1.462210083E1,-4.176907349E1,-2.030380249E1
3.369101625E0,-1.501155090E1,-4.156344604E1,-2.030400085E1
3.379125625E0,-1.534436035E1,-4.126309204E1,-2.052850342E1
3.389150625E0,-1.565135193E1,-4.107614136E1,-2.104222107E1
3.399174625E0,-1.594558716E1,-4.087741089E1,-2.137329102E1
3.409198625E0,-1.604547119E1,-4.040435791E1,-2.174438477E1
3.419223625E0,-1.626704407E1,-4.015347290E1,-2.214451599E1
3.429247625E0,-1.649331665E1,-3.987982178E1,-2.266595459E1
3.439271625E0,-1.655686951E1,-3.967236328E1,-2.322406006E1
3.449296625E0,-1.645198059E1,-3.958026123E1,-2.344537354E1
3.459320625E0,-1.576472473E1,-3.931500244E1,-2.387451172E1
3.469344625E0,-1.537550354E1,-3.931741333E1,-2.415815735E1
3.479369625E0,-1.505653381E1,-3.924633789E1,-2.427532959E1
3.489393625E0,-1.475784302E1,-3.930450439E1,-2.460223389E1
3.499417625E0,-1.426980591E1,-3.934335327E1,-2.497361755E1
3.509442625E0,-1.366915894E1,-3.924737549E1,-2.504626465E1
3.519466625E0,-1.327864075E1,-3.918215942E1,-2.556840515E1
3.529490625E0,-1.285748291E1,-3.909835815E1,-2.607107544E1
3.539515625E0,-1.221380615E1,-3.896789551E1,-2.654673767E1
3.549539625E0,-1.141735840E1,-3.857666016E1,-2.719816589E1
3.559563625E0,-1.071885681E1,-3.825177002E1,-2.790432739E1
3.569588625E0,-1.014680481E1,-3.799188232E1,-2.851010132E1
3.579612875E0,-9.757553101E0,-3.786737061E1,-2.874382019E1
3.589636875E0,-9.609375000E0,-3.787106323E1,-2.876585388E1
3.599661875E0,-9.652465820E0,-3.807641602E1,-2.858757019E1
3.609685875E0,-9.677215576E0,-3.846673584E1,-2.810470581E1
3.619709875E0,-9.507431030E0,-3.885031128E1,-2.749784851E1
3.629734875E0,-9.119598389E0,-3.925491333E1,-2.708030701E1
3.639758875E0,-8.752334595E0,-3.973254395E1,-2.616387939E1
3.649782875E0,-8.291671753E0,-4.009060669E1,-2.582244873E1
3.659807875E0,-7.883605957E0,-4.060430908E1,-2.543820190E1
3.669831875E0,-7.617477417E0,-4.079598999E1,-2.512931824E1
3.679855875E0,-7.435211182E0,-4.100534058E1,-2.473918152E1
3.689880875E0,-7.258270264E0,-4.127593994E1,-2.423481750E1
3.699904875E0,-7.133148193E0,-4.152676392E1,-2.365721130E1
3.709928875E0,-7.116333008E0,-4.188745117E1,-2.329000854E1
3.719953875E0,-7.139984131E0,-4.218554688E1,-2.284379578E1
3.729977875E0,-7.485015869E0,-4.262374878E1,-2.198007202E1
3.740001875E0,-7.819183350E0,-4.302404785E1,-2.119528198E1
3.750026875E0,-8.193222046E0,-4.335867310E1,-2.018417358E1
3.760050875E0,-8.558349609E0,-4.376562500E1,-1.901428223E1
3.770074875E0,-8.758865356E0,-4.414907837E1,-1.797900391E1
3.780099875E0,-9.229751587E0,-4.461889648E1,-1.684553528E1
3.790123875E0,-9.585311890E0,-4.488400269E1,-1.565670776E1
3.800147875E0,-9.825698853E0,-4.514099121E1,-1.469398499E1
3.810172875E0,-1.010568237E1,-4.540695190E1,-1.359254456E1
3.820196875E0,-1.054194641E1,-4.563372803E1,-1.271067810E1
3.830220875E0,-1.049313354E1,-4.566433716E1,-1.221498108E1
3.840245875E0,-1.059757996E1,-4.590011597E1,-1.188162231E1
3.850269875E0,-1.048039246E1,-4.600497437E1,-1.194586182E1
3.860293875E0,-1.029821777E1,-4.588101196E1,-1.208979797E1
3.870318875E0,-1.016015625E1,-4.583847046E1,-1.232803345E1
3.880342875E0,-1.008680725E1,-4.567056274E1,-1.290336609E1
3.890366875E0,-9.844177246E0,-4.548428345E1,-1.364907837E1
3.900391875E0,-9.889190674E0,-4.536895752E1,-1.431668091E1
3.910415875E0,-9.915710449E0,-4.495867920E1,-1.521450806E1
3.920439875E0,-9.777725220E0,-4.471728516E1,-1.611770630E1
3.930464875E0,-9.838562012E0,-4.446640015E1,-1.682351685E1
3.940488875E0,-9.800354004E0,-4.406085205E1,-1.767816162E1
3.950512875E0,-9.726547241E0,-4.370437622E1,-1.830877686E1
3.960537875E0,-9.886383057E0,-4.350155640E1,-1.915486145E1
