"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
3.165504837E1,4.948423178E1,1.094099456E1,3.112308416E2,5.011549592E-1,2.448433861E2,6.929801434E0,6.630371535E0
3.265505695E1,4.948422977E1,1.094097813E1,3.112502897E2,5.017125607E-1,2.538719989E2,7.107044689E0,6.652252361E0
3.365506482E1,4.948422746E1,1.094094396E1,3.112698360E2,1.249615908E0,2.614863999E2,7.264733226E0,6.596588990E0
3.465507257E1,4.948423885E1,1.094088747E1,3.119627933E2,2.053001568E0,2.631849620E2,5.709341768E0,3.000000000E0
3.565507972E1,4.948422629E1,1.094084839E1,3.127242729E2,2.455008694E0,2.509523952E2,6.113460785E0,3.000000000E0
3.665508771E1,4.948422007E1,1.094080077E1,3.130611979E2,2.919667072E0,2.535586321E2,6.728551264E0,3.000000000E0
3.765509427E1,4.948423177E1,1.094076314E1,3.125978378E2,2.677348801E0,2.705960860E2,6.536463307E0,3.000000000E0
3.865510488E1,4.948424833E1,1.094074190E1,3.128387175E2,2.038054848E0,2.899298808E2,6.410086924E0,3.000000000E0
3.965510762E1,4.948425699E1,1.094070586E1,3.126176729E2,2.313200707E0,2.937769911E2,6.254396074E0,3.000000000E0
4.065511274E1,4.948426046E1,1.094067297E1,3.126243086E2,2.175638005E0,2.935682330E2,6.135020514E0,3.000000000E0
4.165511906E1,4.948427640E1,1.094065012E1,3.126537333E2,2.094466435E0,3.079000069E2,6.095472044E0,3.000000000E0
4.265512550E1,4.948428525E1,1.094062215E1,3.126685899E2,2.093545948E0,3.064873233E2,6.062492605E0,3.000000000E0
4.365513313E1,4.948429696E1,1.094059743E1,3.128701598E2,2.115883239E0,3.083616627E2,6.189451523E0,3.000000000E0
4.465513575E1,4.948431284E1,1.094056675E1,3.127754673E2,2.361796204E0,3.120028774E2,6.350164942E0,3.000000000E0
4.565514135E1,4.948432797E1,1.094053987E1,3.120809849E2,2.455021733E0,3.152894708E2,6.561851705E0,3.000000000E0
4.665514576E1,4.948434901E1,1.094052276E1,3.122411763E2,2.487329130E0,3.260189439E2,6.691476390E0,3.000000000E0
4.765515089E1,4.948437241E1,1.094051107E1,3.125231113E2,2.353078507E0,3.263326055E2,6.699536264E0,3.000000000E0
4.865515530E1,4.948438331E1,1.094048615E1,3.117896069E2,2.272890244E0,3.209467858E2,6.879204753E0,3.000000000E0
4.965516031E1,4.948439788E1,1.094046486E1,3.115706158E2,2.256071085E0,3.194447945E2,7.149575681E0,3.000000000E0
5.065516472E1,4.948441747E1,1.094045123E1,3.117621260E2,2.251483015E0,3.236194720E2,7.421134319E0,3.000000000E0
5.165516853E1,4.948443808E1,1.094044333E1,3.112019520E2,2.205125874E0,3.282270209E2,7.767440188E0,3.000000000E0
5.265517223E1,4.948446284E1,1.094044495E1,3.112428915E2,2.204449004E0,3.367224961E2,7.992630418E0,3.000000000E0
5.365517700E1,4.948448923E1,1.094045014E1,3.118686377E2,2.254129445E0,3.431711604E2,8.051557706E0,3.000000000E0
5.465518081E1,4.948451549E1,1.094046157E1,3.104043941E2,2.243592422E0,3.504797168E2,8.009402607E0,3.000000000E0
5.565518534E1,4.948454001E1,1.094047147E1,3.109525490E2,2.256359260E0,3.567410490E2,7.942251797E0,3.000000000E0
5.665518904E1,4.948456196E1,1.094047394E1,3.113595942E2,2.251286314E0,1.431373898E0,8.015820570E0,3.000000000E0
5.765519440E1,4.948458170E1,1.094047913E1,3.102341095E2,2.228662057E0,5.381205252E0,8.068510179E0,3.000000000E0
5.865519559E1,4.948460228E1,1.094048275E1,3.096104555E2,2.176053206E0,4.970025218E0,7.970661304E0,3.000000000E0
5.965519905E1,4.948462587E1,1.094049189E1,3.107428106E2,2.307608651E0,6.002428747E0,7.673830888E0,3.000000000E0
6.065520227E1,4.948464497E1,1.094050318E1,3.108536366E2,2.266051178E0,1.441263357E1,7.610166748E0,3.000000000E0
6.165520990E1,4.948466467E1,1.094051308E1,3.093783152E2,2.195872253E0,1.869726877E1,7.666387189E0,3.000000000E0
6.265520954E1,4.948468537E1,1.094051868E1,3.091104190E2,2.168586856E0,2.198302019E1,7.781707774E0,3.000000000E0
6.365521264E1,4.948470929E1,1.094052082E1,3.103796660E2,2.305251890E0,1.818775960E1,7.652586930E0,3.000000000E0
6.465521574E1,4.948472732E1,1.094054609E1,3.100214162E2,2.393996819E0,3.087684361E1,7.845141329E0,3.000000000E0
6.565521932E1,4.948474959E1,1.094055817E1,3.100217256E2,2.389150297E0,3.000954619E1,8.053169431E0,3.000000000E0
6.665522254E1,4.948476873E1,1.094057348E1,3.100455432E2,2.455299806E0,3.396390008E1,8.120821398E0,3.000000000E0
6.765522850E1,4.948478849E1,1.094059663E1,3.100805828E2,2.454203651E0,3.791697711E1,7.990823207E0,3.000000000E0
6.865523112E1,4.948481012E1,1.094060853E1,3.089801340E2,2.305017828E0,3.597736499E1,8.151797402E0,3.000000000E0
6.965523136E1,4.948483272E1,1.094062715E1,3.085450663E2,2.225902113E0,3.757756742E1,8.166760213E0,3.000000000E0
7.065523732E1,4.948485256E1,1.094064953E1,3.090662355E2,2.297165386E0,4.310908125E1,8.310199477E0,3.000000000E0
7.165524030E1,4.948487462E1,1.094067028E1,3.085749119E2,2.402655467E0,4.118672220E1,8.248172319E0,3.000000000E0
7.265523994E1,4.948489749E1,1.094068884E1,3.082732502E2,2.436172575E0,3.830304408E1,8.283722393E0,3.000000000E0
7.365524292E1,4.948491251E1,1.094071293E1,3.081611622E2,2.330945186E0,4.159328744E1,8.213057189E0,3.000000000E0
7.465524602E1,4.948492679E1,1.094074353E1,3.081223142E2,2.351221203E0,4.813792157E1,7.943051739E0,3.000000000E0
7.565524805E1,4.948494537E1,1.094076434E1,3.071968629E2,2.296280070E0,4.588419170E1,7.831215214E0,3.000000000E0
7.665525091E1,4.948495961E1,1.094079764E1,3.080640656E2,2.377390355E0,5.178129409E1,7.696352271E0,3.000000000E0
7.765525460E1,4.948497506E1,1.094082598E1,3.083869022E2,2.390312632E0,5.455214637E1,7.630357416E0,3.000000000E0
7.865525639E1,4.948499010E1,1.094085435E1,3.072099464E2,2.387510087E0,5.551978426E1,7.570193822E0,3.000000000E0
7.965525889E1,4.948500148E1,1.094088424E1,3.067503128E2,2.337260740E0,5.885940683E1,7.575586039E0,3.000000000E0
8.065526497E1,4.948501017E1,1.094091779E1,3.075090766E2,2.406241413E0,6.406281488E1,7.567851410E0,3.000000000E0
8.165526831E1,4.948501597E1,1.094095201E1,3.070075655E2,2.379477047E0,6.959711971E1,7.774910909E0,3.000000000E0
8.265526688E1,4.948503392E1,1.094098074E1,3.060731428E2,2.414854550E0,6.762195450E1,7.725121435E0,3.000000000E0
8.365526998E1,4.948504340E1,1.094101478E1,3.072171526E2,2.412226403E0,6.991776174E1,7.642229827E0,3.000000000E0
8.465527201E1,4.948504684E1,1.094105073E1,3.073071465E2,2.409231277E0,7.645118201E1,7.474516100E0,3.000000000E0
8.565527880E1,4.948505111E1,1.094108411E1,3.062185068E2,2.355626066E0,8.372059410E1,7.554604655E0,3.000000000E0
8.665527976E1,4.948505400E1,1.094111638E1,3.060268928E2,2.350272870E0,8.767328927E1,7.565560660E0,3.000000000E0
8.765528023E1,4.948504554E1,1.094114970E1,3.066773550E2,2.430517483E0,1.018235746E2,7.458785048E0,3.000000000E0
8.865528309E1,4.948502749E1,1.094117797E1,3.059917575E2,2.506659974E0,1.189334125E2,7.344703153E0,3.000000000E0
8.965528595E1,4.948501082E1,1.094120202E1,3.054691051E2,2.520850521E0,1.319197129E2,7.266923707E0,3.000000000E0
9.065528834E1,4.948499836E1,1.094122744E1,3.068974858E2,2.489737827E0,1.369966402E2,7.167182629E0,3.000000000E0
9.165529108E1,4.948497954E1,1.094124605E1,3.072984969E2,2.414791121E0,1.461544989E2,7.225941648E0,3.000000000E0
9.265529299E1,4.948496323E1,1.094126657E1,3.060998130E2,2.351471866E0,1.496129790E2,7.239674504E0,3.000000000E0
9.365529621E1,4.948495718E1,1.094130466E1,3.062645144E2,2.404776134E0,1.385865173E2,7.442438164E0,3.000000000E0
9.465529716E1,4.948495894E1,1.094134776E1,3.079234566E2,2.337716611E0,1.199721640E2,7.608717181E0,3.000000000E0
9.565530086E1,4.948496255E1,1.094138185E1,3.075030668E2,2.186261791E0,1.025699551E2,7.832948012E0,3.000000000E0
9.665530348E1,4.948498214E1,1.094141142E1,3.073163245E2,2.032739573E0,7.447461669E1,7.651443358E0,3.000000000E0
9.765530539E1,4.948500854E1,1.094143070E1,3.068983509E2,2.047455405E0,3.999753706E1,7.627784197E0,3.000000000E0
9.865530884E1,4.948503146E1,1.094144285E1,3.073428421E2,2.042195229E0,2.398830773E1,7.794383744E0,3.000000000E0
9.965531099E1,4.948505437E1,1.094144310E1,3.061080667E2,2.240975325E0,8.537484928E0,7.701968273E0,3.000000000E0
1.006553125E2,4.948507750E1,1.094144874E1,3.068391772E2,2.283097943E0,5.923951551E0,7.864221379E0,3.000000000E0
1.016553152E2,4.948509756E1,1.094145325E1,3.062523013E2,2.249917036E0,4.890940660E0,7.759655070E0,3.000000000E0
1.026553185E2,4.948511797E1,1.094145609E1,3.056566633E2,2.178566715E0,8.939031971E0,7.578835845E0,3.000000000E0
1.036553205E2,4.948514326E1,1.094146138E1,3.068787430E2,2.324737379E0,1.059691736E1,7.755234193E0,3.000000000E0
1.046553233E2,4.948516632E1,1.094146300E1,3.057979555E2,2.416865337E0,1.117899962E1,7.534719915E0,3.000000000E0
1.056553248E2,4.948518757E1,1.094145879E1,3.056425975E2,2.402317635E0,5.965018151E0,7.586547522E0,3.000000000E0
1.066553273E2,4.948521081E1,1.094145499E1,3.063493685E2,2.442283698E0,1.623481061E-1,7.483174685E0,3.000000000E0
1.076553308E2,4.948523107E1,1.094145682E1,3.059465682E2,2.337798097E0,3.151748812E-1,7.375239931E0,3.000000000E0
1.086553353E2,4.948525203E1,1.094146303E1,3.059489365E2,2.309104969E0,2.191884541E0,7.299762255E0,3.000000000E0
1.096553357E2,4.948527399E1,1.094146648E1,3.058561602E2,2.356372816E0,2.747340670E0,7.185473931E0,3.000000000E0
1.106553379E2,4.948529711E1,1.094146964E1,3.053575743E2,2.358836182E0,4.051678593E0,7.268384647E0,3.000000000E0
1.116553421E2,4.948531975E1,1.094147122E1,3.059249251E2,2.383983959E0,1.645147205E0,7.388156260E0,3.000000000E0
1.126553425E2,4.948533809E1,1.094147476E1,3.049891696E2,2.285544901E0,3.727323068E0,7.265966039E0,3.000000000E0
1.136553477E2,4.948535988E1,1.094147763E1,3.054334591E2,2.290500637E0,3.617436584E0,7.067826689E0,3.000000000E0
1.146553481E2,4.948538081E1,1.094147225E1,3.053535049E2,2.288191295E0,3.592815231E2,7.093454835E0,3.000000000E0
1.156553500E2,4.948540418E1,1.094146809E1,3.055080010E2,2.367458713E0,3.563236518E2,6.998288811E0,3.000000000E0
1.166553528E2,4.948542734E1,1.094146447E1,3.053515806E2,2.344354288E0,3.569925098E2,6.931640506E0,3.000000000E0
1.176553559E2,4.948544791E1,1.094146500E1,3.052366250E2,2.299353698E0,3.570505346E2,6.802862241E0,3.000000000E0
1.186553568E2,4.948546518E1,1.094147768E1,3.041647247E2,2.249929799E0,5.392523865E0,6.762193334E0,3.000000000E0
1.196553597E2,4.948548823E1,1.094147850E1,3.061287491E2,2.318016397E0,5.105478739E0,6.720246119E0,3.000000000E0
1.206553617E2,4.948550808E1,1.094148298E1,3.049886566E2,2.342052173E0,7.228608326E0,6.581163111E0,3.000000000E0
1.216553643E2,4.948552724E1,1.094148273E1,3.053049919E2,2.327052857E0,6.293423824E0,6.625468558E0,3.000000000E0
1.226553671E2,4.948554876E1,1.094147678E1,3.055171916E2,2.326954267E0,1.043862909E0,6.644531415E0,3.000000000E0
1.236553724E2,4.948556710E1,1.094147099E1,3.053993100E2,2.306303199E0,3.565925995E2,6.642435949E0,3.000000000E0
1.246553724E2,4.948558463E1,1.094146912E1,3.054082795E2,2.232580801E0,3.551023645E2,6.653492479E0,3.000000000E0
1.256553780E2,4.948560092E1,1.094146915E1,3.051605940E2,2.016280639E0,3.542248250E2,6.781379596E0,3.000000000E0
1.266553770E2,4.948561653E1,1.094148390E1,3.048201098E2,1.933006701E0,6.141374002E0,6.897059510E0,3.000000000E0
1.276553787E2,4.948563280E1,1.094148689E1,3.037272834E2,1.826244660E0,8.352857285E0,6.797655719E0,3.000000000E0
1.286553820E2,4.948565190E1,1.094149096E1,3.052898797E2,1.846099354E0,8.565421768E0,6.582125647E0,3.000000000E0
1.296553847E2,4.948566870E1,1.094149252E1,3.044428628E2,1.832475737E0,6.728475616E0,6.565824840E0,3.000000000E0
1.306553866E2,4.948568618E1,1.094150103E1,3.048123935E2,1.846398357E0,9.365709885E0,6.358977051E0,3.000000000E0
1.316553892E2,4.948570448E1,1.094150041E1,3.050606475E2,1.855886047E0,5.472401837E0,6.205013074E0,3.000000000E0
1.326553938E2,4.948572223E1,1.094150474E1,3.044904011E2,1.834491605E0,8.480785200E0,6.207087972E0,3.000000000E0
1.336569573E2,4.948574182E1,1.094151168E1,3.056755091E2,1.834632963E0,1.145521523E1,6.247298783E0,3.000000000E0
1.346566365E2,4.948575982E1,1.094151634E1,3.046089098E2,1.884966087E0,1.145489478E1,6.288922981E0,3.000000000E0
1.356565964E2,4.948577706E1,1.094152138E1,3.050516178E2,1.880510335E0,9.748940841E0,6.350704681E0,3.000000000E0
1.366568830E2,4.948579620E1,1.094152194E1,3.051846265E2,1.880581091E0,7.764377476E0,6.378580181E0,3.000000000E0
1.376565385E2,4.948581551E1,1.094152774E1,3.040128740E2,1.856958987E0,8.690785610E0,6.159651172E0,3.000000000E0
1.386564832E2,4.948583769E1,1.094152300E1,3.052227799E2,2.127545678E0,2.832134623E0,6.149371683E0,3.000000000E0
1.396567607E2,4.948586023E1,1.094152698E1,3.050358469E2,2.395322191E0,1.206445153E0,6.159924142E0,3.000000000E0
1.406564015E2,4.948588688E1,1.094153146E1,3.047796265E2,2.637793093E0,3.429065440E0,6.221585767E0,3.000000000E0
1.416563373E2,4.948591145E1,1.094153028E1,3.049638098E2,2.698080958E0,2.666676852E0,6.236960225E0,3.000000000E0
1.426562901E2,4.948593486E1,1.094152562E1,3.050291163E2,2.676801841E0,3.599702581E2,6.227883852E0,3.000000000E0
1.436562541E2,4.948595304E1,1.094152303E1,3.047392492E2,2.477051843E0,3.561586338E2,6.131006066E0,3.000000000E0
1.446561964E2,4.948596842E1,1.094151857E1,3.050193874E2,2.228389190E0,3.525101322E2,6.197308512E0,3.000000000E0
1.456561587E2,4.948598331E1,1.094151193E1,3.048447478E2,1.967387892E0,3.485566936E2,6.117501434E0,3.000000000E0
1.466561280E2,4.948599322E1,1.094150181E1,3.053832084E2,1.612547075E0,3.444139009E2,6.096841611E0,3.000000000E0
1.476560740E2,4.948599134E1,1.094150132E1,3.047023005E2,5.871920317E-1,3.447556046E2,6.090939652E0,3.000000000E0
1.486560193E2,4.948599831E1,1.094150539E1,3.050683257E2,3.921454738E-1,3.550778823E2,5.947842202E0,3.000000000E0
1.496559662E2,4.948601686E1,1.094151726E1,3.040296583E2,1.093315225E0,1.566212205E1,5.833738780E0,3.000000000E0
1.506559182E2,4.948604488E1,1.094151284E1,3.056629230E2,1.815945291E0,2.660196327E0,5.802327720E0,3.000000000E0
1.516558715E2,4.948606542E1,1.094152023E1,3.045795528E2,2.219717590E0,5.321082257E0,5.691275338E0,3.000000000E0
1.526558282E2,4.948609451E1,1.094151908E1,3.048253277E2,2.802167123E0,1.645549494E0,5.618008595E0,3.000000000E0
1.536557864E2,4.948611999E1,1.094152251E1,3.051253111E2,2.927797125E0,1.692238773E0,5.499287290E0,3.000000000E0
1.546557480E2,4.948613043E1,1.094152850E1,3.045433248E2,2.201677864E0,2.989805357E0,5.427900470E0,3.000000000E0
1.556557112E2,4.948615122E1,1.094154686E1,3.047447960E2,2.232077270E0,1.561646946E1,5.360448016E0,3.000000000E0
1.566556771E2,4.948616911E1,1.094155094E1,3.050034080E2,2.066334988E0,1.575465465E1,5.395410970E0,3.000000000E0
1.576556436E2,4.948618816E1,1.094155382E1,3.046998494E2,2.026910922E0,1.428040928E1,5.311890326E0,3.000000000E0
1.586556123E2,4.948620902E1,1.094155261E1,3.042920283E2,2.086198427E0,9.730921642E0,5.336167727E0,3.000000000E0
1.596555824E2,4.948622932E1,1.094155163E1,3.053225044E2,2.082276692E0,6.721632315E0,5.417743792E0,3.000000000E0
1.606555555E2,4.948624876E1,1.094155321E1,3.046066350E2,2.061629017E0,5.572912558E0,5.591123094E0,3.000000000E0
1.616555291E2,4.948627074E1,1.094155218E1,3.049697750E2,2.180939748E0,4.483273209E0,5.597241464E0,3.000000000E0
1.626555041E2,4.948629526E1,1.094154807E1,3.051798366E2,2.400663948E0,7.735297207E-1,5.600684017E0,3.000000000E0
1.636554792E2,4.948631853E1,1.094154874E1,3.042089693E2,2.475083000E0,3.584689335E2,5.543032563E0,3.000000000E0
1.646554573E2,4.948634010E1,1.094155383E1,3.052236825E2,2.440652171E0,3.594991833E2,5.506086886E0,3.000000000E0
1.656554356E2,4.948636107E1,1.094155466E1,3.049011473E2,2.405685338E0,3.591110901E2,5.576329545E0,3.000000000E0
1.666554149E2,4.948638444E1,1.094155922E1,3.044166349E2,2.409319248E0,3.792520814E0,5.603088706E0,3.000000000E0
1.676553953E2,4.948640812E1,1.094156378E1,3.042942764E2,2.456993203E0,5.803472702E0,5.539167431E0,3.000000000E0
1.686553769E2,4.948643266E1,1.094156534E1,3.041990265E2,2.451614010E0,3.965605123E0,5.624870000E0,3.000000000E0
1.696553586E2,4.948645832E1,1.094157167E1,3.055604783E2,2.461448915E0,6.618851097E0,5.740847181E0,3.000000000E0
1.706553422E2,4.948648034E1,1.094157473E1,3.043236531E2,2.403096853E0,5.270062951E0,5.774701484E0,3.000000000E0
1.716553262E2,4.948650311E1,1.094158079E1,3.042508459E2,2.375452778E0,6.891537042E0,5.722441023E0,3.000000000E0
1.726553100E2,4.948652703E1,1.094158177E1,3.057516657E2,2.375528076E0,3.488669479E0,5.685307753E0,3.000000000E0
1.736552956E2,4.948655278E1,1.094158638E1,3.045040737E2,2.377109735E0,5.730498851E0,5.545081810E0,3.000000000E0
1.746552812E2,4.948657936E1,1.094158902E1,3.050658122E2,2.360856413E0,6.706052018E0,5.507674069E0,3.000000000E0
1.756552675E2,4.948660645E1,1.094158797E1,3.049533819E2,2.393749538E0,4.543567605E0,5.641710121E0,3.000000000E0
1.766552546E2,4.948663318E1,1.094158798E1,3.048541508E2,2.412272719E0,2.812288462E0,5.667316858E0,3.000000000E0
1.776552428E2,4.948665939E1,1.094158924E1,3.052528388E2,2.471397374E0,1.579585698E0,5.762877806E0,3.000000000E0
1.786552299E2,4.948668338E1,1.094159505E1,3.048981767E2,2.503111380E0,2.747386560E0,5.797293375E0,3.000000000E0
1.796552188E2,4.948670756E1,1.094160083E1,3.035108021E2,2.487417719E0,4.259437232E0,5.786547624E0,3.000000000E0
1.806552079E2,4.948673116E1,1.094160203E1,3.056776724E2,2.471742324E0,6.170333999E0,5.913521360E0,3.000000000E0
1.816551976E2,4.948675288E1,1.094160212E1,3.045693025E2,2.357525290E0,6.890765893E0,5.859818662E0,3.000000000E0
1.826551871E2,4.948677823E1,1.094159797E1,3.041721753E2,2.347914412E0,2.299943191E0,5.740903444E0,3.000000000E0
1.836551769E2,4.948680060E1,1.094160286E1,3.056451100E2,2.438331302E0,3.696928269E0,5.712548165E0,3.000000000E0
1.846551671E2,4.948682401E1,1.094161249E1,3.044032869E2,2.509387455E0,7.014971820E0,5.677233005E0,3.000000000E0
1.856551585E2,4.948684683E1,1.094161502E1,3.044738018E2,2.450644609E0,6.026384116E0,5.749874609E0,3.000000000E0
1.866551487E2,4.948687045E1,1.094161355E1,3.044686649E2,2.481294693E0,2.345516216E0,5.724443953E0,3.000000000E0
1.876551403E2,4.948689228E1,1.094161581E1,3.038768536E2,2.429097850E0,3.598618133E2,5.578428565E0,3.000000000E0
1.886551311E2,4.948691624E1,1.094162041E1,3.051711840E2,2.500291873E0,3.122147372E0,5.468994513E0,3.000000000E0
1.896551238E2,4.948693835E1,1.094162671E1,3.039227564E2,2.485106191E0,5.031516938E0,5.320043621E0,3.000000000E0
1.906551149E2,4.948696181E1,1.094162908E1,3.044216005E2,2.471901139E0,4.457889370E0,5.215404215E0,3.000000000E0
1.916551065E2,4.948698770E1,1.094162814E1,3.046295210E2,2.506547487E0,3.930983066E0,5.134531498E0,3.000000000E0
1.926550997E2,4.948701174E1,1.094163605E1,3.037061450E2,2.507244981E0,7.009588668E0,5.042986736E0,3.000000000E0
1.936550915E2,4.948703483E1,1.094163860E1,3.034273543E2,2.416212004E0,7.690992542E0,4.993747042E0,3.000000000E0
1.946550850E2,4.948706011E1,1.094163944E1,3.062514391E2,2.362954459E0,6.782267426E0,5.136200522E0,3.000000000E0
1.956550775E2,4.948708467E1,1.094164727E1,3.046294318E2,2.466519168E0,1.216156658E1,5.157911519E0,3.000000000E0
1.966550708E2,4.948711077E1,1.094165066E1,3.038956721E2,2.541497681E0,1.265142096E1,5.142103722E0,3.000000000E0
1.976550635E2,4.948713799E1,1.094165184E1,3.058324649E2,2.600824463E0,9.688803278E0,5.089796382E0,3.000000000E0
1.986550561E2,4.948716173E1,1.094165961E1,3.042556766E2,2.539589177E0,1.138323051E1,5.130306799E0,3.000000000E0
1.996550502E2,4.948718958E1,1.094165136E1,3.052996445E2,2.629028738E0,2.475013057E0,5.077016920E0,3.000000000E0
2.006550428E2,4.948721428E1,1.094164713E1,3.052268470E2,2.640670943E0,3.592014085E2,4.923166075E0,3.000000000E0
2.016550375E2,4.948723943E1,1.094165025E1,3.054011878E2,2.650920101E0,3.599337793E2,4.856174190E0,3.000000000E0
2.026550312E2,4.948726232E1,1.094165725E1,3.059455989E2,2.656068966E0,3.190138752E0,5.064352944E0,3.000000000E0
2.036550254E2,4.948728591E1,1.094165877E1,3.045261238E2,2.639469247E0,3.025839440E0,5.057734587E0,3.000000000E0
2.046550188E2,4.948731110E1,1.094166716E1,3.053509594E2,2.669129304E0,6.868004669E0,4.988361981E0,3.000000000E0
2.056550128E2,4.948733566E1,1.094166605E1,3.047943888E2,2.594998914E0,5.820390858E0,4.838943882E0,3.000000000E0
2.066550070E2,4.948735764E1,1.094167324E1,3.048355480E2,2.505316580E0,1.147563032E1,4.893007366E0,3.000000000E0
2.076550010E2,4.948738095E1,1.094167173E1,3.049733218E2,2.427442686E0,7.294103338E0,5.064559741E0,3.000000000E0
2.086549946E2,4.948740790E1,1.094167608E1,3.043549709E2,2.539116865E0,7.129056185E0,5.172836750E0,3.000000000E0
2.096549890E2,4.948743475E1,1.094166386E1,3.054361660E2,2.616054770E0,3.574167207E2,5.262682673E0,3.000000000E0
2.106549840E2,4.948746031E1,1.094166275E1,3.044850944E2,2.655408702E0,3.565199505E2,5.254595661E0,3.000000000E0
2.116549782E2,4.948748653E1,1.094166769E1,3.051467905E2,2.757455250E0,3.592024837E2,5.372538506E0,3.000000000E0
2.126549724E2,4.948751367E1,1.094167171E1,3.050109409E2,2.810090942E0,2.221406147E0,5.333095917E0,3.000000000E0
2.136549675E2,4.948753576E1,1.094167304E1,3.038480609E2,2.682483005E0,3.107413629E0,5.303985972E0,3.000000000E0
2.146549618E2,4.948756324E1,1.094167610E1,3.053120709E2,2.820478814E0,3.635682246E0,5.296406922E0,3.000000000E0
2.156549560E2,4.948758828E1,1.094167531E1,3.044589266E2,2.693525265E0,2.559211925E0,5.429418558E0,3.000000000E0
2.166549506E2,4.948761423E1,1.094167896E1,3.043898729E2,2.697527277E0,3.733081240E0,5.373270293E0,3.000000000E0
