"Time (s)","X (hPa)"
-5.208967084E-1,9.868575287E2
4.796852916E-1,9.868601227E2
1.480258292E0,9.868627167E2
2.480839292E0,9.868894196E2
3.481836292E0,9.868939209E2
4.481990292E0,9.868952179E2
5.033291292E0,9.868972015E2
6.033511292E0,9.868972015E2
7.034092292E0,9.868885803E2
8.034669292E0,9.868798065E2
9.035249292E0,9.868673706E2
1.003582529E1,9.868565369E2
1.103640229E1,9.868466949E2
1.203697529E1,9.868466949E2
1.303755529E1,9.868481445E2
1.403813129E1,9.868529510E2
1.503919129E1,9.868569183E2
1.603928629E1,9.868658447E2
1.703986129E1,9.868660736E2
1.804043529E1,9.868660736E2
1.904101429E1,9.868663788E2
2.004159629E1,9.868689728E2
2.104217029E1,9.868689728E2
2.204274729E1,9.868621826E2
2.304332329E1,9.868547821E2
2.404390329E1,9.868503571E2
2.504464129E1,9.868489838E2
2.604505429E1,9.868489838E2
2.704562729E1,9.868561554E2
2.804620829E1,9.868594360E2
2.904678529E1,9.868750000E2
3.004770629E1,9.868854523E2
3.104793829E1,9.868928528E2
3.204851929E1,9.869100952E2
3.304909329E1,9.869289398E2
3.404966829E1,9.869394684E2
3.505024329E1,9.869444275E2
3.605082229E1,9.869644165E2
3.705139929E1,9.869743347E2
3.805197729E1,9.869908905E2
3.905255329E1,9.870092010E2
4.005317529E1,9.870225525E2
4.105370629E1,9.870331573E2
4.205428329E1,9.870539856E2
4.305486029E1,9.870691681E2
4.405543629E1,9.870952606E2
4.505601929E1,9.871225739E2
4.605659629E1,9.871445465E2
4.705717029E1,9.871707153E2
4.805774729E1,9.871905518E2
4.905832629E1,9.872125244E2
5.005890129E1,9.872360229E2
5.105947829E1,9.872592163E2
5.206005529E1,9.872894287E2
5.306063729E1,9.873155975E2
5.406120929E1,9.873418427E2
5.506178729E1,9.873625946E2
5.606236529E1,9.873999786E2
5.706294329E1,9.874249268E2
5.806352129E1,9.874468231E2
5.906418429E1,9.874752045E2
6.006467429E1,9.875039673E2
6.106525029E1,9.875261688E2
6.206582429E1,9.875486755E2
6.306640629E1,9.875641632E2
6.406698029E1,9.875853729E2
6.506756029E1,9.875936890E2
6.606813529E1,9.876206207E2
6.706871329E1,9.876448059E2
6.806928929E1,9.876705933E2
6.906986829E1,9.876991272E2
7.007044229E1,9.877275085E2
7.107102529E1,9.877488708E2
7.207160129E1,9.877691650E2
7.307217329E1,9.877943420E2
7.407275229E1,9.878237915E2
7.507332729E1,9.878475189E2
7.607390529E1,9.878721619E2
7.707448229E1,9.878868103E2
7.807506229E1,9.879115295E2
7.907601629E1,9.879312134E2
8.007621229E1,9.879442596E2
8.107679029E1,9.879740906E2
8.207736629E1,9.880017853E2
8.307794429E1,9.880242157E2
8.407852329E1,9.880559540E2
8.507909829E1,9.880844116E2
8.607967429E1,9.881098938E2
