"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.554991667E-2,3.115218353E1,-1.058361816E1,-3.385772705E1
3.557891666E-2,3.122707367E1,-1.039176941E1,-3.399896240E1
4.560691665E-2,3.101410675E1,-1.035948181E1,-3.395788574E1
5.563591665E-2,3.054261398E1,-1.041839600E1,-3.438085938E1
6.566391664E-2,2.993118286E1,-9.877777100E0,-3.487582397E1
7.569291667E-2,2.944204330E1,-9.710723877E0,-3.524703979E1
8.572091666E-2,2.942135620E1,-9.450088501E0,-3.537731934E1
9.574991665E-2,2.935790634E1,-9.177154541E0,-3.597277832E1
1.057779166E-1,2.892338181E1,-8.856536865E0,-3.664764404E1
1.158069166E-1,2.844781113E1,-8.507827759E0,-3.685516357E1
1.258349167E-1,2.774843216E1,-7.662643433E0,-3.720468140E1
1.358639167E-1,2.746429062E1,-7.200698853E0,-3.805487061E1
1.458919166E-1,2.687318802E1,-6.398818970E0,-3.889041138E1
1.559209166E-1,2.596523285E1,-5.494430542E0,-3.958972168E1
1.659489167E-1,2.483452225E1,-4.970046997E0,-4.067373657E1
1.759779167E-1,2.356881714E1,-3.936920166E0,-4.139508057E1
1.860059167E-1,2.272879028E1,-2.777313232E0,-4.195846558E1
1.960349166E-1,2.211088562E1,-2.089019775E0,-4.299014282E1
2.060629167E-1,2.161164856E1,-1.337524414E0,-4.358670044E1
2.160919167E-1,2.166756439E1,-8.726654053E-1,-4.300918579E1
2.261209167E-1,2.144469452E1,-9.032897949E-1,-4.294995117E1
2.361489167E-1,2.154177094E1,-8.781280518E-1,-4.286447144E1
2.461779166E-1,2.193505096E1,-1.071548462E0,-4.277752686E1
2.562059167E-1,2.176563263E1,-1.312591553E0,-4.262991333E1
2.662349167E-1,2.198872375E1,-1.795623779E0,-4.278689575E1
2.762629167E-1,2.198891449E1,-2.373001099E0,-4.286392212E1
2.862919167E-1,2.200386810E1,-3.093551636E0,-4.274389648E1
2.963199166E-1,2.202407074E1,-3.594207764E0,-4.288378906E1
3.063489167E-1,2.199847412E1,-4.112091064E0,-4.272103882E1
3.163769167E-1,2.193280029E1,-4.051559448E0,-4.286642456E1
3.264059167E-1,2.181303406E1,-4.011093140E0,-4.283279419E1
3.364339166E-1,2.190873718E1,-4.005050659E0,-4.282516479E1
3.464629166E-1,2.197126770E1,-3.956283569E0,-4.277767944E1
3.564909167E-1,2.204720306E1,-3.611114502E0,-4.302688599E1
3.665199167E-1,2.207081604E1,-4.020965576E0,-4.327398682E1
3.765479166E-1,2.175527191E1,-4.304840088E0,-4.327478027E1
3.865769166E-1,2.158503723E1,-4.662994385E0,-4.335534668E1
3.966049167E-1,2.186374664E1,-5.688690186E0,-4.341424561E1
4.066339167E-1,2.199690247E1,-6.396270752E0,-4.284762573E1
4.166619166E-1,2.193646240E1,-7.058135986E0,-4.279663086E1
4.266909166E-1,2.141355896E1,-7.633911133E0,-4.296865845E1
4.367189167E-1,2.118510437E1,-7.570068359E0,-4.342687988E1
4.467479167E-1,2.058386993E1,-7.181198120E0,-4.368661499E1
4.567759167E-1,2.005068970E1,-7.226837158E0,-4.404531860E1
4.668049167E-1,1.944627380E1,-7.093597412E0,-4.413760376E1
4.768329166E-1,1.904714966E1,-6.838104248E0,-4.420971680E1
4.868619167E-1,1.833071899E1,-7.089797974E0,-4.472998047E1
4.968899167E-1,1.739084625E1,-7.142700195E0,-4.526617432E1
5.069189167E-1,1.622270203E1,-7.490463257E0,-4.581271362E1
5.169469166E-1,1.512095642E1,-8.044006348E0,-4.617367554E1
5.269759166E-1,1.353414917E1,-8.523742676E0,-4.620254517E1
5.370039167E-1,1.157234192E1,-8.887130737E0,-4.660974121E1
5.470329167E-1,1.002195740E1,-9.274230957E0,-4.679885864E1
5.570609166E-1,8.276451111E0,-9.670547485E0,-4.690341187E1
5.670899166E-1,7.140060425E0,-1.021459961E1,-4.709500122E1
5.771179167E-1,6.155227661E0,-1.070285034E1,-4.732937622E1
5.871469167E-1,5.615364075E0,-1.064407349E1,-4.675997925E1
5.971749166E-1,5.781593323E0,-1.013717651E1,-4.686257935E1
6.072039166E-1,5.906242371E0,-1.000015259E1,-4.698132324E1
6.172329166E-1,6.272994995E0,-9.720245361E0,-4.702914429E1
6.272609167E-1,7.029205322E0,-9.131179810E0,-4.698437500E1
6.372899167E-1,7.512939453E0,-8.491790771E0,-4.744839478E1
6.473179166E-1,7.867378235E0,-7.733474731E0,-4.760586548E1
6.573469166E-1,8.009460449E0,-7.384124756E0,-4.750994873E1
6.673749167E-1,7.917091370E0,-7.058517456E0,-4.774249268E1
6.774039167E-1,7.638900757E0,-6.265823364E0,-4.776708984E1
6.874319167E-1,7.694602966E0,-5.693817139E0,-4.738830566E1
6.974609167E-1,7.599624634E0,-5.217025757E0,-4.744049072E1
7.074889166E-1,7.545280457E0,-4.805191040E0,-4.798831177E1
7.175179167E-1,7.488739014E0,-4.252685547E0,-4.819201660E1
7.275459167E-1,7.600570679E0,-4.052551270E0,-4.857781982E1
7.375749167E-1,7.783622742E0,-3.868453979E0,-4.862899780E1
7.476029166E-1,7.930725098E0,-4.064636230E0,-4.858618164E1
7.576319166E-1,8.109359741E0,-4.006973267E0,-4.862933350E1
7.676599167E-1,8.445487976E0,-4.108215332E0,-4.810412598E1
7.776889167E-1,8.513290405E0,-3.798645020E0,-4.809249878E1
7.877169166E-1,8.482360840E0,-3.883468628E0,-4.795959473E1
7.977459166E-1,8.178398132E0,-3.615539551E0,-4.787442017E1
8.077739167E-1,8.330520630E0,-3.478057861E0,-4.791531372E1
8.178029167E-1,8.298278809E0,-3.758148193E0,-4.789553833E1
8.278319167E-1,8.548599243E0,-3.716094971E0,-4.798202515E1
8.378599166E-1,8.498924255E0,-3.789489746E0,-4.770941162E1
8.478889166E-1,8.042907715E0,-3.646972656E0,-4.776675415E1
8.579169167E-1,7.649803162E0,-3.905975342E0,-4.844772339E1
8.679459167E-1,7.366065979E0,-3.984542847E0,-4.806375122E1
8.779739166E-1,6.866203308E0,-3.796051025E0,-4.797964478E1
8.880029166E-1,6.823387146E0,-3.816162109E0,-4.781262207E1
8.980309583E-1,6.683189392E0,-3.699356079E0,-4.762005615E1
9.080599583E-1,6.382583618E0,-3.495803833E0,-4.783465576E1
9.180879583E-1,6.194320679E0,-3.539443970E0,-4.802432251E1
9.281169583E-1,6.104179382E0,-3.322280884E0,-4.816555786E1
9.381449583E-1,6.081092834E0,-3.213592529E0,-4.799716187E1
9.481739583E-1,6.095985413E0,-2.775024414E0,-4.794039917E1
9.582019583E-1,6.458473206E0,-2.636962891E0,-4.810604858E1
9.682309583E-1,6.473648071E0,-2.731948853E0,-4.785549927E1
9.782589583E-1,6.384979248E0,-2.760833740E0,-4.805499268E1
9.882879583E-1,6.341362000E0,-3.463943481E0,-4.824978638E1
9.983169583E-1,6.679496765E0,-3.495178223E0,-4.822387695E1
1.008344958E0,6.534194946E0,-3.565200806E0,-4.794067383E1
1.018373958E0,6.240257263E0,-3.484786987E0,-4.790274048E1
1.028401958E0,6.425079346E0,-3.936279297E0,-4.818292236E1
1.038430958E0,6.105628967E0,-4.407394409E0,-4.793258667E1
1.048458958E0,5.781044006E0,-4.347778320E0,-4.754724121E1
1.058487958E0,6.094161987E0,-5.079025269E0,-4.786117554E1
1.068515958E0,5.949203491E0,-5.206375122E0,-4.759323120E1
1.078544958E0,6.313659668E0,-5.583190918E0,-4.742645264E1
1.088572958E0,6.499794006E0,-5.640808105E0,-4.768643188E1
1.098601958E0,6.915596008E0,-5.861968994E0,-4.747219849E1
1.108629958E0,7.373649597E0,-5.740661621E0,-4.754617310E1
1.118658958E0,7.657501221E0,-5.482528687E0,-4.731198120E1
1.128686958E0,8.386741638E0,-5.361785889E0,-4.743222046E1
1.138715958E0,8.898666382E0,-5.114700317E0,-4.716210938E1
1.148744958E0,9.228256226E0,-4.920150757E0,-4.716506958E1
1.158772958E0,9.384056091E0,-4.844116211E0,-4.706576538E1
1.168801958E0,9.443801880E0,-4.736358643E0,-4.752343750E1
1.178829958E0,9.565093994E0,-4.390884399E0,-4.692016602E1
1.188858958E0,9.699562073E0,-4.413742065E0,-4.731057739E1
1.198886958E0,9.580467224E0,-4.109802246E0,-4.702563477E1
1.208915958E0,9.473205566E0,-4.518569946E0,-4.756753540E1
1.218943958E0,9.388565063E0,-4.244430542E0,-4.752523804E1
1.228972958E0,9.756790161E0,-4.445739746E0,-4.756829834E1
1.239000958E0,1.022054291E1,-3.984924316E0,-4.760018921E1
1.249029958E0,1.085054016E1,-3.854690552E0,-4.742022705E1
1.259057958E0,1.134429932E1,-3.909835815E0,-4.729757690E1
1.269086958E0,1.145702362E1,-3.877944946E0,-4.719583130E1
1.279115958E0,1.208563232E1,-4.009170532E0,-4.706533813E1
1.289143958E0,1.233213043E1,-3.821166992E0,-4.699526978E1
1.299172958E0,1.231175995E1,-4.123489380E0,-4.693417358E1
1.309200958E0,1.238803101E1,-4.666931152E0,-4.676531982E1
1.319229958E0,1.197223663E1,-5.331970215E0,-4.706942749E1
1.329257958E0,1.191298676E1,-5.690826416E0,-4.713275146E1
1.339286958E0,1.176078796E1,-6.160079956E0,-4.713861084E1
1.349314958E0,1.101354218E1,-6.028747559E0,-4.726199341E1
1.359343958E0,1.059925842E1,-6.092803955E0,-4.732546997E1
1.369371958E0,1.048455048E1,-6.476119995E0,-4.741833496E1
1.379400958E0,9.684700012E0,-6.307388306E0,-4.741070557E1
1.389429958E0,9.195816040E0,-6.262191772E0,-4.742831421E1
1.399457958E0,8.767433167E0,-6.111618042E0,-4.761764526E1
1.409486958E0,8.669265747E0,-5.724136353E0,-4.779940796E1
1.419514958E0,9.370132446E0,-5.157760620E0,-4.757037354E1
1.429543958E0,9.822662354E0,-4.519409180E0,-4.691464233E1
1.439571958E0,1.071743774E1,-3.876800537E0,-4.690945435E1
1.449600958E0,1.127986908E1,-3.254135132E0,-4.669348145E1
1.459628958E0,1.188523865E1,-3.085113525E0,-4.688806152E1
1.469657958E0,1.243305969E1,-2.618087769E0,-4.702197266E1
1.479685958E0,1.260353851E1,-2.032562256E0,-4.719781494E1
1.489714958E0,1.260955048E1,-1.726898193E0,-4.718981934E1
1.499743958E0,1.274542999E1,-1.362792969E0,-4.699581909E1
1.509771958E0,1.274588013E1,-1.299072266E0,-4.706570435E1
1.519800958E0,1.268969727E1,-1.207595825E0,-4.705615234E1
1.529828958E0,1.302657318E1,-6.209106445E-1,-4.710650635E1
1.539857958E0,1.319820404E1,-4.558105469E-1,-4.702124023E1
1.549885958E0,1.328601074E1,-5.727996826E-1,-4.721020508E1
1.559914958E0,1.333592224E1,-4.360961914E-2,-4.725317383E1
1.569942958E0,1.381678009E1,4.077606201E-1,-4.713507080E1
1.579971958E0,1.432451630E1,4.858245850E-1,-4.723217773E1
1.589999958E0,1.510727692E1,5.635681152E-1,-4.731796265E1
1.600028958E0,1.596881104E1,6.571960449E-1,-4.683105469E1
1.610057958E0,1.645339203E1,9.061584473E-1,-4.625250244E1
1.620085958E0,1.707219696E1,9.382324219E-1,-4.577319336E1
1.630114958E0,1.832953644E1,5.856018066E-1,-4.572622681E1
1.640142958E0,1.940917969E1,-1.026916504E-2,-4.545043945E1
1.650171958E0,2.080196381E1,-5.729827881E-1,-4.469573975E1
1.660199958E0,2.182560730E1,-1.223526001E0,-4.351550293E1
1.670228958E0,2.282059479E1,-2.035690308E0,-4.326821899E1
1.680256958E0,2.380660248E1,-2.560897827E0,-4.246221924E1
1.690285958E0,2.461267090E1,-3.275588989E0,-4.228320312E1
1.700314958E0,2.513225555E1,-3.609909058E0,-4.209323120E1
1.710342958E0,2.570552063E1,-4.433120728E0,-4.193853760E1
1.720371958E0,2.613217926E1,-4.944061279E0,-4.143679810E1
1.730399958E0,2.604463196E1,-5.204589844E0,-4.092492676E1
1.740428958E0,2.600148773E1,-5.900009155E0,-4.109793091E1
1.750456958E0,2.599948883E1,-6.036727905E0,-4.097885132E1
1.760485958E0,2.596046448E1,-6.756744385E0,-4.102691650E1
1.770514958E0,2.581232834E1,-7.365356445E0,-4.079067993E1
1.780542958E0,2.625305939E1,-7.903335571E0,-4.060543823E1
1.790571958E0,2.603297043E1,-8.047134399E0,-4.049301147E1
1.800599958E0,2.559037781E1,-8.673400879E0,-4.061663818E1
1.810628958E0,2.536997986E1,-8.669769287E0,-4.062646484E1
1.820656958E0,2.540628052E1,-9.116149902E0,-4.123013306E1
1.830685958E0,2.535541916E1,-9.251190186E0,-4.116378784E1
1.840713958E0,2.512876892E1,-9.554397583E0,-4.132144165E1
1.850742958E0,2.501088333E1,-9.773147583E0,-4.130206299E1
1.860771958E0,2.479047012E1,-9.627151489E0,-4.113482666E1
1.870799958E0,2.433838654E1,-9.212951660E0,-4.128503418E1
1.880828958E0,2.418890381E1,-8.988479614E0,-4.165365601E1
1.890856958E0,2.376692963E1,-9.100418091E0,-4.166720581E1
1.900890167E0,2.361380005E1,-8.693450928E0,-4.179812622E1
1.910918167E0,2.349269104E1,-8.653701782E0,-4.205410767E1
1.920947167E0,2.321499634E1,-8.461013794E0,-4.210144043E1
1.930975167E0,2.303489685E1,-8.463256836E0,-4.261959839E1
1.941004167E0,2.291930389E1,-8.238632202E0,-4.249664307E1
1.951033167E0,2.302904510E1,-8.421569824E0,-4.265402222E1
1.961061167E0,2.284077454E1,-8.373107910E0,-4.253192139E1
1.971090167E0,2.288932037E1,-8.578643799E0,-4.277325439E1
1.981118167E0,2.266642761E1,-8.416122437E0,-4.284176636E1
1.991147167E0,2.277695465E1,-8.319458008E0,-4.284625244E1
2.001175167E0,2.262734222E1,-8.042449951E0,-4.278619385E1
2.011204167E0,2.284786987E1,-7.739959717E0,-4.281115723E1
2.021233167E0,2.284939575E1,-7.250000000E0,-4.277740479E1
2.031261167E0,2.279396820E1,-6.866287231E0,-4.319580078E1
2.041290167E0,2.313364410E1,-6.577651978E0,-4.268649292E1
2.051318167E0,2.309616852E1,-5.995376587E0,-4.272503662E1
2.061347167E0,2.337458801E1,-5.582214355E0,-4.293341064E1
2.071375167E0,2.381223679E1,-5.182769775E0,-4.285772705E1
2.081404167E0,2.420021057E1,-4.957412720E0,-4.340957642E1
2.091433167E0,2.454264069E1,-4.777313232E0,-4.302154541E1
2.101461167E0,2.456097794E1,-4.263824463E0,-4.234149170E1
2.111490167E0,2.493463516E1,-3.750686646E0,-4.239053345E1
2.121518167E0,2.542833710E1,-3.173721313E0,-4.252096558E1
2.131547167E0,2.596416855E1,-2.742523193E0,-4.248532104E1
2.141575167E0,2.639437485E1,-2.098571777E0,-4.219656372E1
2.151604167E0,2.687101746E1,-1.182113647E0,-4.151284790E1
2.161632167E0,2.755895996E1,-5.145263672E-1,-4.109820557E1
2.171661167E0,2.818603516E1,3.088378906E-1,-4.086010742E1
2.181690167E0,2.881664658E1,1.543319702E0,-4.062048340E1
2.191718167E0,2.961722183E1,2.704284668E0,-4.001391602E1
2.201747167E0,3.036780930E1,3.554885864E0,-3.971066284E1
2.211775167E0,3.052708054E1,4.776046753E0,-3.867742920E1
2.221804167E0,3.095882797E1,5.677062988E0,-3.832476807E1
