Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),DGM_Height_m
0.02261602879,49.48438302,10.94257376,302.3430663,,,66.87150405,147.8919021,
2.095663667,49.48401065,10.94138916,345.3196917,0.8347241282,,62.0165901,85.7836114,
3.09564805,49.48423069,10.94108247,307.4495582,0.8347241282,,22.77070059,11.38079142,
4.095633507,49.48423017,10.9410401,309.9960223,0.3761588037,,14.3422609,8.080583291,
5.045619726,49.48422635,10.94102965,310.7196364,0.3761588037,,11.14073323,6.911247998,
5.995605946,49.48423716,10.94103385,311.0026797,0.3761588037,48.6210594,9.829659824,6.840661733,
6.945592403,49.48424222,10.94104183,311.0643457,0.08754057437,,12.71665005,9.828762743,
7.974525213,49.48423972,10.9410417,311.0732084,0.1991712004,,12.0525596,10.08305643,
8.924547791,49.48423504,10.94104013,311.0693006,0.09280522913,,9.996414178,8.867157463,
9.874554992,49.48423412,10.9410406,311.0968723,0.05978296697,,7.31089879,6.758041362,
10.82427073,49.48423746,10.94103376,311.0640369,0.1450612843,,7.189267157,6.758766825,
11.77462649,49.48423605,10.94102741,311.0979438,0.4077774584,236.2451893,10.89706895,10.0942062,
12.72464764,49.48423936,10.94101622,311.1370982,0.1761781722,165.12609,12.18697698,12.30199593,
13.67469096,49.4842397,10.94102433,311.1837688,0.1665702462,81.5716765,12.29787709,13.17777674,
14.65473056,49.4842397,10.94102433,311.1837688,0.1665702462,,12.29787709,13.17777674,
15.65474916,49.48424473,10.94103147,311.2030859,0.1761781722,,11.48991514,12.12250076,
16.65447366,49.48424295,10.94103733,311.2119535,0.1279570311,,8.388186234,8.81328347,
17.65449846,49.48424509,10.94104099,311.2045796,0.2667188346,,9.762270477,10.17339883,
18.65451384,49.48425055,10.94104433,311.165614,0.4020156562,53.82094874,6.591644565,6.97143022,
19.65488005,49.48425056,10.94103821,311.1744763,0.1390568167,,6.417425212,7.036594043,
20.65491807,49.48425192,10.94103927,311.184792,0.1211381629,,5.727848684,6.53861298,
21.654935,49.48425223,10.94104316,311.1503613,0.05037677288,,5.509280755,6.494559419,
22.65494668,49.48425302,10.94104327,311.1639203,0.1525055319,,5.982699307,7.134194591,
23.65495944,49.48425474,10.94104096,311.1692207,0.1525055319,,8.924089418,10.17603489,
24.65497339,49.4842622,10.94104228,311.1717856,0.333953768,23.08978618,7.224058577,7.970902024,
25.65498495,49.48426156,10.94103876,311.1658061,0.289562732,,7.082135135,7.525461032,
26.65499663,49.48425884,10.94102434,311.1595441,0.4143318236,260.8230363,9.462878773,9.676990143,
27.6550076,49.48425344,10.94101962,311.1579203,0.3875932395,243.7207501,12.35893068,12.23037934,
28.65501893,49.4842467,10.94102387,311.168723,0.3875932395,217.1534898,14.03191963,13.58205633,
29.65502858,49.48424584,10.94101467,311.1842025,0.3787671328,256.285219,11.49515491,11.30585072,
30.65503836,49.48423742,10.94100177,311.2035987,0.5011549592,240.2368829,12.17732602,11.87651623,
31.65504837,49.48423178,10.94099456,311.2308416,0.5011549592,244.8433861,6.929801434,6.630371535,
32.65505695,49.48422977,10.94097813,311.2502897,0.5017125607,253.8719989,7.107044689,6.652252361,
33.65506482,49.48422746,10.94094396,311.269836,1.249615908,261.4863999,7.264733226,6.59658899,
34.65507257,49.48423885,10.94088747,311.9627933,2.053001568,263.184962,5.709341768,3.0,
35.65507972,49.48422629,10.94084839,312.7242729,2.455008694,250.9523952,6.113460785,3.0,
36.65508771,49.48422007,10.94080077,313.0611979,2.919667072,253.5586321,6.728551264,3.0,
37.65509427,49.48423177,10.94076314,312.5978378,2.677348801,270.596086,6.536463307,3.0,
38.65510488,49.48424833,10.9407419,312.8387175,2.038054848,289.9298808,6.410086924,3.0,
39.65510762,49.48425699,10.94070586,312.6176729,2.313200707,293.7769911,6.254396074,3.0,
40.65511274,49.48426046,10.94067297,312.6243086,2.175638005,293.568233,6.135020514,3.0,
41.65511906,49.4842764,10.94065012,312.6537333,2.094466435,307.9000069,6.095472044,3.0,
42.6551255,49.48428525,10.94062215,312.6685899,2.093545948,306.4873233,6.062492605,3.0,
43.65513313,49.48429696,10.94059743,312.8701598,2.115883239,308.3616627,6.189451523,3.0,
44.65513575,49.48431284,10.94056675,312.7754673,2.361796204,312.0028774,6.350164942,3.0,
45.65514135,49.48432797,10.94053987,312.0809849,2.455021733,315.2894708,6.561851705,3.0,
46.65514576,49.48434901,10.94052276,312.2411763,2.48732913,326.0189439,6.69147639,3.0,
47.65515089,49.48437241,10.94051107,312.5231113,2.353078507,326.3326055,6.699536264,3.0,
48.6551553,49.48438331,10.94048615,311.7896069,2.272890244,320.9467858,6.879204753,3.0,
49.65516031,49.48439788,10.94046486,311.5706158,2.256071085,319.4447945,7.149575681,3.0,
