"Time (s)","X (hPa)"
2.394965187E2,9.798286438E2
2.405631127E2,9.798313904E2
2.416296507E2,9.798336792E2
2.426961927E2,9.798445892E2
2.437628037E2,9.798572540E2
2.448293867E2,9.798674011E2
2.458960077E2,9.798744202E2
2.469625917E2,9.798808289E2
2.480291627E2,9.798744202E2
2.490957267E2,9.798693848E2
2.501623027E2,9.798677063E2
2.512288957E2,9.798619843E2
2.522954547E2,9.798590851E2
2.533620427E2,9.798575592E2
2.544286467E2,9.798416901E2
2.554952317E2,9.798361206E2
2.565617757E2,9.798258972E2
2.576283467E2,9.798258972E2
2.586949587E2,9.798270416E2
2.597615897E2,9.798402405E2
2.608281497E2,9.798445892E2
2.618947537E2,9.798558807E2
2.629613457E2,9.798558807E2
2.640279077E2,9.798464203E2
2.650945177E2,9.798440552E2
2.661610627E2,9.798281860E2
2.672275617E2,9.798197174E2
2.682940637E2,9.798034668E2
2.693605547E2,9.798020172E2
2.704271787E2,9.797962189E2
2.714938777E2,9.797962189E2
2.725604437E2,9.797994995E2
2.736271087E2,9.798091888E2
2.746936847E2,9.798200226E2
2.757602617E2,9.798308563E2
2.768267807E2,9.798442078E2
2.778933067E2,9.798487854E2
2.789598397E2,9.798561859E2
2.800264147E2,9.798563385E2
2.810930297E2,9.798563385E2
2.821596017E2,9.798551941E2
2.832262177E2,9.798543549E2
2.842928467E2,9.798495483E2
2.853594797E2,9.798426056E2
2.864260917E2,9.798426056E2
2.874926877E2,9.798429108E2
2.885592647E2,9.798476410E2
2.896258097E2,9.798501587E2
2.906923577E2,9.798518372E2
2.917588937E2,9.798518372E2
2.928254467E2,9.798513031E2
2.938919717E2,9.798485565E2
2.949584907E2,9.798485565E2
2.960249847E2,9.798515320E2
2.970914277E2,9.798547363E2
2.981579067E2,9.798560333E2
2.992244497E2,9.798547363E2
3.002910087E2,9.798547363E2
3.013575747E2,9.798521423E2
3.024241097E2,9.798516083E2
3.034907057E2,9.798513031E2
3.045572337E2,9.798487091E2
3.056238097E2,9.798487091E2
3.066903627E2,9.798507690E2
3.077569157E2,9.798527527E2
3.088234397E2,9.798616028E2
3.098899447E2,9.798674774E2
3.109565217E2,9.798720551E2
3.120230817E2,9.798720551E2
3.130895867E2,9.798688507E2
3.141560867E2,9.798607635E2
3.152225597E2,9.798552704E2
3.162891017E2,9.798481750E2
3.173556827E2,9.798433685E2
3.184223107E2,9.798417664E2
3.194888647E2,9.798392487E2
3.205553977E2,9.798390961E2
3.216219647E2,9.798390961E2
3.226885167E2,9.798389435E2
3.237551157E2,9.798385620E2
3.248216897E2,9.798374939E2
3.258882387E2,9.798364258E2
3.269547927E2,9.798361206E2
3.280213477E2,9.798363495E2
3.290879217E2,9.798351288E2
3.301545237E2,9.798362732E2
3.312211137E2,9.798351288E2
3.322877457E2,9.798362732E2
3.333543287E2,9.798353577E2
3.344208807E2,9.798358154E2
3.354874927E2,9.798353577E2
3.365540997E2,9.798349762E2
3.376206787E2,9.798348236E2
3.386872587E2,9.798349762E2
3.397539137E2,9.798347473E2
3.408205107E2,9.798352814E2
3.418871217E2,9.798357391E2
3.429538077E2,9.798358154E2
3.440204897E2,9.798358154E2
3.450870947E2,9.798358154E2
3.461537067E2,9.798358154E2
3.472203497E2,9.798350525E2
3.482868417E2,9.798350525E2
3.493534267E2,9.798350525E2
3.504200067E2,9.798350525E2
3.514866027E2,9.798353577E2
3.525531157E2,9.798353577E2
3.536196577E2,9.798355103E2
3.546861697E2,9.798359680E2
3.557526987E2,9.798365021E2
3.568192577E2,9.798375702E2
3.578857767E2,9.798375702E2
3.589523427E2,9.798374939E2
3.600189007E2,9.798374176E2
3.610854707E2,9.798366547E2
3.621520177E2,9.798347473E2
3.632186077E2,9.798341370E2
3.642851497E2,9.798317719E2
3.653516827E2,9.798302460E2
3.664182117E2,9.798283386E2
3.674847937E2,9.798271179E2
3.685513187E2,9.798252106E2
3.696178137E2,9.798216248E2
3.706842987E2,9.798184204E2
3.717507757E2,9.798135376E2
3.728173027E2,9.798104858E2
3.738838297E2,9.798064423E2
3.749503737E2,9.798064423E2
3.760168827E2,9.798077393E2
3.770833837E2,9.798077393E2
3.781499007E2,9.798091125E2
3.792163917E2,9.798074341E2
3.802829337E2,9.798054504E2
3.813494637E2,9.797996521E2
3.824160027E2,9.797958374E2
3.834826047E2,9.797955322E2
3.845491557E2,9.797958374E2
3.856156637E2,9.797961426E2
3.866821527E2,9.797961426E2
3.877486617E2,9.797925568E2
3.888151847E2,9.797859192E2
3.898816387E2,9.797834015E2
3.909482277E2,9.797782898E2
3.920147237E2,9.797770691E2
3.930812407E2,9.797770691E2
3.941478507E2,9.797768402E2
3.952144767E2,9.797786713E2
3.962810857E2,9.797796631E2
3.973476767E2,9.797805023E2
3.984142717E2,9.797884369E2
3.994807977E2,9.797888184E2
4.005473397E2,9.797944641E2
4.016139097E2,9.797989655E2
4.026804027E2,9.798076630E2
4.037469377E2,9.798096466E2
4.048134587E2,9.798258972E2
4.058799837E2,9.798292542E2
4.069464447E2,9.798485565E2
4.080129637E2,9.798578644E2
4.090795297E2,9.798703766E2
4.101461117E2,9.798777008E2
4.112126237E2,9.798887634E2
4.122791687E2,9.798887634E2
4.133457527E2,9.798854828E2
4.144123037E2,9.798792267E2
4.154788577E2,9.798636627E2
4.165454007E2,9.798439026E2
4.176119717E2,9.798255920E2
4.186785667E2,9.798254395E2
4.197451827E2,9.798164368E2
4.208117467E2,9.798158264E2
4.218782987E2,9.798164368E2
4.229448767E2,9.798097229E2
4.240115047E2,9.798141479E2
4.250781017E2,9.798141479E2
4.261445957E2,9.798155212E2
4.272110877E2,9.798192596E2
4.282776327E2,9.798252869E2
4.293442437E2,9.798265839E2
4.304108577E2,9.798265839E2
4.314774637E2,9.798177338E2
4.325440377E2,9.798177338E2
4.336106357E2,9.798230743E2
4.346772117E2,9.798286438E2
4.357438047E2,9.798303986E2
4.368104247E2,9.798385620E2
4.378769897E2,9.798408508E2
4.389435357E2,9.798408508E2
4.400101377E2,9.798427582E2
4.410767637E2,9.798427582E2
4.421433367E2,9.798437500E2
4.432099347E2,9.798518372E2
4.442765337E2,9.798518372E2
4.453431927E2,9.798660278E2
4.464097647E2,9.798679352E2
4.474763477E2,9.798757172E2
4.485429177E2,9.798777008E2
4.496094847E2,9.798757172E2
4.506761217E2,9.798742676E2
4.517427167E2,9.798742676E2
4.528092887E2,9.798747253E2
4.538759117E2,9.798864746E2
4.549425057E2,9.798976135E2
4.560091037E2,9.799104309E2
4.570757077E2,9.799173737E2
4.581423027E2,9.799173737E2
4.592088707E2,9.799147034E2
4.602754157E2,9.799047852E2
4.613419737E2,9.798986053E2
4.624085757E2,9.798870087E2
4.634752067E2,9.798806000E2
4.645417867E2,9.798748779E2
4.656084047E2,9.798744965E2
4.666749667E2,9.798748779E2
4.677415367E2,9.798750305E2
4.688081777E2,9.798751831E2
4.698747867E2,9.798793793E2
4.709413687E2,9.798815155E2
4.720079357E2,9.798873138E2
4.730744967E2,9.798890686E2
4.741411607E2,9.798960114E2
4.752078217E2,9.798964691E2
4.762744837E2,9.798964691E2
4.773411267E2,9.798946381E2
4.784077527E2,9.798926544E2
4.794743637E2,9.798883057E2
4.805409557E2,9.798870850E2
4.816076227E2,9.798870850E2
4.826743017E2,9.798928833E2
4.837409467E2,9.798986053E2
4.848075677E2,9.799035645E2
4.858741037E2,9.799077606E2
4.869406447E2,9.799104309E2
4.880072287E2,9.799104309E2
4.890738657E2,9.799086761E2
4.901405437E2,9.799081421E2
4.912071777E2,9.799081421E2
4.922737737E2,9.799081421E2
4.933403477E2,9.799076080E2
4.944069157E2,9.799069977E2
4.954734667E2,9.799031067E2
4.965400057E2,9.799012756E2
4.976065317E2,9.798986053E2
4.986730867E2,9.798971558E2
4.997396397E2,9.798945618E2
5.008061727E2,9.798942566E2
5.018727077E2,9.798945618E2
5.029392937E2,9.798949432E2
5.040058387E2,9.798970795E2
5.050724447E2,9.799018097E2
5.061389547E2,9.799021912E2
5.072054937E2,9.799031830E2
5.082720807E2,9.799031830E2
5.093386557E2,9.799020386E2
5.104052197E2,9.799002838E2
5.114718077E2,9.798997498E2
5.125384797E2,9.799001312E2
5.136050827E2,9.798992920E2
5.146716677E2,9.798990631E2
5.157382727E2,9.798985291E2
5.168048587E2,9.798962402E2
5.178714287E2,9.798955536E2
5.189379687E2,9.798953247E2
5.200045087E2,9.798942566E2
5.210711097E2,9.798950195E2
5.221376387E2,9.798950195E2
5.232041667E2,9.798953247E2
5.242707137E2,9.798953247E2
5.253372967E2,9.798945618E2
5.264038547E2,9.798945618E2
5.274703847E2,9.798945618E2
5.285369007E2,9.798945618E2
5.296034377E2,9.798944855E2
5.306700007E2,9.798944855E2
5.317365667E2,9.798949432E2
5.328031857E2,9.798949432E2
5.338697797E2,9.798950958E2
5.349364147E2,9.798954773E2
5.360030137E2,9.798954773E2
5.370696247E2,9.798947906E2
5.381362687E2,9.798931885E2
5.392028737E2,9.798915863E2
5.402695037E2,9.798890686E2
5.413361447E2,9.798857117E2
5.424026707E2,9.798826599E2
5.434692357E2,9.798818207E2
5.445357967E2,9.798807526E2
5.456023517E2,9.798807526E2
5.466690087E2,9.798822021E2
5.477356297E2,9.798842621E2
5.488022507E2,9.798860931E2
5.498688527E2,9.798873138E2
5.509354877E2,9.798884583E2
5.520020757E2,9.798884583E2
5.530687197E2,9.798867798E2
5.541353837E2,9.798847198E2
5.552020127E2,9.798843384E2
5.562686437E2,9.798821259E2
5.573352357E2,9.798800659E2
5.584018997E2,9.798796082E2
5.594684997E2,9.798794556E2
5.605350167E2,9.798780060E2
5.616015367E2,9.798747253E2
5.626680977E2,9.798730469E2
5.637346517E2,9.798674774E2
5.648011797E2,9.798616028E2
5.658677777E2,9.798580170E2
5.669343637E2,9.798577118E2
5.680008777E2,9.798575592E2
5.690674457E2,9.798575592E2
5.701340797E2,9.798612976E2
5.712007087E2,9.798612976E2
5.722672997E2,9.798561859E2
5.733338817E2,9.798556519E2
5.744004877E2,9.798556519E2
5.754670897E2,9.798558807E2
5.765336587E2,9.798572540E2
5.776002537E2,9.798626709E2
5.786668107E2,9.798639679E2
5.797334497E2,9.798626709E2
5.808000747E2,9.798616028E2
5.818667137E2,9.798616028E2
5.829332797E2,9.798671722E2
5.839998527E2,9.798680115E2
5.850664087E2,9.798801422E2
5.861330087E2,9.798839569E2
5.871996067E2,9.799001312E2
5.882662167E2,9.799040985E2
5.893328107E2,9.799057770E2
5.903994377E2,9.799057770E2
5.914660327E2,9.799018860E2
5.925326217E2,9.798962402E2
5.935992277E2,9.798802948E2
5.946658727E2,9.798773956E2
5.957325937E2,9.798708344E2
5.967993247E2,9.798708344E2
5.978659437E2,9.798763275E2
5.989326207E2,9.798886108E2
5.999993047E2,9.798937988E2
6.010659447E2,9.798999023E2
6.021325987E2,9.799002838E2
6.031992267E2,9.799055481E2
6.042658857E2,9.799002838E2
6.053325147E2,9.798927307E2
6.063991587E2,9.798890686E2
6.074657857E2,9.798833466E2
6.085324157E2,9.798774719E2
6.095990717E2,9.798756409E2
6.106656727E2,9.798728180E2
6.117322607E2,9.798690796E2
6.127989007E2,9.798707581E2
6.138655137E2,9.798707581E2
6.149321387E2,9.798707581E2
6.159987337E2,9.798724365E2
6.170653457E2,9.798738098E2
6.181318697E2,9.798770142E2
6.191984327E2,9.798770142E2
6.202650437E2,9.798815155E2
6.213316537E2,9.798883820E2
6.223983167E2,9.798983765E2
6.234649687E2,9.798995972E2
6.245316467E2,9.799170685E2
6.255983547E2,9.799200439E2
6.266649997E2,9.799323273E2
6.277316307E2,9.799341583E2
6.287982917E2,9.799456024E2
6.298648967E2,9.799456024E2
6.309315667E2,9.799353027E2
6.319982347E2,9.799337006E2
6.330648927E2,9.799174500E2
6.341315077E2,9.799121094E2
6.351981057E2,9.798995972E2
6.362646707E2,9.798995972E2
6.373312857E2,9.799053955E2
6.383978957E2,9.799156952E2
6.394645077E2,9.799252319E2
6.405311517E2,9.799355316E2
6.415978307E2,9.799419403E2
6.426644767E2,9.799446869E2
6.437311107E2,9.799507904E2
6.447976997E2,9.799678040E2
6.458643137E2,9.799754333E2
6.469309227E2,9.799897766E2
6.479975187E2,9.799897766E2
6.490641177E2,9.799822998E2
6.501307157E2,9.799622345E2
6.511973497E2,9.799436951E2
6.522639907E2,9.799340820E2
6.533306497E2,9.799340820E2
6.543972807E2,9.799377441E2
6.554638987E2,9.799510956E2
6.565304867E2,9.799678040E2
6.575971037E2,9.799745941E2
6.586636767E2,9.799830627E2
6.597303197E2,9.799830627E2
6.607969407E2,9.799758148E2
6.618635607E2,9.799681091E2
6.629302177E2,9.799615479E2
6.639968637E2,9.799547577E2
6.650636137E2,9.799484253E2
6.661303167E2,9.799405670E2
6.671969767E2,9.799366760E2
6.682636607E2,9.799324036E2
6.693302947E2,9.799315643E2
6.703969187E2,9.799314880E2
6.714635457E2,9.799315643E2
6.725301747E2,9.799329376E2
6.735967127E2,9.799329376E2
6.746633307E2,9.799319458E2
6.757300257E2,9.799308014E2
6.767967167E2,9.799288940E2
6.778633607E2,9.799278259E2
6.789300467E2,9.799250793E2
6.799967467E2,9.799247742E2
