beta,acc_thresh,gyro_thresh,score,zupt_ratio
0.05,0.1,0.0349065850398866,2557.8325685692,0
0.05,0.1,0.0523598775598299,2557.8325685692,0
0.05,0.1,0.0698131700797732,2557.8325685692,0
0.05,0.15,0.0349065850398866,2557.8325685692,0
0.05,0.15,0.0523598775598299,2557.8325685692,0
0.05,0.15,0.0698131700797732,2557.8325685692,0
0.05,0.2,0.0349065850398866,2557.8325685692,0
0.05,0.2,0.0523598775598299,2557.8325685692,0
0.05,0.2,0.0698131700797732,2557.8325685692,0
0.1,0.1,0.0349065850398866,2593.96041987948,0
0.1,0.1,0.0523598775598299,2593.96041987948,0
0.1,0.1,0.0698131700797732,2593.96041987948,0
0.1,0.15,0.0349065850398866,2593.96041987948,0
0.1,0.15,0.0523598775598299,2593.96041987948,0
0.1,0.15,0.0698131700797732,2593.96041987948,0
0.1,0.2,0.0349065850398866,2593.96041987948,0
0.1,0.2,0.0523598775598299,2593.96041987948,0
0.1,0.2,0.0698131700797732,2593.96041987948,0
0.2,0.1,0.0349065850398866,2613.33668791388,0
0.2,0.1,0.0523598775598299,2613.33668791388,0
0.2,0.1,0.0698131700797732,2613.33668791388,0
0.2,0.15,0.0349065850398866,2613.33668791388,0
0.2,0.15,0.0523598775598299,2613.33668791388,0
0.2,0.15,0.0698131700797732,2613.33668791388,0
0.2,0.2,0.0349065850398866,2613.33668791388,0
0.2,0.2,0.0523598775598299,2613.33668791388,0
0.2,0.2,0.0698131700797732,2613.33668791388,0
0.3,0.1,0.0349065850398866,2736.04224719375,0
0.3,0.1,0.0523598775598299,2736.04224719375,0
0.3,0.1,0.0698131700797732,2736.04224719375,0
0.3,0.15,0.0349065850398866,2736.04224719375,0
0.3,0.15,0.0523598775598299,2736.04224719375,0
0.3,0.15,0.0698131700797732,2736.04224719375,0
0.3,0.2,0.0349065850398866,2736.04224719375,0
0.3,0.2,0.0523598775598299,2736.04224719375,0
0.3,0.2,0.0698131700797732,2736.04224719375,0
