Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),DGM_Height_m
0.01063299179,50.57277241,8.703991413,172.2078672,0.06067135422,,16.6707349,16.57442784,
2.102325559,50.57274104,8.704014098,170.9057826,0.385523051,,14.15791619,10.76884603,
3.10231626,50.57275341,8.704004199,170.9391017,0.06792624295,,33.92347884,26.05017701,
4.052308917,50.57275047,8.703997594,171.0011569,0.1993376464,,14.0,8.830018432,
5.002300739,50.57275489,8.704015853,171.0216156,0.1993376464,,14.0,11.77598648,
5.988292575,50.5727525,8.704000229,171.0522462,0.2188515067,,14.0,12.18932639,
6.988284349,50.57274389,8.703987866,171.0800671,0.186559543,,14.92008932,15.1569276,
7.988083124,50.57272953,8.703986061,171.1112902,0.4721578956,163.4468795,14.0,14.20005641,
8.987658858,50.57272096,8.703982357,171.1204766,0.4721578956,147.6285437,16.93102962,19.65358833,
9.987650633,50.57271452,8.703985337,171.145298,0.4843439758,157.791588,14.0,17.50308948,
10.98870194,50.57270943,8.703986653,171.1647365,0.27409181,155.4160875,14.0,11.82175279,
11.98790979,50.57271088,8.703986602,171.1680107,0.1846134067,137.3045525,8.359524967,10.88266962,
12.98790169,50.57270923,8.703987114,171.1584215,0.04113228247,342.463945,10.97926054,15.19733728,
13.98803544,50.57270923,8.703987114,171.1584216,0.04113228247,,10.97926054,15.19733728,
14.98885059,50.5727112,8.703987407,171.1518431,0.1385826021,83.96504253,13.18309852,18.90954889,
15.98884237,50.57271751,8.704005186,171.106075,1.104949117,77.31093909,9.37970568,13.84994416,
16.98825932,50.57272472,8.70400363,171.1233187,1.104949117,68.53466971,13.7050828,20.43881852,
17.98833799,50.57272356,8.703987768,171.1149691,0.07247968763,,10.41685658,15.72276949,
18.98832977,50.57272785,8.703984878,171.1194913,0.02611481585,,7.48163808,11.71684116,
19.98850727,50.57273028,8.703981391,171.0235223,0.01784710586,,12.74524899,19.57018855,
20.98759651,50.5727377,8.703972234,170.9987222,0.04898809642,,11.49136831,18.38912473,
21.98758829,50.57273771,8.703974846,171.0103893,0.04481374845,134.6069461,12.07468172,19.66684675,
22.9875803,50.57273965,8.703982135,170.9087249,0.238435179,80.83139067,10.25821511,16.66740185,
23.98757219,50.57273429,8.703976457,170.8387251,0.238435179,,10.48701689,16.96337406,
24.98756325,50.57273026,8.703966321,170.8512486,0.284409374,,6.154647937,10.03979075,
25.98755562,50.57273185,8.703961099,170.8955016,0.3460078835,,8.183737591,12.965718,
26.9875468,50.57273606,8.703961453,170.9129928,0.1409740746,,8.335786098,12.79561429,
27.98753834,50.57273594,8.703974971,170.9750473,0.2482148707,,8.362673793,12.62590079,
