beta,acc_thresh,gyro_thresh,score,zupt_ratio
0.05,0.1,0.0349065850398866,1816.34055162609,0
0.05,0.1,0.0523598775598299,1816.34055162609,0
0.05,0.1,0.0698131700797732,1816.34055162609,0
0.05,0.15,0.0349065850398866,1816.34055162609,0
0.05,0.15,0.0523598775598299,1816.34055162609,0
0.05,0.15,0.0698131700797732,1816.33919294582,1.69835033570725e-05
0.05,0.2,0.0349065850398866,1816.34055162609,0
0.05,0.2,0.0523598775598299,1816.3387400524,2.26446711427633e-05
0.05,0.2,0.0698131700797732,1816.33511690502,6.793401342829e-05
0.1,0.1,0.0349065850398866,1762.51657021591,0
0.1,0.1,0.0523598775598299,1762.51657021591,0
0.1,0.1,0.0698131700797732,1762.51657021591,0
0.1,0.15,0.0349065850398866,1762.51657021591,0
0.1,0.15,0.0523598775598299,1762.51657021591,0
0.1,0.15,0.0698131700797732,1762.51521153564,1.69835033570725e-05
0.1,0.2,0.0349065850398866,1762.51657021591,0
0.1,0.2,0.0523598775598299,1762.51475864222,2.26446711427633e-05
0.1,0.2,0.0698131700797732,1762.51113549483,6.793401342829e-05
0.2,0.1,0.0349065850398866,2420.9952626958,0
0.2,0.1,0.0523598775598299,2420.9952626958,0
0.2,0.1,0.0698131700797732,2420.9952626958,0
0.2,0.15,0.0349065850398866,2420.9952626958,0
0.2,0.15,0.0523598775598299,2420.9952626958,0
0.2,0.15,0.0698131700797732,2420.99390401553,1.69835033570725e-05
0.2,0.2,0.0349065850398866,2420.9952626958,0
0.2,0.2,0.0523598775598299,2420.99345112211,2.26446711427633e-05
0.2,0.2,0.0698131700797732,2420.98982797473,6.793401342829e-05
0.3,0.1,0.0349065850398866,3229.10818002792,0
0.3,0.1,0.0523598775598299,3229.10818002792,0
0.3,0.1,0.0698131700797732,3229.10818002792,0
0.3,0.15,0.0349065850398866,3229.10818002792,0
0.3,0.15,0.0523598775598299,3229.10818002792,0
0.3,0.15,0.0698131700797732,3229.10682134765,1.69835033570725e-05
0.3,0.2,0.0349065850398866,3229.10818002792,0
0.3,0.2,0.0523598775598299,3229.10636845422,2.26446711427633e-05
0.3,0.2,0.0698131700797732,3229.10274530684,6.793401342829e-05
