Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),DGM_Height_m
121.7130854,50.58468322,8.700517611,178.1862904,3.41473265,257.8684392,12.43679667,6.064119545,161.55101013183594
122.7130928,50.58467224,8.700471447,178.3395752,3.620874768,250.7413034,12.1373362,5.994935624,161.45201110839844
123.713439,50.58466579,8.700429681,177.9974457,3.588167323,250.4709472,11.73671529,5.978858299,161.41400146484375
124.7131878,50.58464145,8.700408137,178.4403372,3.388292356,231.9712867,11.37940685,5.852289109,161.40301513671875
125.7131949,50.58461959,8.700356757,178.3641905,3.851663342,229.7298668,10.9948618,5.665555471,161.33401489257812
126.7136308,50.58459078,8.700304451,178.3026402,4.375864898,227.2939727,10.71695693,5.539138844,161.3260040283203
127.7125173,50.58456903,8.700259462,177.5538222,4.412957228,227.8727727,10.43261904,5.094644909,161.4390106201172
128.7125247,50.5845429,8.700218961,177.8669449,4.445854964,225.8637302,10.16953217,4.917471775,161.37400817871094
129.7130705,50.58451846,8.700183705,177.2803183,4.313629241,223.036426,9.930087497,4.810795864,161.3800048828125
130.7134183,50.58449466,8.700141783,176.8571214,4.204095053,221.993898,9.766732817,4.540586947,161.3000030517578
131.7134254,50.58446844,8.70012256,177.0622362,3.804032791,213.9781293,9.597989518,4.432162437,161.24700927734375
132.7131264,50.58444158,8.700079386,177.0278322,3.872340315,213.9144272,9.444544727,4.36764835,161.31700134277344
133.7131883,50.58441764,8.70003842,176.5259714,3.907162088,215.8687925,9.146274313,4.173914406,161.3570098876953
134.7131956,50.58440056,8.699998442,176.8666311,3.746976649,222.2390062,8.937858754,3.927502426,160.87200927734375
135.7132032,50.58439369,8.699959582,176.1607099,3.267592578,239.4221507,8.735006638,3.647763919,160.86000061035156
136.7132106,50.58440594,8.699967184,176.0530529,1.732387233,252.1695521,8.510462065,3.433695665,160.91700744628906
137.713218,50.58441303,8.699977609,176.4995581,0.4825106841,223.7395691,8.562104215,3.297468187,160.87200927734375
138.7132243,50.58441945,8.699975775,176.5241961,0.4152069415,204.3842225,8.560520233,3.367218082,160.8820037841797
139.7132318,50.58442187,8.699981153,176.6992472,0.1365855857,204.3842268,8.502751994,3.316012496,160.87200927734375
140.713239,50.58442045,8.699966496,176.7807892,0.1683848282,204.384215,8.472289021,3.306866311,160.8820037841797
141.7132466,50.58441641,8.69994196,176.8590997,0.1202434746,211.680032,8.466792021,3.399599436,160.98500061035156
142.7132535,50.5844186,8.699932182,176.8750878,0.1556213794,211.6800241,8.418113879,3.378389794,161.4250030517578
143.7132614,50.58441154,8.69991435,177.0309587,0.3808830017,209.4308972,8.251908039,3.381162577,161.43701171875
144.7132681,50.58439227,8.699890115,177.2523948,1.272086724,210.9350805,8.066106364,3.573936977,161.8280029296875
145.7132753,50.58437637,8.699871963,177.8321675,1.771987207,211.6493779,8.002447734,3.0,161.989013671875
146.713282,50.58438082,8.699861566,177.556092,1.327389868,222.1426023,8.183488586,3.0,161.94300842285156
147.7132896,50.58439484,8.699873218,177.4231536,0.4490703791,221.709248,8.162815499,3.23834594,161.906005859375
148.7132968,50.58439818,8.699874884,177.4607546,0.1015878456,221.7092492,8.237570643,3.24943088,161.8360137939453
149.7133037,50.58439943,8.699870201,177.5069577,0.0,221.7092455,8.377769565,3.226995336,161.8360137939453
150.713311,50.58440488,8.699869541,177.3436783,0.01864119992,221.7092448,8.542139693,3.526768883,161.8360137939453
151.7133183,50.58440846,8.699864457,177.3021229,0.01901008663,221.7092408,9.121730394,3.948244407,161.82701110839844
152.7133261,50.58441268,8.699863515,177.1754132,0.02838433489,221.7092399,9.182909906,4.133872202,161.8870086669922
