"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.357132032E2,5.058439369E1,8.699959582E0,1.761607099E2,3.267592578E0,2.394221507E2,8.735006638E0,3.647763919E0
1.367132106E2,5.058440594E1,8.699967184E0,1.760530529E2,1.732387233E0,2.521695521E2,8.510462065E0,3.433695665E0
1.377132180E2,5.058441303E1,8.699977609E0,1.764995581E2,4.825106841E-1,2.237395691E2,8.562104215E0,3.297468187E0
1.387132243E2,5.058441945E1,8.699975775E0,1.765241961E2,4.152069415E-1,2.043842225E2,8.560520233E0,3.367218082E0
1.397132318E2,5.058442187E1,8.699981153E0,1.766992472E2,1.365855857E-1,2.043842268E2,8.502751994E0,3.316012496E0
1.407132390E2,5.058442045E1,8.699966496E0,1.767807892E2,1.683848282E-1,2.043842150E2,8.472289021E0,3.306866311E0
1.417132466E2,5.058441641E1,8.699941960E0,1.768590997E2,1.202434746E-1,2.116800320E2,8.466792021E0,3.399599436E0
1.427132535E2,5.058441860E1,8.699932182E0,1.768750878E2,1.556213794E-1,2.116800241E2,8.418113879E0,3.378389794E0
1.437132614E2,5.058441154E1,8.699914350E0,1.770309587E2,3.808830017E-1,2.094308972E2,8.251908039E0,3.381162577E0
1.447132681E2,5.058439227E1,8.699890115E0,1.772523948E2,1.272086724E0,2.109350805E2,8.066106364E0,3.573936977E0
1.457132753E2,5.058437637E1,8.699871963E0,1.778321675E2,1.771987207E0,2.116493779E2,8.002447734E0,3.000000000E0
1.467132820E2,5.058438082E1,8.699861566E0,1.775560920E2,1.327389868E0,2.221426023E2,8.183488586E0,3.000000000E0
1.477132896E2,5.058439484E1,8.699873218E0,1.774231536E2,4.490703791E-1,2.217092480E2,8.162815499E0,3.238345940E0
1.487132968E2,5.058439818E1,8.699874884E0,1.774607546E2,1.015878456E-1,2.217092492E2,8.237570643E0,3.249430880E0
1.497133037E2,5.058439943E1,8.699870201E0,1.775069577E2,0.000000000E0,2.217092455E2,8.377769565E0,3.226995336E0
1.507133110E2,5.058440488E1,8.699869541E0,1.773436783E2,1.864119992E-2,2.217092448E2,8.542139693E0,3.526768883E0
1.517133183E2,5.058440846E1,8.699864457E0,1.773021229E2,1.901008663E-2,2.217092408E2,9.121730394E0,3.948244407E0
1.527133261E2,5.058441268E1,8.699863515E0,1.771754132E2,2.838433489E-2,2.217092399E2,9.182909906E0,4.133872202E0
