beta,acc_thresh,gyro_thresh,score,zupt_ratio
0.05,0.1,0.0349065850398866,466.865867058839,0
0.05,0.1,0.0523598775598299,466.865867058839,0
0.05,0.1,0.0698131700797732,466.865867058839,0
0.05,0.15,0.0349065850398866,466.865867058839,0
0.05,0.15,0.0523598775598299,466.865867058839,0
0.05,0.15,0.0698131700797732,466.865867058839,0
0.05,0.2,0.0349065850398866,466.865867058839,0
0.05,0.2,0.0523598775598299,466.865867058839,0
0.05,0.2,0.0698131700797732,466.865867058839,0
0.1,0.1,0.0349065850398866,533.777440454826,0
0.1,0.1,0.0523598775598299,533.777440454826,0
0.1,0.1,0.0698131700797732,533.777440454826,0
0.1,0.15,0.0349065850398866,533.777440454826,0
0.1,0.15,0.0523598775598299,533.777440454826,0
0.1,0.15,0.0698131700797732,533.777440454826,0
0.1,0.2,0.0349065850398866,533.777440454826,0
0.1,0.2,0.0523598775598299,533.777440454826,0
0.1,0.2,0.0698131700797732,533.777440454826,0
0.2,0.1,0.0349065850398866,788.393828169785,0
0.2,0.1,0.0523598775598299,788.393828169785,0
0.2,0.1,0.0698131700797732,788.393828169785,0
0.2,0.15,0.0349065850398866,788.393828169785,0
0.2,0.15,0.0523598775598299,788.393828169785,0
0.2,0.15,0.0698131700797732,788.393828169785,0
0.2,0.2,0.0349065850398866,788.393828169785,0
0.2,0.2,0.0523598775598299,788.393828169785,0
0.2,0.2,0.0698131700797732,788.393828169785,0
0.3,0.1,0.0349065850398866,916.856045948683,0
0.3,0.1,0.0523598775598299,916.856045948683,0
0.3,0.1,0.0698131700797732,916.856045948683,0
0.3,0.15,0.0349065850398866,916.856045948683,0
0.3,0.15,0.0523598775598299,916.856045948683,0
0.3,0.15,0.0698131700797732,916.856045948683,0
0.3,0.2,0.0349065850398866,916.856045948683,0
0.3,0.2,0.0523598775598299,916.856045948683,0
0.3,0.2,0.0698131700797732,916.856045948683,0
