"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.835850000E-2,6.436271667E0,2.997924805E0,-4.418194580E1
3.838850000E-2,6.366271973E0,3.140136719E0,-4.414465332E1
4.841950000E-2,6.084815979E0,3.320800781E0,-4.410699463E1
5.845050000E-2,5.683708191E0,3.695922852E0,-4.401464844E1
6.848150000E-2,5.275985718E0,4.040786743E0,-4.395828247E1
7.851250000E-2,5.344573975E0,4.480270386E0,-4.376855469E1
8.854350000E-2,4.901084900E0,4.585815430E0,-4.386337280E1
9.857450000E-2,4.916145325E0,4.745773315E0,-4.402661133E1
1.086045000E-1,4.713073730E0,5.113235474E0,-4.428692627E1
1.186355000E-1,4.584686279E0,5.209655762E0,-4.423248291E1
1.286665000E-1,4.488601685E0,5.150604248E0,-4.414404297E1
1.386975000E-1,4.439231873E0,5.308914185E0,-4.414801025E1
1.487285000E-1,4.471183777E0,5.563598633E0,-4.412390137E1
1.587595000E-1,4.449623108E0,5.375808716E0,-4.411279297E1
1.687905000E-1,3.924041748E0,5.577148438E0,-4.407952881E1
1.788205000E-1,3.733497620E0,6.029403687E0,-4.374157715E1
1.888515000E-1,3.052688599E0,6.537536621E0,-4.373150635E1
1.988825000E-1,2.530105591E0,7.082061768E0,-4.353799438E1
2.089135000E-1,1.744804382E0,7.500213623E0,-4.348764038E1
2.189445000E-1,1.062339783E0,8.345474243E0,-4.344061279E1
2.289755000E-1,1.972274780E-1,8.936279297E0,-4.338482666E1
2.390065000E-1,-2.105941772E-1,9.870758057E0,-4.308190918E1
2.490365000E-1,-1.190956116E0,1.039988708E1,-4.307299805E1
2.590675000E-1,-1.856842041E0,1.166000366E1,-4.237716675E1
2.690985000E-1,-3.612365723E0,1.364556885E1,-4.177847290E1
2.791295000E-1,-4.784652710E0,1.440696716E1,-4.157101440E1
2.891605000E-1,-5.292335510E0,1.537899780E1,-4.118417358E1
2.991915000E-1,-6.284034729E0,1.598330688E1,-4.046685791E1
3.092225000E-1,-6.364471436E0,1.701965332E1,-4.010513306E1
3.192525000E-1,-6.719444275E0,1.762847900E1,-4.004293823E1
3.292835000E-1,-6.352622986E0,1.825001526E1,-3.959619141E1
3.393145000E-1,-6.447341919E0,1.856663513E1,-3.921566772E1
3.493455000E-1,-5.771888733E0,1.925401306E1,-3.890505981E1
3.593765000E-1,-5.636390686E0,1.964956665E1,-3.934924316E1
3.694075000E-1,-4.716575623E0,2.015240479E1,-3.872042847E1
3.794385000E-1,-4.518638611E0,2.049046326E1,-3.870114136E1
3.894685000E-1,-3.851089478E0,2.090686035E1,-3.847174072E1
3.994995000E-1,-4.109970093E0,2.119641113E1,-3.818093872E1
4.095305000E-1,-3.476882935E0,2.153752136E1,-3.837258911E1
4.195615000E-1,-3.909187317E0,2.127189636E1,-3.846255493E1
4.295945000E-1,-3.421875000E0,2.069122314E1,-3.868191528E1
4.396245000E-1,-3.731620789E0,1.998881531E1,-3.906384277E1
4.496555000E-1,-3.520812988E0,1.920944214E1,-3.942416382E1
4.596865000E-1,-4.621437073E0,1.800396729E1,-4.018756104E1
4.697175000E-1,-5.004653931E0,1.685591125E1,-4.052151489E1
4.797485000E-1,-6.641258240E0,1.561968994E1,-4.100674438E1
4.897795000E-1,-7.311325073E0,1.469413757E1,-4.123336792E1
4.998105000E-1,-8.833213806E0,1.360202026E1,-4.153515625E1
5.098405000E-1,-8.864082336E0,1.305177307E1,-4.168066406E1
5.198715000E-1,-9.288246155E0,1.254928589E1,-4.188348389E1
5.299025000E-1,-8.590232849E0,1.221153259E1,-4.178402710E1
5.399335000E-1,-8.711517334E0,1.189103699E1,-4.199523926E1
5.499645000E-1,-8.308708191E0,1.223165894E1,-4.197918701E1
5.599955000E-1,-8.223991394E0,1.165438843E1,-4.209503174E1
5.700265000E-1,-7.874076843E0,1.159661865E1,-4.235556030E1
5.800575000E-1,-8.484535217E0,1.112277222E1,-4.238153076E1
5.900875000E-1,-7.893684387E0,1.064877319E1,-4.261322021E1
6.001185000E-1,-8.849632263E0,1.015899658E1,-4.243429565E1
6.101495000E-1,-8.451263428E0,1.001472473E1,-4.268228149E1
6.201805000E-1,-9.086174011E0,9.928619385E0,-4.222619629E1
6.302115000E-1,-9.044006348E0,9.319656372E0,-4.226867676E1
6.402425000E-1,-9.609397888E0,9.059158325E0,-4.192153931E1
6.502735000E-1,-9.318702698E0,8.871612549E0,-4.234527588E1
6.603035000E-1,-1.001096344E1,8.830291748E0,-4.213934326E1
6.703345000E-1,-9.532600403E0,8.439361572E0,-4.236798096E1
6.803655000E-1,-9.913543701E0,8.314544678E0,-4.212796021E1
6.903965000E-1,-9.435310364E0,7.864608765E0,-4.247515869E1
7.004275000E-1,-1.000145721E1,7.710632324E0,-4.254690552E1
7.104585000E-1,-9.661041260E0,7.558807373E0,-4.219219971E1
7.204895000E-1,-1.023589325E1,7.313629150E0,-4.203628540E1
7.305205000E-1,-9.977798462E0,6.682785034E0,-4.199069214E1
7.405515000E-1,-1.077318573E1,6.211822510E0,-4.170452881E1
7.505815000E-1,-1.077249908E1,6.043457031E0,-4.204565430E1
7.606125000E-1,-1.129597473E1,6.046844482E0,-4.227493286E1
7.706435000E-1,-1.113528442E1,5.796585083E0,-4.221032715E1
7.806745000E-1,-1.171312714E1,5.605377197E0,-4.192691040E1
7.907055000E-1,-1.140998840E1,5.218704224E0,-4.218591309E1
8.007365000E-1,-1.177276611E1,5.095352173E0,-4.197476196E1
8.107675000E-1,-1.155865479E1,4.960052490E0,-4.233029175E1
8.207985000E-1,-1.170824432E1,5.026077271E0,-4.231713867E1
8.308285000E-1,-1.111726379E1,4.866470337E0,-4.259362793E1
8.408595000E-1,-1.106819916E1,4.816711426E0,-4.244796753E1
8.508905000E-1,-1.103396606E1,4.529891968E0,-4.251306152E1
8.609215000E-1,-1.110733795E1,4.381362915E0,-4.270260620E1
8.709525000E-1,-1.097486877E1,4.033050537E0,-4.265881348E1
8.809835000E-1,-1.155607605E1,3.972091675E0,-4.236306763E1
8.910145000E-1,-1.174337006E1,3.960281372E0,-4.218582153E1
9.010455000E-1,-1.220999908E1,3.531219482E0,-4.241192627E1
9.110755000E-1,-1.228282166E1,3.275283813E0,-4.188052368E1
9.211065000E-1,-1.315475464E1,2.972808838E0,-4.150207520E1
9.311375000E-1,-1.366451263E1,2.689254761E0,-4.155371094E1
9.411685000E-1,-1.445288849E1,2.798294067E0,-4.100473022E1
9.511995000E-1,-1.451907349E1,2.432952881E0,-4.165005493E1
9.612305000E-1,-1.461766052E1,2.325698853E0,-4.130163574E1
9.712613750E-1,-1.432284546E1,2.521194458E0,-4.156954956E1
9.812923750E-1,-1.444487000E1,2.885391235E0,-4.144262695E1
9.913233750E-1,-1.435487366E1,3.268646240E0,-4.140066528E1
1.001353375E0,-1.441634369E1,3.654281616E0,-4.129745483E1
1.011384375E0,-1.397695160E1,3.484649658E0,-4.191046143E1
1.021415375E0,-1.403531647E1,3.542846680E0,-4.165161133E1
1.031446375E0,-1.368550110E1,3.303771973E0,-4.213705444E1
1.041477375E0,-1.393952942E1,3.528198242E0,-4.201385498E1
1.051508375E0,-1.371644592E1,3.496032715E0,-4.197201538E1
1.061539375E0,-1.316555786E1,3.763366699E0,-4.241525269E1
1.071570375E0,-1.308654022E1,3.951812744E0,-4.212442017E1
1.081601375E0,-1.309292603E1,4.070755005E0,-4.196545410E1
1.091631375E0,-1.282733154E1,3.994232178E0,-4.232293701E1
1.101662375E0,-1.269649506E1,3.897933960E0,-4.253948975E1
1.111693375E0,-1.258654022E1,4.152099609E0,-4.193395996E1
1.121724375E0,-1.242261505E1,3.743499756E0,-4.232107544E1
1.131755375E0,-1.219529724E1,3.573394775E0,-4.239044189E1
1.141786375E0,-1.223109436E1,3.656890869E0,-4.200711060E1
1.151817375E0,-1.201807404E1,3.238464355E0,-4.227545166E1
1.161848375E0,-1.190056610E1,3.201553345E0,-4.219503784E1
1.171877375E0,-1.190056610E1,3.201553345E0,-4.219503784E1
1.181908375E0,-1.184510040E1,2.913726807E0,-4.209768677E1
1.191939375E0,-1.228583527E1,2.669677734E0,-4.214874268E1
1.201970375E0,-1.234047699E1,2.619247437E0,-4.167724609E1
1.212000375E0,-1.235989380E1,2.694580078E0,-4.174417114E1
1.222031375E0,-1.256640625E1,2.551177979E0,-4.223388672E1
1.232062375E0,-1.272457123E1,2.598159790E0,-4.168576050E1
1.242093375E0,-1.281938934E1,2.491668701E0,-4.159585571E1
1.252124375E0,-1.304210663E1,2.549163818E0,-4.191500854E1
1.262155375E0,-1.280458832E1,2.681854248E0,-4.155496216E1
1.272186375E0,-1.292740631E1,2.685791016E0,-4.169570923E1
1.282217375E0,-1.275341797E1,2.696716309E0,-4.200781250E1
1.292248375E0,-1.290398407E1,2.922378540E0,-4.238708496E1
1.302278375E0,-1.298623657E1,2.806488037E0,-4.225836182E1
1.312309375E0,-1.275128937E1,2.797988892E0,-4.216085815E1
1.322340375E0,-1.271509552E1,2.640853882E0,-4.216156006E1
1.332371375E0,-1.302837372E1,2.548110962E0,-4.187329102E1
1.342402375E0,-1.287769318E1,2.748489380E0,-4.227151489E1
1.352433375E0,-1.266265869E1,2.728576660E0,-4.233612061E1
1.362464375E0,-1.235494995E1,2.696151733E0,-4.243807983E1
1.372495375E0,-1.227179718E1,2.624206543E0,-4.236770630E1
1.382526375E0,-1.200556946E1,2.655639648E0,-4.242367554E1
1.392557375E0,-1.195637512E1,2.963729858E0,-4.213735962E1
1.402587375E0,-1.207015991E1,2.831481934E0,-4.238195801E1
1.412618375E0,-1.215061951E1,2.663116455E0,-4.249923706E1
1.422649375E0,-1.197330475E1,2.721817017E0,-4.280664062E1
1.432680375E0,-1.184651184E1,2.675125122E0,-4.301348877E1
1.442711375E0,-1.177513885E1,2.602615356E0,-4.225942993E1
1.452742375E0,-1.188965607E1,2.632690430E0,-4.279418945E1
1.462773375E0,-1.189071655E1,2.363494873E0,-4.285565186E1
1.472804375E0,-1.188754272E1,2.380020142E0,-4.287689209E1
1.482835375E0,-1.184972382E1,2.319015503E0,-4.285876465E1
1.492866375E0,-1.166405487E1,2.537933350E0,-4.207183838E1
1.502896375E0,-1.175872803E1,2.111099243E0,-4.219943237E1
1.512927375E0,-1.174361420E1,1.976837158E0,-4.235153198E1
1.522958375E0,-1.190396881E1,2.023849487E0,-4.248376465E1
1.532989375E0,-1.211103058E1,2.015090942E0,-4.255758667E1
1.543020375E0,-1.219021606E1,2.201873779E0,-4.227197266E1
1.553051375E0,-1.244983673E1,2.045837402E0,-4.241265869E1
1.563082375E0,-1.274066925E1,1.957077026E0,-4.215991211E1
1.573113375E0,-1.296479797E1,2.433914185E0,-4.176220703E1
1.583144375E0,-1.308335876E1,2.291336060E0,-4.192358398E1
1.593175375E0,-1.310785675E1,2.290985107E0,-4.196917725E1
1.603205375E0,-1.310900116E1,2.233856201E0,-4.224008179E1
1.613236375E0,-1.294077301E1,2.406204224E0,-4.195736694E1
1.623267375E0,-1.273229218E1,2.301010132E0,-4.233328247E1
1.633298375E0,-1.246140289E1,2.283386230E0,-4.211233521E1
1.643329375E0,-1.221514893E1,2.329040527E0,-4.246960449E1
1.653360375E0,-1.179049683E1,1.790649414E0,-4.239999390E1
1.663391375E0,-1.150353241E1,1.507797241E0,-4.279309082E1
1.673422375E0,-1.123487854E1,1.503326416E0,-4.254855347E1
1.683453375E0,-1.124372864E1,1.401260376E0,-4.308367920E1
1.693484375E0,-1.085708618E1,1.223770142E0,-4.278900146E1
1.703515375E0,-1.121955872E1,7.932586670E-1,-4.295571899E1
1.713545375E0,-1.091248322E1,7.203826904E-1,-4.298791504E1
1.723576375E0,-1.101132965E1,7.834777832E-1,-4.335079956E1
1.733607375E0,-1.057576752E1,4.115753174E-1,-4.335113525E1
1.743638375E0,-1.047988129E1,4.455413818E-1,-4.361068726E1
1.753669375E0,-1.014576721E1,7.305755615E-1,-4.318731689E1
1.763700375E0,-1.008513641E1,5.232086182E-1,-4.331097412E1
1.773731375E0,-9.572380066E0,7.014160156E-1,-4.354528809E1
1.783762375E0,-9.487716675E0,4.266815186E-1,-4.331182861E1
1.793793375E0,-9.065734863E0,6.271667480E-1,-4.368289185E1
1.803824375E0,-8.984474182E0,6.080169678E-1,-4.367358398E1
1.813855375E0,-8.606483459E0,6.862030029E-1,-4.330221558E1
1.823885375E0,-8.543365479E0,6.534271240E-1,-4.367749023E1
1.833916375E0,-8.562591553E0,1.091613770E0,-4.345523071E1
1.843947375E0,-8.721740723E0,1.093246460E0,-4.309387207E1
1.853978375E0,-8.541664124E0,1.486587524E0,-4.303305054E1
1.864009375E0,-8.885330200E0,1.427566528E0,-4.335650635E1
1.874040375E0,-8.641250610E0,1.661895752E0,-4.346981812E1
1.884071375E0,-9.005645752E0,1.664154053E0,-4.378442383E1
1.894102375E0,-8.510787964E0,1.693527222E0,-4.386642456E1
1.904133375E0,-9.120819092E0,1.992446899E0,-4.359509277E1
1.914164375E0,-8.847183228E0,1.950546265E0,-4.382324219E1
1.924195375E0,-9.040412903E0,2.295806885E0,-4.392764282E1
1.934226375E0,-9.068794250E0,2.485717773E0,-4.350723267E1
1.944256375E0,-9.629600525E0,2.484970093E0,-4.352828979E1
1.954287375E0,-9.394371033E0,2.707443237E0,-4.337393188E1
1.964318375E0,-9.621223450E0,2.471008301E0,-4.335641479E1
1.974350167E0,-9.540954590E0,2.543792725E0,-4.334732056E1
1.984381167E0,-9.918449402E0,2.483230591E0,-4.324459839E1
1.994412167E0,-9.642021179E0,2.645660400E0,-4.281155396E1
2.004443167E0,-9.945297241E0,2.481643677E0,-4.334393311E1
2.014474167E0,-9.790763855E0,2.672546387E0,-4.295574951E1
2.024505167E0,-1.034338379E1,3.082733154E0,-4.343502808E1
2.034536167E0,-9.756118774E0,2.955413818E0,-4.315945435E1
2.044567167E0,-1.004681396E1,3.088409424E0,-4.341510010E1
2.054598167E0,-9.849052429E0,3.300262451E0,-4.316424561E1
2.064628167E0,-1.026179504E1,2.999511719E0,-4.332431030E1
2.074659167E0,-9.618507385E0,3.348510742E0,-4.379748535E1
2.084690167E0,-1.000175476E1,3.431442261E0,-4.296878052E1
2.094721167E0,-9.587615967E0,3.459381104E0,-4.295068359E1
2.104752167E0,-9.992874146E0,3.572082520E0,-4.275051880E1
2.114783167E0,-9.809478760E0,3.713592529E0,-4.304260254E1
2.124814167E0,-1.050438690E1,3.752548218E0,-4.288208008E1
2.134845167E0,-1.032865906E1,3.737274170E0,-4.285614014E1
2.144876167E0,-1.108435822E1,3.665802002E0,-4.263717651E1
2.154907167E0,-1.070366669E1,3.382690430E0,-4.258279419E1
2.164938167E0,-1.138982391E1,3.215927124E0,-4.280322266E1
2.174969167E0,-1.086665344E1,3.420898438E0,-4.307440186E1
2.185000167E0,-1.174372864E1,3.145355225E0,-4.288781738E1
2.195030167E0,-1.153273010E1,3.133270264E0,-4.293493652E1
2.205061167E0,-1.214134216E1,3.010131836E0,-4.226412964E1
2.215092167E0,-1.164425659E1,2.847106934E0,-4.275308228E1
2.225123167E0,-1.216590118E1,2.842239380E0,-4.252719116E1
2.235154167E0,-1.200896454E1,2.824279785E0,-4.284033203E1
2.245185167E0,-1.286933136E1,2.774948120E0,-4.256054688E1
2.255216167E0,-1.244883728E1,2.712753296E0,-4.250000000E1
2.265247167E0,-1.254013062E1,2.651321411E0,-4.238464355E1
2.275278167E0,-1.253869629E1,2.612258911E0,-4.288726807E1
2.285309167E0,-1.288230133E1,2.940246582E0,-4.218313599E1
2.295340167E0,-1.232746124E1,3.123916626E0,-4.247485352E1
2.305371167E0,-1.251432037E1,3.186676025E0,-4.238574219E1
2.315402167E0,-1.219653320E1,3.449066162E0,-4.251245117E1
2.325433167E0,-1.255852509E1,3.257797241E0,-4.274804688E1
2.335463167E0,-1.200595856E1,3.142532349E0,-4.259622192E1
2.345494167E0,-1.232364655E1,3.216186523E0,-4.272814941E1
2.355525167E0,-1.198434448E1,3.309066772E0,-4.227050781E1
2.365556167E0,-1.239093781E1,3.443099976E0,-4.204263306E1
2.375587167E0,-1.206119537E1,3.383636475E0,-4.234753418E1
2.385618167E0,-1.228646088E1,3.536178589E0,-4.274124146E1
2.395649167E0,-1.189096069E1,3.655212402E0,-4.276358032E1
2.405680167E0,-1.199073792E1,3.317764282E0,-4.246484375E1
2.415711167E0,-1.185997009E1,3.234909058E0,-4.245910645E1
2.425742167E0,-1.136696625E1,3.256408691E0,-4.291641235E1
2.435773167E0,-1.165165710E1,2.896743774E0,-4.282409668E1
2.445804167E0,-1.143716431E1,3.157196045E0,-4.288995361E1
2.455835167E0,-1.168214417E1,2.936477661E0,-4.278146362E1
2.465866167E0,-1.128470612E1,2.994995117E0,-4.270056152E1
2.475897167E0,-1.150991058E1,2.965789795E0,-4.266339111E1
2.485927167E0,-1.104414368E1,3.371292114E0,-4.303460693E1
2.495958167E0,-1.129872894E1,3.008712769E0,-4.267175293E1
