"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.835850000E-2,-4.488871098E-1,-8.113812208E-1,-1.959383488E-1
3.838850000E-2,-5.918081999E-1,-5.897349119E-1,-2.069064826E-1
4.841950000E-2,-6.738135815E-1,-4.148353040E-1,-2.385251373E-1
5.845050000E-2,-6.684886217E-1,-3.131115437E-1,-2.460188121E-1
6.848150000E-2,-6.038166881E-1,-2.972739935E-1,-2.308257371E-1
7.851250000E-2,-5.055999160E-1,-3.116548955E-1,-1.866666675E-1
8.854350000E-2,-3.837491274E-1,-3.275057375E-1,-1.211912632E-1
9.857450000E-2,-3.060788214E-1,-3.044681549E-1,-3.519000113E-2
1.086045000E-1,-2.484139204E-1,-2.851562500E-1,4.792805761E-2
1.186355000E-1,-2.260617167E-1,-2.151353508E-1,1.093695834E-1
1.286665000E-1,-2.500354946E-1,-1.773118079E-1,1.467204243E-1
1.386975000E-1,-3.447506130E-1,-4.230831563E-1,1.796724349E-1
1.487285000E-1,-5.173695683E-1,-5.922364593E-1,1.573804319E-1
1.587595000E-1,-7.176768184E-1,-8.448311090E-1,1.717305481E-1
1.687905000E-1,-9.365356565E-1,-1.142477393E0,2.098305225E-1
1.788205000E-1,-1.147200108E0,-1.424691677E0,2.509261966E-1
1.888515000E-1,-1.336888552E0,-1.646207333E0,2.617463768E-1
1.988825000E-1,-1.517833948E0,-1.814338446E0,2.331223935E-1
2.089135000E-1,-1.686251521E0,-1.851609945E0,1.517356485E-1
2.189445000E-1,-1.881065965E0,-1.781194448E0,5.938228965E-2
2.289755000E-1,-2.098237991E0,-1.751401901E0,-3.061098233E-2
2.390065000E-1,-2.306232929E0,-1.860706568E0,-1.120538116E-1
2.490365000E-1,-2.471630335E0,-2.227659702E0,-1.380398721E-1
2.590675000E-1,-2.590139627E0,-2.505620480E0,-1.775856167E-1
2.690985000E-1,-2.619343042E0,-2.391613007E0,-2.062734514E-1
2.791295000E-1,-2.507546425E0,-1.895522594E0,-2.118375301E-1
2.891605000E-1,-2.249551535E0,-1.395940185E0,-1.645919830E-1
2.991915000E-1,-1.942978859E0,-1.039872408E0,-2.138312161E-2
3.092225000E-1,-1.658211350E0,-7.043443918E-1,2.197003365E-1
3.192525000E-1,-1.411985993E0,-3.111017346E-1,5.297036767E-1
3.292835000E-1,-1.220162272E0,1.562521160E-1,8.706282377E-1
3.393145000E-1,-1.141672373E0,6.264029741E-1,1.122103453E0
3.493455000E-1,-1.154682636E0,7.941418886E-1,1.297552466E0
3.593765000E-1,-1.262585640E0,7.567102909E-1,1.460456610E0
3.694075000E-1,-1.324846029E0,4.936714172E-1,1.645993948E0
3.794385000E-1,-1.168691397E0,-6.483572721E-2,1.845937252E0
3.894685000E-1,-7.400078773E-1,-6.980781555E-1,1.936777949E0
3.994995000E-1,-1.731515527E-1,-8.058922887E-1,2.089921713E0
4.095305000E-1,5.592816472E-1,-9.385347366E-1,2.160019398E0
4.195615000E-1,1.370362282E0,-1.086855650E0,1.905955672E0
4.295945000E-1,2.249558926E0,-2.224263251E-1,1.423498988E0
4.396245000E-1,2.654241562E0,-1.120811462E0,7.668014765E-1
4.496555000E-1,2.957475185E0,-1.531618118E0,1.618870497E-1
4.596865000E-1,3.102316141E0,-2.035185337E0,-2.846222520E-1
4.697175000E-1,3.112845182E0,-2.404038668E0,-6.359123588E-1
4.797485000E-1,2.974321127E0,-2.756613493E0,-8.056195974E-1
4.897795000E-1,2.750519753E0,-2.518306494E0,-6.911619902E-1
4.998105000E-1,1.923384190E0,-1.217080832E0,-1.865480393E-1
5.098405000E-1,1.206523061E0,-2.281425446E-1,5.367143154E-1
5.198715000E-1,7.571722865E-1,3.527024984E-1,1.059944510E0
5.299025000E-1,5.068618059E-1,5.261150599E-1,1.228042722E0
5.399335000E-1,3.885494471E-1,5.085415840E-1,1.064597487E0
5.499645000E-1,4.823859036E-1,3.433281481E-1,8.237277269E-1
5.599955000E-1,7.172856927E-1,6.678850949E-2,4.963561296E-1
5.700265000E-1,9.065198302E-1,-2.756394148E-1,1.407232136E-1
5.800575000E-1,1.000282288E0,-6.554409266E-1,-9.430039674E-2
5.900875000E-1,1.051213384E0,-7.442818284E-1,-2.004180551E-1
6.001185000E-1,1.037627816E0,-5.761535168E-1,-2.030276805E-1
6.101495000E-1,9.151027203E-1,-3.897221088E-1,-2.059995085E-1
6.201805000E-1,7.215186954E-1,-2.406256646E-1,-2.163942605E-1
6.302115000E-1,6.684791446E-1,-3.009390831E-1,-2.293361574E-1
6.402425000E-1,6.340308785E-1,-2.805940211E-1,-2.885862291E-1
6.502735000E-1,4.413905740E-1,-8.549565077E-2,-3.899743855E-1
6.603035000E-1,3.455650508E-1,4.010358825E-2,-4.300898612E-1
6.703345000E-1,3.844911456E-1,8.055114746E-2,-4.319484830E-1
6.803655000E-1,4.398737252E-1,1.630344801E-2,-4.083481133E-1
6.903965000E-1,5.288643241E-1,-2.804811001E-1,-2.992423773E-1
7.004275000E-1,6.910848618E-1,-3.674611151E-1,-1.448196620E-1
7.104585000E-1,7.083725333E-1,-3.683655262E-1,-1.507310867E-1
7.204895000E-1,6.467413902E-1,-5.532033443E-1,-1.932520866E-1
7.305205000E-1,6.070355177E-1,-5.776871443E-1,-1.725241691E-1
7.405515000E-1,6.011035442E-1,-5.116283298E-1,-1.594165266E-1
7.505815000E-1,5.460048914E-1,-4.620855451E-1,-1.700606495E-1
7.606125000E-1,4.652122855E-1,-5.112717748E-1,-1.678523570E-1
7.706435000E-1,4.108222723E-1,-5.281615257E-1,-1.691562384E-1
7.806745000E-1,3.831961155E-1,-4.510118365E-1,-1.774205714E-1
7.907055000E-1,3.225114644E-1,-1.889386624E-1,-1.895142496E-1
8.007365000E-1,1.845225990E-1,2.110161036E-1,-1.311536580E-1
8.107675000E-1,1.194455847E-1,4.625138342E-1,-5.699633807E-2
8.207985000E-1,1.674685180E-1,5.065220594E-1,-5.925868079E-2
8.308285000E-1,2.697123289E-1,3.770508468E-1,1.219392940E-2
8.408595000E-1,4.261462986E-1,1.831934750E-1,7.137101144E-2
8.508905000E-1,5.799992085E-1,-5.087574571E-2,1.831255108E-1
8.609215000E-1,7.292621732E-1,-2.685896158E-1,3.764922321E-1
8.709525000E-1,8.272222877E-1,-5.387854576E-1,5.628570318E-1
8.809835000E-1,8.318460584E-1,-9.357398748E-1,6.136248112E-1
8.910145000E-1,8.645722866E-1,-1.231024861E0,4.848146141E-1
9.010455000E-1,9.090162516E-1,-1.376425266E0,3.207621276E-1
9.110755000E-1,8.288993239E-1,-1.519349933E0,3.041626513E-1
9.211065000E-1,6.399317384E-1,-1.353361249E0,2.897942066E-1
9.311375000E-1,3.428675532E-1,-8.957002759E-1,2.542599142E-1
9.411685000E-1,6.479127333E-3,-3.922565281E-1,2.878333032E-1
9.511995000E-1,-2.342080474E-1,-5.326144025E-2,2.963311970E-1
9.612305000E-1,-3.274334669E-1,4.940610379E-2,4.165523946E-1
9.712613750E-1,-4.275358319E-1,-1.071989536E-1,9.160559773E-1
9.812923750E-1,-3.247843087E-1,1.373975277E-1,5.757630467E-1
9.913233750E-1,-1.379028410E-1,4.452842474E-1,8.898299187E-2
1.001353375E0,-7.201311737E-2,4.220709503E-1,-7.191789150E-2
1.011384375E0,-9.630034864E-2,2.731459141E-1,-9.833219647E-2
1.021415375E0,-1.358121485E-1,2.619272470E-1,-2.163684368E-1
1.031446375E0,-1.762429178E-1,2.692200541E-1,-3.556967676E-1
1.041477375E0,-2.314412892E-1,2.765029371E-1,-3.867233098E-1
1.051508375E0,-2.497747540E-1,3.413769901E-1,-3.397946656E-1
1.061539375E0,-2.660796046E-1,4.192601442E-1,-2.148040831E-1
1.071570375E0,-2.664817274E-1,4.607748389E-1,-1.009568796E-1
1.081601375E0,-2.395055741E-1,5.288371444E-1,-2.963622846E-2
1.091631375E0,-1.393630058E-1,5.617839098E-1,1.313964371E-3
1.101662375E0,-1.104257256E-2,4.882697165E-1,2.696474642E-2
1.111693375E0,1.147750095E-1,4.630557001E-1,1.734221354E-2
1.121724375E0,2.401470691E-1,3.685490787E-1,-1.364315897E-1
1.131755375E0,2.819004059E-1,2.547844350E-1,-1.470544040E-1
1.141786375E0,3.044266999E-1,1.882683337E-1,-1.263853908E-1
1.151817375E0,3.355830312E-1,8.539361507E-2,-8.987346292E-2
1.161848375E0,3.765708804E-1,-6.984514743E-2,5.262797698E-3
1.171877375E0,4.243210852E-1,-1.860415190E-1,1.054487899E-1
1.181908375E0,4.402112961E-1,-3.305514157E-1,1.649958491E-1
1.191939375E0,3.977839351E-1,-4.798397124E-1,1.865549386E-1
1.201970375E0,2.926148474E-1,-5.364027023E-1,2.107589543E-1
1.212000375E0,1.410407722E-1,-4.524345696E-1,2.449081391E-1
1.222031375E0,1.138638519E-2,-2.935059369E-1,2.751776576E-1
1.232062375E0,-8.766882867E-2,-1.393134147E-1,2.573727965E-1
1.242093375E0,-1.205627918E-1,-3.353999555E-2,1.832577139E-1
1.252124375E0,-9.737437963E-2,3.192556277E-2,6.870663166E-2
1.262155375E0,-4.180238768E-2,1.996195875E-2,-5.647882819E-2
1.272186375E0,3.333473578E-4,-3.242961317E-2,-1.835632771E-1
1.282217375E0,2.768239379E-2,-6.628872454E-2,-2.648501694E-1
1.292248375E0,6.422176212E-2,-8.912453055E-2,-2.899384797E-1
1.302278375E0,5.776996911E-2,-4.052101448E-2,-2.974254787E-1
1.312309375E0,-4.729360342E-3,5.447394028E-2,-2.837474644E-1
1.322340375E0,-6.903439760E-2,1.444367468E-1,-2.676714659E-1
1.332371375E0,-1.236571670E-1,2.036595941E-1,-2.605453730E-1
1.342402375E0,-1.543798000E-1,2.360050380E-1,-2.273696214E-1
1.352433375E0,-1.609098613E-1,2.307429016E-1,-1.568309963E-1
1.362464375E0,-1.423379630E-1,2.135573477E-1,-1.114745140E-1
1.372495375E0,-1.127965823E-1,1.977834404E-1,-1.011957824E-1
1.382526375E0,-6.629411131E-2,1.884438396E-1,-1.091803089E-1
1.392557375E0,-1.319493912E-2,1.925762594E-1,-1.439321637E-1
1.402587375E0,5.344055966E-2,1.921607852E-1,-1.787934303E-1
1.412618375E0,1.144820750E-1,1.603021920E-1,-2.150257379E-1
1.422649375E0,1.532719284E-1,1.320279837E-1,-2.419157177E-1
1.432680375E0,1.567790359E-1,1.112747714E-1,-2.388456315E-1
