"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.534500000E-3,-5.084027710E0,2.878214722E0,8.091573486E0
1.456550000E-2,-4.948110352E0,2.921923828E0,8.723708954E0
2.459650000E-2,-4.713997192E0,2.964884491E0,9.037755890E0
3.462750000E-2,-4.428690491E0,2.790646820E0,8.876840515E0
4.465850000E-2,-4.264931030E0,2.481240234E0,9.018595734E0
5.468950000E-2,-4.207300873E0,2.290237427E0,8.936416626E0
6.471950000E-2,-4.171225891E0,2.268682251E0,8.840316467E0
7.475050000E-2,-4.186494141E0,2.276466064E0,8.850195923E0
8.478150000E-2,-4.181404724E0,2.279310150E0,8.714428253E0
9.481250000E-2,-4.105362854E0,2.223326569E0,8.633296967E0
1.048435000E-1,-3.946692810E0,2.056723022E0,8.870553589E0
1.148745000E-1,-3.840563507E0,1.870809631E0,8.961115265E0
1.249055000E-1,-3.835923157E0,1.829495544E0,8.902886353E0
1.349355000E-1,-3.711681519E0,1.809287567E0,8.935368805E0
1.449665000E-1,-3.782783661E0,1.617236938E0,9.424102478E0
1.549975000E-1,-4.398004303E0,1.625619507E0,8.696166229E0
1.650285000E-1,-4.493056641E0,2.013762360E0,8.826994171E0
1.750595000E-1,-4.350403290E0,2.347418518E0,8.864416351E0
1.850905000E-1,-4.253105621E0,2.388882294E0,8.895850983E0
1.951215000E-1,-4.111799469E0,2.220931549E0,8.995094604E0
2.051515000E-1,-3.866759033E0,1.976938934E0,9.284143524E0
2.151825000E-1,-3.727847900E0,1.674418030E0,9.269174652E0
2.252135000E-1,-3.605851593E0,1.491797791E0,9.287137299E0
2.352445000E-1,-3.561843109E0,1.552571411E0,9.639354858E0
2.452755000E-1,-3.553011475E0,1.679507446E0,1.026550278E1
2.553065000E-1,-3.072360992E0,1.758094025E0,1.107097778E1
2.653375000E-1,-3.319646759E0,1.677860870E0,1.141526184E1
2.753675000E-1,-3.138822784E0,1.412762146E0,1.074241104E1
2.853985000E-1,-2.304607544E0,8.981323242E-1,1.007435028E1
2.954295000E-1,-1.196162567E0,9.984237671E-2,1.017733612E1
3.054605000E-1,-3.110531616E-1,-6.541397095E-1,1.022568558E1
3.154915000E-1,-3.891906738E-3,-1.134939880E0,1.019455032E1
3.255225000E-1,-3.996688843E-2,-1.405277710E0,1.019844223E1
3.355535000E-1,-7.394622803E-2,-1.491049347E0,9.988878021E0
3.455835000E-1,-4.863386536E-1,-1.169218597E0,9.983339539E0
3.556145000E-1,-9.205856323E-1,-1.147513733E0,1.052191956E1
3.656455000E-1,-1.328487396E0,-1.548829193E0,1.076231964E1
3.756765000E-1,-1.458566895E0,-1.965113525E0,1.023466690E1
3.857075000E-1,-1.247805176E0,-1.625619507E0,9.087751923E0
3.957385000E-1,-1.533860321E0,-9.973759460E-1,8.329129486E0
4.057695000E-1,-1.280587006E0,-1.151705017E0,8.050558777E0
4.157995000E-1,-1.952539673E0,-1.235680389E0,7.677534485E0
4.258305000E-1,-4.425397339E0,-2.399510193E0,7.206314392E0
4.358625000E-1,-5.737718353E0,-3.756438446E0,6.435417480E0
4.458935000E-1,-4.387825470E0,-2.966531067E0,8.607849884E0
4.559245000E-1,-3.805686035E0,-7.685018921E-1,8.432564392E0
4.659555000E-1,-2.135459290E0,1.745370483E-1,9.027127991E0
4.759855000E-1,1.824705505E-1,5.453160095E-1,9.284891968E0
4.860165000E-1,1.916614380E0,4.956193542E-1,9.597142639E0
4.960475000E-1,2.561024323E0,1.588197327E-1,9.352850647E0
5.060785000E-1,1.841171265E0,-2.625540161E-1,1.015188904E1
5.161095000E-1,1.240620117E0,1.152453461E0,1.134775223E1
5.261405000E-1,6.771917725E-1,2.952610016E0,1.033361115E1
