"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.536691208E0,-9.470805359E-1,8.793314209E0,3.369493103E0
3.546719417E0,-1.035396881E0,8.984915771E0,3.050356750E0
3.556748417E0,-1.157393188E0,9.425599365E0,2.818788300E0
3.566776417E0,-1.191073151E0,9.484876099E0,2.840493164E0
3.576805417E0,-1.041384430E0,9.070687408E0,3.152594147E0
3.586833417E0,-1.027613068E0,8.672515411E0,3.405418396E0
3.596862417E0,-1.165626068E0,8.721313934E0,3.378624115E0
3.606890417E0,-1.319057007E0,8.714727631E0,3.039279785E0
3.616919417E0,-1.433718567E0,8.982969818E0,2.654130707E0
3.626948417E0,-1.263672180E0,9.096433868E0,2.712060242E0
3.636976417E0,-9.211843872E-1,9.349557495E0,3.253035278E0
3.647005417E0,-4.966671753E-1,9.566157074E0,3.787873077E0
3.657033417E0,-4.439767456E-1,9.493258667E0,3.981719971E0
3.667062417E0,-3.595523071E-1,9.454040222E0,3.833827515E0
3.677090417E0,-5.122348022E-1,9.436975708E0,3.697760468E0
3.687119417E0,-6.514453125E-1,9.482032013E0,3.548071747E0
3.697148417E0,-7.723937988E-1,9.544601898E0,3.338806915E0
3.707176417E0,-7.393125916E-1,9.447304230E0,3.186274109E0
3.717205417E0,-6.406677246E-1,9.225764923E0,3.104843445E0
3.727233417E0,-3.591032410E-1,8.868457947E0,3.059038696E0
3.737262417E0,-1.607656860E-1,8.651558990E0,3.103795624E0
3.747290417E0,-6.002517700E-2,8.780291290E0,3.389701080E0
3.757319417E0,-2.624043274E-1,9.047186279E0,3.648662567E0
3.767348417E0,3.338058472E-2,9.394015045E0,3.328029327E0
3.777376417E0,-1.450483704E-1,9.484127655E0,3.301684113E0
3.787405417E0,-1.534309387E-1,9.260792084E0,3.139720917E0
3.797433417E0,-3.879931641E-1,9.568552094E0,3.277883606E0
3.807462417E0,-5.379812622E-1,9.407636719E0,3.275787964E0
3.817490417E0,-5.888754272E-1,9.055718536E0,3.376827850E0
3.827519417E0,-7.505392456E-1,8.985215149E0,3.463347931E0
3.837548417E0,-5.700146484E-1,8.903784485E0,3.355272675E0
3.847576417E0,-6.872209167E-1,9.169631653E0,3.461102600E0
3.857605417E0,-1.106499023E0,9.646240540E0,3.601809998E0
3.867633417E0,-9.249266052E-1,9.685009918E0,3.343746643E0
3.877662417E0,-7.232958984E-1,9.417965240E0,3.083138580E0
3.887690417E0,-5.903723145E-1,9.603579254E0,3.072959747E0
3.897719417E0,-9.979747009E-1,9.745783539E0,3.074157257E0
3.907748417E0,-1.082399139E0,9.223070526E0,2.901117096E0
3.917776417E0,-7.298822021E-1,8.956774292E0,3.010090485E0
3.927805417E0,-8.747808838E-1,9.128467255E0,3.262765045E0
3.937833417E0,-1.355730743E0,9.055868225E0,3.019520874E0
3.947862417E0,-1.333277435E0,8.979826355E0,2.972817993E0
3.957890417E0,-1.401834869E0,9.329349518E0,2.961890717E0
3.967919417E0,-1.509161682E0,9.301357727E0,2.838996277E0
3.977948417E0,-1.992805939E0,9.057365112E0,2.830314331E0
3.987976417E0,-1.878144379E0,7.946674805E0,3.002456360E0
3.998005417E0,3.492237854E-1,6.912774811E0,3.053051147E0
4.008033417E0,1.866169281E0,7.964936829E0,3.919898529E0
4.018062417E0,1.999541931E0,9.486672363E0,4.232298889E0
4.028090417E0,1.555265808E-1,9.498647461E0,3.726051636E0
4.038119417E0,-6.985972595E-1,9.086105347E0,2.352358246E0
4.048148417E0,-1.657652893E0,1.035786072E1,1.701362000E0
4.058176417E0,-2.466271362E0,1.032313293E1,2.393971710E0
4.068205417E0,-1.217118988E0,9.467362518E0,3.490890656E0
4.078233417E0,-1.117426300E0,9.844727783E0,3.892355804E0
4.088262417E0,-6.441105652E-1,8.432714081E0,2.954855347E0
4.098290417E0,-1.444496155E0,9.277706909E0,3.455863495E0
4.108319417E0,-1.027463379E0,8.797655182E0,2.957849121E0
4.118348417E0,-1.297950897E0,9.261241150E0,3.291056213E0
4.128376417E0,-1.629511414E0,8.681347046E0,2.946921844E0
4.138405417E0,-1.560504913E0,8.910969543E0,3.376678162E0
4.148433417E0,-1.635049896E0,8.891659698E0,3.456013184E0
