"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.252720833E-2,3.191626740E1,-3.239945984E1,-4.035235596E1
2.255720834E-2,3.169152069E1,-3.226422119E1,-4.046527100E1
3.258620833E-2,3.159630966E1,-3.208441162E1,-4.043627930E1
4.261620833E-2,3.123129654E1,-3.174780273E1,-4.097717285E1
5.264520834E-2,3.096178436E1,-3.159269714E1,-4.121481323E1
6.267420833E-2,3.064665222E1,-3.155656433E1,-4.152536011E1
7.270420833E-2,3.053284836E1,-3.161923218E1,-4.184326172E1
8.273320834E-2,3.033068085E1,-3.150614929E1,-4.176715088E1
9.276220833E-2,3.015575027E1,-3.142826843E1,-4.206182861E1
1.027922083E-1,2.996189499E1,-3.145455933E1,-4.199505615E1
1.128212083E-1,2.987655258E1,-3.156230164E1,-4.258975220E1
1.228502083E-1,3.005015945E1,-3.156459045E1,-4.245190430E1
1.328802083E-1,2.982636261E1,-3.147009277E1,-4.220516968E1
1.429092083E-1,2.972952652E1,-3.159817505E1,-4.219262695E1
1.529382083E-1,2.960189819E1,-3.124295044E1,-4.182580566E1
1.629682083E-1,2.969599915E1,-3.170970154E1,-4.204403687E1
1.729972083E-1,2.953502655E1,-3.166000366E1,-4.190148926E1
1.830262083E-1,2.966798401E1,-3.154208374E1,-4.194213867E1
1.930562083E-1,2.967640686E1,-3.144432068E1,-4.211923218E1
2.030852083E-1,2.997792435E1,-3.130995178E1,-4.275094604E1
2.131142083E-1,2.994198227E1,-3.108283997E1,-4.279324341E1
2.231442083E-1,2.977526093E1,-3.072807312E1,-4.313201904E1
2.331732083E-1,2.977511978E1,-3.074200439E1,-4.339852905E1
2.432022083E-1,2.961310577E1,-3.072200012E1,-4.357467651E1
2.532322083E-1,3.000467300E1,-3.054835510E1,-4.343838501E1
2.632612083E-1,2.974874878E1,-3.059919739E1,-4.356738281E1
2.732902083E-1,2.949034119E1,-3.050041199E1,-4.385156250E1
2.833202083E-1,2.920444489E1,-3.028324890E1,-4.396560669E1
2.933492083E-1,2.930318069E1,-3.042549133E1,-4.399786377E1
3.033782083E-1,2.894570541E1,-3.030874634E1,-4.392367554E1
3.134082083E-1,2.890491104E1,-3.025411987E1,-4.396109009E1
3.234372083E-1,2.858207321E1,-3.002511597E1,-4.435839844E1
3.334662083E-1,2.882146835E1,-3.003242493E1,-4.439682007E1
3.434962083E-1,2.869845200E1,-2.955305481E1,-4.478903198E1
3.535252083E-1,2.862704849E1,-2.919601440E1,-4.468142700E1
3.635542083E-1,2.874207306E1,-2.904454041E1,-4.516653442E1
3.735842083E-1,2.892890930E1,-2.886102295E1,-4.556311035E1
3.836132083E-1,2.851536179E1,-2.847676086E1,-4.553521729E1
3.936422083E-1,2.818405914E1,-2.807176208E1,-4.583483887E1
4.036722083E-1,2.781161499E1,-2.781013489E1,-4.656524658E1
4.137012083E-1,2.754076385E1,-2.736215210E1,-4.712893677E1
4.237302083E-1,2.731230164E1,-2.670365906E1,-4.767343140E1
4.337602083E-1,2.691439819E1,-2.609776306E1,-4.817169189E1
4.437892083E-1,2.650063324E1,-2.538664246E1,-4.850479126E1
4.538182083E-1,2.621917343E1,-2.466377258E1,-4.900350952E1
4.638482083E-1,2.580086899E1,-2.404222107E1,-4.979498291E1
4.738772083E-1,2.550360107E1,-2.338420105E1,-5.059188843E1
4.839062083E-1,2.514619446E1,-2.274851990E1,-5.142736816E1
4.939362083E-1,2.437959290E1,-2.193591309E1,-5.229162598E1
5.039652083E-1,2.308126068E1,-2.107131958E1,-5.254544067E1
5.139942083E-1,2.166382980E1,-2.036419678E1,-5.360430908E1
5.240242083E-1,2.053215408E1,-1.951606750E1,-5.441207886E1
5.340532083E-1,1.941980743E1,-1.892839050E1,-5.522283936E1
5.440822083E-1,1.867025757E1,-1.772381592E1,-5.561523438E1
5.541122083E-1,1.838015747E1,-1.686518860E1,-5.601562500E1
5.641412083E-1,1.847521973E1,-1.556619263E1,-5.651733398E1
5.741702083E-1,1.875251007E1,-1.457257080E1,-5.644253540E1
5.842002083E-1,1.863567352E1,-1.385116577E1,-5.675292969E1
5.942292083E-1,1.902016449E1,-1.325013733E1,-5.696536255E1
6.042582083E-1,1.888884735E1,-1.307081604E1,-5.719906616E1
6.142882083E-1,1.831321716E1,-1.322993469E1,-5.713574219E1
6.243172083E-1,1.771484375E1,-1.405111694E1,-5.727355957E1
6.343462083E-1,1.601625824E1,-1.501361084E1,-5.762011719E1
6.443762083E-1,1.471173096E1,-1.706973267E1,-5.708752441E1
6.544052083E-1,1.423193359E1,-1.936949158E1,-5.599789429E1
6.644342083E-1,1.405690002E1,-2.151893616E1,-5.599017334E1
6.744642083E-1,1.288513947E1,-2.341220093E1,-5.526440430E1
6.844932083E-1,1.184939575E1,-2.424699402E1,-5.466787720E1
6.945222083E-1,1.080228424E1,-2.436257935E1,-5.470205688E1
7.045522083E-1,1.097490692E1,-2.428240967E1,-5.504199219E1
7.145812083E-1,1.154113007E1,-2.333975220E1,-5.497146606E1
7.246102083E-1,1.168118286E1,-2.237792969E1,-5.516381836E1
7.346402083E-1,1.203945160E1,-2.203799438E1,-5.535998535E1
7.446692083E-1,1.261882782E1,-2.225112915E1,-5.569525146E1
7.546982083E-1,1.297688293E1,-2.237486267E1,-5.527163696E1
7.647282083E-1,1.309427643E1,-2.255191040E1,-5.519680786E1
7.747572083E-1,1.293514252E1,-2.296031189E1,-5.475048828E1
7.847862083E-1,1.286264038E1,-2.345838928E1,-5.465438843E1
7.948152083E-1,1.297752380E1,-2.379823303E1,-5.427786255E1
8.048452083E-1,1.303690338E1,-2.417240906E1,-5.399652100E1
8.148742083E-1,1.340963745E1,-2.473495483E1,-5.390722656E1
8.249042083E-1,1.334745789E1,-2.514857483E1,-5.369470215E1
8.349332083E-1,1.327849579E1,-2.528735352E1,-5.362396240E1
8.449622083E-1,1.346929932E1,-2.564526367E1,-5.310745239E1
8.549912083E-1,1.333539581E1,-2.610008240E1,-5.299359131E1
8.650215833E-1,1.327173615E1,-2.616343689E1,-5.269216919E1
8.750505833E-1,1.284394073E1,-2.660989380E1,-5.300329590E1
8.850795833E-1,1.234253693E1,-2.720524597E1,-5.264916992E1
8.951095833E-1,1.191320801E1,-2.777005005E1,-5.289862061E1
9.051385833E-1,1.129761505E1,-2.783642578E1,-5.240020752E1
9.151675833E-1,1.123307800E1,-2.857600403E1,-5.253338623E1
9.251975833E-1,1.096471405E1,-2.895240784E1,-5.266174316E1
9.352265833E-1,1.098718262E1,-2.933251953E1,-5.215872192E1
9.452555833E-1,1.120906830E1,-2.929412842E1,-5.183212280E1
9.552855833E-1,1.118881989E1,-2.913630676E1,-5.171694946E1
9.653145833E-1,1.075182343E1,-2.943226624E1,-5.189324951E1
9.753435833E-1,1.031326294E1,-2.975643921E1,-5.156546021E1
9.853735833E-1,9.897918701E0,-3.005126953E1,-5.123556519E1
9.954025833E-1,9.726585388E0,-3.045922852E1,-5.118603516E1
1.005431583E0,9.710868835E0,-3.061642456E1,-5.071322632E1
1.015461583E0,9.950439453E0,-3.071336365E1,-5.080999756E1
1.025490583E0,1.041360474E1,-3.076158142E1,-5.046014404E1
1.035519583E0,1.048920441E1,-3.098158264E1,-5.029714966E1
1.045549583E0,1.087026978E1,-3.135603333E1,-5.038992310E1
1.055578583E0,1.102647400E1,-3.154736328E1,-5.010385132E1
1.065607583E0,1.103452301E1,-3.160752869E1,-5.003225708E1
1.075637583E0,1.124373627E1,-3.158953857E1,-5.009786987E1
1.085666583E0,1.137439728E1,-3.156781006E1,-4.996545410E1
1.095695583E0,1.140792084E1,-3.154248047E1,-4.967361450E1
