"Time (s)","X (hPa)"
3.521898360E2,9.959395599E2
3.531904140E2,9.959349060E2
3.541909900E2,9.959339905E2
3.551915630E2,9.959307861E2
3.561921410E2,9.959307861E2
3.571927120E2,9.959302521E2
3.581932900E2,9.959282684E2
3.591938710E2,9.959279633E2
3.601944430E2,9.959275055E2
3.611950220E2,9.959251404E2
3.621955990E2,9.959223938E2
3.631961730E2,9.959220886E2
3.641967550E2,9.959196472E2
3.651973310E2,9.959159088E2
3.661979070E2,9.959118652E2
3.671984790E2,9.959078979E2
3.681990550E2,9.959056854E2
3.691996310E2,9.959078979E2
3.702002070E2,9.959082031E2
3.712007840E2,9.959107208E2
3.722013600E2,9.959161377E2
3.732019370E2,9.959201813E2
3.742025120E2,9.959263611E2
3.752030880E2,9.959263611E2
3.762036660E2,9.959263611E2
3.772042420E2,9.959262848E2
3.782048210E2,9.959290314E2
3.792053990E2,9.959264374E2
3.802059730E2,9.959297943E2
3.812065510E2,9.959290314E2
3.822071300E2,9.959308624E2
3.832077060E2,9.959290314E2
3.842083940E2,9.959272003E2
3.852088520E2,9.959272003E2
3.862094340E2,9.959241486E2
3.872100100E2,9.959246826E2
3.882105820E2,9.959240723E2
3.892111560E2,9.959210968E2
3.902117340E2,9.959210968E2
3.912123100E2,9.959180450E2
3.922128900E2,9.959175110E2
3.932134630E2,9.959143829E2
3.942140420E2,9.959143829E2
3.952146170E2,9.959134674E2
3.962151920E2,9.959158325E2
3.972157760E2,9.959173584E2
3.982163440E2,9.959185791E2
3.992169210E2,9.959193420E2
4.002175060E2,9.959197998E2
4.012180760E2,9.959233093E2
4.022186510E2,9.959203339E2
4.032192280E2,9.959203339E2
4.042202060E2,9.959198761E2
4.052203790E2,9.959198761E2
4.062209540E2,9.959198761E2
4.072215300E2,9.959191132E2
4.082221090E2,9.959220123E2
4.092226870E2,9.959187317E2
4.102232600E2,9.959197235E2
4.112238380E2,9.959187317E2
4.122244140E2,9.959182739E2
4.132249940E2,9.959174347E2
4.142255710E2,9.959174347E2
4.152261440E2,9.959179688E2
4.162267200E2,9.959186554E2
4.172273020E2,9.959186554E2
4.182281500E2,9.959183502E2
4.192284510E2,9.959146881E2
4.202290280E2,9.959133148E2
4.212296040E2,9.959025574E2
4.222301800E2,9.959022522E2
4.232307540E2,9.959001160E2
4.242313340E2,9.958995819E2
4.252319070E2,9.958931732E2
4.262324820E2,9.958916473E2
4.272330580E2,9.958843994E2
4.282336360E2,9.958819580E2
4.292342130E2,9.958750916E2
4.302347910E2,9.958720398E2
4.312353700E2,9.958750916E2
4.322359410E2,9.958802032E2
4.332365200E2,9.958820343E2
4.342370980E2,9.958963013E2
4.352376740E2,9.959082794E2
4.362382490E2,9.959218597E2
4.372388240E2,9.959225464E2
4.382393980E2,9.959241486E2
4.392399750E2,9.959241486E2
4.402405510E2,9.959176636E2
4.412411260E2,9.959108734E2
4.422417040E2,9.959108734E2
4.432422790E2,9.959108734E2
4.442428610E2,9.959109497E2
4.452434320E2,9.959110260E2
4.462440130E2,9.959156036E2
4.472445920E2,9.959178162E2
4.482451690E2,9.959200287E2
4.492457440E2,9.959186554E2
4.502463150E2,9.959186554E2
4.512468970E2,9.959156799E2
4.522474680E2,9.959085083E2
4.532480460E2,9.959064484E2
4.542486180E2,9.959003448E2
4.552491980E2,9.958994293E2
4.562497730E2,9.958979034E2
4.572503510E2,9.958972168E2
4.582509480E2,9.958979034E2
4.592515020E2,9.958972168E2
4.602520820E2,9.958980560E2
4.612526550E2,9.958980560E2
4.622532350E2,9.959008789E2
4.632538130E2,9.959050751E2
4.642543880E2,9.959052277E2
4.652549650E2,9.959073639E2
4.662555380E2,9.959073639E2
4.672561140E2,9.959027863E2
4.682566870E2,9.958993530E2
4.692572680E2,9.958978271E2
4.702578390E2,9.958993530E2
4.712584190E2,9.959053040E2
4.722589960E2,9.959110260E2
4.732595760E2,9.959149933E2
4.742601440E2,9.959175110E2
4.752607250E2,9.959175110E2
4.762613060E2,9.959162140E2
4.772618760E2,9.959081268E2
4.782624520E2,9.959061432E2
4.792630320E2,9.959011841E2
4.802636070E2,9.958893585E2
4.812641820E2,9.958893585E2
4.822647600E2,9.958895111E2
4.832653380E2,9.958934784E2
4.842659130E2,9.958944702E2
4.852664870E2,9.958944702E2
4.862670680E2,9.959032440E2
4.872676410E2,9.959049988E2
4.882682180E2,9.959075928E2
4.892687940E2,9.959069824E2
4.902693710E2,9.959069824E2
4.912699460E2,9.959015656E2
4.922708830E2,9.958936310E2
4.932710970E2,9.958930206E2
4.942716740E2,9.958930206E2
4.952722480E2,9.958869934E2
4.962728310E2,9.958853149E2
4.972734020E2,9.958850098E2
