id,Route,distance,angle,Z_1
1,Run1,0,30.5863606282086,158.983001708984
1,Run1,1,30.5863606282086,159.066009521484
1,Run1,2,30.5863606282086,159.066009521484
1,Run1,3,30.5863606282086,159.046005249023
1,Run1,4,30.5863606282086,158.994003295898
1,Run1,5,30.5863606282086,159.013000488281
1,Run1,6,30.5863606282086,159.085006713867
1,Run1,7,30.5863606282086,159.026000976562
1,Run1,8,30.5863606282086,159.046005249023
1,Run1,9,30.5863606282086,159.046005249023
1,Run1,10,30.5863606282086,159.081008911133
1,Run1,11,30.5863606282086,159.072006225586
1,Run1,12,30.5863606282086,159.013000488281
1,Run1,13,30.5863606282086,158.956008911133
1,Run1,14,30.5863606282086,159.024002075195
1,Run1,15,30.5863606282086,158.993011474609
1,Run1,16,30.5863606282086,159.044006347656
1,Run1,17,30.5863606282086,158.989013671875
1,Run1,18,30.5863606282086,159.045013427734
1,Run1,19,30.5863606282086,158.991012573242
1,Run1,20,30.5863606282086,159.042007446289
1,Run1,21,30.5863606282086,159.031005859375
1,Run1,22,30.5863606282086,159.066009521484
1,Run1,23,30.5863606282086,159.066009521484
1,Run1,24,30.5863606282086,159.10400390625
1,Run1,25,30.5863606282086,159.115005493164
1,Run1,26,30.5863606282086,159.102005004883
1,Run1,27,30.5863606282086,159.067001342773
1,Run1,28,30.5863606282086,159.131011962891
1,Run1,29,30.5863606282086,159.11100769043
1,Run1,30,30.5863606282086,159.153015136719
1,Run1,31,30.5863606282086,159.153015136719
1,Run1,32,30.5863606282086,159.198013305664
1,Run1,33,30.5863606282086,159.165008544922
1,Run1,34,30.5863606282086,159.177001953125
1,Run1,35,30.5863606282086,159.175003051758
1,Run1,36,30.5863606282086,159.179000854492
1,Run1,37,30.5863606282086,159.163009643555
1,Run1,38,30.5863606282086,159.196014404297
1,Run1,39,30.5863606282086,159.156005859375
1,Run1,40,30.5863606282086,159.198013305664
1,Run1,41,30.5863606282086,159.181015014648
1,Run1,42,30.5863606282086,159.184005737305
1,Run1,43,30.5863606282086,159.165008544922
1,Run1,44,30.5863606282086,159.18701171875
1,Run1,45,30.5863606282086,159.18701171875
1,Run1,46,30.5863606282086,159.210006713867
1,Run1,47,30.5863606282086,159.18000793457
1,Run1,48,30.5863606282086,159.207000732422
1,Run1,49,30.5863606282086,159.18701171875
1,Run1,50,30.5863606282086,159.2080078125
1,Run1,51,30.5863606282086,159.190002441406
1,Run1,52,30.5863606282086,159.218002319336
1,Run1,53,30.5863606282086,159.210006713867
1,Run1,54,30.5863606282086,159.209014892578
1,Run1,55,30.5863606282086,159.205001831055
1,Run1,56,30.5863606282086,159.244003295898
1,Run1,57,30.5863606282086,159.228012084961
1,Run1,58,30.5863606282086,159.227005004883
1,Run1,59,30.5863606282086,159.227005004883
1,Run1,60,30.5863606282086,159.254013061523
1,Run1,61,30.5863606282086,159.243011474609
1,Run1,62,30.5863606282086,159.22200012207
1,Run1,63,30.5863606282086,159.23600769043
1,Run1,64,30.5863606282086,159.223007202148
1,Run1,65,30.5863606282086,159.231002807617
1,Run1,66,30.5863606282086,159.212005615234
1,Run1,67,30.5863606282086,159.235000610352
1,Run1,68,30.5863606282086,159.234008789062
1,Run1,69,30.5863606282086,159.225006103516
1,Run1,70,30.5863606282086,159.23600769043
1,Run1,71,30.5863606282086,159.239013671875
1,Run1,72,30.5863606282086,159.242004394531
1,Run1,73,30.5863606282086,159.246002197266
1,Run1,74,30.5863606282086,159.246002197266
1,Run1,75,30.5863606282086,159.235000610352
1,Run1,76,30.5863606282086,159.242004394531
1,Run1,77,30.5863606282086,159.265014648438
1,Run1,78,30.5863606282086,159.231002807617
1,Run1,79,30.5863606282086,159.230010986328
1,Run1,80,30.5863606282086,159.219009399414
1,Run1,81,30.5863606282086,159.238006591797
1,Run1,82,30.5863606282086,159.224014282227
1,Run1,83,30.5863606282086,159.212005615234
1,Run1,84,30.5863606282086,159.198013305664
1,Run1,85,30.5863606282086,159.202011108398
1,Run1,86,30.5863606282086,159.168014526367
1,Run1,87,30.5863606282086,159.198013305664
1,Run1,88,30.5863606282086,159.198013305664
1,Run1,89,30.5863606282086,159.213012695312
1,Run1,90,30.5863606282086,159.206008911133
1,Run1,91,30.5863606282086,159.206008911133
1,Run1,92,30.5863606282086,159.204010009766
1,Run1,93,30.5863606282086,159.219009399414
1,Run1,94,30.5863606282086,159.228012084961
1,Run1,95,30.5863606282086,159.239013671875
1,Run1,96,30.5863606282086,159.22900390625
1,Run1,97,30.5863606282086,159.259002685547
1,Run1,98,30.5863606282086,159.232009887695
1,Run1,99,30.5863606282086,159.235000610352
1,Run1,100,30.5863606282086,159.202011108398
1,Run1,101,30.5863606282086,159.186004638672
1,Run1,102,30.5863606282086,159.191009521484
1,Run1,103,30.5863606282086,159.183013916016
1,Run1,104,30.5863606282086,159.160003662109
1,Run1,105,30.5863606282086,159.212005615234
1,Run1,106,30.5863606282086,159.223007202148
1,Run1,107,30.5863606282086,159.212005615234
1,Run1,108,30.5863606282086,159.205001831055
1,Run1,109,30.5863606282086,159.232009887695
1,Run1,110,30.5863606282086,159.232009887695
1,Run1,111,30.5863606282086,159.223007202148
1,Run1,112,30.5863606282086,159.228012084961
1,Run1,113,30.5863606282086,159.214004516602
1,Run1,114,30.5863606282086,159.205001831055
1,Run1,115,30.5863606282086,159.204010009766
1,Run1,116,30.5863606282086,159.203002929688
1,Run1,117,30.5863606282086,159.214004516602
1,Run1,118,30.5863606282086,159.210006713867
1,Run1,119,30.5863606282086,159.227005004883
1,Run1,120,30.5863606282086,159.200012207031
1,Run1,121,30.5863606282086,159.192001342773
1,Run1,122,39.7684744451101,159.186004638672
1,Run1,123,39.7684744451101,159.186004638672
1,Run1,124,39.7684744451101,159.170013427734
1,Run1,125,39.7684744451101,159.138000488281
1,Run1,126,39.7684744451101,159.134002685547
1,Run1,127,39.7684744451101,159.148010253906
1,Run1,128,39.7684744451101,159.157012939453
1,Run1,129,39.7684744451101,159.148010253906
1,Run1,130,39.7684744451101,159.157012939453
1,Run1,131,39.7684744451101,159.154006958008
1,Run1,132,39.7684744451101,159.156005859375
1,Run1,133,39.7684744451101,159.168014526367
1,Run1,134,39.7684744451101,159.15901184082
1,Run1,135,39.7684744451101,159.165008544922
1,Run1,136,39.7684744451101,159.174011230469
1,Run1,137,39.7684744451101,159.168014526367
1,Run1,138,39.7684744451101,159.182006835938
1,Run1,139,39.7684744451101,159.175003051758
1,Run1,140,39.7684744451101,159.175003051758
1,Run1,141,39.7684744451101,159.202011108398
1,Run1,142,39.7684744451101,159.176010131836
1,Run1,143,39.7684744451101,159.188003540039
1,Run1,144,39.7684744451101,159.168014526367
1,Run1,145,39.7684744451101,159.168014526367
1,Run1,146,39.7684744451101,159.194000244141
1,Run1,147,39.7684744451101,159.20100402832
1,Run1,148,39.7684744451101,159.196014404297
1,Run1,149,39.7684744451101,159.207000732422
1,Run1,150,39.7684744451101,159.211013793945
1,Run1,151,39.7684744451101,159.190002441406
1,Run1,152,39.7684744451101,159.21501159668
1,Run1,153,39.7684744451101,159.21501159668
1,Run1,154,39.7684744451101,159.195007324219
1,Run1,155,39.7684744451101,159.198013305664
1,Run1,156,39.7684744451101,159.206008911133
1,Run1,157,39.7684744451101,159.169006347656
1,Run1,158,39.7684744451101,159.190002441406
1,Run1,159,39.7684744451101,159.189010620117
1,Run1,160,39.7684744451101,159.194000244141
1,Run1,161,39.7684744451101,159.176010131836
1,Run1,162,39.7684744451101,159.176010131836
1,Run1,163,39.7684744451101,159.173004150391
1,Run1,164,39.7684744451101,159.179000854492
1,Run1,165,39.7684744451101,159.192001342773
1,Run1,166,39.7684744451101,159.199005126953
1,Run1,167,39.7684744451101,159.195007324219
1,Run1,168,39.7684744451101,159.178009033203
1,Run1,169,39.7684744451101,159.18701171875
1,Run1,170,39.7684744451101,159.192001342773
1,Run1,171,39.7684744451101,159.198013305664
1,Run1,172,39.7684744451101,159.174011230469
1,Run1,173,39.7684744451101,159.179000854492
1,Run1,174,39.7684744451101,159.177001953125
1,Run1,175,39.7684744451101,159.186004638672
1,Run1,176,39.7684744451101,159.213012695312
1,Run1,177,39.7684744451101,159.177001953125
1,Run1,178,39.7684744451101,159.190002441406
1,Run1,179,39.7684744451101,159.202011108398
1,Run1,180,39.7684744451101,159.177001953125
1,Run1,181,39.7684744451101,159.189010620117
1,Run1,182,39.7684744451101,159.186004638672
1,Run1,183,39.7684744451101,159.186004638672
1,Run1,184,39.7684744451101,159.186004638672
1,Run1,185,39.7684744451101,159.172012329102
1,Run1,186,39.7684744451101,159.191009521484
1,Run1,187,39.7684744451101,159.153015136719
1,Run1,188,39.7684744451101,159.18000793457
1,Run1,189,39.7684744451101,159.195007324219
1,Run1,190,39.7684744451101,159.189010620117
1,Run1,191,39.7684744451101,159.157012939453
1,Run1,192,39.7684744451101,159.157012939453
1,Run1,193,39.7684744451101,159.173004150391
1,Run1,194,39.7684744451101,159.164001464844
1,Run1,195,39.7684744451101,159.150009155273
1,Run1,196,39.7684744451101,159.152008056641
1,Run1,197,39.7684744451101,159.184005737305
1,Run1,198,39.7684744451101,159.177001953125
1,Run1,199,39.7684744451101,159.175003051758
1,Run1,200,39.7684744451101,159.192001342773
1,Run1,201,39.7684744451101,159.192001342773
1,Run1,202,39.7684744451101,159.171005249023
1,Run1,203,39.7684744451101,159.137008666992
1,Run1,204,39.7684744451101,159.192001342773
1,Run1,205,39.7684744451101,159.177001953125
1,Run1,206,39.7684744451101,159.177001953125
1,Run1,207,39.7684744451101,159.184005737305
1,Run1,208,39.7684744451101,159.185012817383
1,Run1,209,39.7684744451101,159.174011230469
1,Run1,210,39.7684744451101,159.174011230469
1,Run1,211,39.7684744451101,159.182006835938
1,Run1,212,39.7684744451101,159.176010131836
1,Run1,213,39.7684744451101,159.199005126953
1,Run1,214,39.7684744451101,159.177001953125
1,Run1,215,39.7684744451101,159.160003662109
1,Run1,216,39.7684744451101,159.190002441406
1,Run1,217,39.7684744451101,159.200012207031
1,Run1,218,39.7684744451101,159.185012817383
1,Run1,219,39.7684744451101,159.176010131836
1,Run1,220,39.7684744451101,159.184005737305
1,Run1,221,39.7684744451101,159.190002441406
1,Run1,222,39.7684744451101,159.199005126953
1,Run1,223,39.7684744451101,159.184005737305
1,Run1,224,39.7684744451101,159.204010009766
1,Run1,225,39.7684744451101,159.197006225586
1,Run1,226,39.7684744451101,159.177001953125
1,Run1,227,39.7684744451101,159.171005249023
1,Run1,228,39.7684744451101,159.153015136719
1,Run1,229,39.7684744451101,159.160003662109
1,Run1,230,39.7684744451101,159.157012939453
1,Run1,231,39.7684744451101,159.157012939453
1,Run1,232,39.7684744451101,159.161010742188
1,Run1,233,39.7684744451101,159.182006835938
1,Run1,234,39.7684744451101,159.165008544922
1,Run1,235,39.7684744451101,159.158004760742
1,Run1,236,39.7684744451101,159.175003051758
1,Run1,237,39.7684744451101,159.178009033203
1,Run1,238,39.7684744451101,159.184005737305
1,Run1,239,39.7684744451101,159.193008422852
1,Run1,240,39.7684744451101,159.193008422852
1,Run1,241,39.7684744451101,159.178009033203
1,Run1,242,39.7684744451101,159.184005737305
1,Run1,243,39.7684744451101,159.198013305664
1,Run1,244,39.7684744451101,159.219009399414
1,Run1,245,39.7684744451101,159.186004638672
1,Run1,246,39.7684744451101,159.177001953125
1,Run1,247,39.7684744451101,159.184005737305
1,Run1,248,39.7684744451101,159.184005737305
1,Run1,249,39.7684744451101,159.18000793457
1,Run1,250,39.7684744451101,159.207000732422
1,Run1,251,39.7684744451101,159.200012207031
1,Run1,252,39.7684744451101,159.216003417969
1,Run1,253,39.7684744451101,159.216003417969
1,Run1,254,39.7684744451101,159.22200012207
1,Run1,255,39.7684744451101,159.207000732422
1,Run1,256,39.7684744451101,159.18701171875
1,Run1,257,39.7684744451101,159.203002929688
1,Run1,258,39.7684744451101,159.207000732422
1,Run1,259,39.7684744451101,159.186004638672
1,Run1,260,39.7684744451101,159.164001464844
1,Run1,261,39.7684744451101,159.242004394531
1,Run1,262,39.7684744451101,159.203002929688
1,Run1,263,39.7684744451101,159.186004638672
1,Run1,264,39.7684744451101,159.200012207031
1,Run1,265,39.7684744451101,159.179000854492
1,Run1,266,39.7684744451101,159.197006225586
1,Run1,267,39.7684744451101,159.167007446289
1,Run1,268,39.7684744451101,159.184005737305
1,Run1,269,39.7684744451101,159.220001220703
1,Run1,270,39.7684744451101,159.220001220703
1,Run1,271,39.7684744451101,159.227005004883
1,Run1,272,39.7684744451101,159.204010009766
1,Run1,273,39.7684744451101,159.182006835938
1,Run1,274,39.7684744451101,159.182006835938
1,Run1,275,39.7684744451101,159.197006225586
1,Run1,276,39.7684744451101,159.184005737305
1,Run1,277,39.7684744451101,159.196014404297
1,Run1,278,39.7684744451101,159.20100402832
1,Run1,279,39.7684744451101,159.279006958008
1,Run1,280,39.7684744451101,159.244003295898
1,Run1,281,39.7684744451101,159.190002441406
1,Run1,282,39.7684744451101,159.172012329102
1,Run1,283,39.7684744451101,159.18701171875
1,Run1,284,39.7684744451101,159.165008544922
1,Run1,285,39.7684744451101,159.172012329102
1,Run1,286,39.7684744451101,159.188003540039
1,Run1,287,39.7684744451101,159.188003540039
1,Run1,288,39.7684744451101,159.169006347656
1,Run1,289,39.7684744451101,159.193008422852
1,Run1,290,39.7684744451101,159.171005249023
1,Run1,291,39.7684744451101,159.172012329102
1,Run1,292,39.7684744451101,159.172012329102
1,Run1,293,39.7684744451101,159.195007324219
1,Run1,294,39.7684744451101,159.220001220703
1,Run1,295,39.7684744451101,159.219009399414
1,Run1,296,39.7684744451101,159.282012939453
1,Run1,297,39.7684744451101,159.318008422852
1,Run1,298,39.7684744451101,159.22200012207
1,Run1,299,39.7684744451101,159.184005737305
1,Run1,300,39.7684744451101,159.199005126953
1,Run1,301,39.7684744451101,159.175003051758
1,Run1,302,39.7684744451101,159.162002563477
1,Run1,303,39.7684744451101,159.164001464844
1,Run1,304,39.7684744451101,159.175003051758
1,Run1,305,39.7684744451101,159.207000732422
1,Run1,306,39.7684744451101,159.300003051758
1,Run1,307,39.7684744451101,159.205001831055
1,Run1,308,39.7684744451101,159.169006347656
1,Run1,309,39.7684744451101,159.169006347656
1,Run1,310,39.7684744451101,159.164001464844
1,Run1,311,39.7684744451101,159.176010131836
1,Run1,312,39.7684744451101,159.175003051758
1,Run1,313,39.7684744451101,159.216003417969
1,Run1,314,39.7684744451101,159.22900390625
1,Run1,315,39.7684744451101,159.316009521484
1,Run1,316,39.7684744451101,159.178009033203
1,Run1,317,39.7684744451101,159.156005859375
1,Run1,318,39.7684744451101,159.175003051758
1,Run1,319,39.7684744451101,159.169006347656
1,Run1,320,39.7684744451101,159.151000976562
1,Run1,321,39.7684744451101,159.196014404297
1,Run1,322,39.7684744451101,159.216003417969
1,Run1,323,39.7684744451101,159.247009277344
1,Run1,324,39.7684744451101,159.254013061523
1,Run1,325,39.7684744451101,159.192001342773
1,Run1,326,39.7684744451101,159.192001342773
1,Run1,327,39.7684744451101,159.183013916016
1,Run1,328,39.7684744451101,159.167007446289
1,Run1,329,39.7684744451101,159.181015014648
1,Run1,330,39.7684744451101,159.160003662109
1,Run1,331,39.7684744451101,159.160003662109
1,Run1,332,39.7684744451101,159.189010620117
1,Run1,333,39.7684744451101,159.211013793945
1,Run1,334,39.7684744451101,159.197006225586
1,Run1,335,39.7684744451101,159.198013305664
1,Run1,336,39.7684744451101,159.207000732422
1,Run1,337,39.7684744451101,159.18701171875
1,Run1,338,39.7684744451101,159.20100402832
1,Run1,339,39.7684744451101,159.20100402832
1,Run1,340,39.7684744451101,159.213012695312
1,Run1,341,39.7684744451101,159.194000244141
1,Run1,342,39.7684744451101,159.274002075195
1,Run1,343,39.7684744451101,159.190002441406
1,Run1,344,39.7684744451101,159.181015014648
