beta,acc_thresh,gyro_thresh,score,zupt_ratio
0.05,0.1,0.0349065850398866,842.446865376622,0
0.05,0.1,0.0523598775598299,842.446865376622,0
0.05,0.1,0.0698131700797732,842.446865376622,0
0.05,0.15,0.0349065850398866,842.446865376622,0
0.05,0.15,0.0523598775598299,842.446865376622,0
0.05,0.15,0.0698131700797732,842.446865376622,0
0.05,0.2,0.0349065850398866,842.446865376622,0
0.05,0.2,0.0523598775598299,842.446865376622,0
0.05,0.2,0.0698131700797732,842.446865376622,0
0.1,0.1,0.0349065850398866,408.200599888297,0
0.1,0.1,0.0523598775598299,408.200599888297,0
0.1,0.1,0.0698131700797732,408.200599888297,0
0.1,0.15,0.0349065850398866,408.200599888297,0
0.1,0.15,0.0523598775598299,408.200599888297,0
0.1,0.15,0.0698131700797732,408.200599888297,0
0.1,0.2,0.0349065850398866,408.200599888297,0
0.1,0.2,0.0523598775598299,408.200599888297,0
0.1,0.2,0.0698131700797732,408.200599888297,0
0.2,0.1,0.0349065850398866,491.246286426853,0
0.2,0.1,0.0523598775598299,491.246286426853,0
0.2,0.1,0.0698131700797732,491.246286426853,0
0.2,0.15,0.0349065850398866,491.246286426853,0
0.2,0.15,0.0523598775598299,491.246286426853,0
0.2,0.15,0.0698131700797732,491.246286426853,0
0.2,0.2,0.0349065850398866,491.246286426853,0
0.2,0.2,0.0523598775598299,491.246286426853,0
0.2,0.2,0.0698131700797732,491.246286426853,0
0.3,0.1,0.0349065850398866,387.873312382845,0
0.3,0.1,0.0523598775598299,387.873312382845,0
0.3,0.1,0.0698131700797732,387.873312382845,0
0.3,0.15,0.0349065850398866,387.873312382845,0
0.3,0.15,0.0523598775598299,387.873312382845,0
0.3,0.15,0.0698131700797732,387.873312382845,0
0.3,0.2,0.0349065850398866,387.873312382845,0
0.3,0.2,0.0523598775598299,387.873312382845,0
0.3,0.2,0.0698131700797732,387.873312382845,0
