Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),DGM_Height_m
0.3804496527,50.58407783,8.699337929,180.2529433,0.1282237054,217.1002361,4.743181881,3.365525617,163.4250030517578
1.380302668,50.58408003,8.699339989,180.2608331,0.02528342763,217.1002377,4.744801649,3.363241643,163.4250030517578
2.380163074,50.58407441,8.699321201,179.9257705,0.795909487,261.1090939,4.744228306,3.364050358,163.46900939941406
3.380031347,50.58404816,8.699294779,180.2617332,1.952315947,225.853788,4.742558949,3.366403369,163.62701416015625
4.379907966,50.58402324,8.699270718,180.400387,2.804038825,217.643092,4.743600615,3.364935399,163.8380126953125
5.379791737,50.58400291,8.699251316,180.0823775,2.851077646,215.249247,4.74414142,3.364172888,164.0030059814453
6.37968123,50.58398348,8.69924608,179.9526322,2.419664082,207.0090622,4.743774752,3.364689902,164.09201049804688
7.379577875,50.583967,8.699222859,180.124187,2.258711277,215.0261063,4.743833335,3.364607305,164.38800048828125
8.379479289,50.58392958,8.699221943,180.2558555,2.742621474,197.2138462,4.739812893,3.370268649,164.5240020751953
9.379385591,50.58390211,8.699208293,180.1329739,2.897889026,197.6899554,4.74171335,3.367594325,164.87600708007812
10.37929857,50.58387543,8.699218139,180.7882435,2.801479325,182.1028126,4.742079858,3.367078207,164.87400817871094
11.37921441,50.58384812,8.699205395,179.8889279,2.925868488,188.116862,4.738864919,3.371601446,165.1680145263672
12.37913597,50.58383046,8.69920989,180.351386,2.461718138,182.4420029,4.739368721,3.370893229,165.3330078125
13.3790617,50.58380185,8.699206164,178.5047548,2.736983189,183.9580487,4.747432961,3.359526352,166.82101440429688
14.37899172,50.58377994,8.699223126,180.3023398,2.651593896,172.4422624,4.738757116,3.371752961,168.17401123046875
15.37892365,50.58375423,8.699230588,178.7186885,2.83430208,170.2830026,4.738286082,3.372414867,169.906005859375
16.37886012,50.58373636,8.69925333,179.8431492,2.626744825,158.3680571,4.74068565,3.369040902,171.53201293945312
17.3787992,50.58370797,8.699264272,178.2712797,2.880040225,158.747411,4.74034631,3.369518347,172.4860076904297
18.37874138,50.5836839,8.699289636,179.3104589,2.810650862,151.3841345,4.738051472,3.372744474,173.31100463867188
19.37868726,50.58366405,8.69931127,178.8404465,2.752556716,149.6281071,4.739956294,3.370066968,173.54400634765625
20.37863445,50.5836393,8.699333764,179.282219,2.909768517,150.8607692,4.739371702,3.370889037,173.39601135253906
21.37858498,50.583618,8.699360701,179.1671669,2.924926596,146.6785875,4.741424215,3.368001402,173.3730010986328
22.37853777,50.58359835,8.699386749,180.0970367,2.876640717,143.1767924,4.740007967,3.369994289,173.46200561523438
23.37849367,50.58358546,8.699424151,179.4721804,2.857510064,133.1444662,4.738938054,3.371498651,173.52101135253906
24.37845039,50.58357276,8.699462865,179.5005064,2.815215983,124.5618401,4.736869828,3.374403838,173.5600128173828
25.37840986,50.58356632,8.699497837,178.8967799,2.645517545,115.5026048,4.734996318,3.377032263,173.49301147460938
26.37836933,50.58355339,8.699540406,179.0555555,2.900577055,117.0918084,4.735867012,3.375811114,173.25601196289062
27.37833214,50.58354978,8.699582987,178.6256617,2.924948051,107.4828957,4.737938426,3.372903276,173.20201110839844
28.37829661,50.58353472,8.699627927,178.6592621,3.195913315,110.4855395,4.741469929,3.367937046,173.10400390625
29.37826169,50.58353454,8.699665174,178.6709195,2.968440334,100.6425834,4.729371054,3.384905681,172.9040069580078
30.37822843,50.58352869,8.699706394,178.6346803,2.839201122,101.6385261,4.732354456,3.380733401,172.2100067138672
31.37819695,50.58352583,8.699749027,179.0847834,2.932422104,96.50779128,4.731221827,3.382318296,170.96800231933594
32.37816644,50.58352325,8.699788403,179.2672955,2.825840876,94.96200584,4.734993452,3.37703628,169.12400817871094
33.37813687,50.58352559,8.699825545,179.1057089,2.689133693,89.28604441,4.733103023,3.379685312,167.8990020751953
34.37810838,50.58352485,8.699870847,178.4884538,2.84066241,87.77856327,4.734284019,3.378030766,165.6510009765625
35.37808073,50.58353332,8.699912113,178.4782546,2.887095965,80.89367252,4.734754159,3.377371773,164.16000366210938
36.37805343,50.58353906,8.699944368,178.6405749,2.605460403,75.14218276,4.733561101,3.379043701,163.84400939941406
37.37802851,50.58354906,8.699976237,178.6631836,2.698976604,70.50567449,4.728647835,3.38591593,163.52101135253906
38.37800288,50.583561,8.700007473,178.8109663,2.719470916,66.67025168,4.72648636,3.388932534,163.4300079345703
39.37797964,50.58357474,8.700047743,178.45656,2.902097365,61.99662978,4.728373075,3.386299618,163.38600158691406
40.37795627,50.58359219,8.700080551,179.1438324,2.92588838,56.79213808,4.723555165,3.393016893,163.2930145263672
41.37793398,50.58361142,8.700114738,179.1757318,3.06841436,52.9981244,4.725034326,3.390956746,163.22000122070312
42.37791133,50.58362757,8.70013716,179.2224113,2.776003009,47.69058989,4.724180666,3.392145938,163.1420135498047
43.37788963,50.5836453,8.700168577,178.3706989,2.870091651,49.491684,4.72947179,3.384764929,163.0550079345703
44.37786925,50.58366981,8.700190552,179.0026882,2.895891791,41.27182539,4.731855277,3.381432044,162.96600341796875
45.3778491,50.5836904,8.700219413,177.9309294,2.827134036,40.43440272,4.72918877,3.385160352,162.91500854492188
46.37782884,50.58370906,8.700247185,178.6131318,2.915966847,41.98712992,4.729455969,3.384787035,162.9040069580078
47.37780964,50.5837254,8.700276037,177.8230519,2.948837172,42.89374082,4.728833478,3.385656653,162.91700744628906
48.37779129,50.58374814,8.70030203,178.5876481,2.988334922,40.85529549,4.730898713,3.382770225,162.90000915527344
49.37777257,50.58376101,8.700326441,178.1355394,2.620309234,43.94922061,4.728925248,3.385528472,162.7310028076172
50.37775481,50.5837789,8.700360901,179.0069204,2.858071991,46.35804338,4.726455329,3.388975812,162.65200805664062
51.37773979,50.58379393,8.700384491,178.7623696,2.725537139,43.85030107,4.731830334,3.381466948,162.54100036621094
52.37771952,50.58381763,8.700419233,179.5796098,3.123069546,44.48227351,4.731273147,3.382246508,162.5260009765625
53.37770283,50.58383481,8.700443008,178.2258783,2.924037368,43.83903216,4.736041401,3.375566454,162.49600219726562
54.37768567,50.58385345,8.700465922,178.8074363,2.822555815,41.77226186,4.735651691,3.376113163,162.5170135498047
55.37766862,50.58387211,8.700499827,178.1861819,2.863612515,44.50690841,4.734709547,3.377434312,162.46701049804688
56.377653,50.58388471,8.70053027,178.838733,2.777970123,50.94834908,4.732622352,3.380358369,162.3280029296875
57.37763703,50.58390904,8.700555314,178.4877315,3.023005672,43.07643025,4.730936746,3.382717035,162.21701049804688
58.37762105,50.58392572,8.700581505,178.8994929,2.93968165,44.17212912,4.732709553,3.380236282,162.2110137939453
59.3776046,50.58394539,8.700607348,178.4977903,2.859473849,41.77969207,4.732199672,3.380950058,161.92800903320312
60.3775903,50.58396131,8.700631151,179.5237082,2.760721425,42.81160854,4.732717543,3.380225095,161.10800170898438
61.37757373,50.58398282,8.700657253,178.8892608,2.912779094,40.60875678,4.732213205,3.380931117,160.97300720214844
62.3775593,50.58399964,8.70068886,179.5666692,2.898506935,44.22675742,4.735538573,3.376271828,161.4350128173828
63.37754476,50.5840219,8.700717266,179.119892,2.958897691,43.07846406,4.731761241,3.381563632,161.510009765625
64.37752938,50.5840429,8.700743173,179.64835,2.907606921,39.30892474,4.730742014,3.382989362,161.4720001220703
65.37751484,50.58405626,8.700770506,178.7087302,2.652264288,42.82609079,4.730111017,3.383871569,161.5760040283203
66.37750053,50.58407537,8.700802528,178.9836163,2.867702406,44.51712466,4.72938277,3.384889311,161.4810028076172
