"Time (s)","X (hPa)"
-5.822147500E-1,9.987313080E2
4.180922500E-1,9.987373352E2
1.418457250E0,9.987434387E2
2.418801250E0,9.987477875E2
3.419157250E0,9.987499237E2
3.776906250E0,9.987499237E2
4.843894250E0,9.987499237E2
5.910874250E0,9.987468719E2
6.977880250E0,9.987453461E2
8.044926250E0,9.987432098E2
9.111973250E0,9.987426758E2
1.017900425E1,9.987415314E2
1.124603325E1,9.987420654E2
1.231306925E1,9.987387085E2
1.338007525E1,9.987398529E2
1.444716225E1,9.987387085E2
1.551421725E1,9.987366486E2
1.658123525E1,9.987365723E2
1.764829825E1,9.987366486E2
1.871538725E1,9.987389374E2
1.978241625E1,9.987395477E2
2.084946325E1,9.987406921E2
2.191650225E1,9.987424469E2
2.298358325E1,9.987447357E2
2.405066125E1,9.987424469E2
2.511772525E1,9.987440491E2
2.618476625E1,9.987413025E2
2.725183025E1,9.987358093E2
2.831885625E1,9.987332153E2
2.938591625E1,9.987262726E2
3.045295725E1,9.987230682E2
3.152000125E1,9.987197113E2
3.258704525E1,9.987187958E2
3.365405325E1,9.987178040E2
3.472105025E1,9.987184143E2
3.578804425E1,9.987160492E2
3.685506425E1,9.987184143E2
3.792202925E1,9.987194061E2
3.898903925E1,9.987232971E2
4.005604425E1,9.987221527E2
4.112304725E1,9.987255096E2
4.219004925E1,9.987243652E2
4.325705525E1,9.987268829E2
4.432405825E1,9.987243652E2
4.539106025E1,9.987256622E2
4.645804225E1,9.987237549E2
4.752505825E1,9.987149811E2
4.859199725E1,9.987081909E2
4.965892925E1,9.987080383E2
5.072582725E1,9.987052155E2
5.179273325E1,9.987030029E2
5.285967725E1,9.986997223E2
5.392669725E1,9.986976624E2
5.499372925E1,9.986863708E2
5.606079325E1,9.986853790E2
5.712782625E1,9.986836243E2
5.819480025E1,9.986836243E2
5.926177725E1,9.986875916E2
6.032874625E1,9.987011719E2
6.139567925E1,9.987052155E2
6.246267925E1,9.987162781E2
6.352960325E1,9.987167358E2
6.459650325E1,9.987162781E2
6.566341325E1,9.987152863E2
6.673031425E1,9.987080383E2
6.779727625E1,9.987009430E2
6.886429125E1,9.986872101E2
6.993119925E1,9.986847687E2
7.099813625E1,9.986847687E2
7.206511625E1,9.986794281E2
7.313208825E1,9.986861420E2
7.419903825E1,9.986794281E2
7.526599425E1,9.986775970E2
7.633297025E1,9.986724854E2
7.739991025E1,9.986687469E2
7.846681325E1,9.986687469E2
7.953369325E1,9.986701965E2
8.060062425E1,9.986711884E2
8.166758725E1,9.986750031E2
8.273453725E1,9.986795044E2
8.380147125E1,9.986780548E2
8.486835525E1,9.986808014E2
8.593522125E1,9.986850739E2
8.700213225E1,9.986894226E2
8.806910425E1,9.986940765E2
8.913602725E1,9.987018585E2
9.020295525E1,9.987033081E2
9.126982425E1,9.987070465E2
9.233671325E1,9.987100220E2
9.340367125E1,9.987070465E2
9.447061025E1,9.987063599E2
9.553754325E1,9.987055969E2
9.660444625E1,9.987055206E2
9.767140725E1,9.987046814E2
9.873837025E1,9.987026978E2
9.980539425E1,9.987046814E2
1.008723462E2,9.987037659E2
1.019392842E2,9.987071991E2
1.030062093E2,9.987066650E2
1.040730973E2,9.987069702E2
1.051400052E2,9.987069702E2
1.062069672E2,9.987069702E2
1.072739122E2,9.987071991E2
1.083408212E2,9.987075806E2
1.094077012E2,9.987097168E2
1.104746142E2,9.987097168E2
1.115416072E2,9.987106323E2
1.126085652E2,9.987119293E2
1.136755092E2,9.987119293E2
1.147424482E2,9.987116241E2
1.158093672E2,9.987110901E2
1.168763142E2,9.987109375E2
1.179432282E2,9.987096405E2
1.190101362E2,9.987109375E2
1.200770382E2,9.987096405E2
1.211439292E2,9.987097168E2
1.222107872E2,9.987092590E2
1.232776872E2,9.987076569E2
1.243445422E2,9.987055206E2
1.254114222E2,9.987052155E2
1.264782883E2,9.987052155E2
1.275451902E2,9.987033081E2
1.286121043E2,9.987030029E2
1.296790242E2,9.987029266E2
1.307459292E2,9.987007141E2
1.318128152E2,9.987005615E2
1.328797382E2,9.986979675E2
1.339466782E2,9.986979675E2
1.350136022E2,9.986984253E2
1.360805242E2,9.986984253E2
1.371474332E2,9.986994934E2
1.382143112E2,9.987004089E2
1.392812132E2,9.986997223E2
1.403481723E2,9.987022400E2
1.414150902E2,9.987010193E2
1.424819412E2,9.987029266E2
1.435487802E2,9.987038422E2
1.446156602E2,9.987043762E2
1.456825762E2,9.987055206E2
1.467494702E2,9.987055206E2
1.478164192E2,9.987052917E2
