Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),DGM_Height_m
0.7689141035,50.58420756,8.700990252,179.6419434,0.0,,4.743070569,3.365682488,161.85000610351562
1.768898726,50.58420615,8.700989522,179.2947906,0.4250282628,,4.752987153,3.351663789,161.85000610351562
2.76888299,50.58421667,8.701001138,178.4498533,0.6200020862,34.74943883,4.763453174,3.336772527,161.86000061035156
3.76886797,50.58423884,8.701032736,178.2974037,2.079460071,40.31973532,4.770275846,3.32701148,161.90000915527344
4.768852949,50.58425964,8.701052633,178.3639003,2.348143557,36.7013539,4.775731803,3.319175015,161.7790069580078
5.768837929,50.58428324,8.701074127,178.4611097,2.561863073,34.58238866,4.779348363,3.313965338,161.8050079345703
6.768823981,50.58431264,8.701086055,178.372989,2.559073216,27.29096684,4.782545607,3.309349566,161.81300354003906
7.768807292,50.58432588,8.701100312,178.2715628,2.40718671,28.90896394,4.777532417,3.316582734,161.79000854492188
8.768792748,50.58435043,8.701110622,178.1832214,2.622859974,20.63098733,4.774154613,3.321443175,161.72401428222656
9.768777966,50.58437741,8.701113103,178.6952397,2.750633891,12.36088432,4.773357315,3.322588896,161.7320098876953
10.76876402,50.58439794,8.70111935,178.318941,2.543068442,14.35637619,4.772713405,3.32351377,161.74501037597656
11.76874888,50.58442281,8.701121607,178.2731352,2.620393801,10.46512315,4.77222537,3.324214501,161.78700256347656
12.7687341,50.58444574,8.70112156,178.5192814,2.638332328,5.294042712,4.77346002,3.322441341,161.8140106201172
13.76871932,50.5844757,8.701122841,178.3307554,2.826835305,3.347013965,4.773226019,3.322777514,161.78700256347656
14.76870418,50.58450373,8.701109784,178.2855256,2.861270954,352.5458248,4.772086091,3.32441444,161.8660125732422
15.76868904,50.58452435,8.701099987,178.091678,2.549162915,351.8327953,4.771891592,3.32469362,161.81800842285156
16.76867485,50.58454904,8.701086722,177.8555177,2.646699362,346.456534,4.770372296,3.326873185,161.8660125732422
17.76866055,50.58457904,8.701071982,178.4601772,2.782501314,341.5484214,4.770293796,3.326985743,161.7760009765625
18.76864576,50.58459933,8.701058514,177.9046849,2.582078072,343.5407839,4.769672817,3.327875937,161.77500915527344
19.7686317,50.58462263,8.701037286,178.2084443,2.638777147,335.2071617,4.767490918,3.331000958,161.7320098876953
20.76861656,50.58464027,8.701005961,178.7191099,2.743121468,326.8790846,4.766858333,3.331906161,161.781005859375
21.76860142,50.58465177,8.700990742,178.68388,2.768325498,326.0275187,4.737248803,3.373871784,161.677001953125
22.76858699,50.58466932,8.700960621,178.6153184,2.742958758,319.9335766,4.736820751,3.37447273,161.6420135498047
23.76857305,50.58468655,8.700933172,178.8806669,2.667725786,317.4630743,4.735868126,3.375809551,161.3360137939453
24.76855874,50.58470502,8.700901539,179.3747667,2.827145247,315.3399789,4.736304896,3.37519673,161.489013671875
25.76854467,50.58471699,8.700869976,179.6890213,2.683493662,309.0908293,4.735287044,3.376624593,161.7270050048828
26.76852965,50.58472683,8.700839074,179.4068862,2.532861995,302.798419,4.734694121,3.377455939,161.6800079345703
27.76851535,50.58473824,8.700801574,179.7572725,2.680720995,298.3264213,4.733894298,3.378576892,161.7320098876953
28.76850092,50.58474487,8.700768908,179.6303597,2.569383718,293.2086504,4.735209402,3.376733473,161.69400024414062
29.76848602,50.58474453,8.700733345,179.3807868,2.520432336,281.280457,4.736367725,3.375108563,161.7060089111328
30.76847172,50.58476241,8.700700996,180.1859474,2.591552218,293.4418932,4.734591602,3.37759965,161.6750030517578
31.76845717,50.58476953,8.700671179,179.0197036,2.518266951,293.6578375,4.74273736,3.366152012,161.70001220703125
32.76844323,50.58476921,8.700621176,179.5430586,2.857432454,281.8825021,4.730365759,3.383515453,161.7130126953125
33.76842868,50.58476398,8.700588212,178.6158394,2.553252901,270.0116986,4.733988273,3.378445214,161.6580047607422
34.7684145,50.58476318,8.700548254,178.8171865,2.677665766,270.3813511,4.735478612,3.376355927,161.62600708007812
35.76839983,50.58475788,8.700503136,178.4756994,2.814827633,263.7274019,4.734797998,3.377310314,161.54600524902344
36.76838529,50.58475132,8.700470965,178.6816539,2.55594832,258.8239766,4.736056216,3.375545667,161.44400024414062
37.76837194,50.58474895,8.700427449,179.0411374,2.73642028,262.5703815,4.73699508,3.374228008,161.40701293945312
38.76835752,50.58473725,8.70039025,178.8209769,2.680491165,254.3147743,4.737213741,3.373921014,161.40501403808594
39.76834214,50.58472493,8.700353896,179.147006,2.697324862,248.7941155,4.737497742,3.373522221,161.3900146484375
40.76832807,50.58471441,8.700313073,179.080739,2.853973979,249.0776199,4.738225667,3.37249975,161.34201049804688
41.76831496,50.58469694,8.700285172,179.3349149,2.698230679,238.638529,4.738424562,3.372220293,161.25100708007812
42.76830006,50.58467873,8.700251428,179.3212235,2.839148907,234.9445563,4.737287624,3.373817274,161.26400756835938
43.76828551,50.58465894,8.700218155,178.6532479,2.966405988,231.3135806,4.737163269,3.373991878,161.25100708007812
44.76827145,50.58463768,8.700197697,179.8087436,2.752384702,222.9786779,4.736857629,3.374420963,161.39700317382812
45.7682569,50.58462337,8.700162977,179.3855489,2.783591226,229.7080328,4.737663939,3.373288815,161.36000061035156
46.76824236,50.58460387,8.700134381,179.551429,2.82360828,227.4153375,4.734854773,3.377230717,161.29501342773438
