"Time (s)","X (µT)","Y (µT)","Z (µT)"
-4.475000023E-4,-1.177885437E1,-2.251373291E0,-5.426739502E1
9.577500008E-3,-1.160848999E1,-2.320953369E0,-5.400782776E1
1.960350000E-2,-1.167121887E1,-2.446594238E0,-5.414176941E1
2.962850001E-2,-1.165098572E1,-2.610961914E0,-5.426559448E1
3.965350000E-2,-1.169355774E1,-2.661010742E0,-5.429901123E1
4.967950001E-2,-1.152734375E1,-2.613647461E0,-5.421612549E1
5.970450000E-2,-1.145193481E1,-2.605926514E0,-5.405645752E1
6.972950000E-2,-1.130976868E1,-2.547210693E0,-5.420878601E1
7.975550000E-2,-1.099502563E1,-2.649688721E0,-5.426785278E1
8.978050000E-2,-1.074319458E1,-2.648742676E0,-5.411169434E1
9.980550001E-2,-1.017372131E1,-2.703552246E0,-5.417338562E1
1.098315000E-1,-9.697158813E0,-2.696136475E0,-5.422677612E1
1.198565000E-1,-8.910629272E0,-2.611206055E0,-5.441793823E1
1.298825000E-1,-7.927764893E0,-2.563781738E0,-5.457928467E1
1.399075000E-1,-6.328918457E0,-2.562255859E0,-5.435203552E1
1.499325000E-1,-4.559600830E0,-2.220794678E0,-5.447950745E1
1.599585000E-1,-2.533874512E0,-1.802947998E0,-5.509848022E1
1.699835000E-1,-2.651672363E-1,-1.273071289E0,-5.527754211E1
1.800085000E-1,1.926071167E0,-5.715026855E-1,-5.533143616E1
1.900345000E-1,4.034072876E0,1.433410645E-1,-5.525996399E1
2.000595000E-1,5.965408325E0,9.792785645E-1,-5.493045044E1
2.100855000E-1,7.706314087E0,1.566253662E0,-5.476564026E1
2.201105000E-1,9.239013672E0,2.117675781E0,-5.434243774E1
2.301355000E-1,1.068640137E1,2.515289307E0,-5.398129272E1
2.401615000E-1,1.208843994E1,2.778839111E0,-5.360066223E1
2.501865000E-1,1.322238159E1,2.982330322E0,-5.344102478E1
2.602115000E-1,1.389756775E1,2.980224609E0,-5.331253052E1
2.702375000E-1,1.465693665E1,2.846099854E0,-5.305456543E1
2.802625000E-1,1.559831238E1,2.617645264E0,-5.271101379E1
2.902885000E-1,1.639253235E1,2.030242920E0,-5.257745361E1
3.003135000E-1,1.703665161E1,1.301940918E0,-5.245159912E1
3.103385000E-1,1.758023071E1,1.325988770E-1,-5.223448181E1
3.203645000E-1,1.782536316E1,-1.154937744E0,-5.207397461E1
3.303895000E-1,1.791017151E1,-2.739135742E0,-5.219331360E1
3.404145000E-1,1.799691772E1,-4.333831787E0,-5.198902893E1
3.504405000E-1,1.791342163E1,-6.136901855E0,-5.191038513E1
3.604655000E-1,1.747178650E1,-8.023590088E0,-5.150479126E1
3.704915000E-1,1.652555847E1,-9.886138916E0,-5.158741760E1
3.805165000E-1,1.527851868E1,-1.180712891E1,-5.170736694E1
3.905415000E-1,1.396968079E1,-1.348440552E1,-5.157225037E1
4.005675000E-1,1.232139587E1,-1.519232178E1,-5.136093140E1
4.105925000E-1,1.046708679E1,-1.663870239E1,-5.119680786E1
4.206175000E-1,8.699340820E0,-1.787994385E1,-5.137629700E1
4.306435000E-1,7.118560791E0,-1.872796631E1,-5.124284363E1
4.406685000E-1,6.009124756E0,-1.914440918E1,-5.129304504E1
4.506945000E-1,5.310668945E0,-1.926348877E1,-5.124885559E1
4.607195000E-1,5.000305176E0,-1.919564819E1,-5.102217102E1
4.707445000E-1,4.981903076E0,-1.898425293E1,-5.098156738E1
