beta,acc_thresh,gyro_thresh,score,zupt_ratio
0.05,0.1,0.0349065850398866,1774.70516584172,0
0.05,0.1,0.0523598775598299,1774.70516584172,0
0.05,0.1,0.0698131700797732,1774.70516584172,0
0.05,0.15,0.0349065850398866,1774.70516584172,0
0.05,0.15,0.0523598775598299,1774.70516584172,0
0.05,0.15,0.0698131700797732,1774.70516584172,0
0.05,0.2,0.0349065850398866,1774.70516584172,0
0.05,0.2,0.0523598775598299,1774.70516584172,0
0.05,0.2,0.0698131700797732,1774.70516584172,0
0.1,0.1,0.0349065850398866,1617.8640561704,0
0.1,0.1,0.0523598775598299,1617.8640561704,0
0.1,0.1,0.0698131700797732,1617.8640561704,0
0.1,0.15,0.0349065850398866,1617.8640561704,0
0.1,0.15,0.0523598775598299,1617.8640561704,0
0.1,0.15,0.0698131700797732,1617.8640561704,0
0.1,0.2,0.0349065850398866,1617.8640561704,0
0.1,0.2,0.0523598775598299,1617.8640561704,0
0.1,0.2,0.0698131700797732,1617.8640561704,0
0.2,0.1,0.0349065850398866,1752.24240315155,0
0.2,0.1,0.0523598775598299,1752.24240315155,0
0.2,0.1,0.0698131700797732,1752.24240315155,0
0.2,0.15,0.0349065850398866,1752.24240315155,0
0.2,0.15,0.0523598775598299,1752.24240315155,0
0.2,0.15,0.0698131700797732,1752.24240315155,0
0.2,0.2,0.0349065850398866,1752.24240315155,0
0.2,0.2,0.0523598775598299,1752.24240315155,0
0.2,0.2,0.0698131700797732,1752.24240315155,0
0.3,0.1,0.0349065850398866,2231.19583348449,0
0.3,0.1,0.0523598775598299,2231.19583348449,0
0.3,0.1,0.0698131700797732,2231.19583348449,0
0.3,0.15,0.0349065850398866,2231.19583348449,0
0.3,0.15,0.0523598775598299,2231.19583348449,0
0.3,0.15,0.0698131700797732,2231.19583348449,0
0.3,0.2,0.0349065850398866,2231.19583348449,0
0.3,0.2,0.0523598775598299,2231.19583348449,0
0.3,0.2,0.0698131700797732,2231.19583348449,0
