"Time (s)","X (hPa)"
-5.945586250E-1,9.878137970E2
4.060233750E-1,9.878294373E2
1.406601375E0,9.878302765E2
2.407177375E0,9.878302765E2
3.407754375E0,9.878297424E2
4.408327375E0,9.878297424E2
4.959279375E0,9.878435516E2
5.960240375E0,9.878435516E2
6.960432375E0,9.878342438E2
7.961010375E0,9.878311157E2
8.961587375E0,9.878279877E2
9.962167375E0,9.877981567E2
1.096274137E1,9.877981567E2
1.196331837E1,9.878053284E2
1.296389638E1,9.878145599E2
1.396466337E1,9.878192139E2
1.496505237E1,9.878373718E2
1.596563238E1,9.878532410E2
1.696620637E1,9.878582764E2
1.796677838E1,9.878582764E2
1.896735437E1,9.878549957E2
1.996793338E1,9.878547668E2
2.096850837E1,9.878549957E2
2.196908237E1,9.878551483E2
2.296965937E1,9.878557587E2
2.397023537E1,9.878589630E2
2.497081337E1,9.878589630E2
2.597139037E1,9.878546906E2
2.697196637E1,9.878529358E2
2.797253838E1,9.878529358E2
2.897311638E1,9.878537750E2
2.997369238E1,9.878563690E2
3.097427537E1,9.878581238E2
3.197484638E1,9.878601074E2
3.297542337E1,9.878601074E2
3.397615637E1,9.878617096E2
3.497658137E1,9.878603363E2
3.597716137E1,9.878617096E2
3.697773338E1,9.878836823E2
3.797865038E1,9.878994751E2
3.897888237E1,9.879063416E2
3.997945837E1,9.879145813E2
4.098003738E1,9.879145813E2
4.198061038E1,9.879031372E2
4.298118937E1,9.878933716E2
4.398176437E1,9.878868866E2
4.498233938E1,9.878826904E2
4.598291938E1,9.878742981E2
4.698349137E1,9.878708649E2
4.798406737E1,9.878651428E2
4.898464837E1,9.878607178E2
4.998534537E1,9.878510284E2
5.098579838E1,9.878453064E2
5.198637138E1,9.878429413E2
5.298694937E1,9.878401184E2
5.398753238E1,9.878378296E2
5.498810437E1,9.878372955E2
5.598868437E1,9.878378296E2
5.698925638E1,9.878400421E2
5.798983338E1,9.878400421E2
5.899040837E1,9.878368378E2
5.999098138E1,9.878368378E2
6.099156138E1,9.878401184E2
6.199213337E1,9.878441620E2
6.299271138E1,9.878514862E2
6.399328838E1,9.878536987E2
6.499386537E1,9.878575897E2
6.599443938E1,9.878585815E2
6.699501837E1,9.878585815E2
6.799559838E1,9.878585815E2
