id,Route8,distance,angle,Z_1
,Run8,532,350.672385489376,304.667022705078
,Run8,533,350.672385489376,304.691009521484
,Run8,534,350.672385489376,304.676025390625
,Run8,535,350.672385489376,304.680023193359
,Run8,536,350.672385489376,304.64501953125
,Run8,537,350.672385489376,304.715026855469
,Run8,538,350.672385489376,304.707000732422
,Run8,539,350.672385489376,304.717010498047
,Run8,540,350.672385489376,304.735015869141
,Run8,541,350.672385489376,304.702026367188
,Run8,542,350.672385489376,304.689025878906
,Run8,543,350.672385489376,304.674011230469
,Run8,544,350.672385489376,304.757019042969
,Run8,545,350.672385489376,304.771026611328
,Run8,546,350.672385489376,304.786010742188
,Run8,547,350.672385489376,304.75
,Run8,548,350.672385489376,304.752014160156
,Run8,549,350.672385489376,304.706024169922
,Run8,550,350.672385489376,304.834014892578
,Run8,551,350.672385489376,304.832000732422
,Run8,552,350.672385489376,304.808013916016
,Run8,553,350.672385489376,304.796020507812
,Run8,554,350.672385489376,304.769012451172
,Run8,555,350.672385489376,304.726013183594
,Run8,556,350.672385489376,304.819000244141
,Run8,557,350.672385489376,304.814025878906
,Run8,558,350.672385489376,304.817016601562
,Run8,559,350.672385489376,304.774017333984
,Run8,560,350.672385489376,304.725006103516
,Run8,561,350.672385489376,304.696014404297
,Run8,562,350.672385489376,304.790008544922
,Run8,563,350.672385489376,304.814025878906
,Run8,564,350.672385489376,304.778015136719
,Run8,565,350.672385489376,304.731018066406
,Run8,566,350.672385489376,304.697021484375
,Run8,567,350.672385489376,304.675018310547
,Run8,568,350.672385489376,304.786010742188
,Run8,569,350.672385489376,304.789001464844
,Run8,570,350.672385489376,304.772003173828
,Run8,571,350.672385489376,304.713012695312
,Run8,572,350.672385489376,304.670013427734
,Run8,573,350.672385489376,304.634002685547
,Run8,574,350.672385489376,304.779022216797
,Run8,575,350.672385489376,304.779022216797
,Run8,576,350.672385489376,304.766021728516
,Run8,577,350.672385489376,304.741027832031
,Run8,578,350.672385489376,304.704010009766
,Run8,579,350.672385489376,304.660003662109
,Run8,580,350.672385489376,304.651000976562
,Run8,581,350.672385489376,304.778015136719
,Run8,582,350.672385489376,304.766021728516
,Run8,583,350.672385489376,304.7490234375
,Run8,584,350.672385489376,304.707000732422
,Run8,585,350.672385489376,304.686004638672
,Run8,586,350.672385489376,304.658020019531
,Run8,587,350.672385489376,304.77001953125
,Run8,588,350.672385489376,304.77001953125
,Run8,589,350.672385489376,304.754028320312
,Run8,590,350.672385489376,304.713012695312
,Run8,591,350.672385489376,304.707000732422
,Run8,592,350.672385489376,304.658020019531
,Run8,593,350.672385489376,304.784027099609
,Run8,594,350.672385489376,304.797027587891
,Run8,595,350.672385489376,304.768005371094
,Run8,596,350.672385489376,304.736022949219
,Run8,597,350.672385489376,304.721008300781
,Run8,598,350.672385489376,304.688018798828
,Run8,599,350.672385489376,304.754028320312
,Run8,600,350.672385489376,304.778015136719
,Run8,601,350.672385489376,304.768005371094
,Run8,602,350.672385489376,304.754028320312
,Run8,603,350.672385489376,304.738006591797
,Run8,604,350.672385489376,304.704010009766
,Run8,605,350.672385489376,304.771026611328
,Run8,606,350.672385489376,304.779022216797
,Run8,607,350.672385489376,304.763000488281
,Run8,608,350.672385489376,304.769012451172
,Run8,609,350.672385489376,304.761016845703
,Run8,610,350.672385489376,304.72900390625
,Run8,611,350.672385489376,304.777008056641
,Run8,612,350.672385489376,304.758026123047
,Run8,613,350.672385489376,304.787017822266
,Run8,614,350.672385489376,304.767028808594
