beta,acc_thresh,gyro_thresh,score,zupt_ratio
0.05,0.1,0.0349065850398866,602.18924506922,0
0.05,0.1,0.0523598775598299,602.18924506922,0
0.05,0.1,0.0698131700797732,602.18924506922,0
0.05,0.15,0.0349065850398866,602.18924506922,0
0.05,0.15,0.0523598775598299,602.18924506922,0
0.05,0.15,0.0698131700797732,602.18924506922,0
0.05,0.2,0.0349065850398866,602.18924506922,0
0.05,0.2,0.0523598775598299,602.18924506922,0
0.05,0.2,0.0698131700797732,602.18924506922,0
0.1,0.1,0.0349065850398866,889.404074491054,0
0.1,0.1,0.0523598775598299,889.404074491054,0
0.1,0.1,0.0698131700797732,889.404074491054,0
0.1,0.15,0.0349065850398866,889.404074491054,0
0.1,0.15,0.0523598775598299,889.404074491054,0
0.1,0.15,0.0698131700797732,889.404074491054,0
0.1,0.2,0.0349065850398866,889.404074491054,0
0.1,0.2,0.0523598775598299,889.404074491054,0
0.1,0.2,0.0698131700797732,889.404074491054,0
0.2,0.1,0.0349065850398866,499.703446918334,0
0.2,0.1,0.0523598775598299,499.703446918334,0
0.2,0.1,0.0698131700797732,499.703446918334,0
0.2,0.15,0.0349065850398866,499.703446918334,0
0.2,0.15,0.0523598775598299,499.703446918334,0
0.2,0.15,0.0698131700797732,499.703446918334,0
0.2,0.2,0.0349065850398866,499.703446918334,0
0.2,0.2,0.0523598775598299,499.703446918334,0
0.2,0.2,0.0698131700797732,499.703446918334,0
0.3,0.1,0.0349065850398866,493.676362875609,0
0.3,0.1,0.0523598775598299,493.676362875609,0
0.3,0.1,0.0698131700797732,493.676362875609,0
0.3,0.15,0.0349065850398866,493.676362875609,0
0.3,0.15,0.0523598775598299,493.676362875609,0
0.3,0.15,0.0698131700797732,493.676362875609,0
0.3,0.2,0.0349065850398866,493.676362875609,0
0.3,0.2,0.0523598775598299,493.676362875609,0
0.3,0.2,0.0698131700797732,493.676362875609,0
