"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.026275000E-2,2.936344910E1,-1.978820801E0,-4.037371826E1
2.029075002E-2,2.921918488E1,-1.804580688E0,-4.033761597E1
3.031975002E-2,2.912461090E1,-1.735473633E0,-4.023281860E1
4.034775001E-2,2.902735519E1,-1.291748047E0,-4.004931641E1
5.037575000E-2,2.885944748E1,-9.671783447E-1,-3.991113281E1
6.040474999E-2,2.877951050E1,-8.908538818E-1,-4.031137085E1
7.043275001E-2,2.862540817E1,-7.309417725E-1,-4.044656372E1
8.046075000E-2,2.869546890E1,-5.719909668E-1,-4.068518066E1
9.048975000E-2,2.851809311E1,-7.270050049E-1,-4.058840942E1
1.005177500E-1,2.837671280E1,-5.926055908E-1,-4.091473389E1
1.105467500E-1,2.837402344E1,-6.961059570E-2,-4.074832153E1
1.205747500E-1,2.802206039E1,2.390136719E-1,-4.092349243E1
1.306027500E-1,2.810336685E1,7.849426270E-1,-4.101885986E1
1.406317500E-1,2.773930359E1,8.454437256E-1,-4.115527344E1
1.506597500E-1,2.772211075E1,1.222091675E0,-4.151437378E1
1.606887500E-1,2.757246017E1,1.545822144E0,-4.135424805E1
1.707167500E-1,2.725559235E1,2.040847778E0,-4.139761353E1
1.807447500E-1,2.706816864E1,2.498703003E0,-4.128890991E1
1.907737500E-1,2.695915604E1,2.726165771E0,-4.135284424E1
2.008017500E-1,2.662563705E1,2.804092407E0,-4.158184814E1
2.108307500E-1,2.646599197E1,3.157882690E0,-4.176574707E1
2.208587500E-1,2.625450134E1,3.327896118E0,-4.200924683E1
2.308867500E-1,2.603572464E1,3.871398926E0,-4.224429321E1
2.409157500E-1,2.578743744E1,4.222152710E0,-4.189721680E1
2.509437500E-1,2.555001831E1,4.307067871E0,-4.219259644E1
2.609727500E-1,2.535079193E1,4.565612793E0,-4.249493408E1
2.710007500E-1,2.484531021E1,4.845748901E0,-4.265786743E1
2.810287500E-1,2.460522079E1,5.267059326E0,-4.327026367E1
2.910577500E-1,2.392340088E1,5.615966797E0,-4.280984497E1
3.010857500E-1,2.369673920E1,6.012130737E0,-4.281799316E1
3.111147500E-1,2.369067383E1,6.207885742E0,-4.289376831E1
3.211427500E-1,2.331787109E1,6.201965332E0,-4.279818726E1
3.311707500E-1,2.325897217E1,6.517791748E0,-4.322082520E1
3.411997500E-1,2.298806763E1,6.898361206E0,-4.311761475E1
3.512277500E-1,2.270560455E1,7.469665527E0,-4.316082764E1
3.612567500E-1,2.211975861E1,7.916046143E0,-4.350183105E1
3.712847500E-1,2.187152100E1,8.436569214E0,-4.327435303E1
3.813127500E-1,2.143254852E1,8.825119019E0,-4.332318115E1
3.913417500E-1,2.062374115E1,9.420089722E0,-4.378118896E1
4.013697500E-1,2.025776672E1,9.934036255E0,-4.374700928E1
4.113987500E-1,1.992868042E1,1.064030457E1,-4.373385620E1
4.214267500E-1,1.914336395E1,1.125653076E1,-4.393038940E1
4.314547500E-1,1.828738403E1,1.236653137E1,-4.385079956E1
4.414837500E-1,1.726281738E1,1.339439392E1,-4.410122681E1
4.515117500E-1,1.636865234E1,1.456655884E1,-4.390029907E1
4.615407500E-1,1.566625977E1,1.567655945E1,-4.376956177E1
4.715687500E-1,1.469657135E1,1.718911743E1,-4.331149292E1
4.815977500E-1,1.388335419E1,1.844741821E1,-4.323550415E1
