"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.827914000E0,-8.023315430E-2,5.472919006E0,6.656807098E0
1.837943000E0,1.524429932E0,4.962480469E0,7.293433228E0
1.847971000E0,1.871857452E0,5.498665466E0,7.478747864E0
1.857999000E0,1.722468109E0,7.132966919E0,6.502028961E0
1.868028000E0,1.107247467E0,7.806416473E0,6.004613342E0
1.878056000E0,-3.305126953E-1,7.445666656E0,5.929918671E0
1.888085000E0,-1.698218536E0,7.060517578E0,6.181545410E0
1.898113000E0,-2.265089722E0,6.772815857E0,7.021149445E0
1.908142000E0,-1.911225586E0,6.355034637E0,8.115823059E0
1.918170000E0,-8.875044250E-1,5.858666840E0,8.917705536E0
1.928198000E0,-4.490661621E-3,5.909860382E0,8.960815887E0
1.938227000E0,8.178991699E-1,6.384972382E0,8.916807404E0
1.948255000E0,1.547182617E0,6.137836304E0,9.095535736E0
1.958284000E0,1.400337982E0,5.895490265E0,9.610165558E0
1.968312000E0,1.365310822E0,4.932991791E0,1.078073135E1
1.978341000E0,1.472787323E0,3.883673859E0,1.140313705E1
1.988369000E0,1.368005219E0,3.953129425E0,1.098535583E1
1.998397000E0,1.573527832E0,4.399800568E0,1.020832169E1
2.008426000E0,2.171234894E0,4.582720184E0,9.924960938E0
2.018454000E0,2.807262268E0,4.562512207E0,9.878707123E0
2.028483000E0,3.378175049E0,4.555925903E0,9.513316956E0
2.038511000E0,4.080065460E0,4.520449677E0,8.954079895E0
2.048540000E0,5.103636932E0,4.190086670E0,8.344697113E0
2.058568000E0,6.472091217E0,3.896247711E0,8.109985199E0
2.068597000E0,7.583529968E0,3.933220825E0,7.899822235E0
2.078625000E0,8.259374542E0,3.623514862E0,7.893385620E0
2.088653000E0,8.686586151E0,3.459605713E0,8.115823059E0
2.098682000E0,9.061706085E0,3.909570007E0,7.962841187E0
2.108710000E0,9.233399048E0,4.450395355E0,6.941065979E0
2.118739000E0,9.468709717E0,4.590803375E0,5.587430878E0
2.128767000E0,9.601633301E0,4.422702942E0,4.971312103E0
2.138796000E0,9.480385437E0,3.898193665E0,5.112618256E0
2.148824000E0,8.968599701E0,3.266207886E0,5.583538971E0
2.158852000E0,7.981851654E0,2.797083435E0,5.921236725E0
2.168881000E0,6.698121185E0,2.764750671E0,6.057004395E0
2.178909000E0,5.472469940E0,3.281925201E0,5.670059052E0
2.188938000E0,4.398004303E0,3.449277191E0,5.168152771E0
2.198966000E0,3.515140228E0,3.343746643E0,5.581593018E0
2.208995000E0,2.942431183E0,3.049458618E0,6.584956512E0
2.219023000E0,2.491269379E0,2.498005371E0,7.456593933E0
2.229052000E0,2.198029175E0,2.107916565E0,8.244106293E0
2.239080000E0,1.994153137E0,2.094893646E0,8.594078522E0
2.249108000E0,1.841171265E0,2.232756958E0,8.504265289E0
2.259137000E0,1.856738892E0,2.405198364E0,8.523126068E0
2.269165000E0,2.089205475E0,2.565514984E0,8.549620972E0
2.279194000E0,2.382894745E0,2.616259460E0,8.425229645E0
2.289222000E0,2.656974792E0,2.669249268E0,8.187823334E0
2.299251000E0,2.923570404E0,2.573448486E0,7.878117371E0
2.309279000E0,3.140918427E0,2.585722961E0,7.650740204E0
2.319308000E0,3.254831543E0,2.528841248E0,7.306605835E0
2.329336000E0,3.419189758E0,2.382146301E0,7.249873810E0
2.339364000E0,3.618874512E0,2.333946533E0,7.268584900E0
2.349393000E0,3.820804596E0,2.274370422E0,7.230713654E0
2.359421000E0,3.926185455E0,2.300266571E0,7.163653107E0
2.369450000E0,4.122876434E0,2.280657349E0,6.772217102E0
2.379478000E0,4.335284729E0,2.211800537E0,6.236032104E0
2.389507000E0,4.565206604E0,1.917961578E0,5.999374237E0
2.399535000E0,4.599036255E0,1.576371918E0,6.231990509E0
2.409564000E0,4.446653137E0,1.361718292E0,6.730903015E0
2.419592000E0,4.323459320E0,1.422042847E0,7.081773376E0
2.429620000E0,4.088448029E0,1.687890015E0,7.149133301E0
2.439649000E0,4.005520477E0,2.046693878E0,7.212152252E0
2.449677000E0,4.102219391E0,2.351460114E0,7.218139801E0
2.459706000E0,4.247866516E0,2.603236542E0,7.297774200E0
2.469734000E0,4.264931030E0,2.954106903E0,7.420369263E0
2.479763000E0,4.328698425E0,3.281476135E0,7.460934906E0
2.489791000E0,4.547393646E0,3.410358124E0,7.805668030E0
2.499820000E0,4.622537384E0,3.527414703E0,8.423882446E0
2.509848000E0,4.631518707E0,3.506158905E0,8.574618988E0
2.519876125E0,4.738396454E0,3.296295319E0,8.491242371E0
2.529905125E0,4.678371277E0,3.027753754E0,8.352181549E0
2.539933125E0,4.443210297E0,2.777174835E0,8.106991425E0
2.549962125E0,4.153113556E0,2.558030548E0,7.808512115E0
2.559990125E0,3.945345612E0,2.254761200E0,7.545509033E0
2.570019125E0,4.065096588E0,1.851948853E0,7.231013031E0
2.580047125E0,4.408482513E0,1.376687164E0,7.347919922E0
2.590076125E0,4.768783264E0,1.031055908E0,7.543263702E0
2.600104125E0,4.994064789E0,8.367599487E-1,7.612419891E0
2.610132125E0,5.142106934E0,6.596781921E-1,7.566315765E0
2.620161125E0,5.258115692E0,2.755769348E-1,7.495962067E0
2.630189125E0,5.448669434E0,-1.920506287E-1,7.586074677E0
2.640218125E0,5.551804962E0,-6.718029785E-1,7.728877716E0
2.650246125E0,5.493576050E0,-1.147064667E0,7.753576355E0
2.660275125E0,5.466033325E0,-1.564845886E0,7.829019470E0
2.670303125E0,5.511688385E0,-1.911375275E0,7.839048615E0
2.680332125E0,5.616919556E0,-2.218686218E0,8.143216095E0
2.690360125E0,5.787714386E0,-2.680924988E0,8.812324677E0
2.700388125E0,6.100414124E0,-3.308270416E0,9.801767120E0
2.710417125E0,6.559359741E0,-3.813619537E0,1.118279526E1
2.720445125E0,6.804400177E0,-3.847598877E0,1.193572952E1
2.730474125E0,7.097341003E0,-3.951183472E0,1.143427231E1
2.740502125E0,7.628436584E0,-4.325255585E0,1.041728714E1
2.750531125E0,8.422834625E0,-4.972060547E0,9.581724701E0
2.760559125E0,9.153165894E0,-5.927523651E0,8.411607971E0
2.770588125E0,9.584868164E0,-6.821913757E0,7.204368439E0
2.780616125E0,1.005384293E1,-7.888745270E0,6.808441772E0
2.790645125E0,1.012434631E1,-8.800648956E0,6.502927094E0
2.800673125E0,9.757758636E0,-9.098529510E0,5.431904297E0
2.810701125E0,9.288035431E0,-8.548722839E0,4.254752197E0
2.820730125E0,8.901688843E0,-7.169490967E0,3.163521423E0
2.830758125E0,8.641978912E0,-5.865103455E0,2.497406616E0
2.840787125E0,8.536298676E0,-4.885091400E0,2.410886536E0
2.850815125E0,8.375532990E0,-3.910019073E0,2.737507324E0
2.860844125E0,7.799530792E0,-3.189417572E0,3.519630890E0
2.870872125E0,6.814579010E0,-2.779869232E0,4.534221039E0
2.880901125E0,6.306535492E0,-2.555785217E0,5.776637421E0
2.890929125E0,6.086343384E0,-2.178719330E0,6.785689087E0
2.900957125E0,5.851631470E0,-1.829794922E0,7.263345795E0
2.910986125E0,5.577252045E0,-1.712888031E0,7.025640106E0
2.921014125E0,5.224585419E0,-1.531914368E0,6.833439789E0
2.931043125E0,4.958588562E0,-1.517095184E0,6.703210602E0
2.941071125E0,4.959486694E0,-1.385668488E0,6.335874481E0
2.951100125E0,4.955445099E0,-1.084345093E0,6.033802643E0
2.961128125E0,4.913532257E0,-1.084345093E0,5.668412476E0
2.971157125E0,4.988376617E0,-9.328601074E-1,5.600753174E0
2.981185125E0,5.582940216E0,-1.528321838E-1,5.751789093E0
2.991214125E0,7.312144318E0,1.669777679E0,5.897286530E0
3.001242125E0,8.133935394E0,1.586850128E0,6.403384094E0
3.011270125E0,7.996521149E0,7.747888184E-1,6.900949402E0
3.021299125E0,6.218967590E0,-1.145867157E0,6.594237213E0
3.031327125E0,5.795498199E0,-2.545456696E0,6.327491913E0
3.041356125E0,6.231092377E0,-3.142864380E0,5.790558472E0
3.051384125E0,6.558611298E0,-3.939058685E0,5.039270782E0
3.061413125E0,6.894662476E0,-4.413571930E0,5.365592194E0
3.071441125E0,7.110663300E0,-4.385430450E0,6.316864014E0
3.081470125E0,7.244485016E0,-4.115541687E0,6.523135071E0
3.091498125E0,7.896379395E0,-2.578537903E0,6.543941803E0
3.101527125E0,9.052724762E0,-5.004093933E-1,6.773414612E0
3.111555125E0,9.164991302E0,-1.007405090E-1,6.984475708E0
3.121583125E0,6.448590088E0,-9.084608459E-1,7.124584351E0
3.131612125E0,4.797972565E0,-1.290316772E0,7.819738770E0
3.141640125E0,4.984634399E0,-1.360371094E0,7.087012482E0
3.151669125E0,5.349276123E0,-1.007854156E0,6.895859985E0
3.161697125E0,5.442232819E0,-6.879693604E-1,7.129224701E0
3.171726125E0,5.519771576E0,-9.689350891E-1,7.268435211E0
3.181754125E0,5.113666077E0,-1.564845886E0,7.285799103E0
3.191783125E0,4.949906616E0,-1.980830841E0,7.360793152E0
3.201811125E0,4.964875488E0,-2.273023224E0,7.869435425E0
3.211840125E0,4.729714508E0,-2.349214783E0,8.001460876E0
3.221868125E0,4.583318939E0,-2.054777069E0,8.185727692E0
3.231896125E0,4.401147766E0,-2.221530304E0,8.327482910E0
3.241925125E0,4.255051575E0,-2.509681091E0,8.502618713E0
3.251953125E0,3.993246002E0,-2.622247009E0,8.401578827E0
3.261982125E0,3.685635681E0,-2.996468811E0,8.743767242E0
3.272010125E0,3.437451782E0,-3.542832642E0,9.620643768E0
3.282039125E0,3.361260223E0,-3.889362030E0,1.009171417E1
3.292067125E0,3.749552765E0,-3.876638489E0,9.848919067E0
3.302096125E0,4.863236847E0,-3.472778320E0,9.658065948E0
3.312124125E0,6.103407898E0,-3.022514648E0,9.182654572E0
3.322153125E0,7.251221008E0,-2.724634094E0,8.600365448E0
3.332181125E0,8.002059631E0,-2.565215607E0,8.264763336E0
3.342210125E0,8.185877380E0,-2.481090546E0,8.889414368E0
3.352238125E0,8.532556458E0,-2.053429871E0,7.997119904E0
3.362266125E0,9.497599640E0,-3.617976379E-1,7.686366119E0
3.372295125E0,1.020457947E1,1.457968140E-1,7.590265961E0
3.382323125E0,1.019020935E1,-3.453318787E-1,7.052434387E0
3.392352125E0,9.543853455E0,-3.968247986E-1,6.883735199E0
3.402380125E0,8.431815948E0,-1.134640503E0,5.717660065E0
