"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.749429167E-2,1.072344971E1,-3.430496216E0,-4.526141357E1
3.752529167E-2,1.030500793E1,-3.261230469E0,-4.527938843E1
4.755729167E-2,1.021736145E1,-3.094100952E0,-4.523175049E1
5.758829167E-2,9.887504578E0,-2.905754089E0,-4.553823853E1
6.762029167E-2,9.845481873E0,-3.080986023E0,-4.559805298E1
7.765129167E-2,9.566177368E0,-3.212417603E0,-4.571084595E1
8.768329167E-2,9.548522949E0,-3.145187378E0,-4.598358154E1
9.771429167E-2,9.474456787E0,-3.392883301E0,-4.607406616E1
1.077462917E-1,9.616889954E0,-3.253707886E0,-4.573211670E1
1.177772917E-1,9.639938354E0,-3.405929565E0,-4.580679321E1
1.278082917E-1,9.780860901E0,-2.811698914E0,-4.558325195E1
1.378402917E-1,9.431663513E0,-2.771087646E0,-4.574304199E1
1.478712917E-1,9.436355591E0,-2.393653870E0,-4.596664429E1
1.579032917E-1,9.095603943E0,-2.376426697E0,-4.618579102E1
1.679342917E-1,9.363159180E0,-1.872131348E0,-4.630633545E1
1.779662917E-1,8.848800659E0,-1.671051025E0,-4.624163818E1
1.879972917E-1,8.923583984E0,-1.533691406E0,-4.661932373E1
1.980282917E-1,8.311851501E0,-1.092979431E0,-4.664974976E1
2.080602917E-1,8.215164185E0,-8.614349365E-1,-4.644775391E1
2.180912917E-1,8.001853943E0,-8.336791992E-1,-4.666131592E1
2.281232917E-1,8.332015991E0,-2.978820801E-1,-4.682492065E1
2.381542917E-1,7.860649109E0,3.105163574E-2,-4.650891113E1
2.481862917E-1,8.254730225E0,4.320373535E-1,-4.652249146E1
2.582172917E-1,7.520881653E0,8.369750977E-1,-4.645260620E1
2.682492917E-1,7.682571411E0,1.318534851E0,-4.645153809E1
2.782802917E-1,7.412628174E0,1.641914368E0,-4.658453369E1
2.883112917E-1,7.332069397E0,2.692062378E0,-4.648898315E1
2.983432917E-1,6.783035278E0,3.077301025E0,-4.659613037E1
3.083742917E-1,6.844841003E0,4.236801147E0,-4.627523804E1
3.184062917E-1,6.161323547E0,5.350524902E0,-4.609417725E1
3.284372917E-1,6.433586121E0,6.608375549E0,-4.569543457E1
3.384692917E-1,5.457450867E0,7.853019714E0,-4.584329224E1
3.485002917E-1,5.056785583E0,9.639396667E0,-4.566494751E1
3.585322917E-1,3.581352234E0,1.120738983E1,-4.535534668E1
3.685632917E-1,2.876945496E0,1.324453735E1,-4.491561890E1
3.785942917E-1,1.003402710E0,1.504111481E1,-4.447909546E1
3.886262917E-1,-4.230194092E-1,1.693942261E1,-4.374523926E1
3.986572917E-1,-2.218276978E0,1.860897064E1,-4.356072998E1
4.086892917E-1,-3.210411072E0,2.039488220E1,-4.242559814E1
4.187202917E-1,-4.033775330E0,2.197914886E1,-4.128320312E1
4.287522917E-1,-4.093566895E0,2.378084564E1,-4.053305054E1
4.387832917E-1,-4.121238708E0,2.484808350E1,-3.969305420E1
4.488152917E-1,-3.385803223E0,2.620050049E1,-3.876712036E1
4.588462917E-1,-3.143089294E0,2.667681122E1,-3.852536011E1
4.688772917E-1,-2.541854858E0,2.725049591E1,-3.855191040E1
4.789092917E-1,-2.648033142E0,2.727605438E1,-3.800296021E1
4.889402917E-1,-2.540016174E0,2.710761261E1,-3.834136963E1
4.989722917E-1,-3.853370667E0,2.657654572E1,-3.858642578E1
5.090032917E-1,-5.040176392E0,2.564992523E1,-3.938131714E1
5.190352917E-1,-6.579055786E0,2.424186707E1,-3.997714233E1
5.290662917E-1,-7.271392822E0,2.254689789E1,-4.070336914E1
5.390982917E-1,-8.435035706E0,2.091970062E1,-4.141271973E1
5.491292917E-1,-8.303993225E0,1.933054352E1,-4.220523071E1
5.591602917E-1,-9.047004700E0,1.794026947E1,-4.303378296E1
5.691922917E-1,-8.846839905E0,1.720511627E1,-4.331442261E1
5.792232917E-1,-9.438690186E0,1.664090729E1,-4.352609253E1
5.892552917E-1,-9.141120911E0,1.588161469E1,-4.361923218E1
5.992862917E-1,-9.477973938E0,1.507743835E1,-4.371612549E1
6.093182917E-1,-9.203529358E0,1.463677979E1,-4.450369263E1
6.193492917E-1,-9.373085022E0,1.381098175E1,-4.461132812E1
6.293812917E-1,-9.090332031E0,1.319738770E1,-4.503024292E1
6.394122917E-1,-9.697242737E0,1.212998199E1,-4.479568481E1
6.494433333E-1,-9.793777466E0,1.108193207E1,-4.524615479E1
6.594753333E-1,-1.066950226E1,9.660552979E0,-4.565966797E1
6.695063333E-1,-1.076580048E1,8.460647583E0,-4.574865723E1
6.795383333E-1,-1.143542480E1,7.048736572E0,-4.542495728E1
6.895693333E-1,-1.145290375E1,5.667831421E0,-4.576989746E1
6.996013333E-1,-1.212477875E1,4.509155273E0,-4.558398438E1
7.096323333E-1,-1.247644043E1,3.499229431E0,-4.554925537E1
7.196643333E-1,-1.333361816E1,2.661048889E0,-4.552291870E1
7.296953333E-1,-1.334155273E1,1.613067627E0,-4.580953979E1
7.397273333E-1,-1.386657715E1,8.732604980E-1,-4.565155029E1
7.497583333E-1,-1.380827332E1,-8.104705811E-2,-4.588159180E1
7.597893333E-1,-1.407173920E1,-5.641937256E-1,-4.513510132E1
7.698213333E-1,-1.384291077E1,-1.232986450E0,-4.552352905E1
7.798523333E-1,-1.401340485E1,-1.704582214E0,-4.543154907E1
7.898843333E-1,-1.379967499E1,-2.395713806E0,-4.530999756E1
