"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.177291665E-3,-4.912035370E0,4.254752197E0,7.493866425E0
1.620929167E-2,-4.949457550E0,4.527185669E0,7.585625610E0
2.624029167E-2,-4.894821167E0,4.706961823E0,7.570357361E0
3.627129167E-2,-4.834197235E0,4.661606140E0,7.526648254E0
4.630329167E-2,-4.645589447E0,4.625082092E0,7.670199738E0
5.633429167E-2,-4.514462128E0,4.577630768E0,7.673193512E0
6.636629167E-2,-4.410129089E0,4.423601074E0,7.673193512E0
7.639729167E-2,-4.348756714E0,4.240082703E0,7.755372620E0
8.642929167E-2,-4.308340759E0,4.155358887E0,7.710316315E0
9.646029167E-2,-4.259542236E0,4.170477448E0,7.653733978E0
1.064922917E-1,-4.497996368E0,4.232598267E0,7.526648254E0
1.165232917E-1,-4.777016144E0,4.211941223E0,7.395371246E0
1.265542917E-1,-4.768034821E0,4.155209198E0,7.253765717E0
1.365862917E-1,-4.585264893E0,4.044738922E0,7.103328552E0
1.466172917E-1,-4.482428741E0,3.818708954E0,7.086713104E0
1.566492917E-1,-4.327949982E0,3.809577942E0,7.078180847E0
1.666802917E-1,-4.172573090E0,3.927532654E0,7.048692169E0
1.767122917E-1,-4.198169861E0,3.900438995E0,7.240293732E0
1.867432917E-1,-4.259093170E0,3.889362030E0,7.426207123E0
1.967752917E-1,-4.188440094E0,3.940705261E0,7.496710510E0
2.068062917E-1,-4.128863983E0,3.901636505E0,7.514074402E0
2.168372917E-1,-4.442162476E0,3.685186615E0,7.621850281E0
2.268692917E-1,-4.258494415E0,3.492836609E0,7.701784058E0
2.369002917E-1,-4.133654022E0,3.364253998E0,7.832612000E0
2.469322917E-1,-4.256997528E0,3.308719482E0,7.838449860E0
2.569632917E-1,-4.406985626E0,3.275638275E0,7.800428925E0
2.669952917E-1,-4.611610107E0,3.243754578E0,7.637268219E0
2.770262917E-1,-4.843178558E0,3.241958313E0,7.803273010E0
2.870582917E-1,-5.415139160E0,3.348536682E0,7.698341217E0
2.970892917E-1,-5.592669983E0,3.480861511E0,8.245902557E0
3.071202917E-1,-5.539530487E0,3.196602631E0,8.964408417E0
3.171522917E-1,-5.601052551E0,3.432811432E0,1.007599686E1
3.271832917E-1,-4.898563385E0,3.699556732E0,1.072819061E1
3.372152917E-1,-3.701352997E0,2.498304749E0,1.152258865E1
3.472462917E-1,-2.863844604E0,2.311942291E0,1.233165619E1
3.572782917E-1,-2.477198639E0,1.889371033E0,1.163126266E1
3.673092917E-1,-2.432292023E0,1.745220795E0,1.115031281E1
3.773412917E-1,-2.494113464E0,1.908231812E0,1.119192627E1
3.873722917E-1,-2.818189545E0,2.091301117E0,1.089045319E1
3.974032917E-1,-3.437302094E0,2.124082947E0,1.051982391E1
4.074352917E-1,-3.648961945E0,1.801354065E0,9.229207764E0
4.174662917E-1,-3.093167725E0,1.113983459E0,7.335645447E0
4.274982917E-1,-2.085463257E0,-1.935475159E-1,6.583908691E0
4.375292917E-1,-7.068301392E-1,-1.109343109E0,6.736890564E0
4.475612917E-1,-5.942642212E-2,-9.783654785E-1,6.898554382E0
4.575922917E-1,-7.111711121E-1,-1.797761536E0,7.558831329E0
4.676242917E-1,-9.939331055E-1,-2.957998810E0,8.103398895E0
4.776552917E-1,-1.193318481E0,-3.397784271E0,7.934250641E0
4.876862917E-1,-2.854863281E0,-3.264411621E0,7.485633545E0
4.977182917E-1,-6.270011444E0,-4.039649506E0,7.723039856E0
5.077492917E-1,-8.679101715E0,-5.595364380E0,6.858437805E0
5.177812917E-1,-8.041128387E0,-6.014642487E0,8.964857483E0
5.278122917E-1,-5.281317444E0,-4.690346375E0,8.900641022E0
5.378442917E-1,-1.001866608E0,-4.190236359E0,1.018766464E1
5.478752917E-1,1.186133423E0,-4.923561401E0,1.569591019E1
5.579072917E-1,2.386636963E0,-2.827021179E0,1.245904129E1
5.679382917E-1,2.214345245E0,4.111949158E-1,1.062295944E1
5.779692917E-1,3.855981445E-1,1.712588654E0,1.034543655E1
5.880012917E-1,-9.328601074E-1,1.411265259E0,1.043375290E1
5.980322917E-1,-9.481283569E-1,6.686595154E-1,1.072250244E1
6.080642917E-1,-4.089495850E-1,4.793032837E-1,9.825268250E0
6.180952917E-1,4.553530884E-1,6.795867920E-2,9.492809601E0
6.281272917E-1,2.267784119E-1,-1.017883301E-2,9.944121094E0
6.381582917E-1,-6.872209167E-1,8.696914673E-1,9.843679962E0
6.481903333E-1,-9.216334534E-1,2.524500275E0,9.698032837E0
6.582213333E-1,-1.216969299E-1,2.787353668E0,1.053913376E1
6.682523333E-1,2.495310974E-1,2.373763733E0,1.008078690E1
6.782843333E-1,-8.662486267E-1,2.353555756E0,9.958640900E0
6.883153333E-1,-7.378157043E-1,3.182980957E0,1.048808990E1
6.983473333E-1,1.886077881E-1,3.894451447E0,1.055455170E1
7.083783333E-1,6.301895142E-2,3.729494476E0,9.661808167E0
7.184103333E-1,-3.394940186E-1,3.381168823E0,9.147178345E0
7.284413333E-1,-1.535806274E-1,3.237916718E0,9.506131897E0
7.384733333E-1,-1.922003174E-1,3.351380768E0,9.346563721E0
7.485043333E-1,-4.465214539E-1,3.667074280E0,9.022787018E0
7.585363333E-1,-9.505233765E-2,3.791315918E0,9.348210297E0
7.685673333E-1,1.908531189E-1,4.039948883E0,9.328750763E0
7.785983333E-1,-3.592529297E-2,4.354145508E0,9.208401031E0
7.886303333E-1,2.180964661E-1,4.362079010E0,9.446705475E0
