Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),DGM_Height_m
0.01717400551,50.58241955,8.684416846,165.8,,,32.795014,38.32285492,191.37100219726562
0.03962290287,50.58242034,8.684416724,165.7236298,,,35.96797992,44.02878139,191.37100219726562
0.4356969595,50.58248451,8.684340769,166.7543088,,,23.06103705,30.0,191.41500854492188
2.128951192,50.58249467,8.684345879,166.7464469,1.136698008,,17.55204182,33.03657789,191.4300079345703
3.128925204,50.58248704,8.684344827,166.5450654,1.136698008,,16.66817879,7.411182641,191.4300079345703
4.185403585,50.58247877,8.684348657,166.5702778,0.6363212466,,16.41156677,7.438162207,191.41500854492188
5.185385108,50.58248447,8.684340621,166.5922151,0.4967880547,,14.61951783,7.381541073,191.41500854492188
6.185373664,50.58249078,8.684377221,166.6578155,0.5983130336,,13.16994079,7.183777534,191.33700561523438
7.185362816,50.5824702,8.68439659,166.7170321,0.5983130336,,12.0931278,7.149276952,191.4180145263672
8.185947418,50.58246652,8.684390584,166.7596919,0.5783419013,,11.96327996,7.19780468,191.36700439453125
9.185546041,50.5824617,8.684379919,166.7549479,0.1231893972,,10.2803999,8.668587695,191.416015625
10.18553567,50.58245727,8.684382333,166.7416097,0.282450825,,10.92158846,7.59506203,191.3780059814453
11.18516171,50.58246308,8.68437669,166.6902348,0.2881726623,,11.74624909,7.191348338,191.416015625
12.18496239,50.58246058,8.684373262,166.6553901,0.2881726623,41.11467963,12.3563703,7.410102472,191.416015625
13.18495166,50.5824505,8.684377276,166.706376,0.3339556754,83.45649536,12.17085643,7.007843595,191.3800048828125
14.18514848,50.58244726,8.684374751,166.706376,0.3339556754,,9.422728618,7.007843595,191.34600830078125
15.18864608,50.58244482,8.684369867,166.6766418,0.199395895,,8.252307438,9.542275835,191.34600830078125
16.19169843,50.58244575,8.684363995,166.6650864,0.415577203,9.82473549,8.134326957,7.951092432,191.3570098876953
17.19410348,50.58244719,8.684360907,166.6746186,0.415577203,7.677029492,6.981082296,9.169664871,191.3570098876953
18.19705129,50.58244707,8.684358206,166.6569479,0.4141576588,311.8673915,6.514126092,11.24677528,191.3570098876953
19.19984734,50.5824417,8.684349454,166.7148872,0.3433331251,310.898251,6.249331581,15.73257855,191.3400115966797
20.20281565,50.58243762,8.684347464,166.7107552,0.504347086,326.2127057,6.145687751,10.31030657,191.3570098876953
21.20478725,50.58242644,8.68433828,166.7308373,0.6096034646,303.2031869,5.558681243,7.03781822,191.29400634765625
22.20713985,50.58242812,8.68433237,166.6918738,0.6096034646,321.1886941,5.713774072,7.014532122,191.29400634765625
23.20931602,50.58241312,8.684332522,166.6888167,0.9634967446,332.8255902,8.138710273,7.046462632,191.24501037597656
24.16125858,50.58241982,8.68436011,166.6906311,0.992398262,3.415021589,8.126884913,7.060655247,191.30401611328125
25.11308503,50.58242453,8.684386676,166.6964679,0.992398262,31.45938232,11.68018606,10.10503061,191.34400939941406
26.06480289,50.58242819,8.684420247,166.7131257,0.992398262,55.66663587,8.216281087,7.027173546,191.41000366210938
27.01641977,50.58243665,8.684455693,166.7472856,1.300815582,60.28999929,10.88486268,9.249393693,191.49700927734375
27.9679414,50.58244288,8.684475565,166.7974079,1.300815582,57.96320184,8.578113687,7.031093855,191.47201538085938
28.91937089,50.58245226,8.684487527,166.8539342,0.9115433693,50.6978083,8.472088665,7.00770891,191.49400329589844
29.87071788,50.58245614,8.684506377,166.8978077,0.9115433693,52.75251316,13.7462079,11.23788613,191.5130157470703
30.82198203,50.58246896,8.684509083,166.9297858,0.8299253583,24.57652855,10.26117276,8.429944439,191.5860137939453
