"Time (s)","X (hPa)"
-5.284507083E-1,9.917031097E2
4.721222917E-1,9.917007446E2
1.472702292E0,9.916983032E2
2.473713292E0,9.916971588E2
3.473851292E0,9.916936493E2
4.474430292E0,9.916936493E2
5.025381292E0,9.916939545E2
6.025956292E0,9.916944885E2
7.026533292E0,9.916974640E2
8.027115292E0,9.917012024E2
9.027685292E0,9.917084503E2
1.002826329E1,9.917102051E2
1.102884129E1,9.917102051E2
1.202941729E1,9.917115021E2
1.302999929E1,9.917175293E2
1.403056729E1,9.917175293E2
1.503114329E1,9.917073059E2
1.603172329E1,9.917073059E2
1.703229629E1,9.917073059E2
1.803287529E1,9.917054749E2
1.903345029E1,9.917054749E2
2.003402529E1,9.917193604E2
2.103460529E1,9.917260742E2
2.203534529E1,9.917343903E2
2.303576029E1,9.917417908E2
2.403633429E1,9.917430878E2
2.503690929E1,9.917549133E2
2.603748529E1,9.917614746E2
2.703806929E1,9.917646027E2
2.803864029E1,9.917864990E2
2.903922029E1,9.918006134E2
3.003979329E1,9.918077087E2
3.104036829E1,9.918251038E2
3.204094529E1,9.918336487E2
3.304152229E1,9.918362427E2
3.404209929E1,9.918474579E2
3.504315029E1,9.918497467E2
3.604325429E1,9.918540955E2
3.704382729E1,9.918569946E2
3.804440429E1,9.918588257E2
3.904498129E1,9.918630981E2
4.004555529E1,9.918674469E2
4.104613429E1,9.918773651E2
4.204671029E1,9.918907166E2
4.304729229E1,9.919049835E2
4.404786829E1,9.919101715E2
4.504844529E1,9.919178772E2
4.604901929E1,9.919273376E2
4.704959329E1,9.919319153E2
4.805017129E1,9.919319153E2
4.905074929E1,9.919372559E2
5.005132529E1,9.919480133E2
5.105190129E1,9.919582367E2
5.205247529E1,9.919634247E2
5.305305329E1,9.919740295E2
5.405363229E1,9.919861603E2
5.505420829E1,9.919941711E2
5.605478729E1,9.920019531E2
5.705536329E1,9.920098877E2
5.805594129E1,9.920140839E2
5.905651429E1,9.920142365E2
6.005709029E1,9.920240784E2
6.105766929E1,9.920252991E2
6.205824629E1,9.920290375E2
6.305882029E1,9.920319366E2
6.405939629E1,9.920393372E2
6.505997629E1,9.920422363E2
6.606055429E1,9.920439911E2
6.706112629E1,9.920483398E2
6.806170629E1,9.920564270E2
6.906228229E1,9.920616150E2
7.006285829E1,9.920666504E2
7.106343529E1,9.920742035E2
7.206401129E1,9.920781708E2
7.306459029E1,9.920796967E2
7.406517029E1,9.920800781E2
7.506574129E1,9.920876312E2
7.606631829E1,9.920961761E2
7.706735729E1,9.921011353E2
7.806747229E1,9.921087646E2
7.906804629E1,9.921118164E2
8.006871529E1,9.921118164E2
8.106919929E1,9.921068573E2
8.206978029E1,9.921057892E2
8.307035929E1,9.921057892E2
8.407093529E1,9.921011353E2
8.507150729E1,9.921011353E2
8.607208329E1,9.921058655E2
8.707266129E1,9.921105957E2
8.807324029E1,9.921158600E2
