Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),DGM_Height_m
17.91181183,50.58462151,8.701028711,177.2306173,3.053501458,334.0012763,4.731025638,3.38259271,161.69801330566406
18.91179872,50.58464127,8.701002266,177.7231207,2.940611248,327.4191209,4.73122649,3.382311774,161.781005859375
19.91178572,50.58466008,8.700970505,177.3837431,3.001402172,320.9079789,4.732640011,3.380333646,161.61700439453125
20.91177368,50.58467883,8.700938303,177.7323733,3.033531221,317.2308059,4.731784923,3.381530494,161.7370147705078
21.91176057,50.58469225,8.700908479,177.7040053,2.87906065,313.170926,4.732168963,3.38099304,161.1840057373047
22.91174877,50.5847065,8.700873934,178.0037196,2.862263847,308.260469,4.732990283,3.379843193,161.77801513671875
23.91173577,50.58472356,8.700843451,178.1238614,2.894641741,310.686341,4.73271572,3.380227647,161.70901489257812
24.91172314,50.58473446,8.700809262,178.4410354,2.815150966,304.1574321,4.733949176,3.378499998,161.74900817871094
25.91171086,50.58474165,8.700771933,178.6635383,2.77520499,297.0531144,4.734304582,3.378001948,161.74301147460938
26.91169906,50.5847492,8.70073307,178.4636692,2.829291113,291.4483104,4.734224692,3.378113911,161.7060089111328
27.91168582,50.58475671,8.700694309,178.6275892,2.772872176,288.9618505,4.734436035,3.377817707,161.70001220703125
28.91167319,50.58476516,8.70065398,178.6373814,2.899145147,289.4807274,4.736532803,3.374876893,161.71701049804688
29.91166091,50.58476466,8.700615244,178.7577016,2.804129334,280.5773481,4.735547029,3.376259968,161.69900512695312
30.91164815,50.58476581,8.700571122,178.671369,2.944901198,276.9996407,4.736637105,3.374730503,161.63400268554688
31.91163588,50.58476403,8.700528274,179.0127972,2.962777033,273.1854781,4.736823631,3.374468687,161.60301208496094
32.91162348,50.58475468,8.70049017,178.7211054,2.865320803,264.3414768,4.737633109,3.373332115,161.49700927734375
33.91161013,50.58474887,8.700449132,179.2148104,2.946997234,261.0313371,4.736675656,3.374676394,161.44100952148438
34.91162848,50.58474117,8.700419567,178.9260101,2.644313905,254.8813882,4.737749771,3.373168264,161.44700622558594
35.91158533,50.58473056,8.700371414,179.5571426,3.057351579,253.3807926,4.739552307,3.370635097,161.4130096435547
36.91157365,50.58472202,8.700340546,178.8362322,2.754913855,250.2525893,4.739347686,3.370922803,161.46400451660156
37.91155958,50.58471161,8.700304065,179.5458469,2.770067503,249.026623,4.739506588,3.370699383,161.41200256347656
38.9115479,50.58469395,8.700271677,179.0743665,2.785311346,239.3339161,4.738527637,3.372075453,161.2650146484375
39.91153502,50.58467684,8.700240797,178.9592619,2.758611488,235.1437635,4.737307777,3.373788977,161.26800537109375
40.91152227,50.58465964,8.700207331,178.2301201,2.872516584,234.016737,4.73800366,3.372811638,161.31201171875
41.91150999,50.58463785,8.700186442,178.9412736,2.731891888,223.6453394,4.737518774,3.373492685,161.3870086669922
42.91149676,50.5846211,8.700154446,178.4976363,2.859860369,227.6329704,4.738626789,3.371936119,161.4340057373047
43.91148496,50.5846008,8.700128497,178.9094721,2.796120663,225.0119317,4.73763147,3.373334417,161.2010040283203
44.91296136,50.5845853,8.700099781,178.546453,2.728767704,227.9953564,4.738224139,3.372501896,161.31600952148438
45.91297185,50.58456195,8.700075246,178.5250743,2.915221317,220.774426,4.737616696,3.373355166,161.2830047607422
46.91295946,50.58454479,8.700048008,179.2004914,2.826399099,222.8446316,4.738546066,3.372049557,161.32101440429688
47.91296899,50.58452544,8.700021803,179.0371492,2.828040837,222.2841557,4.738926941,3.371514271,161.3380126953125
48.91298485,50.58450752,8.699997918,179.3269893,2.689439418,221.7729477,4.738104204,3.372670394,161.35000610351562
49.91297913,50.58448993,8.699966172,179.1593925,2.789978663,227.3415105,4.738073391,3.372713681,160.8560028076172
