"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.877360583E0,-1.596147418E0,-2.053519487E0,2.795699835E0
1.887387583E0,-1.513779640E0,-1.853241444E0,2.555941582E0
1.897414583E0,-1.350946426E0,-1.275490761E0,2.358811378E0
1.907441583E0,-1.082414865E0,-5.333565474E-1,2.136296034E0
1.917469583E0,-8.298906684E-1,4.347485676E-2,1.834804535E0
1.927496583E0,-7.504096627E-1,2.754482031E-1,1.444144607E0
1.937523583E0,-8.421861529E-1,2.133270353E-1,1.005249023E0
1.947550583E0,-1.071811318E0,1.734640077E-2,6.510275602E-1
1.957578583E0,-1.383559346E0,-1.616664976E-1,4.395051599E-1
1.967605583E0,-1.641668320E0,-2.394405156E-1,3.540877402E-1
1.977632583E0,-1.748652220E0,-1.964690834E-1,3.390001357E-1
1.987659583E0,-1.708564401E0,-1.629409008E-2,3.197852969E-1
1.997687583E0,-1.574204683E0,1.767462045E-1,2.441227585E-1
2.007714583E0,-1.380068183E0,2.750305831E-1,-1.855201274E-2
2.017741583E0,-1.179855227E0,1.140930653E-1,-2.503253222E-1
2.027769583E0,-1.030016422E0,4.772089887E-3,-5.495852828E-1
2.037796583E0,-8.721211553E-1,-1.658071131E-1,-9.380952120E-1
2.047823583E0,-7.751349211E-1,-3.006528020E-1,-1.349321246E0
2.057850583E0,-7.766265273E-1,-2.350721657E-1,-1.769744992E0
2.067878583E0,-8.724232912E-1,3.133407980E-2,-2.147351503E0
2.077905583E0,-1.017886996E0,3.269630671E-1,-2.475827217E0
2.087932583E0,-1.135225296E0,6.040160060E-1,-2.708653450E0
2.097959583E0,-1.163723588E0,8.272815943E-1,-2.797369957E0
2.107987583E0,-1.082869291E0,9.816321135E-1,-2.780683041E0
2.118014583E0,-9.178478718E-1,1.088439703E0,-2.702174664E0
2.128041583E0,-7.122088075E-1,1.233329654E0,-2.618752480E0
2.138069583E0,-5.334936380E-1,1.485742807E0,-2.553954601E0
2.148096583E0,-4.090128839E-1,1.929092169E0,-2.502962112E0
2.158123583E0,-3.066644073E-1,2.532003403E0,-2.474843979E0
2.168150583E0,-1.508602947E-1,3.138641596E0,-2.430221796E0
2.178178583E0,1.216569766E-1,3.549447536E0,-2.440472603E0
2.188205583E0,5.150793791E-1,3.603626013E0,-2.388911724E0
2.198232583E0,1.075467825E0,3.336519480E0,-2.164540052E0
2.208259583E0,1.873329520E0,2.923538923E0,-1.794981718E0
2.218287583E0,2.879396915E0,2.505549192E0,-1.401440382E0
2.228314583E0,3.936667681E0,1.991484642E0,-1.117926598E0
2.238341583E0,4.845171928E0,1.248678207E0,-1.063436389E0
2.248368583E0,5.426585674E0,4.134025872E-1,-1.233283758E0
2.258396583E0,5.539253235E0,-2.228289843E-1,-1.428814888E0
2.268423583E0,5.199115753E0,-4.695599377E-1,-1.493625998E0
2.278450583E0,4.539299965E0,-3.898621798E-1,-1.454367518E0
2.288477583E0,3.768838167E0,-1.432592571E-1,-1.438994288E0
2.298505583E0,3.081950903E0,1.103237495E-1,-1.501286983E0
2.308532583E0,2.571051836E0,2.785584331E-1,-1.587584138E0
2.318559583E0,2.222038269E0,3.708769083E-1,-1.598868489E0
2.328586583E0,1.998035192E0,4.756378531E-1,-1.501149297E0
2.338614583E0,1.851909995E0,5.841787457E-1,-1.303015232E0
2.348641583E0,1.751655221E0,6.644978523E-1,-1.040463567E0
2.358668583E0,1.694319248E0,6.413373947E-1,-8.111597896E-1
2.368696583E0,1.622308135E0,3.572025001E-1,-9.080517888E-1
2.378723583E0,1.547229648E0,1.315209270E-1,-9.135379195E-1
2.388750583E0,1.441814661E0,1.879720576E-2,-7.241945267E-1
2.398777583E0,1.345373869E0,-6.756777316E-2,-4.890163243E-1
2.408805583E0,1.199937820E0,-9.373361617E-2,-2.763677239E-1
2.418832583E0,9.701712728E-1,-1.404928565E-1,-1.051496416E-1
2.428859583E0,6.459439993E-1,-7.034666091E-2,5.000239611E-2
2.438886583E0,2.740356624E-1,1.269770563E-1,1.512182206E-1
2.448914583E0,-9.190817922E-2,2.542742193E-1,1.164208874E-1
2.458941583E0,-4.117168188E-1,2.682169080E-1,8.401767164E-2
2.468968583E0,-6.370061040E-1,2.592909038E-1,1.164812967E-1
2.478995583E0,-7.655126452E-1,2.757308483E-1,2.595135272E-1
2.489023583E0,-9.301589727E-1,1.583111733E-1,5.363922715E-1
2.499050833E0,-1.177279830E0,8.418601006E-3,8.697417378E-1
2.509077833E0,-1.473545432E0,-1.586291194E-1,1.162609339E0
2.519105833E0,-1.759266973E0,-2.621283531E-1,1.347106695E0
2.529132833E0,-2.005686998E0,-4.117209315E-1,1.466049075E0
2.539159833E0,-2.189419270E0,-6.147571802E-1,1.656653404E0
2.549186833E0,-2.347628355E0,-9.944293499E-1,2.114411831E0
2.559214833E0,-2.434102774E0,-1.547084570E0,2.805419207E0
2.569241833E0,-2.345949411E0,-2.265913010E0,3.360194445E0
2.579268833E0,-2.061382771E0,-2.910012960E0,3.627318621E0
2.589295833E0,-1.681101561E0,-3.205682516E0,3.601957083E0
2.599323833E0,-1.326048136E0,-3.130723000E0,3.288796186E0
2.609350833E0,-1.058889389E0,-2.975298166E0,2.740915298E0
2.619377833E0,-8.612466455E-1,-2.904468298E0,2.180090427E0
2.629404833E0,-6.884405613E-1,-2.874692678E0,1.916444063E0
2.639432833E0,-4.754419923E-1,-2.722740173E0,1.948948741E0
2.649459833E0,-2.448403686E-1,-2.465277195E0,2.014376640E0
2.659486833E0,-1.292128414E-1,-2.148182631E0,1.941237807E0
2.669513833E0,-1.969284713E-1,-1.783802271E0,1.782643437E0
2.679541833E0,-4.124908745E-1,-1.406365275E0,1.654749870E0
2.689568833E0,-7.000512481E-1,-1.097506166E0,1.635987401E0
2.699595833E0,-9.874409437E-1,-8.723514676E-1,1.758607030E0
2.709623833E0,-1.199854374E0,-7.017497420E-1,1.931975842E0
2.719650833E0,-1.303753138E0,-6.132821441E-1,2.056351662E0
2.729677833E0,-1.307823896E0,-5.136034489E-1,2.074625969E0
2.739704833E0,-1.322570324E0,-2.066661566E-1,2.022178888E0
2.749732833E0,-1.130105853E0,-7.914813608E-2,1.780086398E0
2.759759833E0,-8.660869598E-1,2.680417895E-1,1.316097975E0
2.769786833E0,-6.432733536E-1,5.183012486E-1,8.003522754E-1
2.779813833E0,-4.899421036E-1,6.765606999E-1,3.086373806E-1
2.789841833E0,-5.309971571E-1,6.916791201E-1,-1.154891178E-1
2.799868833E0,-7.722209096E-1,7.200676203E-1,-3.596884608E-1
2.809895833E0,-1.085182428E0,7.691881657E-1,-5.158784986E-1
2.819922833E0,-1.396798134E0,7.356646061E-1,-5.931341052E-1
2.829950833E0,-1.676947474E0,6.542107463E-1,-5.508767962E-1
2.839977833E0,-1.869332671E0,6.140720844E-1,-4.633615911E-1
2.850004833E0,-2.003867149E0,8.246576786E-1,-4.416878223E-1
2.860031833E0,-2.109323025E0,1.701118469E0,-5.261709690E-1
2.870059833E0,-2.047458887E0,2.520055056E0,-8.502346277E-1
2.880086833E0,-1.777557015E0,2.902563572E0,-1.291507244E0
2.890113833E0,-1.481759429E0,2.988093615E0,-1.712678552E0
2.900140833E0,-9.619632959E-1,2.677205086E0,-1.877308965E0
2.910168833E0,-1.439543664E-1,1.851269245E0,-1.880243063E0
2.920195833E0,9.129128456E-1,7.470435500E-1,-1.973528743E0
2.930222833E0,2.156365156E0,-1.019208133E-2,-2.160629988E0
2.940250833E0,3.399555683E0,-8.122124523E-2,-2.510943174E0
2.950277833E0,4.280975342E0,2.234056592E-1,-2.904124975E0
2.960304833E0,4.553711891E0,5.504288077E-1,-3.171583414E0
2.970331833E0,4.378470421E0,8.628848791E-1,-3.337362766E0
2.980359833E0,4.001150131E0,1.007972598E0,-3.470067024E0
2.990386833E0,3.574699879E0,9.481910467E-1,-3.603123665E0
3.000413833E0,3.137409687E0,7.446291447E-1,-3.716822386E0
3.010440833E0,2.688203096E0,6.053161025E-1,-3.806634903E0
3.020468833E0,2.260067701E0,7.012010813E-1,-3.872822762E0
3.030495833E0,1.875840902E0,1.005257964E0,-3.854446650E0
3.040522833E0,1.568179011E0,1.375199318E0,-3.669865370E0
3.050549833E0,1.390143752E0,1.688304663E0,-3.335346222E0
3.060577833E0,1.316463947E0,1.942342281E0,-2.929016352E0
3.070604833E0,1.337744117E0,2.036316156E0,-2.579282284E0
3.080631833E0,1.457696676E0,1.871364951E0,-2.319297791E0
3.090658833E0,1.619795799E0,1.525789976E0,-2.061748266E0
3.100686833E0,1.771554947E0,1.138803005E0,-1.813743711E0
3.110713833E0,1.874249458E0,7.861053944E-1,-1.522442102E0
3.120740833E0,1.888328075E0,6.192975044E-1,-1.190776110E0
3.130767833E0,1.811505914E0,5.664448142E-1,-8.554642200E-1
3.140795833E0,1.632173181E0,5.800415874E-1,-6.389390826E-1
3.150822833E0,1.328626871E0,5.272398591E-1,-5.249508619E-1
3.160849833E0,9.591915607E-1,4.582818449E-1,-4.546436965E-1
3.170877833E0,5.833464265E-1,3.972048759E-1,-4.007242918E-1
3.180904833E0,2.111992091E-1,2.621935308E-1,-2.924622893E-1
3.190931833E0,-1.349750161E-1,4.004479945E-2,-7.587496191E-2
3.200958833E0,-4.566944540E-1,-2.009869963E-1,2.458993495E-1
3.210986833E0,-8.547432423E-1,-2.066502571E-1,6.212470531E-1
3.221013833E0,-1.417716503E0,2.507210076E-1,1.089496493E0
3.231040833E0,-1.873539209E0,8.013419509E-1,1.493905544E0
3.241067833E0,-2.106161356E0,1.359755039E0,1.830274940E0
3.251095833E0,-2.347767591E0,1.986738563E0,2.187494040E0
3.261122833E0,-2.665805340E0,2.388757467E0,2.700987816E0
3.271149833E0,-3.181333065E0,2.295316696E0,3.578294039E0
3.281176833E0,-3.858734846E0,1.447589159E0,4.561950207E0
3.291204833E0,-4.492607117E0,3.578753397E-2,5.108606339E0
3.301231833E0,-4.824225903E0,-1.362184286E0,4.836982250E0
3.311258833E0,-4.872558594E0,-2.066796541E0,3.879213333E0
3.321285833E0,-4.742129326E0,-1.842359900E0,2.707858562E0
3.331313833E0,-4.423771381E0,-1.098152876E0,1.654299498E0
3.341340833E0,-3.905903339E0,-4.820688665E-1,7.993054986E-1
3.351367833E0,-3.167700291E0,-4.190692306E-1,2.382607311E-1
3.361394833E0,-2.233507395E0,-8.927970529E-1,1.084700972E-2
3.371422833E0,-1.261875987E0,-1.638539553E0,1.563960873E-2
3.381449833E0,-5.337408185E-1,-2.373598099E0,5.411402881E-2
3.391476833E0,-1.677997559E-1,-2.984582901E0,4.292524233E-2
3.401503833E0,-1.013243273E-1,-3.385951519E0,6.313996762E-2
3.411531833E0,-1.729103476E-1,-3.545828819E0,1.602482200E-1
3.421558833E0,-2.486828715E-1,-3.382754087E0,3.597469330E-1
3.431585833E0,-3.086425066E-1,-3.033953667E0,6.273684502E-1
3.441613833E0,-3.929302096E-1,-2.664430380E0,8.651903272E-1
3.451640833E0,-5.292421579E-1,-2.554715395E0,9.090279937E-1
3.461667833E0,-6.343411207E-1,-2.408710241E0,7.442196012E-1
3.471694833E0,-6.903115511E-1,-2.313626289E0,5.000609159E-1
3.481722833E0,-6.776042581E-1,-2.207870722E0,2.382586002E-1
3.491749833E0,-6.439579129E-1,-1.964425683E0,7.539771032E-3
3.501776375E0,-6.108217835E-1,-1.605803847E0,-1.852736324E-1
3.511803375E0,-5.663600564E-1,-1.135685325E0,-3.889897168E-1
3.521831375E0,-5.347318053E-1,-6.449736953E-1,-6.385366321E-1
3.531858375E0,-5.244578719E-1,-2.895507812E-1,-8.847286701E-1
3.541885375E0,-5.443879366E-1,1.373198777E-1,-1.016072869E0
3.551912375E0,-5.514898896E-1,3.872718513E-1,-1.040499806E0
3.561940375E0,-5.642104745E-1,5.790855289E-1,-9.913423657E-1
3.571967375E0,-5.667667389E-1,7.819866538E-1,-8.696648479E-1
3.581994375E0,-4.901047051E-1,1.155653596E0,-7.686370015E-1
3.592021375E0,-3.659695685E-1,1.633322120E0,-7.529430389E-1
3.602049375E0,-2.401464134E-1,2.167474031E0,-8.402174711E-1
3.612076375E0,-1.553885043E-1,2.638244390E0,-1.039604187E0
3.622103375E0,-8.929336816E-2,2.894644976E0,-1.347795248E0
3.632130375E0,6.200481206E-2,2.818281174E0,-1.608412266E0
3.642158375E0,4.376633763E-1,2.585491896E0,-1.749724388E0
3.652185375E0,1.095274329E0,2.474004030E0,-1.730258584E0
3.662212375E0,1.938978910E0,2.566627741E0,-1.657990575E0
3.672240375E0,2.707651615E0,2.680703402E0,-1.714686632E0
3.682267375E0,3.162651777E0,2.587867498E0,-1.976721525E0
3.692294375E0,3.441229105E0,2.290367603E0,-2.272025824E0
3.702321375E0,3.624318600E0,1.921015501E0,-2.440557718E0
3.712349375E0,3.672253609E0,1.650408506E0,-2.506861687E0
3.722376375E0,3.513366461E0,1.506497383E0,-2.553045750E0
3.732403375E0,3.180189371E0,1.440381527E0,-2.630608797E0
3.742430375E0,2.764147758E0,1.423318982E0,-2.708312273E0
3.752458375E0,2.333318233E0,1.460168481E0,-2.716700077E0
3.762485375E0,1.926041365E0,1.534672260E0,-2.571941137E0
3.772512375E0,1.603456020E0,1.591293573E0,-2.268653631E0
3.782539375E0,1.393641233E0,1.594104171E0,-1.910673380E0
3.792567375E0,1.299769402E0,1.545672655E0,-1.559962511E0
3.802594375E0,1.291223884E0,1.451509953E0,-1.247238159E0
3.812621375E0,1.316485286E0,1.327558041E0,-9.553533792E-1
3.822648375E0,1.346456766E0,1.161278725E0,-6.862662435E-1
3.832676375E0,1.377467155E0,9.663489461E-1,-4.688515663E-1
3.842703375E0,1.407386422E0,7.992944121E-1,-3.333507478E-1
3.852730375E0,1.419863582E0,6.581870914E-1,-2.615463138E-1
3.862757375E0,1.401466966E0,5.577837229E-1,-2.556639910E-1
3.872785375E0,1.358672261E0,5.200445056E-1,-2.226285934E-1
3.882812375E0,1.291871667E0,4.812161028E-1,-6.272201985E-2
3.892839375E0,1.201202154E0,4.153653383E-1,2.769635916E-1
3.902867375E0,1.040544271E0,3.120242953E-1,8.115407228E-1
3.912894375E0,7.583593726E-1,1.180401891E-1,1.491998553E0
3.922921375E0,3.662744164E-1,-1.178572923E-1,2.166692495E0
