"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.641436333E0,4.874766469E-1,4.155404270E-1,-6.524628401E-2
3.651465333E0,4.502557814E-1,6.512532830E-1,-1.233029068E-1
3.661495333E0,5.756602883E-1,1.136264086E0,-9.678820521E-2
3.671524333E0,9.247237444E-1,2.193499804E0,4.564774409E-2
3.681553333E0,1.254207969E0,3.527114391E0,1.718941033E-1
3.691582333E0,1.551286936E0,4.469398022E0,3.658721149E-1
3.701611333E0,1.733954191E0,4.397418976E0,3.691368997E-1
3.711641333E0,1.632510781E0,3.526801586E0,1.763178110E-1
3.721670333E0,1.436842680E0,2.663410902E0,-9.607084095E-2
3.731699333E0,1.288874149E0,2.313240051E0,-2.327604890E-1
3.741728333E0,1.021197200E0,1.953062773E0,-3.752007186E-1
3.751757333E0,7.439836264E-1,1.594767213E0,-3.203763068E-1
3.761787333E0,1.780205667E-1,1.260135174E0,-3.066032231E-1
3.771816333E0,-2.065294981E-1,1.121957898E0,-2.521341145E-1
3.781845333E0,-5.159885287E-1,1.049672008E0,-1.414589882E-1
3.791874333E0,-7.015724778E-1,1.014551520E0,-8.290954679E-2
3.801903333E0,-9.264588952E-1,7.972847819E-1,-1.198537201E-1
3.811933333E0,-1.235892177E0,4.266446829E-1,-1.411206722E-1
3.821962333E0,-1.581939340E0,-4.269243032E-2,-1.727869809E-1
3.831991333E0,-1.794922113E0,-5.663309097E-1,-2.110523731E-2
3.842020333E0,-1.897609949E0,-8.661311865E-1,7.794465125E-2
3.852049333E0,-1.806724429E0,-1.199163914E0,3.849647567E-2
