"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.398461167E0,8.209593892E-1,2.079652995E-1,4.324384630E-1
1.408490167E0,9.762552381E-1,7.596737146E-2,4.856438637E-1
1.418519167E0,9.951279759E-1,-2.104892582E-2,5.335490704E-1
1.428548167E0,8.419421911E-1,-6.695102900E-2,5.590972304E-1
1.438577167E0,5.141557455E-1,2.123608626E-2,6.099042296E-1
1.448606167E0,1.513528228E-1,3.742114455E-2,6.730293036E-1
1.458635167E0,-1.778881848E-1,-2.894642949E-2,7.580882311E-1
1.468664167E0,-3.756862581E-1,-1.536753327E-1,8.977636099E-1
1.478693167E0,-3.001036346E-1,-6.444234848E-1,1.121873140E0
1.488722167E0,4.935371876E-2,-1.034697533E0,1.456343055E0
1.498751167E0,6.122407913E-1,-9.894605279E-1,1.803675771E0
1.508780167E0,1.290348887E0,-6.592878699E-1,2.017519236E0
1.518809167E0,1.834943533E0,-3.636248112E-1,2.029439688E0
1.528838167E0,2.056607962E0,-7.866300642E-2,1.894887567E0
1.538867167E0,1.853262901E0,3.363480568E-1,1.675473690E0
1.548895167E0,1.336659670E0,6.489996314E-1,1.340276361E0
1.558924167E0,7.056990266E-1,9.724743962E-1,9.171828628E-1
1.568953167E0,5.741136149E-2,1.346880078E0,5.742060542E-1
1.578982167E0,-5.130241513E-1,1.665228605E0,3.538435996E-1
1.589011167E0,-7.689768672E-1,1.852596283E0,2.692180276E-1
1.599040167E0,-6.933971643E-1,1.862932324E0,3.747705519E-1
1.609069167E0,-3.313880563E-1,1.733479261E0,5.867061615E-1
1.619098167E0,5.245921388E-2,1.680009604E0,8.631395698E-1
1.629127167E0,2.844139040E-1,1.437017322E0,1.006203771E0
1.639156167E0,4.016057551E-1,1.019905925E0,8.825317025E-1
1.649185167E0,3.526041210E-1,6.799955368E-1,8.607137203E-1
1.659214167E0,1.096026599E-1,3.864137232E-1,8.424950242E-1
1.669243167E0,-2.536312044E-1,-5.534671247E-2,7.840499878E-1
1.679272167E0,-3.870912492E-1,-5.657165051E-1,7.577427626E-1
1.689301167E0,-1.179160178E-1,-1.073936582E0,7.439983487E-1
1.699330167E0,-3.356385604E-2,-1.025837302E0,6.680734754E-1
1.709359167E0,-6.343841553E-1,-1.606822014E-1,3.332438469E-1
1.719388167E0,-9.827581048E-1,3.046482205E-1,4.277310893E-2
1.729417167E0,-5.685164928E-1,6.103110909E-1,-2.535435259E-1
1.739446167E0,-2.703136764E-2,1.133909583E0,-6.745342016E-1
1.749475167E0,1.046717912E-1,1.051070213E0,-9.681037664E-1
1.759504167E0,2.782041579E-2,6.763051152E-1,-9.156562686E-1
