"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.570005000E0,-2.198725343E-1,4.231955707E-1,2.251507789E-1
2.580035000E0,-2.967414856E-1,4.382067323E-1,2.224705815E-1
2.590064000E0,-3.545686603E-1,4.777452350E-1,2.216725051E-1
2.600093000E0,-3.998527825E-1,5.737903118E-1,2.202764750E-1
2.610123000E0,-4.397810102E-1,6.532676220E-1,2.138762325E-1
2.620152000E0,-4.725427032E-1,5.824991465E-1,1.919054240E-1
2.630181000E0,-4.575327635E-1,4.777033925E-1,1.623330712E-1
2.640211000E0,-4.213382900E-1,4.573083520E-1,1.332713217E-1
2.650240000E0,-3.984077573E-1,4.076719880E-1,1.234033257E-1
2.660269000E0,-4.085170925E-1,3.602551818E-1,1.160873622E-1
2.670299000E0,-4.111707807E-1,3.592458367E-1,7.161878794E-2
2.680328000E0,-3.789822161E-1,3.450980484E-1,-3.083275445E-2
2.690357000E0,-3.308976889E-1,2.673781514E-1,-1.364270449E-1
2.700387000E0,-2.539246082E-1,1.731904149E-1,-2.339472175E-1
2.710416000E0,-1.504653990E-1,4.341762513E-2,-2.970188856E-1
2.720445000E0,-3.762380406E-2,-8.175253868E-2,-3.433664143E-1
2.730474000E0,1.166629940E-1,-2.051028609E-1,-4.078840613E-1
2.740504000E0,3.294804692E-1,-3.494507372E-1,-4.851199985E-1
2.750533000E0,6.070817113E-1,-4.090895951E-1,-5.846014023E-1
2.760562000E0,8.750372529E-1,-4.293024540E-1,-6.543013453E-1
2.770592000E0,1.028595448E0,-3.769091070E-1,-6.703994274E-1
2.780621000E0,1.117702723E0,-3.977563083E-1,-6.537117958E-1
2.790650000E0,1.134563446E0,-4.676244855E-1,-5.916779041E-1
2.800680000E0,1.074208140E0,-4.182814658E-1,-5.309722424E-1
2.810709000E0,9.274416566E-1,-3.304203749E-1,-4.757394493E-1
2.820738000E0,7.170341015E-1,-1.996831447E-1,-4.356655478E-1
2.830768000E0,4.633643627E-1,-7.528658211E-2,-4.166463912E-1
2.840797000E0,1.812200248E-1,1.768597215E-2,-3.860229850E-1
2.850826000E0,-8.947465569E-2,1.273676157E-1,-3.620260060E-1
2.860856000E0,-3.402863741E-1,2.185726315E-1,-3.392913938E-1
2.870885583E0,-5.552874207E-1,2.739861310E-1,-3.054025769E-1
2.895430792E0,-4.684049487E-1,-8.730670214E-1,2.975500524E-1
2.905459792E0,-4.028003812E-1,-9.868028164E-1,3.013079166E-1
2.915489792E0,-2.592453659E-1,-9.841537476E-1,2.667203546E-1
2.925518792E0,-9.365252405E-2,-8.836476803E-1,2.053715140E-1
2.935547792E0,4.864550382E-2,-6.903383732E-1,1.288892627E-1
2.945577792E0,1.191255748E-1,-4.396588504E-1,6.457294524E-2
2.955606792E0,1.242945045E-1,-2.059451640E-1,2.963840589E-2
2.965635792E0,8.762914687E-2,-7.155488431E-2,3.794908524E-2
2.975664792E0,3.797051683E-2,-3.458514810E-2,7.765521854E-2
2.985694792E0,9.499564767E-3,-4.034145921E-2,1.219269782E-1
2.995723792E0,1.010862924E-2,-4.119659960E-2,1.644089222E-1
3.005752792E0,6.690400653E-3,-3.237437829E-2,1.920640618E-1
3.015782792E0,-1.355494931E-2,-3.346574306E-2,2.095096260E-1
3.025811792E0,-5.251019821E-2,-4.121263325E-2,2.138801217E-1
3.035840792E0,-1.039281189E-1,-6.693504006E-2,1.978257895E-1
3.045870792E0,-1.479190290E-1,-1.024458036E-1,1.557392031E-1
3.055899792E0,-1.662402451E-1,-1.196695268E-1,1.078731492E-1
3.065928792E0,-1.499887407E-1,-1.341040134E-1,6.930141896E-2
3.075958792E0,-1.105579734E-1,-1.484845579E-1,4.777375236E-2
3.085987792E0,-8.210536838E-2,-1.650341749E-1,4.264019430E-2
3.096016792E0,-9.236919880E-2,-1.829447299E-1,4.523038492E-2
3.106045792E0,-1.327679008E-1,-1.927935034E-1,4.358709231E-2
3.116075792E0,-1.945487112E-1,-2.065316886E-1,2.638866566E-2
3.126104792E0,-2.578299046E-1,-2.583261728E-1,-1.685358002E-3
3.136133792E0,-2.669389844E-1,-2.991428375E-1,-5.279807746E-2
3.146163792E0,-2.423697561E-1,-3.023175895E-1,-1.119156778E-1
3.156192792E0,-2.155077904E-1,-3.084601760E-1,-1.616185158E-1
3.166221792E0,-1.925187409E-1,-2.969159782E-1,-1.900783628E-1
3.176251792E0,-1.814088374E-1,-2.542755604E-1,-1.978425533E-1
3.186280792E0,-2.094427049E-1,-2.072331607E-1,-2.110574394E-1
3.196309792E0,-2.764441073E-1,-1.685092002E-1,-2.275104523E-1
3.206338792E0,-3.662713468E-1,-1.544059366E-1,-2.478013486E-1
3.216368792E0,-4.669012725E-1,-1.881681681E-1,-2.618713379E-1
3.226397792E0,-5.616523027E-1,-2.422133982E-1,-2.546234131E-1
3.236426792E0,-6.437796354E-1,-3.690725565E-1,-2.386146188E-1
3.246456792E0,-6.928026080E-1,-5.458031297E-1,-1.869602054E-1
3.256485792E0,-7.122340798E-1,-6.717565656E-1,-1.553436816E-1
3.266514792E0,-7.295351624E-1,-7.264736891E-1,-1.785162836E-1
3.276544792E0,-8.044322729E-1,-7.157347798E-1,-2.657867372E-1
3.286573792E0,-9.059242606E-1,-8.189601898E-1,-3.941751420E-1
3.296602792E0,-1.004007936E0,-9.311376214E-1,-5.481473804E-1
3.306632792E0,-1.083997488E0,-1.057654262E0,-7.345441580E-1
3.316661792E0,-1.098063827E0,-1.238979220E0,-9.482135773E-1
3.326690792E0,-1.045189977E0,-1.458567142E0,-1.175172687E0
3.336719792E0,-9.316287637E-1,-1.559555769E0,-1.427242517E0
3.346749792E0,-7.377871275E-1,-1.554791570E0,-1.679841638E0
3.356778792E0,-4.057335258E-1,-1.558299780E0,-1.850226760E0
3.366807792E0,-5.596661568E-2,-1.215440154E0,-1.860531092E0
3.376837792E0,3.203159273E-1,-6.909899116E-1,-1.677165031E0
3.386866792E0,6.565461159E-1,-1.044356301E-1,-1.325306773E0
3.396895792E0,8.999848962E-1,4.383775890E-1,-9.153088927E-1
3.406924792E0,9.779940248E-1,8.773164749E-1,-5.396879315E-1
3.416954792E0,9.128696322E-1,1.176368117E0,-2.229853570E-1
3.426983792E0,7.374624610E-1,1.203599930E0,-5.533190817E-2
3.437012792E0,5.140871406E-1,1.112188816E0,-8.230708539E-3
3.447042792E0,2.984284759E-1,9.741956592E-1,-1.640274376E-2
3.457071792E0,1.037807018E-1,8.179264069E-1,-2.559384517E-2
3.467100792E0,-9.107209742E-2,6.832767725E-1,-9.802865237E-2
