beta,acc_thresh,gyro_thresh,score,zupt_ratio
0.05,0.1,0.0349065850398866,1742.26801355423,0
0.05,0.1,0.0523598775598299,1742.26801355423,0
0.05,0.1,0.0698131700797732,1742.26801355423,0
0.05,0.15,0.0349065850398866,1742.26801355423,0
0.05,0.15,0.0523598775598299,1742.26801355423,0
0.05,0.15,0.0698131700797732,1742.26801355423,0
0.05,0.2,0.0349065850398866,1742.26801355423,0
0.05,0.2,0.0523598775598299,1742.26801355423,0
0.05,0.2,0.0698131700797732,1742.26801355423,0
0.1,0.1,0.0349065850398866,1258.53493647057,0
0.1,0.1,0.0523598775598299,1258.53493647057,0
0.1,0.1,0.0698131700797732,1258.53493647057,0
0.1,0.15,0.0349065850398866,1258.53493647057,0
0.1,0.15,0.0523598775598299,1258.53493647057,0
0.1,0.15,0.0698131700797732,1258.53493647057,0
0.1,0.2,0.0349065850398866,1258.53493647057,0
0.1,0.2,0.0523598775598299,1258.53493647057,0
0.1,0.2,0.0698131700797732,1258.53493647057,0
0.2,0.1,0.0349065850398866,669.192092907215,0
0.2,0.1,0.0523598775598299,669.192092907215,0
0.2,0.1,0.0698131700797732,669.192092907215,0
0.2,0.15,0.0349065850398866,669.192092907215,0
0.2,0.15,0.0523598775598299,669.192092907215,0
0.2,0.15,0.0698131700797732,669.192092907215,0
0.2,0.2,0.0349065850398866,669.192092907215,0
0.2,0.2,0.0523598775598299,669.192092907215,0
0.2,0.2,0.0698131700797732,669.192092907215,0
0.3,0.1,0.0349065850398866,2329.20187546286,0
0.3,0.1,0.0523598775598299,2329.20187546286,0
0.3,0.1,0.0698131700797732,2329.20187546286,0
0.3,0.15,0.0349065850398866,2329.20187546286,0
0.3,0.15,0.0523598775598299,2329.20187546286,0
0.3,0.15,0.0698131700797732,2329.20187546286,0
0.3,0.2,0.0349065850398866,2329.20187546286,0
0.3,0.2,0.0523598775598299,2329.20187546286,0
0.3,0.2,0.0698131700797732,2329.20187546286,0
