beta,acc_thresh,gyro_thresh,score,zupt_ratio
0.05,0.1,0.0349065850398866,2013.58678440425,0
0.05,0.1,0.0523598775598299,2013.58678440425,0
0.05,0.1,0.0698131700797732,2013.58678440425,0
0.05,0.15,0.0349065850398866,2013.58678440425,0
0.05,0.15,0.0523598775598299,2013.58678440425,0
0.05,0.15,0.0698131700797732,2013.58678440425,0
0.05,0.2,0.0349065850398866,2013.58678440425,0
0.05,0.2,0.0523598775598299,2013.58678440425,0
0.05,0.2,0.0698131700797732,2013.58678440425,0
0.1,0.1,0.0349065850398866,2172.99727053448,0
0.1,0.1,0.0523598775598299,2172.99727053448,0
0.1,0.1,0.0698131700797732,2172.99727053448,0
0.1,0.15,0.0349065850398866,2172.99727053448,0
0.1,0.15,0.0523598775598299,2172.99727053448,0
0.1,0.15,0.0698131700797732,2172.99727053448,0
0.1,0.2,0.0349065850398866,2172.99727053448,0
0.1,0.2,0.0523598775598299,2172.99727053448,0
0.1,0.2,0.0698131700797732,2172.99727053448,0
0.2,0.1,0.0349065850398866,2335.47461597946,0
0.2,0.1,0.0523598775598299,2335.47461597946,0
0.2,0.1,0.0698131700797732,2335.47461597946,0
0.2,0.15,0.0349065850398866,2335.47461597946,0
0.2,0.15,0.0523598775598299,2335.47461597946,0
0.2,0.15,0.0698131700797732,2335.47461597946,0
0.2,0.2,0.0349065850398866,2335.47461597946,0
0.2,0.2,0.0523598775598299,2335.47461597946,0
0.2,0.2,0.0698131700797732,2335.47461597946,0
0.3,0.1,0.0349065850398866,2540.77144447876,0
0.3,0.1,0.0523598775598299,2540.77144447876,0
0.3,0.1,0.0698131700797732,2540.77144447876,0
0.3,0.15,0.0349065850398866,2540.77144447876,0
0.3,0.15,0.0523598775598299,2540.77144447876,0
0.3,0.15,0.0698131700797732,2540.77144447876,0
0.3,0.2,0.0349065850398866,2540.77144447876,0
0.3,0.2,0.0523598775598299,2540.77144447876,0
0.3,0.2,0.0698131700797732,2540.77144447876,0
