"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.270041667E-3,-1.388348389E1,-4.283142090E-1,-5.305880737E1
1.429604167E-2,-1.377230835E1,-5.429382324E-1,-5.295477295E1
2.432304167E-2,-1.379557800E1,-6.466979980E-1,-5.300460815E1
3.434904167E-2,-1.368138123E1,-8.793945312E-1,-5.317926025E1
4.437604167E-2,-1.370951843E1,-9.826049805E-1,-5.329185486E1
5.440112500E-2,-1.354832458E1,-1.084197998E0,-5.309802246E1
6.442812500E-2,-1.360054016E1,-1.037506104E0,-5.304228210E1
7.445412500E-2,-1.343171692E1,-1.160217285E0,-5.315925598E1
8.448112500E-2,-1.328025818E1,-1.043579102E0,-5.316290283E1
9.450712500E-2,-1.316355896E1,-8.813171387E-1,-5.334454346E1
1.045341250E-1,-1.299983215E1,-9.887084961E-1,-5.344557190E1
1.145601250E-1,-1.268714905E1,-9.761352539E-1,-5.344644165E1
1.245871250E-1,-1.232936096E1,-1.002807617E0,-5.348435974E1
1.346141250E-1,-1.183224487E1,-1.198944092E0,-5.351454163E1
1.446401250E-1,-1.124851990E1,-1.508880615E0,-5.357722473E1
1.546671250E-1,-1.047109985E1,-1.710021973E0,-5.359783936E1
1.646931250E-1,-9.898223877E0,-1.925292969E0,-5.372462463E1
1.747201250E-1,-9.053497314E0,-2.277984619E0,-5.421853638E1
1.847461250E-1,-7.909713745E0,-2.771850586E0,-5.350576782E1
1.947731250E-1,-6.954757690E0,-3.004394531E0,-5.370526123E1
2.047991250E-1,-6.137527466E0,-3.258056641E0,-5.407023621E1
2.148261250E-1,-5.243347168E0,-3.588836670E0,-5.452333069E1
2.248521250E-1,-4.120635986E0,-4.158660889E0,-5.426687622E1
2.348791250E-1,-2.919036865E0,-4.557037354E0,-5.439282227E1
2.449051250E-1,-1.953094482E0,-5.148132324E0,-5.435226440E1
2.549321250E-1,-8.672180176E-1,-5.632812500E0,-5.442324829E1
2.649581250E-1,3.999328613E-2,-6.389373779E0,-5.412509155E1
2.749851250E-1,9.613647461E-1,-6.979736328E0,-5.413491821E1
2.850111250E-1,1.922409058E0,-7.705810547E0,-5.409989929E1
2.950381250E-1,2.595169067E0,-8.446197510E0,-5.389343262E1
3.050641250E-1,3.247879028E0,-9.290802002E0,-5.366415405E1
3.150911250E-1,3.974563599E0,-1.023242188E1,-5.376634216E1
3.251171250E-1,4.799591064E0,-1.113821411E1,-5.330525208E1
3.351441250E-1,5.638092041E0,-1.205230713E1,-5.287934875E1
3.451701250E-1,6.508850098E0,-1.318643188E1,-5.265789795E1
3.551971250E-1,7.549011230E0,-1.428387451E1,-5.234909058E1
3.652231250E-1,8.738037109E0,-1.514636230E1,-5.193264771E1
3.752501250E-1,9.763580322E0,-1.593762207E1,-5.128086853E1
3.852761250E-1,1.064126587E1,-1.625561523E1,-5.077229309E1
3.953031250E-1,1.145312500E1,-1.645999146E1,-5.046701050E1
4.053291250E-1,1.239283752E1,-1.639739990E1,-5.016221619E1
4.153561250E-1,1.312843323E1,-1.603817749E1,-5.003266907E1
4.253821250E-1,1.371437073E1,-1.557629395E1,-5.017866516E1
4.354091250E-1,1.421141052E1,-1.504666138E1,-5.029428101E1
4.454351250E-1,1.451939392E1,-1.435455322E1,-5.033145142E1
4.554621250E-1,1.476069641E1,-1.376916504E1,-5.038528442E1
4.654881250E-1,1.485920715E1,-1.313632202E1,-5.048211670E1
4.755151250E-1,1.489060974E1,-1.259802246E1,-5.062416077E1
4.855421250E-1,1.484674072E1,-1.209750366E1,-5.084916687E1
4.955681250E-1,1.446099854E1,-1.160482788E1,-5.113449097E1
5.055951250E-1,1.361048889E1,-1.131015015E1,-5.138838196E1
5.156211250E-1,1.262788391E1,-1.073062134E1,-5.180181885E1
5.256481250E-1,1.171177673E1,-1.025900269E1,-5.208374023E1
5.356741250E-1,1.075123596E1,-9.820953369E0,-5.251194763E1
5.457011250E-1,9.874847412E0,-9.469909668E0,-5.288734436E1
5.557271250E-1,9.008117676E0,-8.999481201E0,-5.329496765E1
5.657541250E-1,8.516174316E0,-8.686553955E0,-5.320074463E1
5.757801250E-1,8.097900391E0,-8.061096191E0,-5.325460815E1
5.858071250E-1,7.896530151E0,-7.694305420E0,-5.343309021E1
5.958331250E-1,7.763900757E0,-7.320281982E0,-5.332940674E1
6.058601250E-1,7.638778687E0,-6.157653809E0,-5.352044678E1
6.158861250E-1,7.438980103E0,-5.815032959E0,-5.358251953E1
6.259131250E-1,7.255187988E0,-5.354949951E0,-5.369168091E1
6.359391250E-1,6.705993652E0,-4.927124023E0,-5.380569458E1
6.459661250E-1,6.040924072E0,-4.592864990E0,-5.392602539E1
6.559921250E-1,5.205841064E0,-4.211212158E0,-5.408212280E1
6.660191250E-1,4.476181030E0,-3.714050293E0,-5.423223877E1
6.760451250E-1,3.611709595E0,-3.304809570E0,-5.451670837E1
6.860721250E-1,2.660781860E0,-3.032470703E0,-5.460153198E1
6.960981250E-1,1.537338257E0,-2.680389404E0,-5.485456848E1
7.061251250E-1,4.483947754E-1,-2.342529297E0,-5.464936829E1
7.161511250E-1,-8.820800781E-1,-2.127532959E0,-5.473756409E1
7.261781250E-1,-1.977310181E0,-1.602935791E0,-5.451780701E1
7.362041250E-1,-3.187210083E0,-1.358062744E0,-5.453126526E1
7.462311250E-1,-4.131271362E0,-1.109558105E0,-5.405581665E1
7.562571250E-1,-5.343978882E0,-6.810607910E-1,-5.425836182E1
7.662841250E-1,-6.612365723E0,-2.213439941E-1,-5.428295898E1
7.763101250E-1,-7.796096802E0,3.289794922E-2,-5.409045410E1
7.863371250E-1,-9.131790161E0,4.492492676E-1,-5.394726562E1
7.963631250E-1,-1.035433960E1,7.496032715E-1,-5.344601440E1
8.063901250E-1,-1.175279236E1,9.071655273E-1,-5.314370728E1
8.164171250E-1,-1.312832642E1,1.187805176E0,-5.286491394E1
8.264431250E-1,-1.464236450E1,1.380859375E0,-5.259962463E1
8.364701250E-1,-1.622338867E1,1.650207520E0,-5.196043396E1
8.464961250E-1,-1.764535522E1,1.906677246E0,-5.157827759E1
8.565231250E-1,-1.917176819E1,2.242919922E0,-5.093807983E1
8.665491250E-1,-2.070823669E1,2.616424561E0,-5.028591919E1
8.765761250E-1,-2.209779358E1,3.156860352E0,-4.962690735E1
8.866021250E-1,-2.355664062E1,3.729766846E0,-4.859544373E1
8.966291250E-1,-2.496795654E1,4.302886963E0,-4.793753052E1
9.066551250E-1,-2.640946960E1,4.873718262E0,-4.724787903E1
9.166821250E-1,-2.782843018E1,5.313507080E0,-4.648553467E1
9.267081250E-1,-2.928602600E1,5.876983643E0,-4.518975830E1
9.367351250E-1,-3.081152344E1,6.525909424E0,-4.414501953E1
9.467611250E-1,-3.244071960E1,7.037811279E0,-4.292123413E1
9.567881250E-1,-3.414657593E1,7.526153564E0,-4.162252808E1
9.668141250E-1,-3.585006714E1,7.964569092E0,-3.982081604E1
9.768411250E-1,-3.750523376E1,8.291107178E0,-3.824269104E1
9.868671250E-1,-3.890303040E1,8.466278076E0,-3.677145386E1
9.968941250E-1,-4.028707886E1,8.576782227E0,-3.507243347E1
1.006920125E0,-4.151512146E1,8.428833008E0,-3.324050903E1
1.016947125E0,-4.267875671E1,8.296875000E0,-3.197447205E1
1.026973125E0,-4.355096436E1,7.879699707E0,-3.023715210E1
1.037000125E0,-4.462371826E1,7.494812012E0,-2.877462769E1
1.047026125E0,-4.532421875E1,7.019805908E0,-2.737327576E1
1.057053167E0,-4.611593628E1,6.611816406E0,-2.612326050E1
1.067079167E0,-4.682012939E1,6.298889160E0,-2.468716431E1
1.077106167E0,-4.747700500E1,6.157775879E0,-2.343354797E1
1.087132167E0,-4.778880310E1,6.081878662E0,-2.228848267E1
1.097159167E0,-4.795140076E1,6.130493164E0,-2.150041199E1
1.107185167E0,-4.819726562E1,6.238922119E0,-2.045013428E1
1.117212167E0,-4.833261108E1,6.548278809E0,-1.925251770E1
1.127238167E0,-4.860337830E1,6.723388672E0,-1.831666565E1
1.137265167E0,-4.877674866E1,6.799957275E0,-1.739489746E1
1.147292167E0,-4.902362061E1,6.889068604E0,-1.633155823E1
1.157318167E0,-4.922229004E1,6.764312744E0,-1.526997375E1
1.167345167E0,-4.918243408E1,6.583587646E0,-1.445330811E1
1.177371167E0,-4.918652344E1,6.407806396E0,-1.359735107E1
1.187398167E0,-4.923461914E1,6.129547119E0,-1.299064636E1
1.197424167E0,-4.925737000E1,5.862945557E0,-1.256922913E1
1.207451167E0,-4.912683105E1,5.560363770E0,-1.191722107E1
1.217477167E0,-4.905833435E1,5.146270752E0,-1.184867859E1
1.227504167E0,-4.897604370E1,4.820190430E0,-1.165768433E1
1.237530167E0,-4.866627502E1,3.633605957E0,-1.198345947E1
1.247557167E0,-4.845890808E1,2.958374023E0,-1.224198914E1
1.257583167E0,-4.808200073E1,2.375579834E0,-1.237414551E1
1.267610167E0,-4.808200073E1,2.375579834E0,-1.237414551E1
1.277636167E0,-4.754829407E1,1.000671387E0,-1.305476379E1
1.287663167E0,-4.719595337E1,9.704589844E-3,-1.341726685E1
1.297689167E0,-4.698178101E1,-9.183349609E-1,-1.358396912E1
1.307716167E0,-4.693556213E1,-2.012939453E0,-1.379507446E1
1.317742167E0,-4.671327209E1,-3.139770508E0,-1.386131287E1
1.327769167E0,-4.643629456E1,-4.314544678E0,-1.386550903E1
1.337795167E0,-4.618441772E1,-5.294189453E0,-1.422882080E1
1.347822167E0,-4.571659851E1,-6.371978760E0,-1.417306519E1
1.357848167E0,-4.534487915E1,-7.286926270E0,-1.416967773E1
1.367875167E0,-4.524282837E1,-8.247833252E0,-1.410115051E1
1.377901167E0,-4.515740967E1,-9.181610107E0,-1.440449524E1
1.387928167E0,-4.505152893E1,-1.015576172E1,-1.414888000E1
1.397954167E0,-4.488395691E1,-1.148373413E1,-1.356739807E1
1.407981167E0,-4.467706299E1,-1.280169678E1,-1.311451721E1
1.418007167E0,-4.440541077E1,-1.397994995E1,-1.211457825E1
1.428034167E0,-4.409085083E1,-1.517834473E1,-1.152569580E1
1.438060167E0,-4.384831238E1,-1.606488037E1,-1.068510437E1
1.448087167E0,-4.368437195E1,-1.695513916E1,-9.553634644E0
1.458113167E0,-4.353802490E1,-1.751049805E1,-8.501052856E0
1.468140167E0,-4.352568054E1,-1.821560669E1,-7.874847412E0
1.478166167E0,-4.345106506E1,-1.862728882E1,-6.703460693E0
1.488193167E0,-4.357949829E1,-1.913940430E1,-5.730010986E0
1.498219167E0,-4.353706360E1,-1.948510742E1,-5.148086548E0
1.508246167E0,-4.338641357E1,-1.974374390E1,-4.209671021E0
1.518272167E0,-4.343811035E1,-2.007531738E1,-3.846588135E0
1.528299167E0,-4.324543762E1,-2.020562744E1,-3.278518677E0
1.538325167E0,-4.307107544E1,-2.036300659E1,-2.649047852E0
1.548352167E0,-4.301614380E1,-2.055261230E1,-2.344863892E0
1.558378167E0,-4.294172668E1,-2.076281738E1,-2.017700195E0
1.568405167E0,-4.303939819E1,-2.061166382E1,-2.147827148E0
1.578431167E0,-4.319111633E1,-2.035714722E1,-1.828079224E0
1.588458167E0,-4.322715759E1,-1.993243408E1,-1.570846558E0
1.598485167E0,-4.354403687E1,-1.952108765E1,-1.351928711E0
1.608511167E0,-4.377160645E1,-1.904257202E1,-9.173126221E-1
1.618538167E0,-4.379730225E1,-1.863006592E1,-4.275817871E-1
1.628564167E0,-4.397041321E1,-1.817239380E1,-9.686279297E-2
1.638591167E0,-4.414778137E1,-1.788677979E1,2.861938477E-1
1.648617167E0,-4.428575134E1,-1.738870239E1,8.810272217E-1
1.658644167E0,-4.433943176E1,-1.716119385E1,1.361572266E0
1.668670167E0,-4.457182312E1,-1.676324463E1,1.811309814E0
1.678697167E0,-4.452021790E1,-1.624835205E1,2.232299805E0
1.688723167E0,-4.458322144E1,-1.565774536E1,2.454956055E0
1.698750167E0,-4.474392700E1,-1.496032715E1,2.601669312E0
1.708776167E0,-4.493383789E1,-1.437814331E1,2.843505859E0
1.718803167E0,-4.515132141E1,-1.357919312E1,3.194458008E0
1.728829167E0,-4.554368591E1,-1.228930664E1,3.461517334E0
1.738856167E0,-4.580111694E1,-1.043389893E1,4.375381470E0
1.748882167E0,-4.606890869E1,-8.403015137E0,5.124069214E0
1.758909167E0,-4.627429199E1,-6.316345215E0,5.834030151E0
1.768935167E0,-4.630714417E1,-4.321655273E0,6.845016479E0
1.778962167E0,-4.629450989E1,-2.746337891E0,7.982177734E0
1.788988167E0,-4.619184875E1,-1.544525146E0,8.991546631E0
1.799015167E0,-4.603921509E1,-5.336608887E-1,1.021980286E1
1.809041167E0,-4.594259644E1,1.670227051E-1,1.107653809E1
1.819068167E0,-4.562025452E1,7.771301270E-1,1.167895508E1
1.829094167E0,-4.544676208E1,1.033905029E0,1.235382080E1
1.839121167E0,-4.528155518E1,1.359100342E0,1.304814148E1
1.849147167E0,-4.513610840E1,1.545928955E0,1.382771301E1
1.859174167E0,-4.491232300E1,1.668304443E0,1.481773376E1
1.869200167E0,-4.473045349E1,1.801239014E0,1.532563782E1
1.879227167E0,-4.428346252E1,1.786163330E0,1.672644043E1
1.889253167E0,-4.428639221E1,1.788146973E0,1.672415161E1
1.899280167E0,-4.393348694E1,1.613281250E0,1.788157654E1
1.909306167E0,-4.367036438E1,1.490417480E0,1.848031616E1
1.919333167E0,-4.359037781E1,1.246673584E0,1.901670837E1
1.929359167E0,-4.330435181E1,1.277008057E0,1.946830750E1
1.939386167E0,-4.330435181E1,1.277008057E0,1.946830750E1
1.949412167E0,-4.300421143E1,9.492187500E-1,2.020620728E1
1.959439167E0,-4.285014343E1,6.652832031E-1,2.021255493E1
1.969465167E0,-4.289317322E1,4.072265625E-1,2.052633667E1
1.979492167E0,-4.295585632E1,1.578674316E-1,2.038906860E1
1.989518167E0,-4.285214233E1,-8.239746094E-3,2.067733765E1
1.999545167E0,-4.281773376E1,-5.741577148E-1,2.056422424E1
2.009571167E0,-4.289916992E1,-1.058532715E0,2.060128784E1
2.019598167E0,-4.301826477E1,-1.703338623E0,2.067483521E1
2.029624167E0,-4.299154663E1,-2.330291748E0,2.026419067E1
2.039651167E0,-4.305415344E1,-3.086639404E0,1.980290222E1
2.049677167E0,-4.325917053E1,-3.840789795E0,1.906906128E1
2.059704875E0,-4.368899536E1,-4.507720947E0,1.807667542E1
2.069730875E0,-4.411473083E1,-4.841644287E0,1.700733948E1
2.079757875E0,-4.459523010E1,-5.331542969E0,1.584841919E1
2.089783875E0,-4.491558838E1,-5.612243652E0,1.441197205E1
2.099810875E0,-4.528309631E1,-6.252716064E0,1.324520874E1
2.109837875E0,-4.543774414E1,-7.061645508E0,1.190763855E1
2.119863875E0,-4.552658081E1,-7.766510010E0,1.110070801E1
2.129890875E0,-4.544451904E1,-8.630767822E0,1.036648560E1
2.139916875E0,-4.530955505E1,-9.572357178E0,9.704101562E0
2.149943875E0,-4.526533508E1,-1.074124146E1,9.383834839E0
2.159969875E0,-4.514373779E1,-1.173754883E1,9.128509521E0
2.169996875E0,-4.492031860E1,-1.294042969E1,9.232742310E0
2.180022875E0,-4.472029114E1,-1.403567505E1,8.944717407E0
2.190049875E0,-4.436509705E1,-1.513931274E1,8.861511230E0
2.200075875E0,-4.408650208E1,-1.608599854E1,8.776016235E0
2.210102875E0,-4.374815369E1,-1.716589355E1,8.653976440E0
2.220128875E0,-4.346347046E1,-1.831048584E1,8.104415894E0
2.230155875E0,-4.307127380E1,-1.957821655E1,7.478790283E0
2.240181875E0,-4.261447144E1,-2.056649780E1,6.803649902E0
2.250208875E0,-4.207353210E1,-2.173217773E1,6.026428223E0
2.260234875E0,-4.168391418E1,-2.280007935E1,5.571517944E0
2.270261875E0,-4.140835571E1,-2.375265503E1,4.958023071E0
2.280287875E0,-4.078199768E1,-2.453222656E1,4.619277954E0
2.290314875E0,-4.038482666E1,-2.522488403E1,4.349426270E0
2.300340875E0,-4.015058899E1,-2.572338867E1,4.461288452E0
2.310367875E0,-3.984980774E1,-2.602130127E1,4.759567261E0
2.320393875E0,-3.959898376E1,-2.635083008E1,5.060165405E0
2.330420875E0,-3.956303406E1,-2.669451904E1,5.730773926E0
2.340446875E0,-3.935952759E1,-2.677072144E1,6.252029419E0
2.350473875E0,-3.932037354E1,-2.680422974E1,6.740921021E0
2.360499875E0,-3.942724609E1,-2.658779907E1,7.080963135E0
2.370526875E0,-3.940582275E1,-2.631820679E1,7.362854004E0
2.380552875E0,-3.962509155E1,-2.598834229E1,7.453338623E0
2.390579875E0,-3.989849854E1,-2.549749756E1,7.624069214E0
2.400605875E0,-4.046685791E1,-2.474050903E1,7.794998169E0
2.410632875E0,-4.083392334E1,-2.380194092E1,7.940841675E0
2.420658875E0,-4.157324219E1,-2.274008179E1,7.923171997E0
