"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.865424750E0,1.678374782E-2,-3.018325940E-2,6.645444781E-2
2.875452750E0,2.306885645E-2,-3.126439452E-2,8.792601526E-2
2.885481750E0,1.300210971E-2,-2.014756203E-2,9.813657403E-2
2.895509750E0,-1.713462174E-2,2.009071410E-2,1.000877842E-1
2.905538750E0,-5.213202164E-2,7.682163268E-2,7.950181514E-2
2.915566750E0,-7.382336259E-2,9.926182032E-2,6.371463090E-2
2.925594750E0,-7.889242470E-2,7.539670169E-2,6.174468622E-2
2.935623750E0,-6.524609029E-2,2.662047371E-2,5.468390137E-2
2.945651750E0,-4.715656862E-2,-1.616560295E-2,4.371194169E-2
2.955680750E0,-4.852649942E-2,-3.002842143E-2,3.636188433E-2
2.965708750E0,-6.582771987E-2,-2.119125426E-2,3.727907687E-2
2.975737750E0,-8.543314785E-2,-6.907756906E-3,2.489825524E-2
2.985765750E0,-6.885709614E-2,3.354202025E-3,1.541580446E-2
2.995794750E0,-4.507632554E-2,-4.361749627E-3,7.953340188E-3
3.005822750E0,-3.405030444E-2,-1.369426493E-2,7.905403152E-3
3.015851750E0,-5.116701499E-2,-1.091002859E-2,1.414341107E-2
3.025879750E0,-7.845509797E-2,8.337702602E-3,1.382010244E-2
3.035907750E0,-9.659548849E-2,1.714601368E-2,1.359878108E-2
3.045936750E0,-9.106863290E-2,1.001300383E-2,1.194495801E-2
3.055964750E0,-7.790873200E-2,-1.020104624E-2,1.503100060E-2
3.065993750E0,-6.191751361E-2,-3.119580820E-2,2.217226662E-2
3.076021750E0,-4.010298103E-2,-5.229574814E-2,2.049401775E-2
3.086050750E0,-1.113364846E-2,-6.676017493E-2,5.324119702E-3
3.096078750E0,8.740483783E-3,-5.838275701E-2,-1.196762826E-2
3.106107750E0,1.887167990E-2,-5.019672960E-2,-2.336489409E-2
3.116135750E0,1.232280582E-2,-5.310318246E-2,-1.804999262E-2
3.126164750E0,3.026776947E-3,-4.227929562E-2,-1.823481545E-2
3.136192750E0,6.410574540E-3,-2.336890437E-2,-1.899277605E-2
3.146221750E0,7.413254119E-3,-1.804977283E-2,-1.314128004E-2
3.156249750E0,1.943843812E-2,-3.776650503E-2,-2.680589445E-3
3.166277750E0,2.141902968E-2,-5.748348311E-2,1.159288827E-2
3.176306750E0,2.628279850E-2,-5.589311570E-2,2.404642478E-2
3.186334750E0,1.860410348E-2,-3.765312582E-2,1.552617457E-2
3.196363750E0,-9.482586756E-3,-2.194959670E-2,1.607155614E-2
3.206391750E0,-2.469030023E-2,2.827383578E-4,2.851464413E-2
3.216420750E0,-2.837137692E-2,-6.756810006E-3,3.249027207E-2
3.226448750E0,-6.687919144E-3,-4.939055443E-2,3.164338693E-2
3.236477750E0,1.277565956E-3,-1.035902500E-1,2.940441668E-2
3.246505750E0,-1.242050901E-3,-1.229013652E-1,2.677614056E-2
3.256534750E0,-6.326213479E-4,-1.277043372E-1,3.221273422E-2
3.266562750E0,-3.886205144E-3,-1.019435823E-1,4.452958703E-2
3.276591750E0,-1.281101350E-2,-7.120165974E-2,4.985374212E-2
3.286619750E0,-3.066777438E-2,-4.789393768E-2,5.580377579E-2
3.296647750E0,-4.534721747E-2,-2.744195983E-2,4.899964854E-2
3.306676750E0,-5.822812766E-2,4.996141419E-3,3.273465857E-2
3.316704750E0,-7.336547226E-2,2.392875589E-2,3.765388578E-2
3.326733750E0,-8.205856383E-2,3.422719985E-2,4.594457522E-2
3.336761750E0,-7.025925815E-2,8.129786700E-3,7.046640664E-2
3.346790750E0,-3.480326757E-2,-2.749238908E-2,8.720411360E-2
3.356818750E0,2.679933794E-3,-5.898018181E-2,7.567476481E-2
3.366847750E0,3.510338441E-2,-6.135758758E-2,5.007087067E-2
3.376875750E0,3.845471516E-2,-4.687176272E-2,3.006495163E-2
3.386904750E0,3.403706476E-2,-2.147292905E-2,1.942775212E-2
3.396932750E0,1.734071225E-2,8.566394448E-3,2.375721931E-2
3.406961750E0,8.304606192E-3,3.431729972E-2,3.089076281E-2
3.416989750E0,-5.328892730E-3,5.523617193E-2,2.808462828E-2
3.427018750E0,-6.877787411E-3,5.114395916E-2,2.239638194E-2
3.437046750E0,3.289750777E-3,2.633070014E-2,9.897541255E-3
3.447074750E0,2.133266628E-2,2.309682406E-2,-1.393215731E-2
3.457103750E0,2.486941218E-2,2.279352024E-2,-1.763623394E-2
3.467131750E0,2.151489630E-2,2.849161811E-2,-9.497346357E-3
3.477160750E0,1.741426066E-2,2.449451387E-2,4.525278695E-3
3.487188750E0,3.054630756E-2,6.710723974E-3,6.486429833E-3
3.497217750E0,3.481523320E-2,-1.940960437E-2,8.353783749E-3
3.507245750E0,2.726596966E-2,-3.523676842E-2,5.948416889E-3
3.517274750E0,1.047199219E-2,-2.919124439E-2,-3.787559224E-3
3.527302750E0,-1.389087178E-2,-6.185794249E-3,-1.353685930E-2
3.537331750E0,-3.561001644E-2,1.785030030E-2,-1.490039844E-2
3.547359750E0,-4.570206627E-2,3.702639043E-2,-1.220501307E-2
3.557388750E0,-3.978404030E-2,2.879454568E-2,-1.463828329E-2
3.567416750E0,-2.081913687E-2,1.577035710E-2,-1.984529570E-2
3.577445750E0,-2.031818219E-2,1.127965283E-2,-2.711623162E-2
3.587473750E0,-4.210124165E-2,1.228446420E-2,-2.302028984E-2
3.597502750E0,-6.548389792E-2,1.798030734E-2,-2.252710238E-2
3.607530750E0,-7.763937116E-2,1.961628720E-2,-2.098779567E-2
3.617559750E0,-6.567113847E-2,1.177255996E-2,-1.397518534E-2
3.627587750E0,-9.000401944E-3,-1.955340430E-2,-6.228316575E-3
