"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.232047000E0,-1.302291870E-1,2.499053192E0,1.002540207E1
1.242076000E0,-1.197509766E-3,2.736459503E0,1.014215927E1
1.252104000E0,2.401007080E-1,2.824027405E0,1.019709503E1
1.262132000E0,3.706292725E-1,2.714305573E0,1.015877472E1
1.272161000E0,2.444416809E-1,3.025957489E0,1.018661682E1
1.282189000E0,2.821632385E-1,3.163521423E0,1.014021332E1
1.292218000E0,3.646417236E-1,3.273243256E0,1.013048355E1
1.302246000E0,-1.713935852E-1,3.347638550E0,9.887987823E0
1.312275000E0,-1.187031555E-1,3.250191193E0,1.037507492E1
1.322303000E0,7.155120850E-2,2.747087402E0,1.016042130E1
1.332331000E0,1.146615601E-1,2.749332733E0,1.013078293E1
1.342360000E0,-9.969268799E-2,2.950963440E0,9.964927826E0
1.352388000E0,-1.169068909E-1,2.979703674E0,9.786648560E0
1.362417000E0,-1.149609375E-1,2.790646820E0,9.754615173E0
1.372445000E0,2.619552612E-2,2.633174286E0,9.756411438E0
1.382474000E0,9.325607300E-2,2.562221832E0,9.672286377E0
1.392502000E0,-4.191284180E-2,2.605481873E0,9.539662170E0
1.402530000E0,1.422042847E-2,2.540217590E0,9.337133331E0
1.412559000E0,-5.882766724E-2,2.514171753E0,9.187594299E0
1.422587000E0,-3.941304016E-1,2.586920471E0,9.114845581E0
1.432616000E0,-4.299060059E-1,2.526595917E0,8.808732147E0
1.442644000E0,-4.634362793E-1,2.587219849E0,8.595874786E0
1.452672000E0,-7.961943054E-1,2.645897827E0,8.515491943E0
1.462701000E0,-8.158035278E-1,2.493215332E0,8.100554810E0
1.472729000E0,-1.007105713E0,2.740052032E0,7.971223755E0
1.482758000E0,-9.978250122E-1,2.482288055E0,7.821984100E0
1.492786000E0,-1.423689423E0,3.004552002E0,7.419022064E0
1.502815000E0,-1.729204102E0,3.598217468E0,7.182663574E0
1.512843000E0,-1.326092377E0,2.865341492E0,7.076983337E0
1.522871000E0,-1.670975189E0,3.406915283E0,6.663543091E0
1.532900000E0,-1.671723633E0,3.583547974E0,6.729705505E0
1.542928000E0,-1.377585297E0,3.359913025E0,7.312743073E0
1.552957000E0,-1.083896027E0,3.321742401E0,8.090825043E0
1.562985000E0,-6.060896301E-1,3.175646210E0,9.030570831E0
1.573014000E0,-4.418811035E-1,2.995870056E0,9.659562836E0
1.583042000E0,-3.356021118E-1,2.815345459E0,1.028855484E1
1.593070000E0,-3.239263916E-1,2.570454712E0,1.073387878E1
1.603099000E0,-5.523513794E-2,2.414628754E0,1.112097382E1
1.613127000E0,1.021026764E0,2.948568420E0,1.110780121E1
1.623156000E0,1.054557037E0,2.194137268E0,1.169143753E1
1.633184000E0,9.466314697E-1,1.581461334E0,1.093191696E1
1.643213000E0,1.448687439E0,2.287243652E0,1.150567383E1
1.653241000E0,6.822811890E-1,2.741997986E0,1.107546844E1
1.663269000E0,-8.388555908E-1,2.467169495E0,1.058329193E1
1.673298000E0,2.046244812E-1,3.241060181E0,1.058419006E1
1.683326000E0,1.377136230E-2,5.293442230E0,1.015054184E1
1.693355000E0,-1.042432251E0,3.084186401E0,9.639803925E0
1.703383000E0,1.342707825E-1,2.755919037E0,9.308542786E0
1.713412000E0,3.197351074E-1,3.253035278E0,9.349407806E0
1.723440000E0,-2.844085693E-2,3.235671387E0,9.071735229E0
1.733468000E0,-5.104385376E-2,3.183280334E0,8.904233551E0
1.743497000E0,-1.622625732E-1,3.338208160E0,8.857530670E0
1.753525000E0,-3.263214111E-2,3.446732483E0,8.685089264E0
1.763554000E0,-2.544708252E-3,3.385509796E0,8.792565765E0
1.773579250E0,1.095721436E-1,3.424129486E0,8.693022766E0
1.783608250E0,8.816665649E-2,3.327430573E0,8.783584442E0
1.793636250E0,-6.885681152E-2,3.177442474E0,8.776998138E0
1.803664250E0,-1.595681763E-1,3.263812866E0,8.524024200E0
1.813693250E0,-1.466949463E-1,3.312312012E0,8.558302917E0
1.823721250E0,2.365081787E-2,3.141517181E0,8.586145020E0
1.833750250E0,-2.499801636E-2,3.106639709E0,8.733738098E0
1.843778250E0,-2.065704346E-2,3.126248932E0,8.849896545E0
1.853807250E0,-1.437011719E-2,2.838098145E0,8.914861450E0
1.863835250E0,-1.469943237E-1,2.663860474E0,9.102122040E0
1.873863250E0,-2.368075562E-1,2.685116272E0,9.257498932E0
1.883892250E0,-2.483335876E-1,2.565065918E0,9.334289246E0
1.893920250E0,-1.990859985E-1,2.490371246E0,9.386081543E0
1.903949250E0,-2.333647156E-1,2.599943390E0,9.449100494E0
1.913977250E0,-1.775308228E-1,2.601140900E0,9.546697540E0
1.924006250E0,-6.107299805E-2,2.581831055E0,9.609267426E0
1.934034250E0,2.769241333E-2,2.548899536E0,9.662855988E0
1.944062250E0,-3.547622681E-2,2.383194122E0,9.586814117E0
1.954091250E0,-2.604583740E-1,2.498903503E0,9.494306488E0
1.964119250E0,-2.936892700E-1,2.650238800E0,9.337432709E0
1.974148250E0,-2.785707092E-1,2.635868683E0,9.153764648E0
