"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.497595833E0,-1.477128296E0,1.685345306E0,9.710007935E0
2.507625833E0,-1.401385803E0,1.572180634E0,9.700577545E0
2.517654833E0,-1.411864014E0,1.464853821E0,9.682764587E0
2.527684833E0,-1.370250549E0,1.457968140E0,9.594298553E0
2.537713833E0,-1.388811951E0,1.504072266E0,9.508377228E0
2.547743833E0,-1.547032928E0,1.578018494E0,9.616452484E0
2.557772833E0,-1.612446899E0,1.683998108E0,9.910590820E0
2.567802917E0,-1.653162231E0,1.707499237E0,1.031939072E1
2.577831917E0,-1.506766663E0,1.777703247E0,1.070468948E1
2.587861917E0,-1.524579620E0,1.910477142E0,1.081366287E1
2.597890917E0,-1.609153748E0,1.961071930E0,1.069091812E1
2.607920917E0,-1.224304047E0,1.597777405E0,1.070364166E1
2.617949917E0,-1.212328949E0,1.357676697E0,1.070858139E1
2.627979917E0,-1.040037231E0,1.420845337E0,1.072235275E1
2.638008917E0,-1.055155792E0,1.361418915E0,1.080243622E1
2.648038917E0,-1.172362061E0,1.122216339E0,1.072923843E1
2.658067917E0,-1.211580505E0,8.235873413E-1,1.043794418E1
2.668097917E0,-1.199904785E0,5.390290833E-1,1.026595184E1
2.678126917E0,-1.137185211E0,4.535568237E-1,1.036130356E1
2.688156917E0,-1.182989960E0,4.825964355E-1,1.049332901E1
2.698185917E0,-1.429377594E0,4.505630493E-1,1.043285477E1
2.708215917E0,-1.844314728E0,4.183799744E-1,1.041070084E1
2.718244917E0,-2.248773651E0,5.066963196E-1,1.042686722E1
2.728274917E0,-2.474055176E0,6.842271423E-1,1.039842636E1
2.738303917E0,-2.645299072E0,8.653504944E-1,1.022478745E1
2.748333917E0,-2.838098145E0,8.653504944E-1,1.023855881E1
2.758362917E0,-3.097957764E0,8.349636841E-1,9.927206268E0
2.768392917E0,-3.182531891E0,8.755293274E-1,9.015452271E0
2.778421917E0,-3.023263092E0,8.577163696E-1,8.331973572E0
2.788451917E0,-2.904260559E0,8.361611938E-1,7.933801575E0
2.798480917E0,-2.918630676E0,8.039781189E-1,7.739954681E0
2.808510917E0,-2.852767639E0,9.369017029E-1,7.696395264E0
2.818539917E0,-3.022814026E0,8.515791321E-1,7.690407715E0
2.828569917E0,-3.285218353E0,7.701484680E-1,7.886200562E0
2.838598917E0,-3.291654968E0,1.037342834E0,8.115673370E0
