Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),DGM_Height_m
0.01036095619,50.5843715,8.699813916,177.3342467,0.1011104658,249.6871661,11.695014,8.58134648,162.0080108642578
0.1197795868,50.58437926,8.699844017,177.3204251,0.0273640696,9.344545425,14.0,11.57557669,161.99200439453125
1.069701195,50.58437926,8.699844017,177.3204251,0.0273640696,,10.04216456,11.57557669,161.99200439453125
2.019707799,50.58438405,8.699851071,177.3045655,0.05119805783,,5.617482449,6.515067048,161.94300842285156
2.969863057,50.58438564,8.699854221,177.2854838,0.1625254303,,5.910557624,6.914521786,161.94300842285156
3.9198699,50.58438564,8.699854221,177.2854838,0.0,,9.668785514,11.72027902,161.94300842285156
4.870627046,50.58440246,8.699855862,177.2765484,0.1184345484,,9.035432827,11.0343036,161.91900634765625
5.822442055,50.58440326,8.699861014,177.2824272,0.06521856785,,5.899338898,7.079201902,161.91900634765625
6.822449565,50.58440604,8.699860906,177.286239,0.1642070264,,9.633517121,11.27979222,161.91900634765625
7.822966695,50.5844078,8.699860256,177.2820645,0.2241896689,,6.760407987,7.758202321,161.8870086669922
8.822973132,50.58438699,8.699816511,177.2872995,1.478810906,230.2097456,6.644704275,7.26465099,162.0120086669922
9.822981,50.58435282,8.699762995,177.3029504,2.898001432,224.0992076,9.525332736,10.38358759,162.0900115966797
10.82298839,50.58433563,8.699721963,177.3210854,2.898001432,230.5639308,11.25828317,12.00607857,162.0800018310547
11.82299519,50.58430683,8.699674874,177.3404652,3.3856709,227.073301,6.370588554,6.779572038,162.29400634765625
12.82300246,50.58426571,8.699622556,177.3648837,4.545202255,219.7978915,6.370286388,7.329308888,162.41000366210938
13.82300949,50.58423517,8.699574024,177.3843859,4.553153515,223.0435429,6.137773701,7.417998054,162.5570068359375
14.82301652,50.58420062,8.699523578,177.5115935,4.545202255,221.7571909,7.49123164,9.535558236,163.0260009765625
15.8230238,50.58417079,8.699470809,177.4856854,4.553153515,226.9807698,6.433793335,8.517989465,163.13600158691406
16.82303095,50.58414434,8.699436562,177.6049243,3.775612593,226.7502708,6.650835691,9.074731083,163.06800842285156
17.82303834,50.58410912,8.699390482,177.5785795,4.452090263,222.2615665,5.148531456,6.647801459,163.2310028076172
18.82304561,50.58408332,8.69935095,177.7558752,3.907154083,224.5156356,5.089864426,7.008859492,163.3800048828125
19.82305324,50.5840546,8.6993045,177.932245,3.953705549,224.0041742,5.113832838,6.618876979,163.5120086669922
20.82306027,50.5840178,8.69925637,178.1912066,4.303631273,218.4091407,3.858287716,3.0,163.9580078125
21.82306719,50.58398889,8.699229331,178.1919521,3.797855994,214.113212,4.768753817,3.0,164.27700805664062
22.8230747,50.58395388,8.699216822,178.143358,3.683991477,203.0646302,3.789180862,3.0,164.63400268554688
23.82308233,50.58391471,8.699205856,178.1436806,3.804547815,196.3773661,3.67715008,3.0,164.8260040283203
24.82308877,50.58388173,8.699205224,178.2651783,3.364929553,186.3931453,3.758503165,3.0,165.04100036621094
25.82309616,50.58384735,8.699213181,178.0471609,3.227779024,175.8869209,3.794353961,3.0,165.2620086669922
26.82310343,50.58380981,8.699222273,177.9299833,3.386139744,174.5556108,4.218954579,3.0,166.52801513671875
27.82311058,50.58376988,8.699238458,177.7170063,3.612172279,167.5418443,4.594082307,3.0,168.9980010986328
28.82311797,50.58373861,8.699263748,177.5831143,3.39231845,158.6894761,4.745564742,3.0,171.74700927734375
29.82312512,50.58371019,8.699322864,177.1402777,3.603587518,149.0277793,4.890579682,3.0,172.9250030517578
30.82313287,50.58367729,8.699358293,177.3861927,3.627521325,145.9196267,4.960875898,3.0,173.0590057373047
31.82313931,50.58364635,8.699389939,177.2691312,3.518769938,143.8931813,5.181665785,3.0,173.41400146484375
32.82314718,50.58362502,8.699436039,176.904521,3.445086843,134.4036678,5.129995115,3.0,173.3870086669922
33.82315421,50.58360344,8.699479085,177.0452568,3.40626262,132.2564838,5.031965793,3.0,173.47401428222656
34.82316172,50.58358623,8.699530537,176.5717301,3.400060407,127.579504,5.043624096,3.0,173.416015625
35.8231684,50.58357981,8.699581643,176.4344904,3.175665302,113.499842,5.133649032,3.0,173.1280059814453
36.82317615,50.583575,8.699640698,176.684589,3.241269426,98.33650917,5.151891241,3.0,173.04400634765625
37.82318258,50.58356897,8.69970089,176.687257,3.343281905,94.24128118,5.179658974,3.0,171.51800537109375
38.82319021,50.58356054,8.699759482,176.5505686,3.51110567,95.23927168,5.274615095,3.0,169.70201110839844
39.82319713,50.58356393,8.699811786,176.0500426,3.397724552,91.27355447,5.294237189,3.0,167.69601440429688
40.82320499,50.58358219,8.699873406,176.0496636,3.543207532,75.71843099,5.280389262,3.0,164.42800903320312
41.82321167,50.58359658,8.699918995,176.0799679,3.274396287,67.18366504,5.334955569,3.0,163.34201049804688
42.82321954,50.58361719,8.699975256,176.4852224,3.467035108,58.45563107,5.509242815,3.0,163.32101440429688
43.82322621,50.58363949,8.700025745,175.9903917,3.46186887,53.07911781,5.614146776,3.0,163.23500061035156
