"Time (s)","X (hPa)"
-5.782134583E-1,9.940820312E2
4.223555417E-1,9.940791321E2
1.423102542E0,9.940762329E2
2.423509542E0,9.940711212E2
3.424083542E0,9.940711212E2
4.424662542E0,9.940855408E2
4.975608542E0,9.940958405E2
5.976182542E0,9.940961456E2
6.976760542E0,9.940961456E2
7.977333542E0,9.940901184E2
8.977912542E0,9.940779114E2
9.978488542E0,9.940728760E2
1.097906454E1,9.940647125E2
1.197964254E1,9.940647125E2
1.298021654E1,9.940841675E2
1.398079554E1,9.940921021E2
1.498136954E1,9.940987396E2
1.598194654E1,9.941020203E2
1.698252754E1,9.941104126E2
1.798309854E1,9.941115570E2
1.898368054E1,9.941157532E2
1.998425154E1,9.941172791E2
2.098482954E1,9.941211700E2
2.198540354E1,9.941211700E2
2.298597954E1,9.941211700E2
2.398655754E1,9.941239166E2
2.498713154E1,9.941257477E2
2.598771454E1,9.941250610E2
2.698828354E1,9.941295624E2
2.798886154E1,9.941326141E2
2.898943954E1,9.941350555E2
2.999001454E1,9.941350555E2
3.099058954E1,9.941396332E2
3.199116554E1,9.941397858E2
3.299174654E1,9.941396332E2
3.399232254E1,9.941358185E2
3.499289654E1,9.941300964E2
3.599347154E1,9.941320801E2
3.699429154E1,9.941253662E2
3.799462454E1,9.941199493E2
3.899520054E1,9.941199493E2
3.999577654E1,9.941199493E2
4.099635054E1,9.941177368E2
4.199692954E1,9.941123199E2
4.299750454E1,9.941122437E2
4.399807954E1,9.941063690E2
4.499865954E1,9.941095734E2
4.599923554E1,9.941072845E2
4.699981654E1,9.941095734E2
4.800038954E1,9.941096497E2
4.900096254E1,9.941107178E2
5.000153854E1,9.941107178E2
5.100211454E1,9.941107178E2
5.200269254E1,9.941088104E2
5.300326754E1,9.941083527E2
5.400384654E1,9.941083527E2
5.500442454E1,9.941103363E2
5.600499754E1,9.941103363E2
5.700557454E1,9.941084290E2
5.800614854E1,9.941078949E2
5.900672854E1,9.941072845E2
6.000730254E1,9.941046906E2
6.100787954E1,9.941040802E2
6.200845154E1,9.940987396E2
6.300903654E1,9.941023254E2
6.400960554E1,9.940969849E2
6.501018354E1,9.940969849E2
6.601075554E1,9.940964508E2
6.701133054E1,9.940937042E2
6.801190854E1,9.940901184E2
6.901248254E1,9.940895844E2
7.001306154E1,9.940872192E2
7.101363654E1,9.940853882E2
7.201420954E1,9.940839386E2
7.301478554E1,9.940760803E2
7.401536354E1,9.940692139E2
7.501593954E1,9.940692139E2
7.601651854E1,9.940705872E2
7.701709354E1,9.940747070E2
7.801767054E1,9.940790558E2
7.901824754E1,9.940821075E2
8.001882454E1,9.940790558E2
8.101939454E1,9.940749359E2
8.202011554E1,9.940741730E2
8.302055254E1,9.940741730E2
8.402112154E1,9.940740204E2
8.502170154E1,9.940724945E2
8.602227854E1,9.940740204E2
8.702285954E1,9.940724945E2
8.802343254E1,9.940711212E2
8.902400754E1,9.940711212E2
9.002458354E1,9.940776062E2
9.102516454E1,9.940782928E2
9.202574054E1,9.940912628E2
9.302631254E1,9.940922546E2
9.402688954E1,9.940922546E2
9.502789654E1,9.940947723E2
9.602803954E1,9.940968323E2
9.702861454E1,9.941001129E2
9.802919354E1,9.941019440E2
9.903018954E1,9.941065979E2
1.000303465E2,9.941102600E2
