"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.497155542E0,-5.109691620E-1,-8.097425699E-1,2.948472649E-2
1.507184542E0,-4.852992296E-1,-6.972098947E-1,-2.687202208E-2
1.517214542E0,-4.592887759E-1,-5.550479293E-1,-7.130420953E-2
1.527243542E0,-4.108775854E-1,-4.085096121E-1,-8.706426620E-2
1.537273542E0,-3.676900268E-1,-2.894721329E-1,-8.585706353E-2
1.547302542E0,-3.188881278E-1,-2.152191997E-1,-7.272421569E-2
1.557332542E0,-2.638677657E-1,-1.786927283E-1,-7.885479182E-2
1.567357833E0,-2.081350088E-1,-1.386731416E-1,-1.056501865E-1
1.577387833E0,-1.542641819E-1,-8.272033185E-2,-1.525330245E-1
1.587416833E0,-9.523335099E-2,-4.898820072E-2,-2.092924416E-1
1.597446833E0,-2.942787297E-2,-6.395608652E-3,-2.677816749E-1
1.607475833E0,3.360861540E-2,3.724667802E-2,-3.078915477E-1
1.617505833E0,7.637415826E-2,9.201410413E-2,-3.512805104E-1
1.627534833E0,1.041730344E-1,1.199389473E-1,-3.823726475E-1
1.637564833E0,1.170422360E-1,9.207426012E-2,-3.876006007E-1
1.647593833E0,1.212731972E-1,8.764170110E-2,-3.807698488E-1
1.657623833E0,1.243001968E-1,1.372314095E-1,-3.769719899E-1
1.667652833E0,1.666543186E-1,1.763433963E-1,-3.547351360E-1
1.677682833E0,2.488206327E-1,2.530761361E-1,-3.263753057E-1
1.687712833E0,2.787007689E-1,3.503760695E-1,-3.353296518E-1
1.697741833E0,2.357333153E-1,3.530641198E-1,-3.307207823E-1
1.707771833E0,1.702192724E-1,2.834664285E-1,-3.318347931E-1
1.717800833E0,1.174270213E-1,2.276488096E-1,-3.271750212E-1
1.727830833E0,7.961945236E-2,2.176550329E-1,-3.035823703E-1
1.737859833E0,4.680020735E-2,2.439243793E-1,-2.721591294E-1
1.747889833E0,1.038281154E-2,2.378758192E-1,-2.276326716E-1
1.757918833E0,-2.392404247E-3,1.932962686E-1,-1.920532137E-1
1.767948833E0,3.298875690E-2,1.392032057E-1,-1.644002795E-1
1.777977833E0,1.176214144E-1,8.221174031E-2,-1.522808373E-1
1.788007833E0,2.266006172E-1,6.727832556E-2,-1.579957157E-1
1.798036833E0,2.943096459E-1,8.021263778E-2,-1.855462343E-1
1.808066833E0,3.180290759E-1,7.002285123E-2,-2.082829773E-1
1.818095833E0,3.169029653E-1,5.930578336E-2,-2.107614726E-1
1.828125833E0,3.100163043E-1,4.562459514E-2,-1.785412282E-1
1.838154833E0,2.927169800E-1,5.309128016E-2,-1.445839405E-1
1.848184833E0,2.870119512E-1,8.840586245E-2,-1.190005466E-1
1.858213833E0,2.777303159E-1,1.178643927E-1,-8.282458037E-2
1.868243833E0,2.398052961E-1,1.342188716E-1,-4.964292422E-2
1.878272833E0,1.817772388E-1,1.141832322E-1,-5.160506815E-3
1.888302833E0,1.234566867E-1,7.485926151E-2,2.864326164E-2
1.898331833E0,6.729687750E-2,4.727855697E-2,4.203975573E-2
1.908361833E0,7.963783108E-3,5.875731260E-2,2.467434481E-2
1.918390833E0,-4.859826341E-2,8.060037345E-2,2.028262988E-2
1.928420833E0,-9.399610758E-2,7.642240822E-2,4.145769030E-2
1.938449833E0,-1.291296482E-1,5.840213504E-3,7.569214702E-2
1.948479833E0,-1.425043195E-1,-7.017146796E-2,8.374874294E-2
1.958508833E0,-1.270026416E-1,-8.908207715E-2,8.462619036E-2
1.968538833E0,-1.144940481E-1,-6.985591352E-2,6.464929134E-2
1.978567833E0,-1.197816133E-1,-6.907049567E-2,2.588776872E-2
1.988597833E0,-1.348838657E-1,-9.555137157E-2,-1.887437701E-2
1.998626833E0,-1.254477352E-1,-1.091248691E-1,-5.507554114E-2
2.008656833E0,-9.577240050E-2,-7.535518706E-2,-8.215083182E-2
2.018685833E0,-5.472455546E-2,-2.348987386E-2,-9.423827380E-2
2.028715833E0,-2.182758972E-2,2.522227168E-2,-9.236846864E-2
2.038744833E0,-2.694980241E-2,2.801110223E-2,-7.898512483E-2
2.048774833E0,-3.312886879E-2,4.386730958E-3,-7.956622541E-2
2.058803833E0,-5.046483874E-2,1.599508896E-2,-6.695830077E-2
2.068833833E0,-7.188731432E-2,3.259137273E-2,-5.432080477E-2
2.078862833E0,-7.102176547E-2,-3.832815215E-3,-6.883544475E-2
2.088892833E0,-4.692814872E-2,-2.534076944E-2,-1.095690280E-1
2.098921833E0,-3.221025690E-3,1.214875840E-2,-1.099623591E-1
2.108951833E0,4.973273724E-2,5.434894562E-2,-9.156977385E-2
2.118980833E0,9.235121310E-2,4.613975435E-2,-8.740835637E-2
2.129010833E0,1.103573814E-1,1.833155937E-2,-6.749536842E-2
2.139039833E0,1.133590862E-1,1.408943441E-3,-4.956330359E-2
2.149069833E0,1.462723017E-1,-5.084909033E-3,-2.269653790E-2
2.159098833E0,1.685239822E-1,3.658862412E-2,-5.239831749E-3
2.169128833E0,1.376137435E-1,9.339091927E-2,-1.578408480E-2
2.179157833E0,5.819337070E-2,1.379327476E-1,-2.901135571E-2
2.189187833E0,-5.743575841E-2,1.213937029E-1,-2.154198848E-2
2.199216833E0,-1.489834338E-1,4.009100795E-2,8.527553640E-3
2.209246833E0,-1.931791306E-1,-5.445547029E-2,3.388750553E-2
2.219275833E0,-1.775387824E-1,-9.538191557E-2,3.825988993E-2
2.229305833E0,-1.370973587E-1,-8.161044121E-2,3.389310464E-2
2.239334833E0,-9.340393543E-2,-6.624122709E-2,2.683811449E-2
2.249364833E0,-5.175475776E-2,-9.192768484E-2,2.467403002E-2
2.259393833E0,-1.081909798E-2,-1.220403537E-1,1.981687918E-2
2.269423833E0,1.096582599E-2,-9.719918668E-2,1.228865702E-2
2.279452833E0,1.493183710E-2,-3.150158376E-2,3.460112959E-3
2.289482833E0,-1.721411571E-2,3.987486288E-2,1.724796835E-3
2.299511833E0,-6.722782552E-2,5.669004843E-2,2.412791923E-2
2.309541833E0,-1.256541163E-1,6.046308670E-3,4.356873035E-2
2.319570833E0,-1.616023034E-1,-4.960491881E-2,5.730907246E-2
2.329600833E0,-1.746565849E-1,-8.340069652E-2,6.275071204E-2
2.339629833E0,-1.791862398E-1,-1.134245619E-1,5.547324196E-2
2.349659833E0,-1.734724194E-1,-1.324536353E-1,4.199977592E-2
2.359688833E0,-1.681188196E-1,-1.331226677E-1,3.060159832E-2
2.369718833E0,-1.551513523E-1,-1.312989295E-1,2.245871723E-2
2.379747833E0,-1.214611754E-1,-1.266003847E-1,2.399150282E-2
2.389777833E0,-6.135762483E-2,-1.140145585E-1,2.352731302E-2
2.399806833E0,-5.659930408E-3,-9.556028992E-2,6.159963552E-3
2.409836833E0,2.543886565E-2,-6.360847503E-2,-1.326326840E-2
2.419865833E0,2.636132762E-2,-3.575959429E-2,-1.333698258E-2
2.429895833E0,4.232856445E-3,-2.089382894E-2,-4.384941421E-4
2.439924833E0,-2.294970490E-2,-1.654615998E-2,2.666949853E-2
2.449954833E0,-6.162146479E-2,-5.608014762E-4,4.348549619E-2
2.459983833E0,-1.132632792E-1,1.540448517E-3,3.024897724E-2
2.470013833E0,-1.506229043E-1,-6.222665776E-3,-7.803865708E-3
2.480042833E0,-1.880863309E-1,-1.115293801E-2,-4.223553836E-2
2.490072833E0,-2.093814909E-1,-3.630307503E-3,-5.581526458E-2
2.500101833E0,-2.242148221E-1,-2.679220866E-3,-6.331374496E-2
2.510131833E0,-2.161193341E-1,-1.094274409E-2,-7.626017183E-2
2.520160833E0,-1.768293977E-1,-2.232678421E-2,-9.126315266E-2
2.530190833E0,-1.194302887E-1,1.669145375E-2,-1.225102842E-1
2.540219833E0,-7.627757639E-2,9.665553272E-2,-1.707036942E-1
2.550249833E0,-5.700588226E-2,1.313434690E-1,-1.990684867E-1
2.560278833E0,-7.681202888E-2,1.423714012E-1,-2.377782464E-1
2.570308917E0,-1.424168646E-1,1.052346826E-1,-2.673566341E-1
2.580337917E0,-2.366076559E-1,7.693089545E-2,-2.686556280E-1
2.590367917E0,-3.139533103E-1,1.277304441E-1,-2.722205520E-1
2.600396917E0,-3.935444951E-1,1.340653747E-1,-2.899216712E-1
2.610426917E0,-4.763482809E-1,1.233879700E-1,-3.126829267E-1
2.620455917E0,-5.362121463E-1,5.543324351E-2,-3.068968058E-1
2.630485917E0,-5.509039760E-1,-3.655953333E-2,-2.440536916E-1
2.640514917E0,-5.074192882E-1,-6.593760103E-2,-1.614360809E-1
2.650544917E0,-4.303581119E-1,2.302769013E-2,-8.849609643E-2
2.660573917E0,-3.453062773E-1,2.489312291E-1,-2.593088523E-2
2.670603917E0,-2.613187134E-1,4.656118751E-1,3.786700219E-2
2.680632917E0,-1.807810366E-1,5.514039397E-1,1.227534562E-1
2.690662917E0,-1.001176238E-1,5.841871500E-1,2.307113409E-1
2.700691917E0,-6.030813791E-3,5.942086577E-1,3.248044252E-1
2.710721917E0,1.178059131E-1,6.045950055E-1,3.719394505E-1
2.720750917E0,2.595085502E-1,6.720337868E-1,3.856213391E-1
2.730780917E0,3.953673244E-1,8.107221723E-1,3.935042918E-1
2.740809917E0,5.586612821E-1,9.334400296E-1,3.951972723E-1
2.750839917E0,7.847351432E-1,9.760264158E-1,3.622718155E-1
2.760868917E0,1.124971867E0,9.589082003E-1,2.966257334E-1
2.770898917E0,1.492253184E0,9.625415802E-1,2.391419411E-1
2.780927917E0,1.833799958E0,9.917737246E-1,2.105924636E-1
2.790957917E0,2.150524378E0,1.031374931E0,2.283863872E-1
2.800986917E0,2.409711599E0,1.111396909E0,3.316205144E-1
2.811016917E0,2.597792149E0,1.234339595E0,4.911622405E-1
2.821045917E0,2.687858343E0,1.374579906E0,6.366342306E-1
2.831075917E0,2.717835426E0,1.397450089E0,7.514268756E-1
2.841104917E0,2.692912340E0,1.396646857E0,8.488323092E-1
2.851134917E0,2.638322353E0,1.415644526E0,9.310214520E-1
2.861163917E0,2.540761948E0,1.432723284E0,9.754127860E-1
2.871193917E0,2.418684006E0,1.409679174E0,9.612889886E-1
2.881222917E0,2.255811214E0,1.357148528E0,8.494117260E-1
2.891252917E0,2.044296026E0,1.287650943E0,6.949741840E-1
2.901281917E0,1.768810272E0,1.195429444E0,5.358711481E-1
2.911311917E0,1.497484207E0,1.036235571E0,4.326674938E-1
2.921340917E0,1.258938193E0,8.090416789E-1,3.804124594E-1
2.931370917E0,1.004057646E0,5.496806502E-1,4.575629234E-1
2.941399917E0,7.075595856E-1,3.462557197E-1,5.880432725E-1
2.951429917E0,3.740505576E-1,9.357631207E-2,7.082610130E-1
2.961458917E0,6.484707445E-2,-8.776574582E-2,7.291193008E-1
2.971488917E0,-1.223023087E-1,-1.597185135E-1,6.185749769E-1
2.981517917E0,-1.649052948E-1,-2.527785897E-1,5.567409992E-1
2.991547917E0,-2.891481221E-1,-8.936090767E-2,3.326120079E-1
3.001576917E0,-3.965989351E-1,-2.089403719E-1,5.948418379E-2
3.011606917E0,-5.272666216E-1,-2.927447557E-1,-1.260007322E-1
3.021635917E0,-6.472015977E-1,-3.292401731E-1,-2.003510147E-1
3.031665917E0,-7.124665976E-1,-3.835684061E-1,-1.425231397E-1
3.041694917E0,-7.320848703E-1,-3.481064737E-1,-6.562422216E-2
3.051724917E0,-6.860867739E-1,-3.101875782E-1,-1.012287755E-2
3.061753917E0,-5.540727377E-1,-4.276035726E-1,1.398199201E-1
3.071783917E0,-5.482715964E-1,-3.598250449E-1,4.650701582E-2
3.081812917E0,-4.676174521E-1,-3.712710440E-1,-3.770559654E-2
3.091842917E0,-4.432109296E-1,-4.144209325E-1,-8.198357373E-2
3.101871917E0,-4.517290294E-1,-4.377144277E-1,-1.488831490E-1
3.111901917E0,-4.368965626E-1,-4.049591422E-1,-1.995556504E-1
3.121930917E0,-3.992475569E-1,-3.525570035E-1,-2.409857810E-1
3.131960917E0,-3.521293104E-1,-2.833750248E-1,-2.747272253E-1
3.141989917E0,-3.098883629E-1,-1.196769327E-1,-3.320273161E-1
3.152019917E0,-2.487618923E-1,3.660268709E-2,-3.787732720E-1
3.162048917E0,-2.035339922E-1,1.119056270E-1,-3.852252364E-1
3.172078917E0,-2.172721773E-1,2.211471647E-1,-3.732199669E-1
3.182107917E0,-2.651247978E-1,2.871167958E-1,-3.537004888E-1
3.192137917E0,-2.935774624E-1,3.346773684E-1,-3.308178186E-1
3.202166917E0,-2.941306829E-1,3.612073362E-1,-3.176326752E-1
3.212196917E0,-2.829637825E-1,3.809485435E-1,-3.337458670E-1
3.222225917E0,-2.964335382E-1,3.513935506E-1,-3.473039865E-1
3.232255917E0,-3.093086183E-1,2.402688861E-1,-2.814397514E-1
3.242284917E0,-3.250263631E-1,1.262988448E-1,-1.448996961E-1
3.252314917E0,-3.403392732E-1,2.635120600E-2,-4.772308469E-2
3.262343917E0,-3.489982784E-1,-2.031145617E-3,-3.320417926E-2
3.272373917E0,-3.495823145E-1,2.719731256E-2,-5.824694782E-2
3.282402917E0,-3.254270256E-1,8.756186068E-2,-1.235942990E-1
3.292432917E0,-2.695342004E-1,2.151483148E-1,-1.853000075E-1
3.302461917E0,-2.418088019E-1,4.723739624E-1,-1.845621914E-1
3.312491917E0,-2.211735547E-1,5.650522709E-1,-1.225622073E-1
3.322520917E0,-2.030460238E-1,3.728384078E-1,-3.644537181E-2
3.332550917E0,-1.848667562E-1,2.054504901E-1,3.135684133E-2
3.342580917E0,-1.185938343E-1,9.995046258E-2,6.755038351E-2
3.352609917E0,8.485555649E-3,1.023816615E-1,4.074859247E-2
3.362639917E0,1.760305315E-1,2.739520669E-1,-3.727609292E-2
3.372668917E0,3.840971589E-1,4.617195725E-1,-1.448196024E-1
3.382697917E0,5.692363381E-1,5.603010058E-1,-2.342986763E-1
3.392727917E0,7.087766528E-1,6.623083353E-1,-2.898676693E-1
3.402756917E0,7.302339673E-1,6.585225463E-1,-3.118878305E-1
3.412786917E0,7.047475576E-1,5.899586678E-1,-3.444495201E-1
3.422816917E0,6.519370079E-1,5.250897408E-1,-3.642976880E-1
3.432845917E0,5.653472543E-1,4.937976003E-1,-3.483067453E-1
3.442875917E0,4.678995609E-1,4.243067503E-1,-3.473389149E-1
