beta,acc_thresh,gyro_thresh,score,zupt_ratio
0.05,0.1,0.0349065850398866,2500.25981430832,0
0.05,0.1,0.0523598775598299,2500.25981430832,0
0.05,0.1,0.0698131700797732,2500.25981430832,0
0.05,0.15,0.0349065850398866,2500.25981430832,0
0.05,0.15,0.0523598775598299,2500.25981430832,0
0.05,0.15,0.0698131700797732,2500.25981430832,0
0.05,0.2,0.0349065850398866,2500.25981430832,0
0.05,0.2,0.0523598775598299,2500.25981430832,0
0.05,0.2,0.0698131700797732,2500.25981430832,0
0.1,0.1,0.0349065850398866,2540.27479568222,0
0.1,0.1,0.0523598775598299,2540.27479568222,0
0.1,0.1,0.0698131700797732,2540.27479568222,0
0.1,0.15,0.0349065850398866,2540.27479568222,0
0.1,0.15,0.0523598775598299,2540.27479568222,0
0.1,0.15,0.0698131700797732,2540.27479568222,0
0.1,0.2,0.0349065850398866,2540.27479568222,0
0.1,0.2,0.0523598775598299,2540.27479568222,0
0.1,0.2,0.0698131700797732,2540.27479568222,0
0.2,0.1,0.0349065850398866,4348.25001137989,0
0.2,0.1,0.0523598775598299,4348.25001137989,0
0.2,0.1,0.0698131700797732,4348.25001137989,0
0.2,0.15,0.0349065850398866,4348.25001137989,0
0.2,0.15,0.0523598775598299,4348.25001137989,0
0.2,0.15,0.0698131700797732,4348.25001137989,0
0.2,0.2,0.0349065850398866,4348.25001137989,0
0.2,0.2,0.0523598775598299,4348.25001137989,0
0.2,0.2,0.0698131700797732,4348.25001137989,0
0.3,0.1,0.0349065850398866,4816.19637878536,0
0.3,0.1,0.0523598775598299,4816.19637878536,0
0.3,0.1,0.0698131700797732,4816.19637878536,0
0.3,0.15,0.0349065850398866,4816.19637878536,0
0.3,0.15,0.0523598775598299,4816.19637878536,0
0.3,0.15,0.0698131700797732,4816.19637878536,0
0.3,0.2,0.0349065850398866,4816.19637878536,0
0.3,0.2,0.0523598775598299,4816.19637878536,0
0.3,0.2,0.0698131700797732,4816.19637878536,0
