"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.891783333E-2,2.804255676E1,-3.700500488E1,-2.361647797E1
4.894883334E-2,2.807748413E1,-3.691024017E1,-2.377773285E1
5.897983335E-2,2.802229309E1,-3.691842651E1,-2.387506866E1
6.900983333E-2,2.799403381E1,-3.691957855E1,-2.415213776E1
7.904083334E-2,2.801971436E1,-3.689423370E1,-2.437560272E1
8.907183335E-2,2.813388062E1,-3.672660828E1,-2.427693939E1
9.910183333E-2,2.807356262E1,-3.674103546E1,-2.421881866E1
1.091328333E-1,2.810289001E1,-3.672945404E1,-2.444017792E1
1.191638334E-1,2.813444519E1,-3.662185669E1,-2.462769318E1
1.291938333E-1,2.810813904E1,-3.655882263E1,-2.458621979E1
1.392248333E-1,2.819032288E1,-3.652227020E1,-2.469441986E1
1.492558333E-1,2.823585510E1,-3.632424164E1,-2.482920074E1
1.592868333E-1,2.819306946E1,-3.635713196E1,-2.511695099E1
1.693168333E-1,2.824320984E1,-3.627124405E1,-2.526038361E1
1.793478333E-1,2.822349548E1,-3.610278702E1,-2.536057281E1
1.893788333E-1,2.815869141E1,-3.606008530E1,-2.541033173E1
1.994088333E-1,2.804254150E1,-3.603226852E1,-2.562923431E1
2.094398333E-1,2.802941895E1,-3.594150925E1,-2.570688629E1
2.194708333E-1,2.801860046E1,-3.586097336E1,-2.577962494E1
2.295008333E-1,2.803881836E1,-3.582459641E1,-2.584922028E1
2.395318333E-1,2.803707886E1,-3.597302628E1,-2.576784515E1
2.495628333E-1,2.794055176E1,-3.592126083E1,-2.593451691E1
2.595938334E-1,2.802738953E1,-3.583488083E1,-2.599567413E1
2.696238333E-1,2.789743042E1,-3.571946335E1,-2.608313751E1
2.796548333E-1,2.791168213E1,-3.574418259E1,-2.601142120E1
2.896858334E-1,2.779896545E1,-3.582469559E1,-2.636930084E1
2.997158333E-1,2.780509949E1,-3.570348740E1,-2.632778168E1
3.097468333E-1,2.767559814E1,-3.570228958E1,-2.650803375E1
3.197778333E-1,2.765531921E1,-3.557587051E1,-2.663869476E1
3.298078333E-1,2.766297913E1,-3.542768478E1,-2.682721710E1
3.398388333E-1,2.763404846E1,-3.536199951E1,-2.666444397E1
3.498698333E-1,2.748428345E1,-3.533226776E1,-2.701377869E1
3.599008333E-1,2.741183472E1,-3.531533051E1,-2.707034302E1
3.699308333E-1,2.736145020E1,-3.524996948E1,-2.700917053E1
