"Time (s)","X (hPa)"
2.234699966E2,9.921290588E2
2.245313576E2,9.921243286E2
2.255926696E2,9.921202850E2
2.266539976E2,9.921193695E2
2.277153316E2,9.921193695E2
2.287766366E2,9.921195984E2
2.298379636E2,9.921269226E2
2.308993556E2,9.921295929E2
2.319607396E2,9.921359253E2
2.330221136E2,9.921366882E2
2.340835596E2,9.921366882E2
2.351450206E2,9.921337128E2
2.362064486E2,9.921321106E2
2.372678596E2,9.921321106E2
2.383292816E2,9.921332550E2
2.393906706E2,9.921350861E2
2.404520766E2,9.921408844E2
2.415134366E2,9.921409607E2
2.425747936E2,9.921417236E2
2.436362306E2,9.921445465E2
2.446976426E2,9.921457672E2
2.457590176E2,9.921463013E2
2.468204626E2,9.921504211E2
2.478819006E2,9.921505737E2
2.489432426E2,9.921505737E2
2.500046966E2,9.921495056E2
2.510661706E2,9.921492004E2
2.521276326E2,9.921492004E2
2.531891016E2,9.921492767E2
2.542505076E2,9.921516418E2
2.553119776E2,9.921553040E2
2.563734516E2,9.921620941E2
2.574348896E2,9.921620178E2
2.584963276E2,9.921646118E2
2.595577466E2,9.921672821E2
2.606191996E2,9.921679688E2
2.616806406E2,9.921706390E2
2.627420176E2,9.921714783E2
2.638034396E2,9.921723175E2
2.648649126E2,9.921723175E2
2.659264116E2,9.921723175E2
2.669878606E2,9.921773529E2
2.680493196E2,9.921778870E2
2.691108066E2,9.921810913E2
2.701722166E2,9.921810913E2
2.712337336E2,9.921803284E2
2.722952206E2,9.921768951E2
2.733566316E2,9.921701050E2
2.744180416E2,9.921656799E2
2.754794326E2,9.921595764E2
2.765408836E2,9.921524811E2
2.776023936E2,9.921463776E2
2.786638626E2,9.921373749E2
2.797253166E2,9.921266174E2
2.807867746E2,9.921121216E2
2.818481806E2,9.920992279E2
2.829096136E2,9.920802307E2
2.839710506E2,9.920588684E2
2.850324786E2,9.920413971E2
2.860939206E2,9.920281982E2
2.871553726E2,9.920130157E2
2.882168896E2,9.920009613E2
2.892783546E2,9.919936371E2
2.903399146E2,9.919828033E2
2.914013746E2,9.919781494E2
2.924627936E2,9.919719696E2
2.935241866E2,9.919685364E2
2.945856346E2,9.919640350E2
2.956470866E2,9.919579315E2
2.967084986E2,9.919490051E2
2.977699906E2,9.919446564E2
2.988313976E2,9.919424438E2
2.998928526E2,9.919415283E2
3.009543276E2,9.919409943E2
3.020158066E2,9.919400787E2
3.030773236E2,9.919404602E2
3.041387746E2,9.919393158E2
3.052002156E2,9.919404602E2
3.062616856E2,9.919413757E2
3.073232056E2,9.919423676E2
3.083847006E2,9.919413757E2
3.094461496E2,9.919358063E2
3.105076536E2,9.919338226E2
3.115691396E2,9.919271851E2
3.126305686E2,9.919267273E2
3.136920206E2,9.919249725E2
3.147534786E2,9.919216919E2
3.158149716E2,9.919217682E2
3.168764446E2,9.919194031E2
3.179380086E2,9.919217682E2
3.189996446E2,9.919252777E2
3.200612186E2,9.919266510E2
3.211227306E2,9.919309998E2
3.221842256E2,9.919335938E2
3.232457466E2,9.919332886E2
3.243072416E2,9.919355011E2
3.253687056E2,9.919377136E2
3.264302396E2,9.919407654E2
3.274917206E2,9.919467163E2
3.285531876E2,9.919467163E2
3.296147476E2,9.919468689E2
3.306763356E2,9.919472504E2
3.317379156E2,9.919472504E2
3.327994286E2,9.919490814E2
3.338609646E2,9.919502258E2
3.349224706E2,9.919590759E2
3.359840326E2,9.919620514E2
3.370455906E2,9.919738007E2
3.381071446E2,9.919827271E2
3.391687956E2,9.919860077E2
3.402304446E2,9.919898224E2
3.412920346E2,9.919976044E2
3.423535736E2,9.920044708E2
3.434151686E2,9.920103455E2
3.444767886E2,9.920105743E2
3.455383536E2,9.920171356E2
3.465999236E2,9.920203400E2
3.476615036E2,9.920231628E2
3.487231076E2,9.920220947E2
3.497846416E2,9.920254517E2
3.508462016E2,9.920267487E2
3.519077556E2,9.920305634E2
3.529693096E2,9.920305634E2
3.540308716E2,9.920298004E2
3.550923966E2,9.920285797E2
3.561539636E2,9.920284271E2
3.572154826E2,9.920162201E2
3.582769466E2,9.920141602E2
3.593384756E2,9.920141602E2
3.603999696E2,9.920127869E2
3.614615006E2,9.920158386E2
3.625230516E2,9.920127869E2
3.635846786E2,9.920137024E2
3.646462766E2,9.920116425E2
3.657078356E2,9.920091248E2
3.667694856E2,9.920089722E2
3.678310636E2,9.920091248E2
3.688927116E2,9.920111084E2
3.699543596E2,9.920111084E2
3.710160496E2,9.920098877E2
3.720776956E2,9.920018005E2
3.731392866E2,9.920018005E2
3.742009206E2,9.920033264E2
3.752625276E2,9.920105743E2
3.763241276E2,9.920143127E2
3.773857096E2,9.920276642E2
3.784473346E2,9.920344543E2
3.795090246E2,9.920344543E2
3.805706766E2,9.920323181E2
3.816322706E2,9.920322418E2
3.826938586E2,9.920322418E2
3.837554306E2,9.920310211E2
3.848169996E2,9.920233917E2
3.858785946E2,9.920233154E2
3.869401806E2,9.920089722E2
3.880017686E2,9.920027161E2
3.890634126E2,9.919934845E2
3.901250056E2,9.919900513E2
3.911866216E2,9.919831848E2
3.922482246E2,9.919743347E2
3.933098356E2,9.919678497E2
3.943714286E2,9.919513702E2
3.954329626E2,9.919415283E2
3.964945146E2,9.919144440E2
3.975561016E2,9.919000244E2
3.986177296E2,9.918856812E2
3.996792866E2,9.918750000E2
4.007408306E2,9.918622589E2
4.018024166E2,9.918606567E2
4.028640246E2,9.918584442E2
4.039256446E2,9.918584442E2
4.049872536E2,9.918596649E2
4.060488376E2,9.918627930E2
4.071104676E2,9.918645477E2
4.081721476E2,9.918689728E2
4.092338556E2,9.918725586E2
4.102955246E2,9.918849945E2
4.113571596E2,9.918911743E2
4.124188166E2,9.919005585E2
4.134804526E2,9.919082642E2
4.145421656E2,9.919258881E2
4.156038646E2,9.919387054E2
4.166655386E2,9.919530487E2
4.177272316E2,9.919729614E2
4.187888466E2,9.919898224E2
4.198504136E2,9.920005035E2
4.209119956E2,9.920151520E2
4.219736276E2,9.920253754E2
4.230352906E2,9.920379639E2
4.240968866E2,9.920403290E2
4.251584936E2,9.920466614E2
4.262201126E2,9.920508575E2
4.272817986E2,9.920490265E2
4.283434056E2,9.920490265E2
4.294050746E2,9.920483398E2
4.304667466E2,9.920442963E2
4.315284166E2,9.920444489E2
4.325900636E2,9.920442963E2
4.336516946E2,9.920444489E2
4.347132966E2,9.920510864E2
4.357748956E2,9.920522308E2
4.368364916E2,9.920635223E2
4.378980346E2,9.920639038E2
4.389596356E2,9.920687866E2
4.400211956E2,9.920693207E2
4.410828166E2,9.920687866E2
4.421444606E2,9.920640564E2
4.432061206E2,9.920626831E2
4.442677426E2,9.920640564E2
4.453293696E2,9.920651245E2
4.463910116E2,9.920651245E2
4.474526506E2,9.920639038E2
4.485142896E2,9.920594025E2
4.495759446E2,9.920541382E2
4.506375516E2,9.920532990E2
4.516991256E2,9.920530701E2
4.527606736E2,9.920492554E2
4.538222786E2,9.920512390E2
4.548838826E2,9.920481110E2
4.559454176E2,9.920512390E2
4.570070136E2,9.920496368E2
4.580686266E2,9.920526123E2
4.591302416E2,9.920496368E2
4.601918356E2,9.920492554E2
4.612534826E2,9.920491028E2
4.623151746E2,9.920471191E2
4.633768256E2,9.920462036E2
4.644384166E2,9.920461273E2
4.655000346E2,9.920355988E2
4.665616686E2,9.920327759E2
4.676233186E2,9.920270538E2
4.686849006E2,9.920228577E2
4.697465896E2,9.920185089E2
4.708082396E2,9.920143127E2
4.718698536E2,9.920114899E2
4.729314796E2,9.920114136E2
4.739930946E2,9.920014954E2
4.750547126E2,9.920005035E2
4.761163196E2,9.919977570E2
4.771779306E2,9.919977570E2
4.782395686E2,9.919992065E2
4.793012296E2,9.920006561E2
4.803629576E2,9.919992065E2
4.814245706E2,9.919987488E2
4.824862146E2,9.919947052E2
4.835478086E2,9.919977570E2
4.846093936E2,9.919967651E2
4.856710516E2,9.919977570E2
4.867326766E2,9.920014191E2
4.877943476E2,9.920014191E2
4.888560086E2,9.919923401E2
4.899176506E2,9.919918060E2
4.909792446E2,9.919893646E2
4.920409246E2,9.919875336E2
4.931025676E2,9.919724274E2
4.941642246E2,9.919667053E2
4.952258336E2,9.919509125E2
4.962874106E2,9.919425964E2
4.973490656E2,9.919323730E2
4.984107156E2,9.919167328E2
4.994723316E2,9.919161987E2
5.005339616E2,9.919036102E2
5.015955486E2,9.919013977E2
5.026572646E2,9.918883514E2
5.037189046E2,9.918840027E2
5.047805366E2,9.918834686E2
5.058421536E2,9.918794250E2
5.069038366E2,9.918757629E2
5.079654676E2,9.918793488E2
5.090271726E2,9.918757629E2
5.100888796E2,9.918669128E2
5.111505866E2,9.918664551E2
5.122122586E2,9.918664551E2
5.132739596E2,9.918664551E2
5.143356606E2,9.918721008E2
5.153974356E2,9.918795013E2
5.164592036E2,9.918795013E2
5.175210076E2,9.918747711E2
5.185827406E2,9.918742371E2
5.196444496E2,9.918728638E2
5.207062556E2,9.918742371E2
5.217680216E2,9.918739319E2
5.228297386E2,9.918791199E2
5.238914666E2,9.918739319E2
5.249531566E2,9.918795013E2
5.260148056E2,9.918813324E2
5.270765266E2,9.918837738E2
5.281381846E2,9.918837738E2
5.291998416E2,9.918832397E2
5.302615886E2,9.918832397E2
5.313233316E2,9.918877411E2
5.323851116E2,9.918904114E2
5.334468846E2,9.918904114E2
5.345086956E2,9.918834686E2
5.355705136E2,9.918761444E2
5.366323286E2,9.918733215E2
5.376941386E2,9.918694305E2
5.387558736E2,9.918651581E2
5.398176556E2,9.918651581E2
5.408794056E2,9.918789673E2
5.419411746E2,9.918861389E2
5.430029716E2,9.918861389E2
5.440648076E2,9.918844604E2
5.451266056E2,9.918727875E2
5.461883836E2,9.918721771E2
5.472501986E2,9.918587494E2
5.483120176E2,9.918572235E2
5.493737386E2,9.918441772E2
5.504354626E2,9.918421936E2
5.514972226E2,9.918441772E2
5.525589736E2,9.918452454E2
5.536207346E2,9.918583679E2
5.546824686E2,9.918623352E2
5.557441686E2,9.918628693E2
5.568058906E2,9.918628693E2
5.578676586E2,9.918611145E2
5.589293916E2,9.918611145E2
5.599911456E2,9.918608856E2
5.610528846E2,9.918611908E2
5.621146526E2,9.918650818E2
5.631764176E2,9.918695831E2
5.642381336E2,9.918720245E2
5.652998666E2,9.918732452E2
5.663615636E2,9.918732452E2
5.674232626E2,9.918726349E2
5.684850586E2,9.918640137E2
5.695467906E2,9.918611908E2
5.706085166E2,9.918554688E2
5.716702316E2,9.918535614E2
5.727320026E2,9.918514252E2
5.737937846E2,9.918531799E2
5.748555496E2,9.918531799E2
5.759173216E2,9.918537140E2
5.769791296E2,9.918553162E2
5.780409526E2,9.918564606E2
5.791026956E2,9.918553162E2
5.801644546E2,9.918540192E2
5.812262096E2,9.918491364E2
5.822879156E2,9.918420410E2
5.833496526E2,9.918418121E2
5.844113296E2,9.918405151E2
5.854730916E2,9.918410492E2
5.865348076E2,9.918410492E2
5.875965156E2,9.918454742E2
5.886582566E2,9.918464661E2
5.897199546E2,9.918473816E2
5.907816476E2,9.918496704E2
5.918433826E2,9.918496704E2
5.929051156E2,9.918496704E2
5.939668336E2,9.918492126E2
5.950285916E2,9.918484497E2
5.960903416E2,9.918460083E2
5.971521256E2,9.918460083E2
5.982138616E2,9.918460083E2
5.992756366E2,9.918564606E2
6.003373776E2,9.918568420E2
6.013991616E2,9.918576050E2
6.024608616E2,9.918661499E2
6.035225746E2,9.918661499E2
6.045842756E2,9.918581390E2
6.056459546E2,9.918577576E2
6.067076566E2,9.918497467E2
6.077693286E2,9.918457794E2
6.088310216E2,9.918422699E2
6.098926736E2,9.918401337E2
6.109543276E2,9.918413544E2
6.120160456E2,9.918413544E2
6.130777656E2,9.918460083E2
6.141395066E2,9.918466187E2
6.152011986E2,9.918470001E2
6.162629226E2,9.918466187E2
6.173247506E2,9.918434143E2
6.183865556E2,9.918434143E2
6.194482636E2,9.918434143E2
6.205100036E2,9.918415833E2
6.215717316E2,9.918408966E2
6.226334456E2,9.918386841E2
6.236951826E2,9.918408966E2
6.247568986E2,9.918413544E2
6.258186356E2,9.918437195E2
6.268803746E2,9.918486786E2
6.279421706E2,9.918486786E2
6.290038796E2,9.918483734E2
6.300656426E2,9.918470001E2
6.311274006E2,9.918439484E2
6.321891446E2,9.918412781E2
6.332509246E2,9.918412781E2
6.343126656E2,9.918436432E2
6.353744486E2,9.918436432E2
6.364361926E2,9.918418884E2
6.374979126E2,9.918418884E2
6.385596936E2,9.918407440E2
6.396215626E2,9.918382263E2
6.406834686E2,9.918367767E2
6.417453406E2,9.918367767E2
6.428071496E2,9.918431854E2
6.438689896E2,9.918431854E2
6.449308646E2,9.918402863E2
6.459927406E2,9.918402863E2
6.470546776E2,9.918465424E2
6.481166446E2,9.918465424E2
6.491786096E2,9.918479156E2
6.502405306E2,9.918504333E2
6.513023676E2,9.918504333E2
6.523641706E2,9.918462372E2
6.534260066E2,9.918462372E2
6.544877796E2,9.918498230E2
6.555496276E2,9.918520355E2
6.566114136E2,9.918550873E2
6.576731906E2,9.918639374E2
6.587350136E2,9.918736267E2
6.597968116E2,9.918750000E2
6.608586146E2,9.918759155E2
6.619204146E2,9.918759155E2
6.629822226E2,9.918707275E2
6.640440416E2,9.918672180E2
6.651058276E2,9.918632507E2
6.661676576E2,9.918632507E2
6.672295116E2,9.918653870E2
6.682913286E2,9.918653870E2
6.693531526E2,9.918645477E2
6.704149456E2,9.918645477E2
6.714768006E2,9.918645477E2
6.725386436E2,9.918653870E2
6.736004986E2,9.918653870E2
6.746623336E2,9.918662262E2
6.757241396E2,9.918662262E2
6.767860166E2,9.918659210E2
6.778478896E2,9.918641663E2
6.789097506E2,9.918641663E2
6.799715736E2,9.918698120E2
6.810334396E2,9.918748474E2
6.820953106E2,9.918820190E2
6.831572136E2,9.919102478E2
6.842191636E2,9.919463348E2
6.852810746E2,9.919665527E2
6.863429686E2,9.920005035E2
6.874048956E2,9.920244598E2
6.884667986E2,9.920325470E2
6.895286636E2,9.920374298E2
6.905904596E2,9.920540619E2
6.916523096E2,9.920652771E2
6.927141466E2,9.920737457E2
6.937759726E2,9.920780182E2
6.948377706E2,9.920835876E2
6.958995826E2,9.920886230E2
6.969613966E2,9.920893860E2
6.980232256E2,9.920932770E2
6.990850326E2,9.920971680E2
7.001468316E2,9.920987701E2
7.012086766E2,9.921003723E2
7.022705476E2,9.921097565E2
7.033324496E2,9.921135712E2
7.043943006E2,9.921192932E2
7.054561386E2,9.921192932E2
7.065180256E2,9.921195984E2
7.075798876E2,9.921195984E2
7.086417326E2,9.921205902E2
7.097035806E2,9.921253967E2
7.107654266E2,9.921321106E2
7.118272796E2,9.921360016E2
7.128891576E2,9.921453094E2
7.139510366E2,9.921488953E2
7.150129236E2,9.921523285E2
7.160748266E2,9.921531677E2
7.171367616E2,9.921557617E2
7.181987396E2,9.921597290E2
7.192606766E2,9.921597290E2
7.203226076E2,9.921709442E2
7.213845506E2,9.921711731E2
7.224464636E2,9.921760559E2
7.235083196E2,9.921811676E2
7.245701656E2,9.921819305E2
7.256320556E2,9.921837616E2
7.266939956E2,9.921879578E2
7.277558786E2,9.921883392E2
7.288177296E2,9.921942139E2
7.298796066E2,9.921928406E2
7.309415126E2,9.921928406E2
7.320034266E2,9.921852875E2
7.330652706E2,9.921852875E2
7.341271756E2,9.921847534E2
7.351890686E2,9.921878052E2
7.362509636E2,9.921872711E2
7.373128116E2,9.921878052E2
7.383747006E2,9.921928406E2
7.394366356E2,9.921961975E2
7.404985356E2,9.921928406E2
7.415604256E2,9.921961975E2
7.426222816E2,9.922010803E2
7.436841646E2,9.922016144E2
7.447460386E2,9.922010803E2
7.458079836E2,9.922016907E2
7.468698436E2,9.922024536E2
7.479317446E2,9.922042847E2
7.489936416E2,9.922042847E2
7.500554726E2,9.921961975E2
7.511173706E2,9.921961975E2
7.521792636E2,9.921958923E2
7.532412086E2,9.921922302E2
7.543031176E2,9.921922302E2
7.553650306E2,9.921950531E2
7.564269176E2,9.921952057E2
7.574888526E2,9.921952057E2
7.585508086E2,9.922015381E2
7.596127736E2,9.922019196E2
7.606746986E2,9.922049713E2
7.617366406E2,9.922097778E2
7.627984946E2,9.922114563E2
7.638603856E2,9.922132874E2
7.649223606E2,9.922132874E2
7.659843996E2,9.922143555E2
7.670463356E2,9.922078705E2
7.681082646E2,9.922077179E2
7.691701636E2,9.922071838E2
7.702321466E2,9.922071838E2
7.712941066E2,9.922071838E2
7.723560926E2,9.922080994E2
7.734180576E2,9.922080994E2
7.744800306E2,9.922087860E2
7.755419806E2,9.922132111E2
7.766038926E2,9.922132111E2
7.776658226E2,9.922132111E2
7.787277566E2,9.922206879E2
7.797896706E2,9.922206879E2
7.808515606E2,9.922206879E2
7.819135076E2,9.922181702E2
7.829754596E2,9.922173309E2
7.840373266E2,9.922173309E2
7.850991766E2,9.922154236E2
7.861610576E2,9.922143555E2
7.872229526E2,9.922143555E2
7.882848466E2,9.922143555E2
7.893467496E2,9.922163391E2
7.904086466E2,9.922152710E2
7.914705766E2,9.922163391E2
7.925324966E2,9.922166443E2
7.935943516E2,9.922166443E2
7.946562196E2,9.922209930E2
7.957180566E2,9.922163391E2
7.967799486E2,9.922163391E2
7.978417846E2,9.922116089E2
7.989037116E2,9.922058105E2
7.999655746E2,9.922058105E2
8.010274226E2,9.921991730E2
8.020892976E2,9.921991730E2
8.031511846E2,9.921991730E2
8.042130356E2,9.921963501E2
8.052749126E2,9.921963501E2
8.063368376E2,9.922013855E2
8.073988126E2,9.922037506E2
8.084608166E2,9.922112274E2
8.095228256E2,9.922116089E2
8.105847536E2,9.922185516E2
8.116466566E2,9.922185516E2
8.127085986E2,9.922185516E2
8.137705396E2,9.922211456E2
8.148325046E2,9.922211456E2
8.158944576E2,9.922211456E2
8.169564156E2,9.922217560E2
8.180183456E2,9.922217560E2
8.190802756E2,9.922221375E2
8.201422416E2,9.922232056E2
8.212042106E2,9.922232056E2
8.222661926E2,9.922216034E2
8.233281086E2,9.922204590E2
8.243900726E2,9.922164917E2
8.254520546E2,9.922161102E2
8.265139996E2,9.922147369E2
8.275759516E2,9.922155762E2
8.286379606E2,9.922155762E2
8.296999856E2,9.922190094E2
8.307619716E2,9.922206879E2
8.318239366E2,9.922211456E2
8.328859266E2,9.922248840E2
8.339478996E2,9.922248840E2
8.350098616E2,9.922224426E2
8.360718296E2,9.922224426E2
8.371338166E2,9.922241211E2
8.381958276E2,9.922241211E2
8.392578526E2,9.922174835E2
8.403198606E2,9.922174835E2
8.413818246E2,9.922140503E2
8.424437576E2,9.922084045E2
8.435057106E2,9.922042847E2
8.445677246E2,9.921977234E2
8.456296836E2,9.921972656E2
8.466916766E2,9.921949005E2
8.477536796E2,9.921808624E2
8.488157466E2,9.921727753E2
8.498778606E2,9.921553802E2
8.509398926E2,9.921353912E2
8.520019906E2,9.921253967E2
8.530639916E2,9.921065521E2
8.541260566E2,9.920822144E2
8.551881246E2,9.920714569E2
8.562501956E2,9.920518494E2
8.573122266E2,9.920266724E2
8.583742296E2,9.920184326E2
8.594361906E2,9.919987488E2
8.604981656E2,9.919834900E2
8.615601216E2,9.919794464E2
8.626220806E2,9.919794464E2
8.636840916E2,9.919801331E2
8.647460956E2,9.919995117E2
8.658080766E2,9.920153809E2
8.668700676E2,9.920324707E2
8.679320666E2,9.920579529E2
8.689940856E2,9.920821381E2
8.700560756E2,9.921049500E2
8.711181156E2,9.921364594E2
8.721801006E2,9.921537018E2
8.732421216E2,9.921754456E2
8.743040576E2,9.921981812E2
8.753660826E2,9.922144318E2
8.764280356E2,9.922211456E2
8.774899926E2,9.922313690E2
8.785519766E2,9.922375488E2
8.796139806E2,9.922396851E2
8.806759346E2,9.922440338E2
8.817379096E2,9.922454071E2
8.827998756E2,9.922474670E2
8.838618136E2,9.922512054E2
8.849237986E2,9.922557068E2
8.859858026E2,9.922631073E2
8.870478116E2,9.922651672E2
8.881097786E2,9.922746277E2
8.891717586E2,9.922746277E2
8.902337576E2,9.922778320E2
8.912957416E2,9.922814941E2
8.923577136E2,9.922814941E2
8.934196976E2,9.922812653E2
8.944816526E2,9.922812653E2
8.955436386E2,9.922789001E2
8.966056556E2,9.922742462E2
8.976677016E2,9.922742462E2
8.987297526E2,9.922760010E2
8.997917676E2,9.922777557E2
9.008538186E2,9.922865295E2
9.019158726E2,9.922888947E2
9.029779686E2,9.922914886E2
9.040400686E2,9.922962189E2
9.051021456E2,9.922962189E2
9.061641466E2,9.923051453E2
9.072261796E2,9.923051453E2
9.082882486E2,9.923051453E2
9.093502346E2,9.923123169E2
9.104122696E2,9.923123169E2
9.114742226E2,9.923123169E2
9.125362486E2,9.923205566E2
9.135983106E2,9.923242188E2
9.146603436E2,9.923252106E2
9.157224506E2,9.923284149E2
9.167845316E2,9.923284912E2
9.178466346E2,9.923308563E2
9.189087516E2,9.923325348E2
9.199708386E2,9.923342896E2
9.210329296E2,9.923356628E2
9.220949426E2,9.923356628E2
9.231569526E2,9.923323059E2
