"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.085191083E0,-2.975060344E-1,7.684783936E-1,-2.455531210E-1
2.095221083E0,-4.360562563E-1,9.824646711E-1,-2.003965378E0
2.105252083E0,-1.301630020E0,1.347582459E0,-3.635401249E0
2.115283083E0,-2.048770666E0,8.604599237E-1,-3.562181950E0
2.125314083E0,-2.161911249E0,3.173721731E-1,-3.232646942E0
2.135345083E0,-1.583218694E0,8.076678216E-2,-3.094530821E0
2.145375083E0,-4.567511976E-1,-4.437337220E-1,-2.478662252E0
2.155406083E0,7.376920581E-1,-6.316283345E-1,-1.804510713E0
2.165437083E0,1.235507131E0,-5.056155920E-1,-1.271032214E0
2.175468083E0,1.183541179E0,-5.200756192E-1,-1.127797961E0
2.185499083E0,8.179879189E-1,-7.511538267E-1,-1.332135677E0
2.195529083E0,3.461591601E-1,-1.193309665E0,-1.865381837E0
2.205560083E0,-1.910935156E-2,-1.320664644E0,-2.545131207E0
2.215591083E0,-4.494480789E-1,-1.469721794E0,-3.204043627E0
2.225622083E0,-4.763409495E-1,-1.459103227E0,-3.878890038E0
2.235653083E0,6.361631304E-2,-1.158640623E0,-3.990226984E0
2.245683083E0,6.724503040E-1,-4.517834485E-1,-3.704589128E0
2.255714083E0,7.539840937E-1,8.536174148E-2,-3.350376844E0
2.265745083E0,5.243090391E-1,3.046344519E-1,-2.921947241E0
2.275776083E0,2.815045416E-1,1.186200753E-1,-2.718721151E0
2.285807083E0,1.835761368E-1,-2.378733307E-1,-2.362867355E0
2.295837083E0,-4.739147425E-1,-8.425703049E-1,-1.989853144E0
2.305868083E0,-8.024111390E-1,-9.738926291E-1,-1.793700933E0
2.315899083E0,-6.278302670E-1,-7.409638166E-1,-1.549227476E0
2.325930083E0,-1.933674663E-1,-3.636617959E-1,-9.826921821E-1
2.335961083E0,1.794400811E-1,-2.253218442E-1,-3.189269900E-1
2.345991083E0,4.475013614E-1,-2.084677666E-1,-7.509115338E-2
2.356022083E0,4.907531738E-1,1.114259511E-1,1.604822129E-1
2.366053083E0,6.127405763E-1,3.352856636E-1,4.020341337E-1
2.376084083E0,7.614548206E-1,6.217301488E-1,6.068733335E-1
2.386115083E0,8.634133935E-1,1.274411321E0,1.062212110E0
2.396145083E0,1.035496712E0,2.271677732E0,1.487435937E0
2.406176125E0,1.087009668E0,2.488518476E0,1.126176834E0
2.416207125E0,9.288620353E-1,1.677914977E0,2.395709278E-3
2.426238125E0,7.289577127E-1,7.291840315E-1,-3.323303461E-1
2.436269125E0,6.876614690E-1,1.219852343E-1,1.050423235E-1
2.446299125E0,5.597138405E-1,-6.059152484E-1,9.779267013E-2
2.456330125E0,1.683191210E-1,-1.077894926E0,-3.849249780E-1
2.466361125E0,-2.333777100E-1,-1.288402319E0,-7.162411213E-1
2.476392125E0,-2.453855574E-1,-1.524122477E0,-1.028010964E0
2.486423125E0,1.140016504E-2,-1.114396453E0,-1.062326550E0
2.496453125E0,-1.288991608E-2,-3.973320723E-1,-6.821320057E-1
2.506484125E0,-1.212302446E-1,-3.183927834E-1,-1.868841946E-1
2.516515125E0,-2.479334176E-1,-5.092763305E-1,2.309813350E-1
2.526546125E0,-7.214362621E-1,-3.662709892E-1,1.850013286E-1
2.536577125E0,-6.914823055E-1,-8.869262040E-2,-1.894534081E-1
2.546608125E0,-3.131064773E-1,-4.573992789E-1,-2.574569881E-1
2.556638125E0,1.131398417E-2,-8.372861147E-1,-1.463079453E-1
2.566669125E0,-7.487922162E-2,-8.241085410E-1,-1.422309130E-1
2.576700125E0,-2.198781818E-1,-4.936971962E-1,-1.431020200E-1
2.586731125E0,-3.108360171E-1,-1.432483792E-1,-8.912933618E-2
2.596762125E0,-1.744619310E-1,-2.082510479E-2,-6.474670023E-2
2.606792125E0,6.220866367E-2,-1.101861447E-1,-1.028671861E-1
2.616823125E0,2.397191674E-1,-2.185562998E-1,-1.085099056E-1
2.626854125E0,3.971314430E-1,-2.375044227E-1,-5.666588619E-2
2.636885125E0,5.569740534E-1,-4.093267918E-1,2.021430433E-1
2.646916125E0,3.812612593E-1,-7.498409152E-1,3.989755735E-2
2.656946125E0,1.766472310E-1,-9.552998543E-1,-4.047869705E-3
2.666977125E0,-3.506493270E-1,-9.671195149E-1,6.558980048E-2
2.677008125E0,-3.219185174E-1,-3.764235675E-1,2.557236552E-1
2.687039125E0,-6.633415818E-2,-2.601254582E-1,2.083987445E-1
2.697070125E0,1.049900241E-2,-7.311725020E-1,1.626995802E-1
2.707101125E0,-3.968619741E-3,-8.489321470E-1,1.437711567E-1
2.717131125E0,-8.354092389E-2,-6.388761401E-1,8.004058897E-2
2.727162125E0,-7.197880745E-2,-5.372999907E-1,6.665261090E-2
2.737193125E0,-2.795611043E-3,-4.841528237E-1,4.445111006E-2
2.747224125E0,1.220011618E-2,-5.240960121E-1,-5.250047147E-2
