"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
7.312948537E1,5.058314184E1,8.689438982E0,1.684219612E2,2.002526865E0,2.791819042E2,1.244515648E1,5.582459473E0
7.412949288E1,5.058314892E1,8.689412640E0,1.677427574E2,2.153967738E0,2.840735059E2,1.207528596E1,5.551201664E0
7.512950575E1,5.058313736E1,8.689410800E0,1.667567524E2,1.691806364E0,2.724766037E2,1.203167868E1,7.083711633E0
7.612949347E1,5.058314547E1,8.689356675E0,1.680043470E2,2.429812362E0,2.735123369E2,1.243650497E1,7.497849445E0
7.712950647E1,5.058313442E1,8.689291385E0,1.672388204E2,3.306277206E0,2.601360586E2,1.223349267E1,7.398528549E0
7.812952197E1,5.058315422E1,8.689247015E0,1.685429116E2,3.013809669E0,2.744411315E2,1.285585449E1,7.724082553E0
7.912950528E1,5.058315309E1,8.689209539E0,1.686866344E2,2.652969685E0,2.738006595E2,1.278884425E1,7.679939077E0
8.012950444E1,5.058315874E1,8.689168633E0,1.681999060E2,2.431225169E0,2.763272329E2,1.275544225E1,7.809946750E0
8.112951696E1,5.058316222E1,8.689133257E0,1.671933234E2,2.085332588E0,2.772545473E2,1.293016358E1,7.697370384E0
8.212950158E1,5.058317528E1,8.689089736E0,1.672196126E2,2.245260083E0,2.857453736E2,1.307632388E1,7.724542407E0
8.312948596E1,5.058318045E1,8.689044139E0,1.673971840E2,2.286542397E0,2.816139280E2,1.308075319E1,7.654236989E0
8.412947083E1,5.058318670E1,8.689009482E0,1.663315803E2,2.079532567E0,2.829003208E2,1.357855382E1,7.798038244E0
8.512945497E1,5.058319080E1,8.688951939E0,1.672166538E2,2.485500168E0,2.803770508E2,1.336765370E1,7.445581939E0
8.612943923E1,5.058320238E1,8.688906176E0,1.684558913E2,2.717596449E0,2.812331966E2,1.341613987E1,7.592739544E0
8.712942421E1,5.058319184E1,8.688869106E0,1.678012954E2,2.406026778E0,2.736106269E2,1.323166113E1,7.831501627E0
8.812940788E1,5.058319813E1,8.688827796E0,1.682186220E2,2.548311364E0,2.724494122E2,1.321560580E1,7.958426517E0
8.912939239E1,5.058319795E1,8.688785580E0,1.685673290E2,2.519806359E0,2.701383176E2,1.321707854E1,7.881581210E0
9.012937689E1,5.058320189E1,8.688737857E0,1.682429661E2,2.554079903E0,2.723262382E2,1.330064213E1,7.671376623E0
9.112936139E1,5.058321549E1,8.688693083E0,1.679047811E2,2.722541628E0,2.802648624E2,1.334080714E1,7.681734557E0
9.212934506E1,5.058321569E1,8.688656715E0,1.680882653E2,2.465855778E0,2.792037682E2,1.325470732E1,7.689509621E0
9.312932909E1,5.058321417E1,8.688618447E0,1.673738044E2,2.145649107E0,2.742086893E2,1.313127918E1,7.729934095E0
9.412931311E1,5.058320640E1,8.688560246E0,1.679829583E2,2.558529304E0,2.707447842E2,1.322461418E1,7.770141281E0
9.512929738E1,5.058320151E1,8.688520417E0,1.674717968E2,2.542565144E0,2.664897831E2,1.319997543E1,7.732505946E0
9.612928069E1,5.058321551E1,8.688489182E0,1.671439117E2,2.379059992E0,2.815105174E2,1.297633120E1,7.682745710E0
9.712926531E1,5.058321124E1,8.688448460E0,1.667149501E2,2.388766275E0,2.720775345E2,1.270135706E1,7.681052404E0
9.812924850E1,5.058320415E1,8.688417206E0,1.655689771E2,2.219940302E0,2.589481294E2,1.279954113E1,7.625504342E0
9.912923253E1,5.058320191E1,8.688390532E0,1.649221420E2,1.776695712E0,2.562569046E2,1.293153520E1,7.379056282E0
1.001292161E2,5.058321460E1,8.688346442E0,1.652067599E2,2.004405462E0,2.738831075E2,1.283755549E1,7.209796201E0
1.011292000E2,5.058321596E1,8.688304027E0,1.648483964E2,1.908226778E0,2.794909055E2,1.308864505E1,7.154267879E0
1.021291835E2,5.058321033E1,8.688248878E0,1.664231313E2,2.282150649E0,2.681281297E2,1.312220765E1,7.130768985E0
1.031291678E2,5.058321648E1,8.688207277E0,1.673400678E2,2.424125746E0,2.766562975E2,1.305004276E1,7.136259450E0
1.041291516E2,5.058322686E1,8.688158030E0,1.672053345E2,2.683959624E0,2.876582925E2,1.289638861E1,7.015732618E0
1.051291353E2,5.058323357E1,8.688123734E0,1.672406880E2,2.628680366E0,2.849843899E2,1.248734935E1,6.920029591E0
1.061291188E2,5.058322850E1,8.688082377E0,1.674764476E2,2.676931159E0,2.678748700E2,1.228989688E1,7.171961671E0
1.071291025E2,5.058324180E1,8.688033079E0,1.675838630E2,2.849017296E0,2.750832074E2,1.215883041E1,7.342166899E0
1.081290863E2,5.058325254E1,8.688007648E0,1.663347185E2,2.291956520E0,2.836835472E2,1.234840954E1,7.289457325E0
1.091290700E2,5.058326534E1,8.687979187E0,1.660523355E2,2.022766778E0,2.958225842E2,1.230234724E1,7.149432918E0
1.101290534E2,5.058326580E1,8.687912557E0,1.671653784E2,2.698196678E0,2.873316379E2,1.255953451E1,7.423659725E0
1.111290363E2,5.058326612E1,8.687871319E0,1.665250419E2,2.569462766E0,2.824306054E2,1.219757629E1,7.014861438E0
1.121290202E2,5.058326065E1,8.687824158E0,1.667032121E2,2.591346758E0,2.718795264E2,1.227627677E1,6.752663028E0
1.131290041E2,5.058325755E1,8.687781732E0,1.665555654E2,2.428025703E0,2.694066465E2,1.231117206E1,6.992177311E0
1.141289870E2,5.058326407E1,8.687732896E0,1.665611927E2,2.803924966E0,2.779352934E2,1.209240606E1,6.948487490E0
1.151289709E2,5.058325428E1,8.687690163E0,1.665160156E2,2.706881353E0,2.680743071E2,1.188262097E1,7.044566270E0
1.161289548E2,5.058325977E1,8.687637522E0,1.675918966E2,2.936243683E0,2.723880369E2,1.172029721E1,6.926994766E0
1.171289383E2,5.058326159E1,8.687582631E0,1.678307612E2,3.073421285E0,2.728208553E2,1.174031374E1,6.764586229E0
1.181289219E2,5.058325832E1,8.687559032E0,1.671401648E2,2.246597210E0,2.678596234E2,1.171422977E1,6.836558367E0
1.191289049E2,5.058326589E1,8.687515584E0,1.664603199E2,2.316429703E0,2.755424358E2,1.193352426E1,7.033932728E0
1.201288880E2,5.058327437E1,8.687474270E0,1.659563831E2,2.377061562E0,2.830546100E2,1.190274192E1,6.789913957E0
1.211288720E2,5.058327862E1,8.687430608E0,1.661899351E2,2.424784695E0,2.816247312E2,1.187515179E1,6.649424003E0
1.221288549E2,5.058329062E1,8.687383526E0,1.659077547E2,2.506513053E0,2.861694641E2,1.187515165E1,6.574626755E0
1.231288388E2,5.058328903E1,8.687340363E0,1.658229222E2,2.392593875E0,2.814907375E2,1.204732360E1,6.672763567E0
1.241288222E2,5.058329409E1,8.687301686E0,1.659858624E2,2.149590660E0,2.809919397E2,1.184961860E1,6.333927975E0
1.251288058E2,5.058329904E1,8.687254424E0,1.658627858E2,2.364664262E0,2.822981028E2,1.233228075E1,6.525204297E0
1.261287885E2,5.058330351E1,8.687222562E0,1.653194482E2,2.397731594E0,2.834600337E2,1.201454075E1,6.308948403E0
1.271287726E2,5.058329457E1,8.687215239E0,1.650101223E2,1.444885727E0,2.687094996E2,1.168635525E1,6.370742721E0
1.281287557E2,5.058328688E1,8.687225429E0,1.647753486E2,6.340947803E-1,NaN,1.156425469E1,6.317301014E0
1.291287395E2,5.058328774E1,8.687234678E0,1.648998097E2,4.093623304E-1,1.583321120E2,1.161238770E1,6.680558704E0
1.301287231E2,5.058329571E1,8.687273125E0,1.657326127E2,9.415309139E-1,1.066432716E2,1.142110576E1,6.650857165E0
1.311287062E2,5.058329185E1,8.687319550E0,1.656802932E2,2.054508721E0,1.066897237E2,1.112235137E1,6.411831193E0
1.321286896E2,5.058328896E1,8.687366994E0,1.645620808E2,2.606199851E0,1.050320692E2,1.092985385E1,6.526289384E0
1.331286724E2,5.058329078E1,8.687408263E0,1.652080200E2,2.552526951E0,1.040694095E2,1.101942725E1,6.799700714E0
1.341286565E2,5.058329313E1,8.687453671E0,1.670605454E2,2.750293029E0,1.032832335E2,1.090253893E1,7.054444006E0
