"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.155125000E-2,8.048606873E0,-3.305059814E1,-3.290478516E1
2.157925000E-2,7.948509216E0,-3.298280334E1,-3.304553223E1
3.160725000E-2,7.631950378E0,-3.289646912E1,-3.307080078E1
4.163525000E-2,6.995796204E0,-3.264642334E1,-3.292465210E1
5.166325000E-2,6.418647766E0,-3.217610168E1,-3.304812622E1
6.169225000E-2,6.142311096E0,-3.234846497E1,-3.369927979E1
7.172025000E-2,5.826377869E0,-3.234292603E1,-3.408563232E1
8.174825000E-2,5.643905640E0,-3.213281250E1,-3.406051636E1
9.177625000E-2,5.615333557E0,-3.180528259E1,-3.395181274E1
1.018042500E-1,5.461868286E0,-3.154040527E1,-3.392935181E1
1.118318333E-1,5.420089722E0,-3.168675232E1,-3.462576294E1
1.218608333E-1,5.466423035E0,-3.189399719E1,-3.422171021E1
1.318888333E-1,5.610786438E0,-3.191407776E1,-3.395297241E1
1.419168333E-1,5.474197388E0,-3.179348755E1,-3.384579468E1
1.519448333E-1,5.691558838E0,-3.193817139E1,-3.400140381E1
1.619728333E-1,5.730903625E0,-3.212672424E1,-3.395181274E1
1.720008333E-1,5.444885254E0,-3.178430176E1,-3.379522705E1
1.820298333E-1,5.604759216E0,-3.201168823E1,-3.423947144E1
1.920578333E-1,5.265701294E0,-3.211987305E1,-3.422946167E1
2.020858333E-1,5.282135010E0,-3.204541016E1,-3.422897339E1
2.121138333E-1,5.208457947E0,-3.195225525E1,-3.416925049E1
2.221418333E-1,4.946060181E0,-3.162983704E1,-3.458978271E1
2.321698333E-1,4.685905457E0,-3.142646790E1,-3.450839233E1
2.421988333E-1,4.609764099E0,-3.161778259E1,-3.499114990E1
2.522268333E-1,4.170669556E0,-3.162808228E1,-3.498657227E1
2.622548333E-1,4.025161743E0,-3.152420044E1,-3.511456299E1
2.722828333E-1,3.687919617E0,-3.144839478E1,-3.529922485E1
2.823108333E-1,3.381187439E0,-3.106591797E1,-3.563702393E1
2.923388333E-1,3.189819336E0,-3.075096130E1,-3.651913452E1
3.023678333E-1,2.879501343E0,-3.033442688E1,-3.620642090E1
3.123958333E-1,2.295623779E0,-2.998414612E1,-3.647463989E1
3.224238333E-1,2.142944336E0,-2.982168579E1,-3.701727295E1
3.324518333E-1,1.831634521E0,-2.919485474E1,-3.693078613E1
3.424798333E-1,1.623321533E0,-2.874029541E1,-3.746972656E1
3.525078333E-1,1.404090881E0,-2.821296692E1,-3.792947388E1
3.625368333E-1,9.836502075E-1,-2.775473022E1,-3.814895630E1
3.725648333E-1,1.102546692E0,-2.768960571E1,-3.844641113E1
3.825928333E-1,7.469940186E-1,-2.708628845E1,-3.907583618E1
3.926208333E-1,6.675872803E-1,-2.687301636E1,-3.926556396E1
4.026488333E-1,2.865829468E-1,-2.671696472E1,-3.918792725E1
4.126768333E-1,1.535491943E-1,-2.649487305E1,-3.954714966E1
4.227058333E-1,-5.977630615E-2,-2.643174744E1,-3.974255371E1
4.327338333E-1,-2.356033325E-1,-2.624096680E1,-3.937899780E1
4.427618333E-1,-4.160690308E-1,-2.638426208E1,-3.927938843E1
4.527898333E-1,-6.275100708E-1,-2.657939148E1,-3.925595093E1
4.628178333E-1,-4.138107300E-1,-2.671630859E1,-3.916375732E1
4.728458333E-1,-7.221298218E-1,-2.689175415E1,-3.917678833E1
4.828748333E-1,-7.019424438E-1,-2.704806519E1,-3.896563721E1
4.929028333E-1,-9.706420898E-1,-2.725999451E1,-3.886968994E1
5.029308333E-1,-8.017425537E-1,-2.731111145E1,-3.871835327E1
5.129588333E-1,-1.134857178E0,-2.716935730E1,-3.873074341E1
5.229868333E-1,-1.391761780E0,-2.723629761E1,-3.811682129E1
