Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),DGM_Height_m
0.0137360096,50.5851592,8.699124576,180.3711085,,,34.57300444,30.0,164.8100128173828
0.01406002045,50.58527465,8.699211299,180.4474826,,,34.095014,31.96504296,163.43301391601562
0.0168210268,50.58534101,8.699334308,191.0232864,,,40.83185427,30.0,162.38400268554688
0.03975498676,50.58534087,8.699335923,191.0240227,,,40.82510253,30.0000585,162.3900146484375
1.587084532,50.58536841,8.699399586,190.4503852,0.1237216368,,32.71868747,27.02597967,162.05601501464844
2.587093115,50.58530898,8.699419021,182.8378319,0.2680571377,,24.35214936,6.870299514,162.42601013183594
3.587099791,50.58527297,8.699447472,182.3931529,0.2128748596,,18.08977382,6.768209125,162.34201049804688
4.587106586,50.58526124,8.699474065,182.1878149,0.07024979591,,12.36023336,6.726740141,162.33401489257812
5.537113905,50.5852447,8.699477046,182.0598851,0.1690243334,,12.77348598,6.699252945,162.3820037841797
6.487120509,50.58526147,8.699508242,181.9660554,0.06011405587,,12.45569656,7.565594271,162.0880126953125
7.436926961,50.58525092,8.69950218,181.898915,0.06380443275,,12.37254955,6.79926328,162.2110137939453
8.386603355,50.5852305,8.6995151,181.8522796,0.1543161422,,13.11881995,6.849099683,162.21900939941406
9.336610317,50.58522872,8.699516551,181.8084581,0.2210336626,,13.02476749,8.366862337,162.21900939941406
10.2870965,50.58522917,8.699514307,181.7737408,0.1172133759,,13.27380308,6.889128819,162.21900939941406
11.23760164,50.58521962,8.699524982,181.7534156,0.1635546386,42.27246915,13.46018137,7.214450939,162.12600708007812
12.18760836,50.58520736,8.699531931,181.7228951,0.1324845105,129.5215165,9.999321105,11.64461907,162.09400939941406
13.13727736,50.58521004,8.699513736,180.8725384,0.2059374154,52.07869965,9.676646867,30.0,162.20700073242188
14.08676469,50.58519384,8.699543117,181.6931918,0.2059374154,,13.46921751,10.876402,161.99000549316406
15.03677106,50.58519291,8.699542425,181.6761215,0.07088673115,,14.03836584,12.09152743,161.99000549316406
