Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),DGM_Height_m
0.9031044245,50.58438807,8.687460928,163.6553697,0.05992533172,,15.79696923,7.309786437,191.1920166015625
1.903089046,50.58438649,8.687465009,163.419057,0.09314483752,,15.67404824,7.065678434,191.20401000976562
2.903073788,50.58438174,8.687457866,163.3301904,0.2528520724,,15.37444963,6.783685647,191.1850128173828
3.903057098,50.58436775,8.68745301,163.5511228,0.08606720369,,15.74806771,6.716899645,191.1920166015625
4.903040409,50.58436003,8.687453165,163.518373,0.06683693554,,16.35399446,6.718033471,191.2010040283203
5.903024793,50.58436063,8.687458602,163.2680065,0.07494168217,,16.73370468,6.621532331,191.2010040283203
6.903008223,50.58435524,8.687460581,163.1246024,0.1845047497,,16.53902107,6.390714635,191.21800231933594
7.902992368,50.58434538,8.687470137,163.0679875,0.1114564192,,16.30187614,6.254451164,191.2010040283203
8.902975917,50.58434098,8.687469943,163.1420858,0.0755375207,,16.28426505,6.396638637,191.2010040283203
9.902960062,50.5843391,8.687473176,163.4960109,0.0598030168,,16.31766444,6.341735164,191.2010040283203
10.90294421,50.58434034,8.687483046,163.8211872,0.5246061608,63.47221453,15.92510667,6.171177923,191.17300415039062
11.90292823,50.58434413,8.687494223,163.6590785,0.554779313,63.39481795,15.8101264,6.090308126,191.156005859375
12.90291178,50.58434283,8.687514364,163.6726019,0.6484966895,70.54274334,15.88314693,6.010886013,191.1590118408203
13.90289593,50.58434643,8.687553023,163.6095275,1.034469769,64.68869436,15.79435131,5.87415603,191.08900451660156
14.9028796,50.58434564,8.687583861,163.819739,1.07212464,68.25807347,15.76609633,5.802873034,191.1750030517578
15.90286362,50.58433744,8.687606998,162.8211892,1.117949997,71.45814888,15.30465681,5.532579762,191.05801391601562
16.90284693,50.58433908,8.687628703,162.3475191,1.272427762,68.40556095,14.73716063,5.298482164,191.14100646972656
17.90283048,50.58434194,8.687660022,161.9240599,1.87688286,71.96912279,14.15824723,5.201318701,190.86700439453125
18.90281498,50.58435278,8.687688801,161.7186276,1.620856758,64.14659452,13.64637782,5.203239971,190.94601440429688
19.9027983,50.58436043,8.687730773,161.4727434,2.400788205,71.65812347,13.13455801,5.136354257,190.47401428222656
20.90278268,50.58436553,8.687764278,161.8819613,2.329010605,70.63615579,12.58851161,4.926149203,190.40301513671875
21.90276599,50.58437639,8.687803176,162.3115742,2.295033968,69.83119964,12.19391399,4.873080623,190.5640106201172
22.90275037,50.58437567,8.687838863,161.7012541,2.300938004,76.58724802,11.75039501,4.737760563,190.44601440429688
23.90273345,50.58438025,8.687880961,161.8014232,2.651492941,79.78028964,11.40795141,4.590408366,190.2340087890625
24.90271723,50.58437958,8.687917183,161.740122,2.100346647,83.7584666,11.1015233,4.336189691,190.03700256347656
25.90270102,50.58438735,8.687964118,161.6407355,1.98804925,78.80820574,10.7602911,4.105183076,190.00001525878906
26.90268505,50.58440054,8.688013998,161.6166907,2.785103676,71.03219043,10.50421401,3.971600959,189.82400512695312
27.90266919,50.58439962,8.688077947,162.4769291,3.157529216,76.27954113,10.21559453,3.809974237,189.6300048828125
28.90265298,50.58440921,8.688120031,161.9462246,3.123895114,75.03058292,9.91215009,3.825170578,189.5070037841797
29.90263653,50.58441088,8.688165593,162.0295309,2.979384651,79.51060375,9.602486607,3.870638888,189.59901428222656
30.90262091,50.58442315,8.688224243,161.5882672,2.976015048,77.47775013,9.560199905,3.946493566,189.2840118408203
31.9026053,50.58443749,8.688273048,162.0810828,2.943785337,74.73477512,9.325750422,3.904645908,189.15301513671875
32.90258777,50.58443508,8.688325973,162.7206476,3.356218806,83.12338972,9.009625736,5.031640031,189.0080108642578
33.90257227,50.5844574,8.688348377,162.833209,2.802196684,64.00380454,8.775320473,5.023378873,189.0130157470703
34.90255654,50.58446707,8.688396165,162.9225986,3.006708264,67.83804541,8.53414497,4.922280513,188.95001220703125
35.90253949,50.58448342,8.688441098,163.2603604,3.233532634,65.5103864,8.336202703,4.784696657,188.72201538085938
36.9025234,50.5844943,8.688468717,163.0897896,2.794319529,67.17944757,8.214634694,4.873296884,188.6090087890625
37.90250754,50.58450154,8.688508803,163.1951952,2.701897266,70.21255149,8.013620071,4.876397084,188.34800720214844
38.90249097,50.58451286,8.688547954,162.8796002,2.917795028,71.00455492,7.969789334,4.983517615,188.3900146484375
39.90247428,50.58452321,8.688595805,162.9854041,3.1243338,72.48981402,7.765113924,4.756763172,188.25601196289062
40.90245903,50.58453083,8.688651493,163.3012071,3.360972352,76.43529153,7.571662452,4.564200851,188.12100219726562
41.90244174,50.58454114,8.688689374,163.0029064,3.072572383,72.5173672,7.596805172,4.613817329,188.07200622558594
42.90242577,50.58455013,8.688724385,162.9612643,2.718087987,70.638307,7.364461152,4.550769981,187.9650115966797
43.90241003,50.58455749,8.68875722,162.6720824,2.664798731,72.62766851,7.16130125,4.585613926,187.71800231933594
44.90239394,50.58456814,8.688776997,162.0493658,2.160175401,64.47140101,7.130794484,4.63004193,187.27601623535156
45.90237725,50.58457669,8.688834785,163.9333193,2.878059439,72.52524442,6.95595188,4.648392877,186.2360076904297
46.90236115,50.58458799,8.688875899,164.1931943,2.8871698,69.05143374,6.812267442,4.619948313,184.2010040283203
47.90234482,50.58460014,8.688928968,163.1102113,3.328017374,68.8732876,6.58931387,4.483494899,182.12901306152344
48.90421116,50.58460789,8.688957879,162.4901755,2.766073374,67.45418367,6.445805397,4.456971243,180.09800720214844
49.90421891,50.58461756,8.689007472,162.1257647,2.934054397,68.50065142,6.472596771,4.447408022,179.31201171875
50.90420043,50.584634,8.689066381,161.3577903,3.295853238,64.02681849,6.422144903,4.320825434,181.91000366210938
51.90420365,50.58464012,8.689113803,161.9882653,2.987221535,69.22424298,6.4802523,4.210135983,183.8900146484375
52.90421581,50.58464902,8.689165243,162.88505,3.115251882,72.70608141,6.483768563,4.299253702,185.5830078125
53.90419674,50.58465437,8.68921243,163.6930505,3.050279543,76.74815841,6.410520583,4.185812464,185.61900329589844
54.90419936,50.58466848,8.689263886,164.2217003,3.25988641,72.94854619,6.486269372,4.187957952,185.95001220703125
55.90420234,50.58468007,8.689285558,163.3719574,2.660205254,62.51349734,6.469478318,4.178080156,186.1940155029297
56.90418231,50.58468568,8.689332575,163.9002675,2.772930235,68.62794523,6.414217584,4.038772203,186.22900390625
57.90419137,50.58468993,8.689384454,164.6180135,3.003229458,74.1519757,6.304410233,3.931393938,186.2840118408203
58.90419519,50.58470947,8.68942591,163.7361511,3.331018172,64.30247181,6.127369856,3.77938532,186.44601440429688
59.90417647,50.5847138,8.689467983,164.2262293,3.172190088,69.8710712,6.043982839,3.658565768,186.3190155029297
60.90418315,50.58472342,8.689512167,164.2593331,3.268390118,69.10638805,6.04243501,3.674610119,186.29600524902344
61.9041934,50.5847324,8.689530383,163.5538355,2.638164604,65.90823952,6.011867484,3.668348762,186.27101135253906
62.90417576,50.58474304,8.689570385,164.1807457,2.767125056,67.75111104,5.912152486,3.533155921,186.35101318359375
63.90415561,50.58475575,8.689622829,164.0837807,3.284753206,69.52597194,5.829096326,3.408887455,186.8190155029297
64.90413666,50.5847593,8.68966041,164.6680885,3.119741163,75.78219394,5.769323947,3.317163772,186.77601623535156
65.90411782,50.58476878,8.689714012,164.7558819,3.122811862,71.93615029,5.823758179,3.379416064,186.40501403808594
66.90409863,50.58477927,8.689769564,164.9309166,3.229775949,69.97391259,5.916828013,3.441708844,186.3400115966797
67.90407908,50.58478511,8.689819732,164.5671255,3.136949701,72.26834367,5.869540228,3.325984107,186.13900756835938
68.90406084,50.58478969,8.689866516,165.4612976,3.10421586,77.01790344,5.839124899,3.374625664,186.0360107421875
69.90404212,50.58479992,8.689913521,165.6398119,2.915663165,72.73723854,5.826315886,3.369629642,185.67800903320312
70.90402341,50.58480684,8.689957807,165.5548692,2.4993009,68.91221601,5.779906249,3.350902475,185.54701232910156
71.90400565,50.58481496,8.689992505,164.9525759,2.502401747,64.05073918,5.780648598,3.451986576,185.59701538085938
72.90398765,50.58482666,8.690048001,166.2328403,2.914075897,66.30996768,5.793983126,3.354180206,185.90501403808594
73.90396917,50.58483813,8.690099532,166.3530681,3.294579498,66.12248492,5.611969907,3.253853658,185.72300720214844
74.90395105,50.58485768,8.690138865,167.0953935,3.49906893,63.14898376,5.600664872,3.246227604,185.71800231933594
75.90393376,50.58487136,8.690187453,167.3946789,3.539859198,63.81674529,5.530822953,3.123510313,185.6840057373047
76.90391612,50.58487501,8.690231664,167.2183999,3.210493391,69.72231986,5.499404906,3.146621173,185.52200317382812
77.90389776,50.58488248,8.690282668,167.1795169,3.161175592,70.57918446,5.4535994,3.16820512,185.43600463867188
78.9038806,50.58488591,8.690336517,166.6842914,3.155169036,73.03057214,5.630542683,3.379380805,185.3280029296875
79.90386295,50.58489308,8.690379712,167.7590493,3.027812914,73.06701372,5.747959096,3.394569845,185.17300415039062
80.90384519,50.58489993,8.690434686,167.5517664,3.162623681,73.13813245,5.849749853,3.373077164,185.34800720214844
81.9038285,50.5849123,8.690480199,167.7613081,3.403125529,71.55643834,5.895463273,3.418333246,184.10501098632812
82.9038111,50.5849127,8.690519096,168.5486334,3.039311241,78.35118644,5.877842803,3.299382901,183.62701416015625
83.90379357,50.58489043,8.690553544,167.3494523,3.016948034,106.2106096,5.799912606,3.282601674,183.39100646972656
84.903777,50.58491575,8.690606001,167.4148541,3.150884751,81.11865609,5.75594754,3.279971075,183.4080047607422
85.90375984,50.58492048,8.690639054,167.4639954,2.913627981,73.17209593,5.783970337,3.252827429,182.2570037841797
86.90374255,50.58493158,8.690671205,167.5077216,2.920559947,68.66413595,5.80514971,3.26485046,182.14100646972656
87.90372562,50.58493543,8.690703754,166.9612744,2.937045407,71.95566669,5.67146389,3.142272774,180.99501037597656
88.90370822,50.58493826,8.690743667,167.1761522,2.917960966,74.80952074,5.679319726,3.138400809,179.6580047607422
89.90369201,50.5849401,8.690771827,167.8933885,2.576498618,76.81972314,5.581275909,3.076917901,179.44700622558594
90.90367508,50.58495913,8.690806583,169.6005723,2.753119787,63.42309311,5.529491646,3.126505143,179.39801025390625
91.90365791,50.58497706,8.690832459,169.0741426,2.888264657,57.30494638,5.450148122,3.102707348,179.3000030517578
92.90364134,50.58498942,8.690885009,170.1487557,3.408053528,65.64884752,5.42670465,3.031900845,179.0880126953125
93.90362549,50.58498966,8.690931123,169.6810862,3.354350438,72.6400174,5.416602777,3.0,178.74501037597656
94.90360808,50.58498976,8.690966947,169.8875178,3.007449687,76.04215879,5.302382469,3.002114517,178.41400146484375
95.90359068,50.58500336,8.690980308,168.7131805,2.493820492,63.42747898,5.167221996,3.0,178.33900451660156
96.90357447,50.58500462,8.691021084,168.6272569,2.599594081,65.55906447,5.152474375,3.0,178.17601013183594
97.90355742,50.58502274,8.691052699,167.9214811,2.788514284,59.26653121,5.275262618,3.0,178.24501037597656
98.90354049,50.58502021,8.691107035,168.0995941,3.040958546,71.78841572,5.207088322,3.0,178.07101440429688
99.90352452,50.58502188,8.691141791,167.5364865,2.514771291,68.7898293,5.196898409,3.140653119,178.0170135498047
100.9035082,50.58503775,8.691165926,166.6374514,2.320399406,57.70273854,5.115046378,3.092758132,178.00201416015625
101.9034915,50.58503975,8.691193959,166.9720339,2.249345225,64.93485037,5.094241209,3.0,178.02801513671875
102.9034743,50.58503452,8.6912437,167.4867375,2.666986455,80.88534384,5.108484443,3.0,177.73800659179688
103.903458,50.58503488,8.691288942,168.3483635,2.879778017,85.74136849,5.225821926,3.0,177.656005859375
104.9034415,50.58505631,8.691319205,169.0485363,2.797099388,68.04194861,5.305951791,3.099944637,177.74600219726562
105.9034244,50.58505823,8.691351558,170.1114803,2.683736952,69.25914025,5.342486196,3.0,177.84400939941406
106.9034089,50.58506853,8.691400737,170.7936968,3.22069213,67.78846817,5.451744917,3.0,177.47201538085938
107.9033918,50.58506451,8.691450619,170.5076087,3.328803797,76.50991531,5.514973042,3.0,177.39401245117188
108.9033757,50.58507084,8.69148102,171.2727129,2.904883549,71.27113112,5.610869532,3.0,177.8310089111328
109.9033593,50.58508062,8.691507626,170.6815476,2.410159412,67.41089712,5.744361486,3.086330255,178.70401000976562
110.9033422,50.58510537,8.691532806,171.3943524,1.937874747,42.99724431,5.890405568,3.259323456,180.57000732421875
111.9033267,50.58512992,8.691541108,171.8053079,2.105743879,27.93362625,5.88608482,3.37184068,181.72601318359375
112.9033107,50.58514914,8.691590998,171.4725358,2.570508297,46.99478136,5.855188477,3.530385145,181.8300018310547
113.9032934,50.58516703,8.691622293,171.938349,2.782779424,55.83703254,6.058815332,3.809743481,181.0430145263672
114.9032772,50.58517298,8.691675198,171.0880103,3.069021469,62.73992719,6.23330054,3.958266354,179.41000366210938
115.9032606,50.58516669,8.691728687,171.2019719,2.991203868,75.85732605,6.150320199,4.02744313,178.75900268554688
116.9032446,50.585168,8.691767643,171.5929954,2.656360061,78.11646015,6.089877859,4.178066624,178.95001220703125
117.9032276,50.5851646,8.691787539,172.2027606,1.914677055,78.75289078,5.991718734,4.273966213,178.94200134277344
118.9032121,50.58514596,8.691827614,171.3379225,2.24143222,104.2544537,5.999480887,4.144198892,179.07000732421875
119.9031955,50.58514044,8.691855765,171.0642632,2.210576796,100.1254838,5.895218885,4.186159373,179.31800842285156
120.9031792,50.58513939,8.691903977,172.2662772,2.877504957,93.67315437,5.774436829,4.076369786,179.5590057373047
121.9031627,50.58515278,8.691922515,172.0168763,2.37197855,77.64659992,5.780700253,4.112040607,179.48001098632812
122.9031467,50.58515959,8.691942665,171.2446781,1.960308544,73.6660575,5.911509637,4.344936959,179.3260040283203
123.9031304,50.58517072,8.691982351,171.3389576,2.350611629,72.23568848,6.028627746,4.480739784,179.3280029296875
124.9031136,50.58517687,8.692015204,171.0424904,2.489499388,68.44601968,6.121711367,4.484893292,179.47300720214844
125.9030967,50.58518601,8.692047363,171.1470092,2.466596609,66.00971438,6.115221718,4.265475732,179.56500244140625
126.9030813,50.58519319,8.692082183,171.5368533,2.525144908,65.06483278,6.289902351,4.364067521,179.6070098876953
127.9030647,50.5851988,8.692104281,171.6672143,2.196996607,63.86768178,6.202111422,4.272626999,179.46400451660156
128.9030484,50.58520113,8.692168704,172.8088351,2.916401146,77.92408708,6.140154044,4.22654771,179.54701232910156
129.9030318,50.58521887,8.692200855,173.2771929,2.899138529,62.45662494,6.250053652,4.249560328,179.27700805664062
130.9030155,50.58522468,8.692244055,174.3831187,2.918856147,65.00742981,6.150986442,4.382775043,179.18101501464844
131.9029994,50.58523145,8.692271935,174.6033511,2.271947652,65.24561401,6.10611836,4.227522425,179.2580108642578
132.9029826,50.58524296,8.692317796,175.7440873,2.691843549,66.28878171,6.016371319,4.21876666,179.2880096435547
133.9029666,50.58525092,8.692357096,175.1885875,2.794382657,68.37223599,5.918415967,4.179435599,179.1400146484375
134.9029503,50.58525132,8.69239106,175.3669408,2.525902195,73.91739497,5.906965661,4.149300155,179.56300354003906
135.9029344,50.58525639,8.692411628,175.0699403,2.011107688,68.70852631,5.786323557,4.221474231,179.29501342773438
136.9029181,50.58526793,8.692462659,176.0336141,2.653738991,69.44167428,5.934546941,4.319519464,178.94100952148438
137.9029012,50.58527089,8.692512388,175.9931132,2.867809453,72.74622504,6.089544026,4.413385547,178.8140106201172
138.9028848,50.58526355,8.692553718,175.6836461,2.300448689,80.08769152,6.238193012,4.566092498,178.80101013183594
139.9028689,50.58527079,8.692592275,176.3117089,2.193367896,71.66974473,6.215600241,4.491995289,178.7830047607422
140.902853,50.58527846,8.692632918,176.7036088,2.418376698,70.51228785,6.277007759,4.661368496,178.67901611328125
141.9028364,50.58528313,8.692654638,176.1286158,1.978216347,68.70951339,6.274267836,4.613225751,178.69500732421875
142.9028202,50.58529082,8.69270982,176.4739003,2.42427255,71.2500899,6.426894719,4.714991437,178.62200927734375
143.9028035,50.58530002,8.692737878,175.4371471,2.020708577,63.08813351,6.414679324,4.760806631,178.48800659179688
144.9027871,50.58531255,8.69278095,176.671831,2.482542737,66.59569859,6.342790329,4.611513378,178.29200744628906
145.902771,50.58531901,8.692843034,175.8195148,3.39621101,75.87849852,6.1931895,4.518504691,178.0360107421875
146.9027551,50.58533154,8.69286431,176.2431933,2.661601052,72.77285863,6.149489497,4.625410714,177.9560089111328
147.9027382,50.58533728,8.692891898,177.3645651,2.411383893,69.84478267,6.081633407,4.612358979,177.9130096435547
148.9027222,50.58535421,8.692928945,177.6706978,2.718946564,61.14460163,5.984027427,4.729723582,177.51600646972656
149.902706,50.58536077,8.692968695,178.0020116,2.76501037,65.11862754,5.957622735,4.561997229,177.2060089111328
150.9026897,50.58536207,8.692993326,177.9959269,2.416252588,67.63248334,6.011176125,4.379297414,177.2550048828125
151.9026736,50.58536442,8.69302529,177.3300234,2.353265371,75.62216661,5.99459132,4.14931885,177.6490020751953
152.9026576,50.58537955,8.693047625,176.5653198,2.253003911,60.17329975,6.03282856,3.967402315,177.50100708007812
153.9026407,50.58540098,8.693085043,177.1127035,2.787175198,49.51807345,6.163250746,3.829276672,177.1540069580078
154.9026244,50.58539839,8.693109799,177.6423244,1.789580319,54.39277206,6.081450033,3.813352189,177.47401428222656
155.9026083,50.58540415,8.693150151,176.7346248,2.272528487,65.85226594,6.247876291,3.660098234,177.17601013183594
156.9025924,50.58542216,8.693175445,177.1619729,2.201565508,52.77886169,6.341755495,3.50399811,177.07701110839844
157.9025755,50.58542828,8.693208969,177.1646774,2.182546789,57.77438518,6.372575999,3.465295093,177.52101135253906
158.9025595,50.58544373,8.69323534,177.0416172,2.21280492,50.91239009,6.477989904,3.535353877,177.44801330566406
159.9025432,50.58544659,8.693286622,177.2035604,2.495777448,63.32452298,6.504537947,3.624969258,177.04200744628906
160.9025265,50.58544655,8.693316418,176.2953605,2.222546728,68.30754435,6.357950752,3.546960174,176.4250030517578
161.9025109,50.58545707,8.693363757,177.2498799,2.464247905,69.57591893,6.251319431,3.6309701,176.29901123046875
162.9024936,50.58546231,8.693406541,177.8238215,2.495107694,74.78957772,6.159848016,3.907163619,175.552001953125
163.9024775,50.58546717,8.693460443,178.8950424,2.712153919,77.77843563,6.083343992,3.900578455,176.74700927734375
164.9024612,50.58547128,8.693515136,179.8951627,2.796403667,79.47364444,6.059633476,4.00455614,176.65200805664062
165.9024452,50.58547219,8.693563112,180.9250853,2.628797795,80.93902875,6.539020032,4.179175626,176.72500610351562
166.9024293,50.58547942,8.693604259,180.3173911,2.621604889,74.67825247,6.684130873,4.089698245,177.0360107421875
167.9024131,50.58548701,8.693639255,180.0213866,2.64487636,71.87915227,6.77125552,4.208937418,177.67800903320312
168.9023962,50.58549093,8.69366744,179.9161951,2.228778732,63.99692728,6.831263043,4.334418088,177.8560028076172
169.9023807,50.58549292,8.693705849,179.8372878,2.389163437,68.62501161,6.783384422,4.346399962,177.427001953125
170.9023641,50.58549164,8.69375354,180.0193021,2.605324883,75.11219888,6.815409998,4.453046317,176.64500427246094
171.9023479,50.585498,8.693797547,180.1886542,2.705161658,76.29299914,6.877905415,4.529386118,176.4040069580078
172.9023315,50.58550557,8.693827709,180.620281,2.488611846,74.10816807,6.828989199,4.540216907,176.27200317382812
173.9023159,50.58551303,8.693869883,181.9645141,2.600818541,75.08489029,6.847748607,4.398894092,176.37701416015625
174.9042062,50.58551834,8.693900219,181.6462313,2.533502141,75.5081218,7.092994292,4.363256318,176.37600708007812
175.9042151,50.58552352,8.693939922,182.1784352,2.591939321,76.76098557,7.154467794,4.391745603,176.9080047607422
176.9041977,50.58552519,8.69397346,182.7969699,2.633694767,79.39873875,6.99438495,4.347231391,176.65701293945312
177.9042028,50.5855272,8.694008901,182.3792541,2.529193533,80.45544334,7.14763614,4.412996764,176.4110107421875
178.9042156,50.58552708,8.694038281,182.5335729,2.377711285,83.31487975,7.257118615,4.46313397,176.10501098632812
179.9042002,50.58554162,8.694074129,182.3879064,2.399809528,76.41244915,7.349521175,4.327101961,175.97401428222656
180.9042128,50.58554684,8.694119174,181.7590316,2.544912261,75.06967622,7.487394565,4.382827262,175.9610137939453
181.9042168,50.58556264,8.694147649,181.4889023,2.416591501,71.34268581,7.385092671,4.352757117,175.91700744628906
182.9041985,50.58558312,8.694184244,181.0915333,2.511530953,65.59390378,7.505621642,4.391419258,175.82901000976562
183.9042078,50.58559521,8.694211666,180.3359057,2.323100795,63.02288778,7.477417592,4.438964867,175.99000549316406
184.9042144,50.58559516,8.694251994,181.8753499,2.255437705,73.74011697,7.395830845,4.418406032,176.1790008544922
185.9041967,50.58560161,8.694292748,182.51645,2.545420608,76.79831193,7.446461827,4.482645939,176.45201110839844
186.9042032,50.58561085,8.694340135,182.1688989,2.877392739,77.53078303,7.664884725,4.673189506,176.42001342773438
187.904215,50.58561884,8.694362478,182.9746667,2.319538719,73.0698075,7.711273934,4.663254335,176.2150115966797
188.9041961,50.58562816,8.694393508,183.3238414,2.166353764,69.50550178,7.690233016,4.750950426,175.7650146484375
189.9041758,50.58563016,8.694418411,182.6970685,2.007878668,72.98918587,7.655430594,4.880966592,175.39801025390625
190.9041557,50.58563963,8.694448066,182.0154766,2.218219958,71.27380087,7.518546587,4.877248086,175.07301330566406
191.9041349,50.58565231,8.694483447,182.763638,2.535967006,66.56882359,7.3054109,4.792640471,174.8310089111328
192.904115,50.58565605,8.694495713,183.2679822,1.924205798,68.51607206,7.088315581,4.708599773,174.7930145263672
193.9040943,50.58567091,8.694526873,182.9761641,2.380564772,65.67757527,6.910353666,4.494682671,174.56800842285156
194.9040753,50.58568435,8.694566701,183.302147,2.562355082,67.17910273,6.783145454,4.616784013,174.47300720214844
195.9040554,50.58568376,8.694617162,183.5449168,2.889860508,81.34816473,6.683493572,4.490888329,174.5880126953125
196.9040368,50.58569453,8.694645256,183.8478198,2.588781718,71.84386146,6.656829756,4.498948971,175.0760040283203
197.9040173,50.58569324,8.694688985,184.0334192,2.606363802,81.67593993,6.609512733,4.40727941,175.2320098876953
198.9039987,50.5856993,8.694701864,184.4100708,1.919810062,74.9351317,6.437097848,4.341825892,175.03001403808594
199.9039795,50.58570881,8.694734279,183.8968137,2.111019106,73.28683705,6.411900375,4.272910832,174.90301513671875
200.9039607,50.58571109,8.6947747,184.1246136,2.511087636,73.61855608,6.298282897,4.304723987,174.49600219726562
201.9039425,50.5857229,8.694802328,183.3827088,2.347875745,68.72059754,6.234715735,4.246831791,174.28001403808594
202.9039242,50.58573436,8.694821187,184.1531642,2.177802444,60.92075977,6.217802314,4.175528329,174.05101013183594
203.9039059,50.5857341,8.694850138,184.598521,1.992557582,71.25018076,6.10052098,4.033527091,174.0540008544922
204.9038872,50.58574645,8.694893641,184.4138432,2.565226719,70.17948203,6.029894614,4.071051373,173.9350128173828
205.9038696,50.58575459,8.694934552,183.5942659,2.76884708,72.91693374,6.050328907,4.105299833,173.8090057373047
206.903852,50.58575592,8.694967584,184.4623481,2.539304211,75.13275264,6.014548223,4.068403946,173.62901306152344
207.903834,50.58576689,8.694990495,184.8231735,2.22223285,69.51384922,5.992767329,4.046283942,173.51400756835938
208.9038162,50.58577351,8.695022347,183.9896231,2.195075647,66.84769022,5.974317231,4.000313895,173.39601135253906
209.903798,50.58577576,8.695051955,183.9910607,1.985898666,70.32693093,5.974317222,4.01674908,173.36801147460938
210.9037807,50.58578101,8.695077341,184.1583302,1.860712406,72.10245144,5.877581234,4.006496662,173.32901000976562
211.9037631,50.58578618,8.695117994,183.3731418,2.396773324,75.26037401,5.810345643,3.975090819,173.38101196289062
212.9037458,50.58579775,8.695159635,183.4472871,2.809671736,71.03234839,5.64762927,3.783832204,173.04800415039062
213.9037286,50.58581113,8.695187247,183.6804997,2.608919636,57.09440447,5.782016178,3.794582759,172.68600463867188
214.9037104,50.58581648,8.69520401,183.1157291,1.989277886,54.77125169,5.734705574,3.72017279,172.52200317382812
215.9036939,50.58582123,8.695238199,183.7068281,2.004231159,64.88415335,5.820200577,3.858185347,172.29400634765625
216.9036759,50.58582281,8.695275324,183.7038561,2.088145582,74.38274352,5.919241778,3.95172686,172.17001342773438
217.9036593,50.58583528,8.695308685,184.1339342,2.341930964,68.23501005,5.829089549,4.005735322,171.97601318359375
218.9036421,50.58583453,8.695359835,184.9565295,2.637169856,75.16616541,5.718046092,3.883824655,171.9860076904297
219.903625,50.58584147,8.695395803,185.2803291,2.644710889,73.62260929,5.795806298,3.921072421,172.1060028076172
