"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.912653833E0,6.210585022E0,-5.569767609E0,9.281299438E0
1.922682833E0,9.406738586E0,-1.836231537E0,9.002429352E0
1.932712833E0,1.076681030E1,-1.686991882E-1,9.580976257E0
1.942741833E0,1.089419540E1,-7.409591675E-2,6.920259247E0
1.952770833E0,9.866582336E0,-1.283131714E0,4.697980499E0
1.962799833E0,8.289461975E0,-3.361858978E0,4.375101929E0
1.972828833E0,7.481591949E0,-3.785478058E0,4.240382080E0
1.982857833E0,6.925797729E0,-3.881129150E0,4.942272491E0
1.992887833E0,5.970783691E0,-4.672683105E0,5.181175690E0
2.002916833E0,4.918921051E0,-5.257217560E0,4.810995483E0
2.012945833E0,5.082680511E0,-4.511618042E0,4.535418549E0
2.022974833E0,5.160818024E0,-4.209995270E0,4.237837372E0
2.033003833E0,4.659510498E0,-4.859794006E0,4.280199280E0
2.043032833E0,5.210514679E0,-4.927902374E0,4.582720184E0
2.053062833E0,6.239924011E0,-4.487069092E0,4.345762939E0
2.063091833E0,6.398144989E0,-4.896467743E0,4.730163574E0
2.073120833E0,6.303990784E0,-5.506299591E0,6.179749146E0
2.083149833E0,6.121370544E0,-5.662873993E0,5.995632019E0
2.093178833E0,5.908812561E0,-5.821993103E0,6.776857452E0
2.103208833E0,6.315816193E0,-5.320685577E0,5.982609100E0
2.113237833E0,6.668033752E0,-4.517306213E0,5.423821106E0
2.123266833E0,6.237678680E0,-4.582869873E0,5.066514130E0
2.133295833E0,5.741909637E0,-4.734953613E0,4.113895111E0
2.143324833E0,5.422024841E0,-4.929099884E0,4.203708344E0
2.153353833E0,5.231171722E0,-5.287754059E0,4.547243958E0
2.163383833E0,5.143603821E0,-5.562881927E0,4.535568237E0
2.173412833E0,4.807702332E0,-5.835914154E0,4.407135315E0
2.183441833E0,4.630470886E0,-6.007158051E0,4.536017303E0
2.193470833E0,4.877157898E0,-5.977369995E0,4.697381744E0
