"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.268837125E0,1.292458534E0,-5.759674907E-1,1.021612525E0
1.278862125E0,1.474096775E0,-6.586357355E-1,1.067762971E0
1.288886125E0,1.617278457E0,-5.957020521E-1,1.107991934E0
1.298911125E0,1.702439189E0,-4.504522681E-1,1.130752563E0
1.308935125E0,1.805099964E0,-2.420777678E-1,1.048252821E0
1.318960125E0,1.948207617E0,4.633259773E-2,8.048343658E-1
1.328985125E0,2.035536766E0,3.919701576E-1,4.394971728E-1
1.339009125E0,2.266826153E0,4.279564619E-1,6.919697672E-2
1.349034125E0,2.248327017E0,5.732755661E-1,-1.787126958E-1
1.359059125E0,1.870082617E0,8.966318965E-1,-1.917299181E-1
1.369083125E0,1.324288249E0,1.428812742E0,-5.129904300E-2
1.379108125E0,8.419661522E-1,1.900119066E0,9.446373582E-2
1.389133125E0,3.461385667E-1,2.284903049E0,1.723947525E-1
1.399157125E0,2.700790465E-1,2.488804579E0,1.684266925E-1
1.409182125E0,3.798031509E-1,2.642298937E0,9.767929465E-2
1.419207125E0,5.906557441E-1,2.769871950E0,-2.176278457E-2
1.429231125E0,9.296417832E-1,2.838815689E0,-1.622868627E-1
1.439256125E0,1.222513795E0,2.782452345E0,-3.235137463E-1
1.449280125E0,1.533733010E0,2.449784279E0,-4.242954850E-1
1.459305125E0,1.609670281E0,1.881900072E0,-3.832351565E-1
1.469330125E0,1.496030807E0,1.066083074E0,-3.012777269E-1
1.479354125E0,1.444781184E0,2.588238195E-2,-3.376865685E-1
1.489379125E0,1.474253535E0,-6.688282490E-1,-5.525831580E-1
1.499404125E0,1.316403031E0,-5.912557244E-1,-9.027730227E-1
1.509428125E0,9.722259641E-1,-2.302264422E-1,-1.186393261E0
1.519453125E0,5.913757682E-1,-1.825762391E-1,-1.303688407E0
1.529478125E0,2.630364895E-1,-3.448570073E-1,-1.178484440E0
1.539502125E0,1.240669750E-2,-6.861845255E-1,-8.593176603E-1
1.549527125E0,-1.731650382E-1,-1.286115646E0,-4.225791991E-1
1.559552125E0,-2.728077173E-1,-2.099551916E0,-2.168377861E-2
1.569576125E0,-2.723389864E-1,-3.107796669E0,2.738283388E-2
1.579601125E0,-1.464071125E-1,-3.624380112E0,-1.936273426E-1
1.589625125E0,1.071066409E-1,-3.690474033E0,-5.232960582E-1
1.599650125E0,4.270265996E-1,-3.314222097E0,-7.920129895E-1
1.609675125E0,8.025169373E-1,-2.743348360E0,-9.543387294E-1
1.619699125E0,1.133454204E0,-2.072513580E0,-1.003116488E0
1.629724125E0,1.356294990E0,-1.387155175E0,-9.173558354E-1
1.639749125E0,1.526553273E0,-7.080844641E-1,-8.057320714E-1
1.649773125E0,1.680511117E0,-7.182306796E-2,-7.657039762E-1
1.659798125E0,1.825067520E0,3.652548194E-1,-7.886748314E-1
1.669823125E0,1.934274197E0,6.235221028E-1,-8.404387236E-1
1.679847125E0,2.034848928E0,8.413766623E-1,-8.731734753E-1
1.689872125E0,2.123541832E0,1.102735043E0,-8.443215489E-1
1.699897125E0,2.165244579E0,1.371598601E0,-7.378337979E-1
1.709921125E0,2.132833958E0,1.616432309E0,-5.482127666E-1
1.719946125E0,2.063992977E0,1.747671247E0,-3.406203687E-1
1.729971125E0,1.995495081E0,1.683955669E0,-1.808525324E-1
1.739995125E0,1.943001509E0,1.435837269E0,-1.794041097E-1
1.750020125E0,1.886898518E0,1.029104114E0,-3.947890997E-1
1.760045125E0,1.767931342E0,5.929755569E-1,-7.091884017E-1
1.770069125E0,1.566412330E0,2.121773362E-1,-9.293902516E-1
1.780094125E0,1.324123025E0,-9.629324079E-2,-9.655181766E-1
1.790119125E0,1.006148815E0,-3.002964258E-1,-8.134165406E-1
1.800143125E0,5.838772058E-1,-5.218365788E-1,-5.212986469E-1
1.810168125E0,7.724299282E-2,-8.784556389E-1,-2.289554775E-1
1.820192125E0,-5.528357625E-1,-1.597247481E0,-1.059622038E-2
1.830217125E0,-1.255004525E0,-2.812878370E0,1.800568253E-1
1.840242125E0,-1.754847765E0,-4.126687527E0,3.436180353E-1
1.850266083E0,-1.883042574E0,-4.957147121E0,4.007127583E-1
1.860291083E0,-1.794786811E0,-5.245698452E0,3.635448515E-1
1.870316084E0,-1.681930780E0,-5.174778461E0,2.733710110E-1
1.880340084E0,-1.647483945E0,-4.844862461E0,1.535433829E-1
1.890365083E0,-1.823347926E0,-4.352872849E0,5.899371207E-2
1.900390083E0,-2.192875385E0,-3.638161898E0,-1.323322803E-1
1.910414083E0,-2.670047283E0,-2.749304533E0,-3.693112731E-1
1.920439083E0,-3.047365904E0,-2.192898035E0,-5.136896968E-1
1.930464083E0,-3.192741632E0,-2.096525192E0,-5.805398226E-1
1.940488083E0,-3.088523388E0,-2.294267416E0,-6.556042433E-1
1.950513083E0,-2.783820868E0,-2.652876854E0,-8.092777133E-1
1.960538083E0,-2.432220697E0,-3.062458277E0,-9.491583705E-1
1.970562083E0,-2.056690931E0,-3.287452698E0,-1.126230359E0
1.980587083E0,-1.635418057E0,-3.300751448E0,-1.300093174E0
1.990612084E0,-1.075634956E0,-3.132170916E0,-1.445310831E0
2.000636084E0,-5.061761141E-1,-2.682902575E0,-1.563006163E0
2.010661083E0,-4.278685898E-2,-2.206416368E0,-1.623218894E0
2.020686083E0,2.871921062E-1,-1.797616959E0,-1.483017683E0
2.030710083E0,4.285852015E-1,-1.486804962E0,-1.537450910E0
2.040735083E0,4.972743392E-1,-1.313517570E0,-1.621465564E0
2.050760083E0,5.746053457E-1,-1.129435897E0,-1.561430454E0
2.060784083E0,6.965270638E-1,-9.067754745E-1,-1.448789835E0
2.070809084E0,8.383014798E-1,-6.192834973E-1,-1.333645940E0
2.080834083E0,1.015335321E0,-2.875464559E-1,-1.294860959E0
2.090858083E0,1.187743306E0,5.244386196E-2,-1.277027726E0
2.100883083E0,1.320201874E0,4.036838710E-1,-1.231721878E0
2.110908083E0,1.411798120E0,7.723359466E-1,-1.141125083E0
2.120932084E0,1.422975659E0,1.248378277E0,-1.019106627E0
2.130957083E0,1.281341314E0,1.975753307E0,-8.615111709E-1
2.140982084E0,1.084015846E0,2.830875874E0,-6.543135643E-1
2.151006083E0,7.569821477E-1,3.683330774E0,-4.842499793E-1
2.161031083E0,2.814345062E-1,4.215607643E0,-4.390571415E-1
2.171056083E0,-1.463021785E-1,4.428121090E0,-5.676885843E-1
2.181080083E0,-1.553669125E-1,4.473311901E0,-8.655587435E-1
2.191105084E0,3.071429431E-1,4.399147511E0,-1.220182538E0
2.201130083E0,8.157020807E-1,4.193919182E0,-1.537953258E0
2.211154083E0,1.233174086E0,3.754114389E0,-1.725753546E0
2.221179083E0,1.531563401E0,3.248007774E0,-1.780027151E0
2.231204083E0,1.863770604E0,2.557456970E0,-1.605948091E0
2.241228083E0,2.289111376E0,1.819909453E0,-1.248516560E0
2.251253083E0,2.616480827E0,1.142868161E0,-8.563085794E-1
2.261278084E0,2.906321287E0,7.442045808E-1,-5.794004202E-1
2.271302084E0,2.923843622E0,6.072992086E-1,-6.378235221E-1
2.281327083E0,2.762211800E0,6.656877398E-1,-7.157958150E-1
2.291352083E0,2.524615526E0,7.523882389E-1,-6.501531601E-1
2.301376083E0,2.176847935E0,8.067931533E-1,-5.799642205E-1
2.311401083E0,1.764396071E0,8.576869965E-1,-5.622283816E-1
2.321426083E0,1.347653270E0,8.976918459E-1,-5.659953952E-1
2.331450083E0,9.873991609E-1,9.791856408E-1,-5.466893911E-1
2.341475083E0,6.977916360E-1,1.104229689E0,-4.612559974E-1
2.351500083E0,4.760038555E-1,1.203581810E0,-3.167003989E-1
2.361524083E0,3.385404050E-1,1.224051714E0,-1.399670690E-1
2.371549083E0,2.804627120E-1,1.142548800E0,4.968754947E-2
2.381574084E0,2.807742357E-1,9.622850418E-1,2.269900143E-1
2.391598084E0,3.130272627E-1,7.341315150E-1,3.653177917E-1
2.401623083E0,3.507998884E-1,4.951557219E-1,4.290463328E-1
2.411648083E0,3.696974218E-1,2.756457329E-1,3.879564106E-1
2.421672083E0,3.618979752E-1,1.583121270E-1,2.815555334E-1
2.431697083E0,3.074190021E-1,1.867578775E-1,1.538676023E-1
2.441722083E0,2.038195282E-1,3.392808139E-1,5.069062859E-2
2.451746083E0,7.064975798E-2,5.836812854E-1,-2.335217409E-2
2.461771084E0,-9.812914580E-2,8.064875007E-1,-1.456749253E-2
2.471796083E0,-3.878040910E-1,8.917709589E-1,1.309953034E-1
2.481820083E0,-7.441725135E-1,1.029417038E0,3.335624933E-1
2.491845083E0,-1.018782139E0,1.249421000E0,5.048790574E-1
2.501870083E0,-1.204723358E0,1.460019469E0,6.255567670E-1
2.511894084E0,-1.351296306E0,1.578786135E0,6.519340873E-1
2.521919083E0,-1.508262038E0,1.599719405E0,6.599217653E-1
2.531944084E0,-1.675673127E0,1.531386137E0,6.704135537E-1
2.541968083E0,-1.772998214E0,1.312307119E0,6.821755767E-1
2.551993083E0,-1.710644603E0,9.619714618E-1,6.777211428E-1
2.562018083E0,-1.506175876E0,5.539891720E-1,6.498091817E-1
2.572042083E0,-1.233189583E0,6.203090772E-2,5.327419639E-1
2.582067084E0,-1.037391782E0,-4.794172645E-1,3.305199742E-1
2.592092083E0,-9.920333028E-1,-1.047875881E0,1.015530899E-1
2.602116083E0,-1.117961407E0,-1.646512866E0,-5.796852708E-2
2.612141083E0,-1.434645653E0,-2.240035534E0,1.358368993E-2
2.622166083E0,-1.841934562E0,-2.756286621E0,2.178588510E-1
2.632190083E0,-2.242496729E0,-3.219772339E0,3.436516821E-1
2.642215083E0,-2.543774128E0,-3.494484901E0,3.079979420E-1
2.652240084E0,-2.623853445E0,-3.348475695E0,8.632600307E-2
2.662264084E0,-2.495728254E0,-2.954107523E0,-2.990712523E-1
2.672289083E0,-2.354608059E0,-2.589424372E0,-7.353268862E-1
2.682314083E0,-2.279264450E0,-2.473304987E0,-1.015725613E0
2.692338083E0,-2.198217630E0,-2.453713417E0,-1.120207071E0
2.702363083E0,-2.142969131E0,-2.551732540E0,-1.046672106E0
2.712388083E0,-2.087365389E0,-2.647672892E0,-9.462185502E-1
2.722412083E0,-1.983255506E0,-2.736674309E0,-8.628501296E-1
2.732437083E0,-1.770704150E0,-2.801342726E0,-8.500821590E-1
2.742462083E0,-1.504757881E0,-2.698414087E0,-9.616832733E-1
2.752486083E0,-1.216954947E0,-2.319760561E0,-1.091620684E0
2.762511083E0,-8.461372256E-1,-1.845762610E0,-1.126319766E0
2.772536084E0,-4.950912893E-1,-1.510276556E0,-1.149910331E0
2.782560084E0,-1.768881530E-1,-1.316939116E0,-1.219888091E0
2.792585083E0,1.513909250E-1,-1.239743710E0,-1.277839303E0
2.802610083E0,4.880255461E-1,-1.313478589E0,-1.279839039E0
2.812634083E0,8.248760104E-1,-1.401139498E0,-1.200929046E0
2.822659083E0,1.133301973E0,-1.392311573E0,-1.062119842E0
2.832684083E0,1.379866481E0,-1.284191251E0,-9.424595833E-1
2.842707500E0,1.521981001E0,-1.018115997E0,-8.442661166E-1
2.852732500E0,1.530704141E0,-5.926890373E-1,-7.265799642E-1
2.862757500E0,1.421706676E0,-9.193271399E-2,-5.874180794E-1
2.872782500E0,1.265985012E0,3.249603808E-1,-4.733511806E-1
2.882806500E0,1.299573421E0,4.100669026E-1,-4.136355519E-1
2.892831500E0,1.231062174E0,4.573718309E-1,-5.245332718E-1
2.902856500E0,1.129858255E0,5.621325374E-1,-6.025289297E-1
2.912880500E0,1.050068378E0,6.566862464E-1,-5.769132972E-1
2.922905500E0,9.652767777E-1,8.071711063E-1,-5.293292999E-1
2.932930500E0,8.757719398E-1,1.115612864E0,-4.998353720E-1
2.942954500E0,7.646511197E-1,1.604266047E0,-4.764682651E-1
2.952979500E0,6.186358333E-1,2.212346554E0,-4.252460897E-1
2.963004500E0,5.431839824E-1,2.708654881E0,-3.606941998E-1
2.973028500E0,7.025587559E-1,2.793586016E0,-3.141605258E-1
2.983053500E0,9.980086088E-1,2.500944138E0,-2.654142976E-1
2.993078500E0,1.169568062E0,2.077060699E0,-1.747680008E-1
3.003102500E0,1.308894753E0,1.530679226E0,-1.954777399E-4
3.013127500E0,1.386162639E0,9.361754656E-1,1.472706795E-1
3.023152500E0,1.453591466E0,6.617453694E-1,2.127068639E-1
3.033176500E0,1.511996150E0,7.301084399E-1,1.710401177E-1
3.043201500E0,1.524934649E0,9.468543530E-1,1.324952692E-1
3.053226500E0,1.520700932E0,1.268331885E0,2.528570890E-1
3.063250500E0,1.574193120E0,1.435117006E0,4.550485015E-1
3.073275500E0,1.602615476E0,1.412409663E0,5.707149506E-1
3.083300500E0,1.602381110E0,1.264926195E0,5.273506641E-1
3.093324500E0,1.622179866E0,1.176530719E0,4.298978746E-1
3.103349500E0,1.672910571E0,1.154258370E0,3.353694677E-1
3.113374500E0,1.733466625E0,1.179554462E0,3.038418889E-1
3.123398500E0,1.746459723E0,1.303933144E0,3.497963846E-1
3.133423500E0,1.692660689E0,1.469783425E0,4.416413605E-1
3.143448500E0,1.593515158E0,1.581527352E0,5.507139564E-1
3.153472500E0,1.462440014E0,1.652444601E0,6.584681273E-1
3.163497500E0,1.322441697E0,1.595307350E0,6.056973934E-1
3.173522500E0,1.149123192E0,1.497869968E0,6.139612198E-1
3.183546500E0,8.840342760E-1,1.531753182E0,7.423394322E-1
3.193571500E0,5.578090549E-1,1.479501724E0,6.293569207E-1
3.203596500E0,1.706171632E-1,1.458688855E0,5.123409033E-1
3.213620500E0,-2.597877681E-1,1.571892619E0,5.358595252E-1
3.223645500E0,-6.274244189E-1,1.802675843E0,5.809441209E-1
3.233670500E0,-8.418645263E-1,2.071906328E0,6.252098680E-1
3.243694500E0,-9.263623953E-1,2.332136869E0,6.469236612E-1
3.253719500E0,-9.694132209E-1,2.567866087E0,6.146112680E-1
3.263744500E0,-1.010919094E0,2.701783657E0,4.998624027E-1
3.273768500E0,-1.066354394E0,2.624784946E0,3.331677020E-1
3.283793500E0,-1.168356776E0,2.369098902E0,2.149716616E-1
3.293818500E0,-1.294701695E0,2.014376402E0,2.108586729E-1
3.303842500E0,-1.409520388E0,1.641072392E0,3.118565679E-1
3.313867500E0,-1.543121338E0,1.357940793E0,4.484261274E-1
3.323892500E0,-1.719509602E0,1.068772316E0,5.192000866E-1
3.333916500E0,-1.872437596E0,6.834401488E-1,4.439559281E-1
3.343941500E0,-1.860214114E0,1.709454656E-1,2.129625380E-1
3.353966500E0,-1.621710420E0,-4.841977656E-1,-2.556216158E-2
3.363990500E0,-1.202607751E0,-1.279823542E0,-1.054259390E-1
3.374015500E0,-8.171923161E-1,-2.164952040E0,4.681121558E-3
3.384040500E0,-7.139419913E-1,-3.183411121E0,2.345582098E-1
3.394065500E0,-9.324548841E-1,-4.187016487E0,4.603809714E-1
3.404089500E0,-1.303240299E0,-4.820511818E0,6.360392570E-1
3.414114500E0,-1.705547094E0,-4.885305882E0,7.110405564E-1
3.424139500E0,-2.030885935E0,-4.460759640E0,5.098196268E-1
3.434163500E0,-2.277813911E0,-3.692883253E0,1.487617940E-1
3.444188500E0,-2.430959225E0,-2.873923540E0,-1.097172275E-1
3.454213500E0,-2.482544422E0,-2.359287739E0,-1.990875751E-1
3.464237500E0,-2.455961704E0,-2.153770447E0,-1.611255109E-1
3.474262500E0,-2.292133331E0,-2.205899715E0,-1.486866772E-1
3.484287500E0,-1.984837294E0,-2.373490810E0,-1.805102825E-1
3.494311500E0,-1.580375791E0,-2.475191116E0,-2.864937186E-1
3.504336500E0,-1.162182093E0,-2.388622999E0,-4.800911546E-1
3.514361500E0,-8.458532095E-1,-2.093222141E0,-6.987942457E-1
3.524385500E0,-6.989198923E-1,-1.648171544E0,-8.651958704E-1
3.534410500E0,-7.478208542E-1,-1.137855530E0,-9.368903041E-1
3.544435500E0,-9.268459678E-1,-7.343208194E-1,-8.838658929E-1
3.554459500E0,-1.145694733E0,-4.819609821E-1,-6.009060740E-1
3.564484500E0,-1.399787188E0,-4.059761167E-1,-2.675793767E-1
3.574509500E0,-1.468643785E0,-4.431293309E-1,-1.412693709E-1
3.584533500E0,-1.363557339E0,-4.378248453E-1,-2.325514331E-2
3.594558500E0,-1.079211712E0,-4.262499511E-1,-9.476747364E-3
3.604583500E0,-6.234781146E-1,-3.225669265E-1,-1.416425556E-1
3.614607500E0,-5.206468701E-2,-8.216658235E-2,-3.455610573E-1
3.624632500E0,5.010780692E-1,1.263599694E-1,-5.303851366E-1
3.634657500E0,9.397992492E-1,3.046529889E-1,-5.902519226E-1
3.644681500E0,1.253815532E0,4.853525162E-1,-4.701218605E-1
3.654706500E0,1.487043738E0,6.112362146E-1,-2.206278890E-1
3.664731500E0,1.718501925E0,8.092473149E-1,2.755567059E-2
3.674755500E0,1.847331166E0,9.817479849E-1,1.690225154E-1
3.684780500E0,1.903067470E0,1.094223022E0,2.147576213E-1
3.694805500E0,1.931924939E0,1.175808907E0,1.710447669E-1
3.704829500E0,1.934765935E0,1.287774801E0,6.260012835E-2
3.714854500E0,1.958164215E0,1.286623836E0,-9.429414570E-2
3.724879500E0,2.014570713E0,1.214650512E0,-2.099555880E-1
3.734903500E0,2.064194441E0,1.121831298E0,-2.767495215E-1
3.744928500E0,2.085793018E0,1.039560556E0,-3.188509047E-1
3.754953500E0,2.090368509E0,1.055051804E0,-2.957224250E-1
3.764978500E0,2.144858122E0,1.004580617E0,-1.594356298E-1
3.775002500E0,2.212407112E0,9.689046144E-1,8.927298337E-2
3.785027500E0,2.313572407E0,9.891185760E-1,4.032977819E-1
3.795052500E0,2.507455349E0,9.146904349E-1,6.452246308E-1
3.805076500E0,2.568621635E0,8.716664314E-1,7.470309138E-1
3.815101500E0,2.392624378E0,8.036721945E-1,7.522512078E-1
3.825126500E0,2.052665710E0,7.456023693E-1,7.569100857E-1
3.835150500E0,1.579084039E0,7.005075812E-1,8.124234080E-1
3.845175958E0,9.559506774E-1,8.362189531E-1,8.455954194E-1
3.855200958E0,3.318700194E-1,8.887223601E-1,8.392568231E-1
3.865224958E0,-1.470172107E-1,8.863845468E-1,8.132561445E-1
3.875249958E0,-4.179230332E-1,9.491032958E-1,7.768614292E-1
3.885274958E0,-4.785388708E-1,1.069236636E0,7.036886215E-1
3.895298958E0,-3.785834908E-1,1.158097029E0,6.251695752E-1
3.905323958E0,-1.708561331E-1,1.180902004E0,5.569151640E-1
3.915348958E0,1.067632213E-1,1.164419651E0,4.963351488E-1
