Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),DGM_Height_m
0.236164093,50.58421001,8.700959142,171.3305932,0.0,,4.605028587,3.552217441,161.77500915527344
1.236146569,50.58421001,8.700959142,171.3305932,0.0,,4.605028586,3.552217442,161.77500915527344
2.236130834,50.58420262,8.700961319,170.7205468,0.3899999857,183.5156247,4.605028574,3.552217457,161.77200317382812
3.236114025,50.58421328,8.700975582,170.5798608,0.3899999857,47.10937812,4.605028585,3.552217443,161.8560028076172
4.236097693,50.58425604,8.701015114,180.4900335,2.087097425,34.38249109,4.761685482,3.339294597,161.75100708007812
5.2360816,50.58427804,8.701038032,180.724788,2.325970564,34.24375455,4.765230778,3.334233445,161.7580108642578
6.236067772,50.58429456,8.701055845,180.7863574,2.27842691,39.65904003,4.764545294,3.335212913,161.84600830078125
7.236052394,50.58431716,8.701072658,180.6415918,2.409555311,29.3325909,4.764985144,3.334584474,161.85800170898438
8.236033916,50.58434328,8.701077939,180.9745066,2.532155488,21.7557518,4.763060245,3.337333387,161.81600952148438
9.236017466,50.58437279,8.701092832,181.504954,2.920430015,22.57899767,4.764588603,3.335151043,161.7830047607422
10.23600173,50.58438953,8.701105459,180.9033483,2.438032863,19.3020071,4.76376556,3.336326532,161.7360076904297
11.23598647,50.58441368,8.701107332,181.2109446,2.377207844,10.08052888,4.762074392,3.33873996,161.78500366210938
12.23597085,50.58443362,8.701109775,181.0491951,2.273856828,10.23717429,4.761562775,3.339469564,161.78700256347656
13.23595572,50.58445443,8.70110145,181.1072299,2.379227105,0.1638413853,4.761650403,3.339344617,161.77500915527344
14.23593998,50.58447675,8.701100791,181.0141114,2.560267847,359.7643047,4.760945069,3.340350144,161.77101135253906
15.23592627,50.58449773,8.701098027,180.6004871,2.451692205,358.2147309,4.757288096,3.345556307,161.7740020751953
16.23590958,50.58451784,8.701086402,180.9431267,2.574995187,350.4423798,4.754922507,3.348917584,161.781005859375
17.23589492,50.5845392,8.701081521,180.6640313,2.524606398,353.4380108,4.753263332,3.351272106,161.85400390625
18.23587894,50.58456172,8.701068774,180.9290511,2.536341013,344.8668026,4.751871916,3.353244745,161.84300231933594
19.23586762,50.58458305,8.701062494,180.8801583,2.53923448,343.2305846,4.752068681,3.352965893,161.74301147460938
20.2358501,50.58460328,8.701047692,181.0662178,2.398304327,342.2599288,4.750144169,3.355691792,161.74200439453125
21.23583508,50.58461855,8.701018514,181.9867939,2.435886113,326.114933,4.750213345,3.355593869,161.69601440429688
22.23581946,50.584639,8.70100681,181.3230504,2.522625055,331.7273188,4.724449803,3.391771084,161.7110137939453
23.23580456,50.58465435,8.70098253,181.1660314,2.445245421,325.0417076,4.724117974,3.392233247,161.6590118408203
24.2357899,50.58467372,8.700960124,181.9032592,2.518646995,323.8400547,4.724424222,3.391806717,161.656005859375
25.23577499,50.58468877,8.700933236,182.583888,2.471670406,317.723954,4.725907339,3.389739939,161.27301025390625
