Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),DGM_Height_m
0.03467190266,50.58325354,8.691663787,185.0207037,,,291.5981414,155.1881482,187.13400268554688
0.4243379831,50.5831107,8.691292323,184.9450773,,,39.63178798,156.706599,187.81100463867188
2.111366391,50.58306752,8.69146004,119.684151,0.2195739597,,26.7304579,168.5024584,187.97300720214844
3.11135006,50.58303712,8.691563867,173.8874993,0.4195452034,,18.87255827,7.253892046,188.1630096435547
4.111335516,50.58308298,8.691756723,173.9631048,0.2033122182,,29.00877495,6.621100112,187.5500030517578
5.111320734,50.58308054,8.6917584,173.983899,0.09228978306,,15.77979781,6.674073176,187.6940155029297
6.11130631,50.58305705,8.691788867,174.0767864,0.2033122182,170.3248353,15.79066293,6.737598759,187.7790069580078
7.111290574,50.58306001,8.691784319,174.1710563,0.4138500094,158.7480513,14.55399855,6.781298397,187.7790069580078
8.112072587,50.58305506,8.691733458,174.2461449,0.4138500094,217.8385762,13.57438235,6.798176054,187.77101135253906
9.112064004,50.58301431,8.691756345,174.270556,0.4138500094,279.4440125,13.92509445,6.634424717,187.97100830078125
10.06207204,50.58301923,8.691737484,174.3236029,1.13269043,280.322965,13.93223854,6.615015862,187.94500732421875
11.01125968,50.58301237,8.69170822,174.3348529,1.455417633,266.6839409,13.9393852,8.238633107,188.1280059814453
11.96128416,50.58300943,8.691695737,174.3187414,2.131560087,262.8957653,10.93800422,12.01339105,188.19100952148438
12.91128838,50.58300879,8.691670649,174.2891921,2.131560087,270.0615889,10.00501811,8.18798245,188.2320098876953
13.86099517,50.58300961,8.69164333,174.2508541,1.952423334,269.4636082,10.09536645,8.09890584,188.2110137939453
14.81106377,50.58300945,8.691619427,174.2508545,1.952423334,269.4635879,9.409104526,8.09890584,188.23300170898438
15.81106853,50.58301225,8.691593283,174.2144198,1.952423334,273.1285732,8.878496051,6.824586305,188.25001525878906
16.81136775,50.58301275,8.691563249,174.183222,1.964501262,271.5110651,8.24012217,10.82505652,188.29600524902344
17.81107593,50.58300909,8.691527824,174.1693179,2.406706333,264.9824351,8.788165804,10.82785892,188.25201416015625
18.81008101,50.58300955,8.691491368,174.1522007,2.406706333,273.3869841,9.282544343,10.4741655,188.27601623535156
19.81010926,50.58301725,8.69143555,174.129841,2.247792482,277.2331076,7.592583607,7.184714785,188.04800415039062
20.81045234,50.58301626,8.69140118,174.079179,2.246010303,278.1383279,6.486535765,8.050056688,187.97601318359375
21.81045806,50.58301803,8.691362656,173.9189092,2.246010303,283.9505877,6.483433908,6.775883688,187.9560089111328
22.81046033,50.58301651,8.691320447,173.8654147,1.993499637,277.3267353,9.305502058,7.035332957,187.95401000976562
23.81045973,50.58302922,8.691292114,173.8270139,1.993499637,283.554887,8.244603786,6.687425936,187.90101623535156
24.81045914,50.58302879,8.691259047,173.7969081,1.869832873,270.0054724,10.7051339,8.850135549,188.0360107421875
25.81046247,50.583039,8.691225343,173.6913204,1.810813785,281.8263836,14.9923438,12.79826621,187.96600341796875
26.81045604,50.58304683,8.691187595,173.5854626,1.566637874,280.2075131,18.35628565,16.38197573,187.79501342773438
27.81045306,50.58305264,8.691149235,173.4817951,1.566637874,278.8236503,13.93644026,12.81835695,188.11300659179688
28.81044924,50.58304355,8.691115377,173.3469732,1.566637874,255.7300457,15.92791752,14.99159657,188.19700622558594
29.81044483,50.5830509,8.691073915,173.2238315,1.826671958,271.9633323,16.9354282,16.05723228,188.16700744628906
30.81044018,50.58305774,8.691040014,173.0837561,1.826671958,278.105309,16.28270232,15.40904009,188.23800659179688
31.81043375,50.58306818,8.691009918,172.9442629,1.824247956,289.0037132,20.67135117,19.37745172,188.3590087890625
32.81042826,50.58307527,8.690972098,172.8254341,1.824247956,281.8685067,7.065052972,6.595866979,188.42601013183594
33.81042135,50.58308351,8.690939992,172.7253149,1.752133846,279.1344509,7.203338872,6.633075434,188.29901123046875
34.810413,50.58306313,8.69088439,172.2838156,2.382468888,269.3841281,11.93021949,3.0,188.1840057373047
35.81040597,50.58306819,8.690866336,172.369418,1.289813693,261.5660539,14.71290728,3.51507354,188.17901611328125
36.81039691,50.58308494,8.690823098,172.2664797,2.045742994,265.9423633,14.62344822,3.635749544,188.20401000976562
37.81038952,50.58309964,8.690793458,172.3295524,1.317217045,273.9822569,15.20904345,3.902557292,188.15501403808594
38.81037939,50.58309656,8.690785335,172.8798268,1.516180659,272.3224927,15.59852137,5.055481071,188.24200439453125
39.81037056,50.58310053,8.690735009,172.9733157,2.178774875,270.4685695,14.73979392,5.158478773,188.13400268554688
40.81036043,50.58310712,8.690715015,172.5498687,1.382855455,271.8922502,14.79061752,5.496216629,188.07200622558594
41.81035316,50.58311299,8.690682411,171.9302243,1.344696463,270.2371853,15.13206198,5.73373776,188.0360107421875
42.81033957,50.58312176,8.690649934,171.6771544,1.429740359,276.6608653,14.61357997,5.543701011,187.91700744628906
