beta,acc_thresh,gyro_thresh,score,zupt_ratio
0.05,0.1,0.0349065850398866,1105.00702390549,0
0.05,0.1,0.0523598775598299,1105.00702390549,0
0.05,0.1,0.0698131700797732,1105.00702390549,0
0.05,0.15,0.0349065850398866,1105.00702390549,0
0.05,0.15,0.0523598775598299,1105.00702390549,0
0.05,0.15,0.0698131700797732,1105.00702390549,0
0.05,0.2,0.0349065850398866,1105.00702390549,0
0.05,0.2,0.0523598775598299,1105.00702390549,0
0.05,0.2,0.0698131700797732,1105.00702390549,0
0.1,0.1,0.0349065850398866,2171.64058440929,0
0.1,0.1,0.0523598775598299,2171.64058440929,0
0.1,0.1,0.0698131700797732,2171.64058440929,0
0.1,0.15,0.0349065850398866,2171.64058440929,0
0.1,0.15,0.0523598775598299,2171.64058440929,0
0.1,0.15,0.0698131700797732,2171.64058440929,0
0.1,0.2,0.0349065850398866,2171.64058440929,0
0.1,0.2,0.0523598775598299,2171.64058440929,0
0.1,0.2,0.0698131700797732,2171.64058440929,0
0.2,0.1,0.0349065850398866,1377.71225855706,0
0.2,0.1,0.0523598775598299,1377.71225855706,0
0.2,0.1,0.0698131700797732,1377.71225855706,0
0.2,0.15,0.0349065850398866,1377.71225855706,0
0.2,0.15,0.0523598775598299,1377.71225855706,0
0.2,0.15,0.0698131700797732,1377.71225855706,0
0.2,0.2,0.0349065850398866,1377.71225855706,0
0.2,0.2,0.0523598775598299,1377.71225855706,0
0.2,0.2,0.0698131700797732,1377.71225855706,0
0.3,0.1,0.0349065850398866,2046.9153955844,0
0.3,0.1,0.0523598775598299,2046.9153955844,0
0.3,0.1,0.0698131700797732,2046.9153955844,0
0.3,0.15,0.0349065850398866,2046.9153955844,0
0.3,0.15,0.0523598775598299,2046.9153955844,0
0.3,0.15,0.0698131700797732,2046.9153955844,0
0.3,0.2,0.0349065850398866,2046.9153955844,0
0.3,0.2,0.0523598775598299,2046.9153955844,0
0.3,0.2,0.0698131700797732,2046.9153955844,0
