"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
3.918132854E1,5.058452553E1,8.688506677E0,1.633449198E2,2.745375029E0,7.278441407E1,7.924989651E0,3.101781112E0
4.018130994E1,5.058453468E1,8.688546669E0,1.635111488E2,2.889468415E0,7.290493539E1,8.814406436E0,3.440761165E0
4.118129194E1,5.058454885E1,8.688557332E0,1.641644182E2,2.301763491E0,6.218215744E1,9.358677076E0,3.831514708E0
4.218127465E1,5.058456224E1,8.688593270E0,1.632365512E2,2.409033355E0,6.097153737E1,1.009596990E1,4.225799181E0
4.318125820E1,5.058457163E1,8.688631786E0,1.631069859E2,2.577725658E0,6.438579237E1,1.024133255E1,4.312438607E0
4.418124151E1,5.058458350E1,8.688667303E0,1.641170565E2,2.748880302E0,6.453459988E1,1.029336329E1,4.369267419E0
4.518122494E1,5.058459077E1,8.688684172E0,1.625763400E2,2.282560408E0,6.224015185E1,1.076044373E1,4.577397148E0
4.618120992E1,5.058459861E1,8.688718137E0,1.632737466E2,2.312355672E0,6.332318790E1,1.115404179E1,4.750247759E0
4.718119419E1,5.058460286E1,8.688758650E0,1.636704237E2,2.431368987E0,6.918925991E1,1.111995327E1,4.796685541E0
4.818118143E1,5.058460908E1,8.688784711E0,1.625941636E2,2.145964368E0,6.710208018E1,1.130771081E1,4.970270988E0
4.918116462E1,5.058461837E1,8.688815800E0,1.629862804E2,2.172292373E0,5.833963370E1,1.162432874E1,5.207096955E0
5.018114984E1,5.058462899E1,8.688855803E0,1.638042765E2,2.483741010E0,5.512735607E1,1.180897722E1,5.329902869E0
5.118113613E1,5.058463654E1,8.688905267E0,1.627561682E2,2.846210701E0,6.105379874E1,1.189300403E1,5.310860527E0
5.218112195E1,5.058463754E1,8.688951730E0,1.630524390E2,2.942237218E0,7.074252254E1,1.214878300E1,5.319487516E0
5.318110907E1,5.058464537E1,8.688991145E0,1.653093075E2,2.950468529E0,6.991676059E1,1.220489863E1,5.289416968E0
5.418109477E1,5.058464634E1,8.689025742E0,1.643838351E2,2.606845374E0,7.316629649E1,1.226434384E1,5.323103177E0
5.518108165E1,5.058464406E1,8.689083562E0,1.650380479E2,3.001260538E0,8.018736123E1,1.220898472E1,5.323913791E0
5.618106866E1,5.058464978E1,8.689121787E0,1.658668223E2,2.901282533E0,7.670989441E1,1.219211012E1,5.367215003E0
5.718105483E1,5.058466086E1,8.689158386E0,1.639739587E2,2.844492160E0,6.712616733E1,1.212006544E1,5.278752070E0
5.818104291E1,5.058466455E1,8.689196061E0,1.644795009E2,2.673328989E0,6.897585531E1,1.208583446E1,5.160511352E0
5.918103004E1,5.058467192E1,8.689223802E0,1.654736076E2,2.287351439E0,6.673733762E1,1.186927556E1,5.160988278E0
6.018101680E1,5.058468058E1,8.689247481E0,1.657036793E2,1.806394714E0,6.259880638E1,1.183202773E1,5.251781827E0
6.118100560E1,5.058468554E1,8.689268168E0,1.658256395E2,1.369092457E0,6.330928201E1,1.173264887E1,5.683599482E0
6.218099451E1,5.058468805E1,8.689298508E0,1.647493936E2,1.377344362E0,7.071010727E1,1.165806056E1,5.535831487E0
6.318098056E1,5.058469101E1,8.689334179E0,1.653650888E2,1.705713166E0,7.402774695E1,1.162232601E1,5.322562645E0
6.418096936E1,5.058470122E1,8.689361176E0,1.663004279E2,1.884204960E0,6.631393652E1,1.147375722E1,5.097585800E0
6.518095696E1,5.058471259E1,8.689412867E0,1.654009670E2,2.788064533E0,6.449920887E1,1.146573906E1,4.997342959E0
6.618094611E1,5.058471873E1,8.689452648E0,1.656253913E2,2.860066007E0,6.695899093E1,1.146143698E1,4.999757953E0
6.718093395E1,5.058472083E1,8.689487665E0,1.665786123E2,2.677335927E0,6.894402583E1,1.129512302E1,4.979131113E0
6.818092203E1,5.058472671E1,8.689528565E0,1.659087584E2,2.716106927E0,7.145019696E1,1.118992686E1,4.879455893E0
6.918091154E1,5.058472771E1,8.689572298E0,1.662393162E2,2.759113918E0,7.742201914E1,1.093751021E1,4.686049054E0
7.018089950E1,5.058472839E1,8.689616459E0,1.675091941E2,2.846688453E0,8.190769480E1,1.110359991E1,4.694917820E0
7.118088830E1,5.058473670E1,8.689649758E0,1.663841817E2,2.706568383E0,7.825156595E1,1.099083020E1,4.578679629E0
7.218087721E1,5.058474785E1,8.689688167E0,1.666456000E2,2.730268359E0,7.100825415E1,1.115680179E1,4.690133550E0
7.318086648E1,5.058475521E1,8.689726122E0,1.673769221E2,2.767012300E0,6.841488532E1,1.098457078E1,4.594975040E0
7.418085456E1,5.058475983E1,8.689756416E0,1.660927621E2,2.475255498E0,6.827090101E1,1.098763478E1,4.545776801E0
7.518084478E1,5.058478056E1,8.689773100E0,1.658022508E2,2.178784073E0,4.424733991E1,1.085957909E1,4.635226986E0
7.618083286E1,5.058479017E1,8.689800907E0,1.654296374E2,2.023021905E0,4.359807240E1,1.080264209E1,4.624469554E0
7.718082178E1,5.058479659E1,8.689848163E0,1.653124538E2,2.510394376E0,5.294794103E1,1.088792658E1,4.677049452E0
7.818081093E1,5.058480828E1,8.689887984E0,1.663478105E2,2.747877170E0,5.679745729E1,1.112795685E1,4.699173648E0
7.918080032E1,5.058481707E1,8.689924028E0,1.655744548E2,2.700698897E0,5.922563323E1,1.116392418E1,4.610917116E0
8.018078947E1,5.058482326E1,8.689970489E0,1.659537773E2,2.736564585E0,6.782641305E1,1.127116001E1,4.661440949E0
8.118077862E1,5.058482000E1,8.690014987E0,1.671661545E2,2.747151247E0,7.758710218E1,1.139996377E1,4.755098715E0
8.218076801E1,5.058482602E1,8.690064388E0,1.665415100E2,3.058113706E0,7.713669446E1,1.172365476E1,4.909229923E0
8.318075705E1,5.058483577E1,8.690103148E0,1.668494754E2,3.076294600E0,7.602324055E1,1.186713061E1,4.949965084E0
8.418074667E1,5.058483455E1,8.690147402E0,1.679924412E2,2.956124104E0,8.609074072E1,1.174203579E1,4.860671471E0
8.518073583E1,5.058483989E1,8.690186586E0,1.680164879E2,2.913241167E0,8.655328413E1,1.195877555E1,4.898530587E0
8.618072569E1,5.058485780E1,8.690221380E0,1.681278658E2,2.881390106E0,7.409754678E1,1.191518816E1,5.218907810E0
8.718071425E1,5.058485783E1,8.690260999E0,1.675013302E2,2.809401367E0,7.898769665E1,1.200138657E1,5.251883030E0
8.818070424E1,5.058486230E1,8.690300064E0,1.683980904E2,2.644502995E0,7.847203749E1,1.205903773E1,5.275370918E0
8.918069422E1,5.058486786E1,8.690343101E0,1.675799560E2,2.741430149E0,7.891417628E1,1.188253192E1,5.122265127E0
9.018068302E1,5.058486257E1,8.690397400E0,1.679663615E2,3.062630180E0,8.700823311E1,1.189959463E1,5.098026905E0
9.118067265E1,5.058486697E1,8.690441915E0,1.683297645E2,3.143676826E0,8.505304933E1,1.176499718E1,4.910023042E0
9.218066204E1,5.058487374E1,8.690481241E0,1.682450740E2,3.101460147E0,8.091213386E1,1.169125059E1,4.826409225E0
9.318065107E1,5.058488472E1,8.690517090E0,1.679123413E2,3.111470703E0,7.687350643E1,1.170808059E1,4.722993353E0
9.418064070E1,5.058489979E1,8.690549068E0,1.684033995E2,3.029036032E0,7.241171830E1,1.155025373E1,4.681009813E0
9.518063068E1,5.058490618E1,8.690575301E0,1.697793016E2,2.728261447E0,7.485722931E1,1.148702617E1,4.686821429E0
9.618061996E1,5.058491561E1,8.690607976E0,1.693810096E2,2.793050949E0,7.215857004E1,1.158176995E1,4.753190725E0
9.718061256E1,5.058492982E1,8.690642628E0,1.685748110E2,2.855369180E0,6.466266845E1,1.159071397E1,4.833184129E0
9.818060029E1,5.058493031E1,8.690673708E0,1.699829786E2,2.547072773E0,7.562342588E1,1.157171333E1,4.864437873E0
9.918058848E1,5.058493041E1,8.690705709E0,1.686977732E2,2.509830229E0,8.481782804E1,1.171519629E1,4.999450585E0
1.001805809E2,5.058493279E1,8.690747065E0,1.675780649E2,2.812198889E0,9.025625126E1,1.161334529E1,4.951158196E0
1.011805674E2,5.058493099E1,8.690787930E0,1.707354944E2,2.863895944E0,9.430735768E1,1.166422074E1,4.829908112E0
1.021805576E2,5.058493707E1,8.690831014E0,1.695643273E2,2.916845128E0,8.840005640E1,1.169620649E1,4.769673828E0
1.031805478E2,5.058494878E1,8.690863041E0,1.684744441E2,2.781754530E0,7.636451936E1,1.146354647E1,4.666280386E0
1.041805376E2,5.058496557E1,8.690888615E0,1.700989672E2,2.559654292E0,6.435472804E1,1.147214172E1,4.576362555E0
1.051805265E2,5.058496860E1,8.690930117E0,1.693184020E2,2.491922821E0,6.904438215E1,1.160814438E1,4.727782372E0
1.061805162E2,5.058497595E1,8.690963286E0,1.683800143E2,2.415931842E0,6.902644368E1,1.157591217E1,4.732738138E0
1.071805061E2,5.058498754E1,8.690991065E0,1.685609678E2,2.352386722E0,6.342261691E1,1.159633203E1,4.846565424E0
1.081804962E2,5.058500026E1,8.691021479E0,1.673078272E2,2.473561194E0,5.674084155E1,1.163471050E1,4.828886403E0
1.091804918E2,5.058500627E1,8.691055266E0,1.673106651E2,2.407182200E0,6.237681484E1,1.161668133E1,4.613149745E0
1.101804754E2,5.058500944E1,8.691093126E0,1.696940069E2,2.537798293E0,7.198434810E1,1.165406581E1,4.526733944E0
1.111804647E2,5.058501500E1,8.691124770E0,1.683392859E2,2.570986575E0,7.596612519E1,1.172161296E1,4.446777921E0
1.121804550E2,5.058501706E1,8.691160474E0,1.683930547E2,2.469070742E0,8.268320581E1,1.171254694E1,4.625639263E0
1.131804456E2,5.058501945E1,8.691194725E0,1.699418251E2,2.484766614E0,8.619137557E1,1.182907841E1,4.643788365E0
1.141804343E2,5.058503013E1,8.691229765E0,1.709656253E2,2.532517099E0,7.587435185E1,1.182553699E1,4.621788315E0
1.151804237E2,5.058504540E1,8.691256877E0,1.700226017E2,2.578167875E0,6.127671207E1,1.174223182E1,4.649249325E0
1.161804134E2,5.058505487E1,8.691285072E0,1.702860191E2,2.495833983E0,5.389337818E1,1.180042891E1,4.612598022E0
1.171804039E2,5.058506438E1,8.691322228E0,1.708023589E2,2.537303228E0,5.574122633E1,1.172434711E1,4.551701579E0
1.181803927E2,5.058506892E1,8.691353410E0,1.712048865E2,2.357140661E0,5.741260480E1,1.159746067E1,4.413043729E0
1.191803832E2,5.058507507E1,8.691386556E0,1.691892372E2,2.266679021E0,5.744648710E1,1.151455504E1,4.373753084E0
1.201803728E2,5.058507505E1,8.691413875E0,1.693068142E2,1.923072867E0,6.549441929E1,1.129650154E1,4.259436687E0
1.211803626E2,5.058507871E1,8.691444488E0,1.709393105E2,1.819612475E0,6.858074181E1,1.120390221E1,4.017077471E0
1.221803526E2,5.058507497E1,8.691451938E0,1.720787960E2,7.502917386E-1,8.624918450E1,1.112954639E1,3.744333311E0
1.231803453E2,5.058508504E1,8.691441402E0,1.721842777E2,2.571600282E-1,3.135341885E2,1.101805766E1,3.482784440E0
1.241803322E2,5.058509107E1,8.691459823E0,1.701208148E2,6.974553255E-1,NaN,1.096882995E1,3.395173934E0
1.251803213E2,5.058509570E1,8.691496532E0,1.700856487E2,6.260853467E-1,1.753739765E1,1.094183270E1,3.516619654E0
1.261803113E2,5.058509364E1,8.691517745E0,1.702495872E2,3.876886039E-1,3.316508246E1,1.085638526E1,3.441540163E0
1.271803007E2,5.058510314E1,8.691531469E0,1.710726921E2,3.957296688E-1,1.375215847E1,1.086663360E1,3.711965503E0
1.281802909E2,5.058512296E1,8.691572239E0,1.717157639E2,1.827252380E0,2.660121441E1,1.091886896E1,4.201284384E0
1.291802808E2,5.058513080E1,8.691606696E0,1.714404797E2,2.181195098E0,4.001733683E1,1.081961179E1,4.358185790E0
1.301802702E2,5.058513037E1,8.691652580E0,1.707445700E2,2.532925807E0,5.954086879E1,1.072872767E1,4.670297322E0
1.311802602E2,5.058513523E1,8.691687443E0,1.721300763E2,2.458145090E0,6.538268785E1,1.054252426E1,4.738984413E0
1.321802498E2,5.058514966E1,8.691721887E0,1.706879808E2,2.524248673E0,5.987213948E1,1.026144323E1,4.644539303E0
1.331819924E2,5.058515117E1,8.691755735E0,1.716997741E2,2.425049775E0,7.056703297E1,1.010813266E1,4.470904295E0
1.341819987E2,5.058514198E1,8.691776999E0,1.730615111E2,2.114561630E0,9.058039207E1,9.854423460E0,4.224703182E0
1.351819814E2,5.058513134E1,8.691808454E0,1.734031480E2,2.339472378E0,1.052735780E2,9.612288369E0,4.338960652E0
1.361819766E2,5.058512591E1,8.691834199E0,1.724194148E2,2.398346777E0,1.095895858E2,9.333267549E0,3.963433428E0
1.371816660E2,5.058512030E1,8.691861037E0,1.725916671E2,2.361478626E0,1.130529978E2,9.202047494E0,3.931535244E0
1.381816483E2,5.058511586E1,8.691885654E0,1.731173121E2,2.106032265E0,1.162017321E2,9.035152431E0,3.881559007E0
1.391819650E2,5.058513488E1,8.691935348E0,1.729742194E2,2.386510002E0,8.594424057E1,8.991193160E0,3.836087542E0
1.401816456E2,5.058514542E1,8.691992128E0,1.733481987E2,3.210456078E0,7.463639876E1,8.813815311E0,3.658225318E0
1.411816243E2,5.058514756E1,8.692035618E0,1.736384811E2,3.453244190E0,7.646955968E1,8.709336290E0,3.647865801E0
1.421819412E2,5.058513792E1,8.692078520E0,1.747909763E2,3.334085241E0,8.936521921E1,8.567833164E0,3.501785199E0
1.431816258E2,5.058514303E1,8.692112406E0,1.736451899E2,3.099883354E0,8.501303810E1,8.428352254E0,3.362550975E0
1.441816020E2,5.058514651E1,8.692141242E0,1.727701301E2,2.699210148E0,8.473670650E1,8.306952030E0,3.353354738E0
1.451816002E2,5.058515762E1,8.692168004E0,1.754038065E2,2.271857705E0,7.139602536E1,8.316964770E0,3.377075379E0
1.461819164E2,5.058517444E1,8.692188759E0,1.739709922E2,2.253548992E0,5.194962352E1,8.249925382E0,3.335172304E0
1.471818945E2,5.058517920E1,8.692227697E0,1.728255751E2,2.447631773E0,5.670355194E1,8.235744341E0,3.365294697E0
1.481818720E2,5.058518952E1,8.692254156E0,1.753713454E2,2.311102789E0,5.423346001E1,8.186379416E0,3.327423549E0
1.491818492E2,5.058519938E1,8.692272782E0,1.729477253E2,2.060800384E0,5.016880699E1,8.123911719E0,3.287118110E0
1.501818303E2,5.058520588E1,8.692324702E0,1.732310674E2,2.420764581E0,6.077556515E1,8.069908419E0,3.252445255E0
1.511818070E2,5.058522465E1,8.692316820E0,1.746609033E2,1.785068579E0,2.778845207E1,7.982042187E0,3.322648127E0
1.521817862E2,5.058523226E1,8.692338692E0,1.736432401E2,1.520500158E0,3.654336855E1,7.968688032E0,3.391366992E0
1.531817676E2,5.058522957E1,8.692364539E0,1.739878971E2,1.178697920E0,6.386125521E1,7.963876881E0,3.366108134E0
1.541817508E2,5.058523895E1,8.692401387E0,1.752662987E2,1.662847529E0,6.342694874E1,7.913973425E0,3.272481703E0
1.551817310E2,5.058524805E1,8.692439674E0,1.741524691E2,2.089856391E0,6.617468323E1,7.954632253E0,3.222769978E0
1.561817120E2,5.058525437E1,8.692490819E0,1.747235264E2,2.669497885E0,6.991213563E1,7.948044628E0,3.200473242E0
1.571816946E2,5.058526283E1,8.692518646E0,1.757440186E2,2.519758610E0,6.616575701E1,7.862571712E0,3.084126383E0
1.581816773E2,5.058526932E1,8.692550071E0,1.750651928E2,2.523129950E0,6.463576020E1,7.915036373E0,3.210549994E0
1.591816605E2,5.058526790E1,8.692584944E0,1.757021578E2,2.368170214E0,6.912116196E1,7.971574089E0,3.212481491E0
1.601816443E2,5.058526905E1,8.692624377E0,1.765511350E2,2.435183858E0,7.527763321E1,8.020340672E0,3.217130806E0
1.611816281E2,5.058527548E1,8.692663390E0,1.765703267E2,2.587108079E0,7.496179174E1,8.033883298E0,3.289480898E0
1.621816133E2,5.058528250E1,8.692692958E0,1.752470589E2,2.436673232E0,7.065899071E1,7.997032296E0,3.335699271E0
1.631815975E2,5.058528796E1,8.692726708E0,1.747658870E2,2.221122139E0,6.630751382E1,8.009195184E0,3.519783260E0
1.641815816E2,5.058529819E1,8.692778867E0,1.766234044E2,2.767465533E0,6.383933257E1,7.942206941E0,3.436829593E0
1.651815677E2,5.058528732E1,8.692825416E0,1.753910993E2,2.805786382E0,7.562912641E1,8.036867687E0,3.585378040E0
1.661815528E2,5.058528962E1,8.692856323E0,1.746024154E2,2.545093140E0,8.151468354E1,7.959326041E0,3.474061608E0
1.671815388E2,5.058529715E1,8.692889458E0,1.770338235E2,2.482435780E0,7.769001296E1,7.967754968E0,3.372598408E0
1.681815246E2,5.058530976E1,8.692915446E0,1.762898259E2,2.341967371E0,6.850629471E1,8.056280721E0,3.379898914E0
1.691815101E2,5.058531478E1,8.692950011E0,1.755003874E2,2.471287927E0,7.173058289E1,8.185597014E0,3.379452262E0
1.701814964E2,5.058531841E1,8.692981700E0,1.782524432E2,2.446169008E0,7.683049854E1,8.390667838E0,3.330999550E0
1.711814826E2,5.058533169E1,8.693012487E0,1.770071727E2,2.610311626E0,7.152534534E1,8.487113666E0,3.482718927E0
1.721814690E2,5.058534738E1,8.693038465E0,1.761673478E2,2.556543350E0,6.164185735E1,8.534695058E0,3.386423294E0
1.731814559E2,5.058535219E1,8.693068272E0,1.784895519E2,2.434940337E0,6.500806780E1,8.659731898E0,3.469231472E0
1.741814426E2,5.058535504E1,8.693098855E0,1.782901450E2,2.372153718E0,6.405890877E1,8.845315278E0,3.497118487E0
1.751814306E2,5.058536279E1,8.693137941E0,1.771017256E2,2.611716059E0,6.278063695E1,8.966867951E0,3.514648545E0
1.761814173E2,5.058536689E1,8.693165797E0,1.791224203E2,2.331985059E0,6.880652245E1,8.946280384E0,3.553736613E0
1.771814039E2,5.058537431E1,8.693191753E0,1.782426365E2,2.189106282E0,6.660377094E1,8.982443109E0,3.442602777E0
1.781813915E2,5.058538231E1,8.693222817E0,1.768249824E2,2.298574020E0,6.534710598E1,9.118002067E0,3.422416113E0
1.791813792E2,5.058538315E1,8.693255711E0,1.793518630E2,2.233234139E0,7.210041759E1,9.314102735E0,3.377070483E0
1.801813692E2,5.058538700E1,8.693282784E0,1.785386248E2,2.028922623E0,7.692125509E1,9.486850241E0,3.403706562E0
1.811813543E2,5.058539437E1,8.693317304E0,1.773159667E2,2.197171544E0,7.304565096E1,9.609255341E0,3.419186493E0
1.821813420E2,5.058540443E1,8.693345209E0,1.794586488E2,2.220612430E0,6.834892495E1,9.600686927E0,3.438599365E0
1.831813301E2,5.058541829E1,8.693377382E0,1.783544604E2,2.243255590E0,6.232659047E1,9.862578490E0,3.554652892E0
1.841813185E2,5.058542769E1,8.693423088E0,1.775315388E2,2.547795732E0,6.656206992E1,1.010712941E1,3.599651192E0
1.851813065E2,5.058543453E1,8.693474070E0,1.797545951E2,2.900330898E0,6.329523220E1,1.039069799E1,3.710703110E0
1.861812944E2,5.058544570E1,8.693509201E0,1.789961518E2,2.815223407E0,5.894283616E1,1.040159535E1,3.781176582E0
1.871812823E2,5.058545470E1,8.693546886E0,1.781705531E2,2.681912864E0,5.863081215E1,1.045507889E1,3.879391637E0
1.881812710E2,5.058545903E1,8.693579979E0,1.807474645E2,2.374249884E0,6.629619228E1,1.050399946E1,3.913186500E0
1.891812588E2,5.058547421E1,8.693612300E0,1.810691968E2,2.421475023E0,6.155619850E1,1.047220751E1,4.026307542E0
1.901812476E2,5.058548908E1,8.693646437E0,1.801930496E2,2.582055094E0,5.823530577E1,1.062132911E1,4.149558742E0
1.911812356E2,5.058549073E1,8.693678394E0,1.798163544E2,2.284200545E0,6.944337620E1,1.049590539E1,4.253912096E0
1.921812233E2,5.058549751E1,8.693709048E0,1.812241242E2,2.180798397E0,6.964923394E1,1.033143207E1,4.245738186E0
1.931812130E2,5.058550939E1,8.693741691E0,1.800377570E2,2.260485446E0,6.648876728E1,1.032718318E1,4.250824897E0
1.941812005E2,5.058552656E1,8.693763027E0,1.788698267E2,2.085279485E0,5.172531880E1,1.044962204E1,4.302585128E0
1.951811893E2,5.058553226E1,8.693791661E0,1.781189811E2,1.989179533E0,5.443386499E1,1.042460103E1,4.317159636E0
1.961811782E2,5.058553984E1,8.693816485E0,1.763600878E2,1.885871316E0,5.543542959E1,1.048297821E1,4.201094648E0
1.971811668E2,5.058554978E1,8.693855652E0,1.767436769E2,2.202226566E0,5.831390630E1,1.064638957E1,4.247151210E0
1.981811558E2,5.058555998E1,8.693908294E0,1.787239059E2,2.578732610E0,6.532167515E1,1.073556889E1,4.419076168E0
1.991811442E2,5.058555993E1,8.693937238E0,1.780940224E2,2.074709319E0,7.479732102E1,1.069558218E1,4.400473662E0
2.001811321E2,5.058556868E1,8.693982474E0,1.792814828E2,2.367372569E0,7.397739496E1,1.072305957E1,4.497456082E0
2.011811209E2,5.058557131E1,8.694026993E0,1.803007911E2,2.577615713E0,7.966061435E1,1.068811380E1,4.540841071E0
2.021811106E2,5.058558190E1,8.694064941E0,1.798309045E2,2.605026737E0,7.284734896E1,1.077729543E1,4.609250832E0
2.031810991E2,5.058559286E1,8.694099304E0,1.803869170E2,2.597265552E0,6.408347336E1,1.080132580E1,4.598720607E0
2.041810873E2,5.058560393E1,8.694135065E0,1.809813325E2,2.607714079E0,6.142037026E1,1.071033674E1,4.516943002E0
2.051810768E2,5.058560685E1,8.694169126E0,1.806578697E2,2.422572986E0,7.047285852E1,1.076358817E1,4.680564245E0
2.061810651E2,5.058561256E1,8.694201678E0,1.810508610E2,2.295366733E0,7.500010691E1,1.082111990E1,4.585961166E0
2.071810535E2,5.058562024E1,8.694235517E0,1.818000121E2,2.219432919E0,7.406377410E1,1.112602132E1,4.586768987E0
2.081810434E2,5.058562299E1,8.694276272E0,1.826417673E2,2.303063397E0,7.902359973E1,1.101259936E1,4.573669806E0
2.091810315E2,5.058563071E1,8.694306272E0,1.817474826E2,2.161995611E0,7.484040197E1,1.117877350E1,4.561396753E0
2.101810205E2,5.058563016E1,8.694339124E0,1.807230141E2,2.139909309E0,8.016216739E1,1.106771753E1,4.543446312E0
2.111810092E2,5.058563584E1,8.694370354E0,1.802509947E2,2.240526806E0,7.839910021E1,1.090282324E1,4.784341757E0
2.121809986E2,5.058564651E1,8.694406216E0,1.795758479E2,2.496412448E0,7.308308839E1,1.073331251E1,4.632506810E0
2.131809869E2,5.058566204E1,8.694435923E0,1.794591261E2,2.523235844E0,5.948836170E1,1.075167388E1,4.598854692E0
