"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.249819917E0,-1.943287626E-2,7.817650214E-3,1.518263482E-2
2.259849917E0,-1.167385280E-2,2.590932138E-2,9.115209803E-3
2.269879917E0,-1.175800804E-2,2.921084128E-2,8.395357057E-3
2.279909917E0,-1.937519014E-2,2.677078173E-2,2.244170755E-2
2.289939917E0,-2.968881465E-2,2.475564368E-3,3.014729731E-2
2.299969167E0,-2.045447752E-2,-1.133075263E-2,3.593328968E-2
2.309999167E0,-2.186515369E-2,7.989149541E-3,4.528657719E-2
2.320029167E0,-2.571720444E-2,2.148968726E-2,5.635311455E-2
2.330059167E0,-1.420542505E-2,6.118117273E-2,6.926251948E-2
2.340089167E0,-2.901404351E-2,1.281678081E-1,9.331286699E-2
2.350119167E0,-5.143732578E-2,1.723429859E-1,1.202408895E-1
2.360149167E0,-8.890735358E-2,1.689966470E-1,1.326278746E-1
2.370179167E0,-1.327056885E-1,1.388861537E-1,1.408138871E-1
2.380209167E0,-1.702438742E-1,7.826283574E-2,1.184416562E-1
2.390239167E0,-1.830060035E-1,2.184696123E-2,1.199511364E-1
2.400269167E0,-1.724016070E-1,-3.018742986E-2,9.787880629E-2
2.410299167E0,-1.671280116E-1,-6.929968297E-2,7.945185900E-2
2.420329167E0,-1.771468818E-1,-1.127913222E-1,7.807504386E-2
2.430359167E0,-1.756677479E-1,-1.490169615E-1,7.233326882E-2
2.440389167E0,-1.685458124E-1,-1.836572438E-1,6.222236529E-2
2.450419167E0,-1.324863285E-1,-2.150356770E-1,2.283980697E-2
2.460449167E0,-8.315332234E-2,-2.260438800E-1,-3.265249776E-3
2.470479167E0,-3.964153305E-2,-2.285589725E-1,-2.522913925E-2
2.480509167E0,-1.650791243E-2,-2.180342376E-1,-5.126091838E-2
2.490539167E0,-8.492063731E-3,-2.140701264E-1,-7.203890383E-2
2.500569167E0,8.196290582E-4,-2.292206287E-1,-9.544185549E-2
2.510599167E0,1.478045154E-2,-2.551041543E-1,-1.163194403E-1
2.520629167E0,2.038952149E-2,-2.635328174E-1,-1.361739486E-1
2.530659167E0,1.273506507E-2,-2.852881849E-1,-1.273682117E-1
2.540689167E0,1.221779734E-3,-2.891898751E-1,-1.419269443E-1
2.550719167E0,-1.645708270E-2,-2.985849679E-1,-1.256166846E-1
2.560749167E0,-1.358589157E-2,-1.817830205E-1,-1.481006444E-1
2.570779167E0,-2.315116674E-2,-1.176477224E-1,-1.590901762E-1
2.580809167E0,-1.826484501E-2,-6.422659755E-2,-1.457394809E-1
2.590839167E0,-2.156636491E-2,-2.161948010E-2,-1.441543698E-1
2.600869167E0,-1.061258279E-2,2.240327001E-2,-1.331806779E-1
2.610899167E0,-1.062456705E-2,9.520664066E-2,-9.318399429E-2
2.620929167E0,-3.452149034E-2,1.651325971E-1,-3.541164100E-2
2.630959167E0,-4.407051951E-2,2.039641589E-1,9.502836503E-3
2.640989167E0,-3.866529092E-2,2.498239577E-1,4.423720017E-2
2.651019167E0,-2.640010417E-2,2.785384357E-1,6.594063342E-2
2.661049167E0,-1.756021380E-2,2.763877511E-1,8.355181664E-2
2.671079167E0,-1.079578325E-2,2.718380094E-1,1.113967672E-1
2.681109167E0,-1.273749396E-3,2.628409863E-1,1.326399893E-1
2.691139167E0,1.752134413E-3,2.187915295E-1,1.348008811E-1
2.701169167E0,1.476211101E-2,1.498634070E-1,1.394170225E-1
2.711199167E0,1.376315765E-2,8.953827620E-2,1.246945262E-1
2.721229167E0,-1.383002102E-2,4.920461774E-2,1.101027280E-1
2.731259167E0,-6.136211753E-2,1.627543010E-2,1.021031216E-1
2.741289167E0,-9.735303372E-2,-9.584538639E-3,8.369734138E-2
2.751319167E0,-1.216338724E-1,-1.412043441E-2,6.681636721E-2
2.761349167E0,-1.279326081E-1,-4.330954701E-2,4.768891633E-2
2.771379167E0,-1.130924076E-1,-8.830258995E-2,2.363578230E-2
2.781409167E0,-8.487275988E-2,-1.384140849E-1,-2.117080847E-3
2.791439167E0,-6.041295454E-2,-1.801873595E-1,-3.375437111E-2
2.801469167E0,-3.549131751E-2,-1.867424250E-1,-6.753736734E-2
2.811499167E0,-1.152686588E-2,-1.873728037E-1,-9.764147550E-2
2.821529167E0,1.699551940E-2,-1.948462576E-1,-1.051525176E-1
2.831559167E0,5.929556862E-2,-1.977312714E-1,-1.275989711E-1
2.841589167E0,9.326068312E-2,-1.842765361E-1,-1.425717473E-1
2.851619167E0,1.128666103E-1,-1.614849418E-1,-1.469348073E-1
2.861649167E0,1.017224193E-1,-1.377520114E-1,-1.407937407E-1
2.871679167E0,8.737463504E-2,-1.119683534E-1,-1.307560205E-1
2.881709167E0,7.089808583E-2,-8.391413093E-2,-1.131271347E-1
2.891739167E0,4.598315060E-2,-5.108774453E-2,-9.360936284E-2
2.901769167E0,2.756731026E-2,-2.386222407E-2,-8.088748157E-2
2.911799167E0,1.919326745E-2,-2.163319848E-3,-7.336405665E-2
2.921829167E0,2.104043588E-2,2.400783077E-2,-6.495591998E-2
2.931858167E0,2.228146978E-2,4.397727549E-2,-5.810919777E-2
2.941888167E0,2.550499886E-2,5.921670422E-2,-6.549600512E-2
2.951918167E0,2.745416760E-2,7.796696573E-2,-5.731904134E-2
2.961948167E0,1.103331521E-2,1.016407683E-1,-2.581077628E-2
2.971978167E0,-9.640538134E-3,1.063572243E-1,-1.841794467E-3
2.982008167E0,-2.439811081E-2,9.698513150E-2,3.829110414E-2
2.992038167E0,-1.832184196E-2,7.827162743E-2,6.820080429E-2
3.002068167E0,-4.661689978E-3,1.112833768E-1,8.742003888E-2
3.012098167E0,-3.554663435E-2,1.640014499E-1,1.173909828E-1
